 gene    name , gene    ENS ,Heart-AtrialAppendage
 ABCE1,ENSG00000164163,-0.170083786208345
 KCP,ENSG00000135253,-0.541182748724853
 CNR1,ENSG00000118432,-1.37998927162379
 GBX2,ENSG00000168505,-1.10118242458124
 GBX1,ENSG00000164900,1.03929871160328
 CNR2,ENSG00000188822,0.568677226041337
 ZNF609,ENSG00000180357,-0.0535377421089834
 MED29,ENSG00000063322,-0.349539735223864
 RABEP1,ENSG00000029725,-0.217434602392004
 TGS1,ENSG00000137574,-0.311916895986174
 ANKS1B,ENSG00000185046,-1.20258556250023
 ANKS1A,ENSG00000064999,-0.287765081998908
 ADAM10,ENSG00000137845,-0.157687717081877
 ADAM11,ENSG00000073670,2.09234693664106
 ADAM12,ENSG00000148848,0.0400857730896341
 ADAM15,ENSG00000143537,-0.326783458634034
 ADAM17,ENSG00000151694,-0.0759688145511612
 ADAM18,ENSG00000168619,-0.0139477492087832
 ADAM19,ENSG00000135074,1.48467517587262
 AL355149.2,ENSG00000268674,-0.123920223909102
 MEPE,ENSG00000152595,-0.822808149797496
 HAGH,ENSG00000063854,0.305831596659448
 GLYAT,ENSG00000149124,-0.138562335766908
 U2AF1L4,ENSG00000161265,-0.0710099746533971
 NDEL1,ENSG00000166579,-0.338531729263488
 SHANK2,ENSG00000162105,-2.70585666053912
 SHANK1,ENSG00000161681,-0.614746145591123
 PLAC8L1,ENSG00000173261,-0.184548315683888
 FLT3LG,ENSG00000090554,0.142352891291898
 PCSK9,ENSG00000169174,-1.85428384081435
 PCSK2,ENSG00000125851,1.3259344553012
 PCSK1,ENSG00000175426,0.754366787286522
 PCSK6,ENSG00000140479,1.15921133915726
 PCSK7,ENSG00000160613,-0.131231922915934
 PCSK4,ENSG00000115257,-0.289153926618777
 PCSK5,ENSG00000099139,0.68454668092385
 AGT,ENSG00000135744,2.31585408763162
 SP140L,ENSG00000185404,0.211808666329532
 RP4-758J18.2,ENSG00000224870,-0.217374239182534
 IFNAR1,ENSG00000142166,-0.154180838040632
 PLTP,ENSG00000100979,0.901492373335702
 C11orf1,ENSG00000137720,0.394738855763525
 SETBP1,ENSG00000152217,0.435497068949311
 SAMSN1,ENSG00000155307,-0.114710702840016
 FAM151B,ENSG00000152380,0.388333243508983
 FAM151A,ENSG00000162391,1.17667838162011
 PAXIP1,ENSG00000157212,-0.0238312698659575
 VPRBP,ENSG00000145041,-0.385723470331198
 USE1,ENSG00000053501,-0.292251825198568
 CNRIP1,ENSG00000119865,0.140871615910009
 SAT1,ENSG00000130066,0.452404924131453
 DTX3,ENSG00000178498,-0.206292194393541
 CDC34,ENSG00000099804,0.143752968968821
 CDC37,ENSG00000105401,0.0162068956192503
 NMT1,ENSG00000136448,-0.337782611126419
 OR2T33,ENSG00000177212,-0.400809032587836
 NAMPTL,ENSG00000229644,0.362516397945632
 CTD-3088G3.8,ENSG00000188897,0.00468144049951313
 SPIN2B,ENSG00000186787,-0.16378649443272
 PGLS,ENSG00000130313,-0.292622855976892
 IRAK4,ENSG00000198001,-0.00521048090345085
 WDR7,ENSG00000091157,-0.216222911519325
 CCNA2,ENSG00000145386,-0.117793731517676
 DIAPH2,ENSG00000147202,-0.268537373881935
 CCNA1,ENSG00000133101,-1.05960622943454
 DYNC1I1,ENSG00000158560,0.185270554472953
 VPS28,ENSG00000160948,-0.0232478272630629
 DYNC1I2,ENSG00000077380,-0.321372739925728
 TAS2R50,ENSG00000212126,0.229516140545364
 SKA3,ENSG00000165480,-0.255995901808466
 SKA2,ENSG00000182628,0.0368399029677413
 GRID2IP,ENSG00000215045,-0.536713268386202
 C6orf89,ENSG00000198663,0.185680295140617
 PPP1R13L,ENSG00000104881,1.3992570076547
 TMC5,ENSG00000103534,0.718349845756036
 WNT10A,ENSG00000135925,-0.499230183179984
 WNT10B,ENSG00000169884,0.957124701808061
 RCN3,ENSG00000142552,1.11852744410226
 DMC1,ENSG00000100206,1.10189502043187
 TM4SF18,ENSG00000163762,-0.397006598103521
 TM4SF19,ENSG00000145107,-0.662852438568275
 MAGT1,ENSG00000102158,0.313104231964691
 LAMB1,ENSG00000091136,0.433139687768188
 LAMB3,ENSG00000196878,0.711827697970081
 LAMB2,ENSG00000172037,1.17880608800414
 CYSLTR2,ENSG00000152207,3.03285474884548
 LAMB4,ENSG00000091128,-0.14468373851157
 ATP7B,ENSG00000123191,0.0626521275991801
 MPHOSPH9,ENSG00000051825,0.120333119452013
 MPHOSPH8,ENSG00000196199,0.00522600235651129
 MPHOSPH6,ENSG00000135698,-0.373942239154695
 FLRT3,ENSG00000125848,-0.23671281628413
 ASTN2,ENSG00000148219,2.2038364183189
 ASTN1,ENSG00000152092,-1.76010098474186
 MLF2,ENSG00000089693,-0.198853582791948
 FAM91A1,ENSG00000176853,-0.318605921811008
 MGA,ENSG00000174197,-0.00989561373622058
 MGP,ENSG00000111341,2.17511416017023
 ADSS,ENSG00000035687,-0.825438466951027
 SAMD4A,ENSG00000020577,0.747200295137591
 ADSL,ENSG00000239900,-0.00989104615385773
 SAMD4B,ENSG00000179134,-0.283391045252764
 GAS2L1,ENSG00000185340,-0.346899291932522
 GAS2L3,ENSG00000139354,0.735114234123421
 ACVR1B,ENSG00000135503,-0.226270666275667
 HPGDS,ENSG00000163106,-0.390878111111526
 XRRA1,ENSG00000166435,0.0804403883299861
 KRTAP26-1,ENSG00000197683,-0.00584801024353781
 HN1L,ENSG00000206053,-0.332704599947973
 ZW10,ENSG00000086827,-0.133330840779336
 RSRC1,ENSG00000174891,0.26614833821989
 RSRC2,ENSG00000111011,-0.151085672811047
 CPN2,ENSG00000178772,-2.09975888825147
 CPN1,ENSG00000120054,-0.0528196759290869
 CDADC1,ENSG00000102543,-0.18082482366911
 GABBR1,ENSG00000204681,-0.189544084567038
 NLGN2,ENSG00000169992,-0.212794222237794
 NLGN3,ENSG00000196338,0.202687819102625
 ARHGAP44,ENSG00000006740,0.00870705314402786
 CASQ1,ENSG00000143318,1.71421049916541
 CASQ2,ENSG00000118729,3.62528470068056
 PHACTR2,ENSG00000112419,0.0696107168596544
 SOX18,ENSG00000203883,0.52940529097872
 CDC42EP3,ENSG00000163171,0.305852004929338
 CDC42EP2,ENSG00000149798,-0.0185177827148111
 CDC42EP1,ENSG00000128283,-0.153083082016384
 CDC42EP5,ENSG00000167617,0.757616090109156
 CDC42EP4,ENSG00000179604,-0.31634739116092
 TBKBP1,ENSG00000198933,0.34947962310808
 RAB36,ENSG00000100228,-0.0822793379587418
 ABI2,ENSG00000138443,0.0638597508762191
 ABI3,ENSG00000108798,0.039802482410796
 ABI1,ENSG00000136754,-0.408395243536142
 TESC,ENSG00000088992,1.15365262927617
 OTP,ENSG00000171540,-0.534590689472416
 PITPNC1,ENSG00000154217,-0.187547977661347
 KRT39,ENSG00000196859,-0.24914187919594
 PARG,ENSG00000227345,-0.119328787266077
 KRT31,ENSG00000094796,-1.010882495236
 KRT34,ENSG00000131737,-0.378023272140441
 KRT37,ENSG00000108417,0.0706723229011294
 IL21,ENSG00000138684,0.0976356610606032
 IL20,ENSG00000162891,-0.545764785472078
 IL22,ENSG00000127318,-0.0202495399740305
 IL25,ENSG00000166090,1.43933508429973
 IL24,ENSG00000162892,0.0254426852925521
 IL26,ENSG00000111536,-0.10993583430006
 TIMP1,ENSG00000102265,1.68021588961125
 CLINT1,ENSG00000113282,0.0632800265931744
 DMAP1,ENSG00000178028,-0.0316796582241989
 AHRR,ENSG00000063438,-1.12117475750231
 ADCY4,ENSG00000129467,0.16565957683722
 ADCY5,ENSG00000173175,1.38884839035333
 ADCY6,ENSG00000174233,0.734738981566782
 ADCY7,ENSG00000121281,1.10836551262709
 ADCY1,ENSG00000164742,-0.117025855713676
 ADCY2,ENSG00000078295,-2.71718616576416
 ADCY3,ENSG00000138031,-0.249098241366757
 ADCY8,ENSG00000155897,0.160091434374909
 ADCY9,ENSG00000162104,-0.121208595077678
 NUCKS1,ENSG00000069275,0.239971150707992
 DDI2,ENSG00000197312,-0.227377870483402
 DDI1,ENSG00000170967,0.72894650480416
 XRCC3,ENSG00000126215,0.0667841936233325
 XRCC2,ENSG00000196584,0.225383259759178
 XRCC5,ENSG00000079246,-0.150300841011334
 XRCC4,ENSG00000152422,0.506800709960973
 XRCC6,ENSG00000196419,0.150202011798942
 MEIS3,ENSG00000105419,0.00359268532395044
 MEIS2,ENSG00000134138,0.108806235630447
 MEIS1,ENSG00000143995,0.0117244545205566
 PCDHAC2,ENSG00000243232,-0.475816378302074
 CHRAC1,ENSG00000104472,-0.154836607713461
 PCDHAC1,ENSG00000248383,-0.847667586260599
 AC006547.14,ENSG00000234409,-1.12141662516017
 CTLA4,ENSG00000163599,-0.984224004415639
 ESPNL,ENSG00000144488,1.57484678547094
 DDX60,ENSG00000137628,0.075660099158286
 H2AFY2,ENSG00000099284,0.0688974129207759
 ADCY10,ENSG00000143199,-0.2912794285463
 KCNA6,ENSG00000151079,1.25068652986295
 KCNA7,ENSG00000104848,3.37519635564055
 KCNA4,ENSG00000182255,0.0160381388748194
 KCNA5,ENSG00000130037,3.42035732673003
 KCNA2,ENSG00000177301,-0.877167311157485
 KCNA3,ENSG00000177272,0.396466785098994
 KCNA1,ENSG00000111262,-2.58281238850236
 OPTN,ENSG00000123240,-0.221567902474444
 CDC25B,ENSG00000101224,-0.578213720495428
 BHMT,ENSG00000145692,0.502885365065622
 OPTC,ENSG00000188770,-0.000625707570058234
 FTL,ENSG00000087086,0.0204718061898659
 FTO,ENSG00000140718,-0.0504698808745415
 ACACB,ENSG00000076555,0.542526747736055
 TNK1,ENSG00000174292,-0.274529575420408
 PLA2G2A,ENSG00000188257,4.63447112138576
 PLA2G2C,ENSG00000187980,0.679822987918033
 PLA2G2D,ENSG00000117215,0.142636455247713
 PLA2G2F,ENSG00000158786,0.654214213097036
 CYFIP2,ENSG00000055163,-0.032090320409126
 C19orf25,ENSG00000119559,0.0081954192952398
 FAM3B,ENSG00000183844,0.560926697999739
 KRTAP29-1,ENSG00000212658,0.098500658162128
 LHPP,ENSG00000107902,-0.315288093997177
 NUP188,ENSG00000095319,-0.142274361441815
 GLT8D2,ENSG00000120820,0.708242236966995
 GLT8D1,ENSG00000016864,0.151071869431913
 ITGB1BP2,ENSG00000147166,3.47074386380767
 OR2C3,ENSG00000196242,0.13027692655701
 OR2C1,ENSG00000168158,-0.0737142409796693
 REG1A,ENSG00000115386,-0.310950679078699
 REG1B,ENSG00000172023,-0.385399100431936
 MRGPRD,ENSG00000172938,-0.683534100512685
 MRGPRE,ENSG00000184350,-0.0371454969456009
 OSR2,ENSG00000164920,0.59634684798524
 MRGPRG,ENSG00000182170,0.108832049348676
 TTC39B,ENSG00000155158,-0.715658886067391
 HES2,ENSG00000069812,-0.821447999001952
 BPNT1,ENSG00000162813,-0.0591094779275358
 BCL9,ENSG00000116128,-0.202607289063621
 BCL6,ENSG00000113916,0.314484236837183
 CLMN,ENSG00000165959,-0.367816695117284
 CLMP,ENSG00000166250,0.594361793186391
 SERPINB9,ENSG00000170542,0.241300597317176
 CSNK1G3,ENSG00000151292,-0.0942808863691877
 CSNK1G1,ENSG00000169118,-0.289365484726004
 SERPINB1,ENSG00000021355,0.141288604964014
 SERPINB3,ENSG00000057149,-0.25673590665084
 SERPINB2,ENSG00000197632,-0.895278771550387
 SERPINB5,ENSG00000206075,-0.442341830187075
 SERPINB4,ENSG00000206073,-0.687689373369014
 SERPINB7,ENSG00000166396,0.186382428975609
 SERPINB6,ENSG00000124570,0.367392072144137
 FAM76B,ENSG00000077458,-0.278059705107161
 FAM76A,ENSG00000009780,0.0430034873023355
 EXD3,ENSG00000187609,-0.226826698459253
 EXD2,ENSG00000081177,-0.14897866653834
 EXD1,ENSG00000178997,-1.16278721359202
 ELP6,ENSG00000163832,-0.0098455756587884
 ELP5,ENSG00000170291,0.161669098414634
 ELP4,ENSG00000109911,-0.122791593104753
 ELP3,ENSG00000134014,-0.141036106132414
 ELP2,ENSG00000134759,-0.0897850467210189
 SPRYD3,ENSG00000167778,-0.361067049118207
 SPRYD4,ENSG00000176422,0.35945929909387
 KLHDC9,ENSG00000162755,-0.191320284472874
 KLHDC2,ENSG00000165516,0.145558950898427
 KLHDC3,ENSG00000124702,0.0815011334136705
 KLHDC1,ENSG00000197776,0.166103476607971
 ASXL1,ENSG00000171456,-0.0513828485102573
 TRIM51,ENSG00000124900,0.0418416891150525
 ASXL3,ENSG00000141431,0.92377948875173
 ASXL2,ENSG00000143970,-0.0995636346407411
 HDDC2,ENSG00000111906,0.216975634118102
 HDDC3,ENSG00000184508,0.200742841218743
 DONSON,ENSG00000159147,0.0346544568003447
 SPATA13,ENSG00000182957,-0.255137219605869
 SPATA12,ENSG00000186451,-0.287501332776672
 SPATA17,ENSG00000162814,0.605058233462395
 SPATA16,ENSG00000144962,0.467508778330695
 SPATA19,ENSG00000166118,0.370703423207183
 SPATA18,ENSG00000163071,0.220657153763047
 ZNF215,ENSG00000149054,1.13098392148665
 ZNF214,ENSG00000149050,0.499667642295116
 GAPDHS,ENSG00000105679,0.0650479832770955
 RINL,ENSG00000187994,-0.168995011686995
 HFE,ENSG00000010704,0.492843537560615
 GPR144,ENSG00000180264,1.61348916859959
 GPR146,ENSG00000164849,-0.346905299094896
 GPR141,ENSG00000187037,-0.709003168909051
 GPR143,ENSG00000101850,-0.873973353279329
 GPR148,ENSG00000173302,-0.197140173467335
 GPR149,ENSG00000174948,-1.10675698360411
 SLC7A6,ENSG00000103064,0.736146744543586
 HLA-B,ENSG00000234745,-0.123655961083562
 CITED2,ENSG00000164442,-0.88421848809
 TRAK1,ENSG00000182606,0.777060764095621
 CITED4,ENSG00000179862,0.379337385181228
 DAGLA,ENSG00000134780,0.692542421021863
 DAGLB,ENSG00000164535,-0.417631343828292
 HLA-G,ENSG00000204632,-0.049870774052925
 HLA-F,ENSG00000204642,0.0809075311272855
 CSNK1A1L,ENSG00000180138,0.0256219073425541
 HIRA,ENSG00000100084,-0.679068620068392
 RIN1,ENSG00000174791,-0.605076608756323
 RIN3,ENSG00000100599,-0.0503604135272027
 RIN2,ENSG00000132669,-0.148708110680638
 WWOX,ENSG00000186153,-0.34440169056104
 RIPK1,ENSG00000137275,-0.171996083891911
 RIPK3,ENSG00000129465,0.400396725205433
 RIPK2,ENSG00000104312,0.0680354889657801
 PDCL,ENSG00000136940,-0.303495340454153
 TUBG1,ENSG00000131462,0.309308809141093
 C2orf27A,ENSG00000197927,-0.233194604501993
 CRABP2,ENSG00000143320,-0.683491505779415
 C2orf27B,ENSG00000186825,-0.331932008411795
 C7orf73,ENSG00000243317,0.03828576682595
 C7orf72,ENSG00000164500,-0.259172392236129
 C7orf71,ENSG00000222004,0.194804344340109
 ZNF419,ENSG00000105136,-0.429165874409321
 ZNF418,ENSG00000196724,0.389370610390756
 ZNF417,ENSG00000173480,0.0671051155726168
 ZNF416,ENSG00000083817,-0.269666876012651
 ZNF415,ENSG00000170954,0.348536431539421
 ZNF414,ENSG00000133250,-0.221818845777868
 ZNF410,ENSG00000119725,-0.216445683438089
 GLIPR2,ENSG00000122694,0.660113790476027
 GLIPR1,ENSG00000139278,0.282165311317838
 SSSCA1,ENSG00000173465,0.138313736556877
 POU4F1,ENSG00000152192,-1.27550787082721
 POU4F2,ENSG00000151615,-0.142482815744478
 POU4F3,ENSG00000091010,-0.272195114363927
 FBF1,ENSG00000188878,-0.260894581035512
 RASA4,ENSG00000105808,-0.687633850384953
 RASA1,ENSG00000145715,-0.233482849636926
 RASA2,ENSG00000155903,-0.272786189556771
 RASA3,ENSG00000185989,-0.0628411919930879
 ACTN3,ENSG00000248746,0.18088723615301
 ACTN2,ENSG00000077522,4.00530330447425
 ACTN1,ENSG00000072110,0.404531471675826
 NGFRAP1,ENSG00000166681,0.553273575199297
 ACTN4,ENSG00000130402,-0.492544875024027
 EZR,ENSG00000092820,0.80510432142049
 MED26,ENSG00000105085,-0.219014605386369
 OR3A2,ENSG00000221882,0.223512998483278
 N6AMT1,ENSG00000156239,-0.237361564144332
 N6AMT2,ENSG00000150456,0.139874212192455
 GPR153,ENSG00000158292,0.563708493379147
 AC090616.2,ENSG00000214708,1.08365569551963
 ABLIM1,ENSG00000099204,0.999151355622904
 ABLIM3,ENSG00000173210,1.19040770068719
 ABLIM2,ENSG00000163995,-0.862454362113307
 RASAL3,ENSG00000105122,-0.519051664575673
 GPR156,ENSG00000175697,0.898193026752148
 FAM172A,ENSG00000113391,0.12351029983417
 RP11-706O15.1,ENSG00000205664,-0.435160998619512
 ATP6V1E1,ENSG00000131100,0.069220498825047
 RAB6A,ENSG00000175582,-0.123291066675807
 RAB6B,ENSG00000154917,0.166446524749294
 RAB6C,ENSG00000222014,-1.3268084215062
 RP11-15E18.4,ENSG00000267772,-0.0834065991647259
 FBXW8,ENSG00000174989,0.0891751791241144
 ERVV-1,ENSG00000269526,-0.0152912263520641
 RP11-723O4.6,ENSG00000187695,-0.520974559191395
 GDI2,ENSG00000057608,-0.183658958691602
 CALM3,ENSG00000160014,-0.0422523951720915
 SPG21,ENSG00000090487,0.101903752873264
 TFAP4,ENSG00000090447,-0.521234527640816
 SPDL1,ENSG00000040275,-0.204782318968075
 CALM1,ENSG00000198668,-0.5535766960637
 NAPEPLD,ENSG00000161048,-0.503940438670013
 UPK1A,ENSG00000105668,-0.110121321631679
 SPTA1,ENSG00000163554,0.16597602265764
 HGSNAT,ENSG00000165102,0.215809774872096
 CRYZL1,ENSG00000205758,-0.0548789153025978
 NAT8,ENSG00000144035,-0.187360462900071
 NAT2,ENSG00000156006,0.483271248844722
 NAT6,ENSG00000243477,0.0297163136991683
 FAIM2,ENSG00000135472,1.775709679036
 FAIM3,ENSG00000162894,0.598771931773074
 IGFL1,ENSG00000188293,-0.321138130558355
 CCBL1,ENSG00000171097,0.228695426542924
 CCBL2,ENSG00000137944,-0.115535722896896
 COX5A,ENSG00000178741,1.42556884644341
 COX5B,ENSG00000135940,1.25525167473861
 TMEM258,ENSG00000134825,0.375545360667721
 TMEM257,ENSG00000221870,0.639487177423525
 TMEM256,ENSG00000205544,0.547924684862221
 TMEM254,ENSG00000133678,-0.842941106758789
 TMEM253,ENSG00000232070,-0.489054225137481
 TMEM252,ENSG00000181778,1.75077191938704
 TMEM251,ENSG00000153485,0.109457805444016
 AC023590.1,ENSG00000225885,0.908501942968107
 SIPA1L1,ENSG00000197555,-1.37462891144117
 SIPA1L3,ENSG00000105738,-0.211687813864398
 SIPA1L2,ENSG00000116991,1.23518759469729
 RPTOR,ENSG00000141564,0.0131927950718593
 PPFIA4,ENSG00000143847,1.33706929281654
 PPFIA2,ENSG00000139220,-0.850324617612092
 SLC35F5,ENSG00000115084,0.195557304234385
 SLC35F4,ENSG00000151812,-1.34126760659962
 SLC35F6,ENSG00000213699,-0.182524593586126
 SLC35F1,ENSG00000196376,-0.211427706996844
 SLC35F3,ENSG00000183780,-1.8338961349375
 SLC35F2,ENSG00000110660,0.70297650316501
 PPFIA1,ENSG00000131626,-0.238165060619273
 USP1,ENSG00000162607,-0.315593976006492
 LMAN1L,ENSG00000140506,7.78578737260431
 TSPAN18,ENSG00000157570,2.1700882726258
 TSPAN19,ENSG00000231738,-0.308361281469344
 MPC2,ENSG00000143158,0.523099541394801
 MPC1,ENSG00000060762,0.839173018865193
 TSPAN11,ENSG00000110900,1.3415462220358
 TSPAN12,ENSG00000106025,1.01835407439109
 TSPAN14,ENSG00000108219,-0.742606056600258
 TSPAN15,ENSG00000099282,-0.557460363433395
 TSPAN16,ENSG00000130167,-0.197151307631035
 TSPAN17,ENSG00000048140,-0.165290948143161
 MAB21L2,ENSG00000181541,1.95538725513094
 MT-ND1,ENSG00000198888,0.876766703437305
 MT-ND2,ENSG00000198763,0.704409909005766
 MT-ND3,ENSG00000198840,0.987586926315313
 MT-ND4,ENSG00000198886,0.935089467180627
 MT-ND5,ENSG00000198786,1.03928478144396
 SLC17A9,ENSG00000101194,0.44789107329972
 EAF1,ENSG00000144597,-0.750805974304259
 EAF2,ENSG00000145088,0.204292788480247
 FOXF1,ENSG00000103241,-0.809018546317349
 FOXF2,ENSG00000137273,-1.0217649519488
 RBPJL,ENSG00000124232,0.83432582833378
 TMUB1,ENSG00000164897,0.28566053170974
 ZNF320,ENSG00000182986,0.225682815074861
 TMUB2,ENSG00000168591,-0.128388581436888
 SCGB1C1,ENSG00000188076,-0.0512558427651796
 KIAA1644,ENSG00000138944,-0.674815399668081
 RYBP,ENSG00000163602,-0.401501510563875
 SYNCRIP,ENSG00000135316,-0.0432659776070078
 HSD17B3,ENSG00000130948,0.0916886179001607
 MMAA,ENSG00000151611,-0.177468047059082
 MMAB,ENSG00000139428,0.239485312870758
 TYR,ENSG00000077498,-0.280827321205329
 ALG8,ENSG00000159063,-0.0219498325915568
 ALG9,ENSG00000086848,0.106763538175267
 ALG2,ENSG00000119523,-0.106193541276403
 ALG3,ENSG00000214160,-0.138496104487858
 ALG1,ENSG00000033011,-0.129003012321812
 ALG6,ENSG00000088035,-0.133052147132619
 ALDH3B1,ENSG00000006534,-0.160332176792477
 ALG5,ENSG00000120697,-0.0916127368085035
 WIF1,ENSG00000156076,0.892257464585261
 PDXP,ENSG00000241360,0.443771796069897
 RNGTT,ENSG00000111880,-0.0660085160018424
 KIAA1683,ENSG00000130518,-0.249921076077755
 KIAA1324L,ENSG00000164659,-0.104711664121527
 CTD-2210P24.4,ENSG00000205106,1.86057684366925
 INSL6,ENSG00000120210,-0.648385318391533
 HGS,ENSG00000185359,-0.123762590430308
 CLUL1,ENSG00000079101,0.737660863993687
 PDX1,ENSG00000139515,-0.156760559503029
 INMT,ENSG00000241644,1.72535282396626
 ADAP1,ENSG00000105963,-1.2884333069826
 ADAP2,ENSG00000184060,-0.408230336842175
 KLHL10,ENSG00000161594,-0.530004914606555
 KLHL11,ENSG00000178502,0.668873293858345
 KLHL12,ENSG00000117153,0.0239631807880138
 KLHL13,ENSG00000003096,0.220194882852523
 KLHL14,ENSG00000197705,-1.974565398877
 KLHL15,ENSG00000174010,-0.182868032839937
 KLHL17,ENSG00000187961,-0.0854853268731345
 KLHL18,ENSG00000114648,-0.0725163194602278
 C2orf83,ENSG00000042304,-0.245321291593318
 IER5,ENSG00000162783,1.00582457516263
 GABPB2,ENSG00000143458,0.307274177934379
 IGIP,ENSG00000182700,-0.124401705220705
 SLU7,ENSG00000164609,-0.292922841360216
 IER2,ENSG00000160888,-0.295444823448239
 ZNF200,ENSG00000010539,-0.428308689689725
 PRSS54,ENSG00000103023,0.321961418725781
 NPTXR,ENSG00000221890,0.733856764265048
 SLN,ENSG00000170290,7.9436647725588
 SLK,ENSG00000065613,-0.108242158089292
 SLA,ENSG00000155926,-0.412064609557208
 PHYH,ENSG00000107537,0.576780358460369
 NOTCH4,ENSG00000204301,0.129148290287788
 MEAF6,ENSG00000163875,-0.353588579635106
 AZIN1,ENSG00000155096,-0.0999152703612695
 NOTCH1,ENSG00000148400,-0.0858767119752561
 NOTCH2,ENSG00000134250,0.287849156551107
 NOTCH3,ENSG00000074181,-0.389525055822352
 ZNF655,ENSG00000197343,-0.141551363432925
 TCTEX1D2,ENSG00000213123,-0.124055327985505
 TCTEX1D1,ENSG00000152760,-0.304851165189887
 ZNF653,ENSG00000161914,-0.445302379828808
 TCTEX1D4,ENSG00000188396,0.0208908761222855
 CTD-2144E22.5,ENSG00000179755,0.221966379701403
 RAPGEF4,ENSG00000091428,-0.642495490258434
 RAPGEF5,ENSG00000136237,-0.0633132930551351
 RAPGEF6,ENSG00000158987,-0.202825908906104
 N4BP2L2,ENSG00000244754,0.116336560821265
 RAPGEF1,ENSG00000107263,-0.302038791227469
 RAPGEF2,ENSG00000109756,-0.304490361009535
 RAPGEF3,ENSG00000079337,-0.407939520782977
 ZNF384,ENSG00000126746,-0.226279819501572
 POC1A,ENSG00000164087,-0.216918713799513
 POC1B,ENSG00000139323,-0.294778345577286
 KRTAP3-2,ENSG00000212900,-0.182956572802784
 KRTAP3-3,ENSG00000212899,-0.127603556954785
 SNRPD3,ENSG00000100028,0.181883780556417
 SNRPD2,ENSG00000125743,0.11623643112583
 SNRPD1,ENSG00000167088,-0.286997539161987
 NMBR,ENSG00000135577,-0.31217858823779
 IFT43,ENSG00000119650,0.570343041997022
 DVL2,ENSG00000004975,0.0230965800013486
 IFT46,ENSG00000118096,-0.090587709965567
 GLDN,ENSG00000186417,-0.279743268043245
 GLDC,ENSG00000178445,-1.36444529521157
 QPCT,ENSG00000115828,0.138467836797154
 PC,ENSG00000173599,-1.03037182422844
 DHRS12,ENSG00000102796,0.158576130496309
 DHRS13,ENSG00000167536,-0.947185309576155
 GPR89B,ENSG00000188092,-0.593554593877722
 GPR89A,ENSG00000117262,-0.123001703427897
 MAP1LC3B2,ENSG00000171471,-0.0286452274807256
 LGMN,ENSG00000100600,0.458649787577734
 CAPS2,ENSG00000180881,0.55269582337355
