 gene    name , gene    ENS ,Vagina
 MRGPRF,ENSG00000172935,1.24617766893088
 ABCE1,ENSG00000164163,-0.0389747578781859
 KCP,ENSG00000135253,0.188088493321961
 CNR1,ENSG00000118432,0.0521268361605732
 GBX2,ENSG00000168505,-0.413582697808298
 GBX1,ENSG00000164900,-0.1093165022615
 CNR2,ENSG00000188822,-0.0325740824326438
 ZNF609,ENSG00000180357,-0.0304642420155053
 MED29,ENSG00000063322,-0.15305583670493
 RABEP1,ENSG00000029725,-0.297907453091097
 TGS1,ENSG00000137574,-0.00847251911076415
 ANKS1B,ENSG00000185046,-0.413991252282647
 ANKS1A,ENSG00000064999,-0.370364495808854
 ADAM10,ENSG00000137845,-0.123773021193036
 ADAM11,ENSG00000073670,-0.169690552004548
 ADAM12,ENSG00000148848,0.199608844584931
 ADAM15,ENSG00000143537,0.198826806844134
 ADAM17,ENSG00000151694,-0.313797373237966
 ADAM18,ENSG00000168619,1.381592844866
 ADAM19,ENSG00000135074,0.139214346768157
 AL355149.2,ENSG00000268674,-0.162448583462377
 MEPE,ENSG00000152595,0.0417990845594354
 HAGH,ENSG00000063854,-0.379907021323688
 GLYAT,ENSG00000149124,-1.73042486684067
 U2AF1L4,ENSG00000161265,0.0458677745618735
 NDEL1,ENSG00000166579,-0.117186722391557
 SHANK2,ENSG00000162105,-1.53794262421515
 SHANK1,ENSG00000161681,0.887094990097636
 PLAC8L1,ENSG00000173261,0.395372142931503
 FLT3LG,ENSG00000090554,0.820566489223627
 PCSK9,ENSG00000169174,0.0341812392118177
 PCSK2,ENSG00000125851,0.986976930549083
 PCSK1,ENSG00000175426,0.749952499744832
 PCSK6,ENSG00000140479,-0.422951765811954
 PCSK7,ENSG00000160613,-0.416572798287088
 PCSK4,ENSG00000115257,0.453581419170496
 PCSK5,ENSG00000099139,0.604087324043436
 AGT,ENSG00000135744,0.441645836182378
 SP140L,ENSG00000185404,0.446907555271317
 RP4-758J18.2,ENSG00000224870,-0.0641373118403728
 IFNAR1,ENSG00000142166,-0.336663457309166
 PLTP,ENSG00000100979,1.22526239111432
 C11orf1,ENSG00000137720,-0.546552798637117
 SETBP1,ENSG00000152217,0.704497368038907
 SAMSN1,ENSG00000155307,-0.493544581320548
 FAM151B,ENSG00000152380,0.639850619103811
 FAM151A,ENSG00000162391,-0.0840332763736083
 PAXIP1,ENSG00000157212,-0.0402581965569924
 VPRBP,ENSG00000145041,-0.207383922691589
 USE1,ENSG00000053501,0.000304443265383583
 CNRIP1,ENSG00000119865,0.460593973996527
 SAT1,ENSG00000130066,-0.230608992428452
 DTX3,ENSG00000178498,0.183340306566748
 CDC34,ENSG00000099804,-0.0752292470184315
 CDC37,ENSG00000105401,0.00496730520888064
 NMT1,ENSG00000136448,-0.0137176465191278
 OR2T33,ENSG00000177212,0.139889253400451
 NAMPTL,ENSG00000229644,-0.227792728513233
 CTD-3088G3.8,ENSG00000188897,-0.0110031301233488
 SPIN2B,ENSG00000186787,0.410943339604665
 PGLS,ENSG00000130313,0.214589172797324
 IRAK4,ENSG00000198001,0.0680900795791938
 WDR7,ENSG00000091157,-0.162009186229427
 CCNA2,ENSG00000145386,0.37395656230789
 DIAPH2,ENSG00000147202,0.514490074443094
 CCNA1,ENSG00000133101,1.74370703234616
 DYNC1I1,ENSG00000158560,-0.970717151850604
 VPS28,ENSG00000160948,0.175030460343213
 DYNC1I2,ENSG00000077380,-0.123310814905737
 TAS2R50,ENSG00000212126,-1.27839723635903
 SKA3,ENSG00000165480,0.233887911620536
 SKA2,ENSG00000182628,0.0846818466214335
 GRID2IP,ENSG00000215045,-0.0575141979578079
 C6orf89,ENSG00000198663,0.20501396134458
 PPP1R13L,ENSG00000104881,0.464749379904261
 TMC5,ENSG00000103534,-1.84002145849456
 WNT10A,ENSG00000135925,0.643558951151563
 WNT10B,ENSG00000169884,-0.888401294670621
 RCN3,ENSG00000142552,1.38267566246102
 DMC1,ENSG00000100206,-0.031404746979708
 TM4SF18,ENSG00000163762,0.0215065076309506
 TM4SF19,ENSG00000145107,0.914639678409318
 MAGT1,ENSG00000102158,0.0645328736658996
 LAMB1,ENSG00000091136,-0.102665194101232
 LAMB3,ENSG00000196878,0.703084645246851
 LAMB2,ENSG00000172037,0.472428997436001
 CYSLTR2,ENSG00000152207,0.0139635748146602
 LAMB4,ENSG00000091128,-2.0537509026067
 ATP7B,ENSG00000123191,-0.0707734410497922
 MPHOSPH9,ENSG00000051825,-0.0329739245881365
 MPHOSPH8,ENSG00000196199,0.103261222350213
 MPHOSPH6,ENSG00000135698,-0.439787242291275
 FLRT3,ENSG00000125848,-0.299542423198819
 ASTN2,ENSG00000148219,0.15211569947658
 ASTN1,ENSG00000152092,-0.772065438150804
 MLF2,ENSG00000089693,-0.036862572917096
 FAM91A1,ENSG00000176853,0.00530137498930828
 MGA,ENSG00000174197,-0.100461424920448
 MGP,ENSG00000111341,0.385683222790063
 ADSS,ENSG00000035687,-0.225261116587351
 SAMD4A,ENSG00000020577,0.340431076240437
 ADSL,ENSG00000239900,-0.101667460264564
 SAMD4B,ENSG00000179134,0.072595773169977
 GAS2L1,ENSG00000185340,-0.119197595509002
 GAS2L3,ENSG00000139354,-0.0774992687157424
 ACVR1B,ENSG00000135503,0.0976097184775044
 HPGDS,ENSG00000163106,-0.387465886782612
 XRRA1,ENSG00000166435,-0.0299864947864526
 KRTAP26-1,ENSG00000197683,-0.590272542365554
 HN1L,ENSG00000206053,0.0900448787696877
 ZW10,ENSG00000086827,-0.138599543193677
 RSRC1,ENSG00000174891,-0.152946504452084
 RSRC2,ENSG00000111011,-0.0316231339373188
 CPN2,ENSG00000178772,1.49440253330541
 CPN1,ENSG00000120054,1.39356296991934
 CDADC1,ENSG00000102543,0.169760140502668
 GABBR1,ENSG00000204681,0.260668752643511
 NLGN2,ENSG00000169992,0.447919473598513
 NLGN3,ENSG00000196338,-0.24317374949338
 ARHGAP44,ENSG00000006740,-0.176973862401002
 CASQ1,ENSG00000143318,-0.94827603935922
 CASQ2,ENSG00000118729,-1.35005961624187
 PHACTR2,ENSG00000112419,0.122463854881504
 SOX18,ENSG00000203883,0.349458914844483
 CDC42EP3,ENSG00000163171,-0.298986258996396
 CDC42EP2,ENSG00000149798,0.687558514496451
 CDC42EP1,ENSG00000128283,0.18063284993546
 CDC42EP5,ENSG00000167617,0.805791276181171
 CDC42EP4,ENSG00000179604,-0.0383518461344149
 TBKBP1,ENSG00000198933,-0.0656556585333815
 RAB36,ENSG00000100228,-0.399800830580565
 ABI2,ENSG00000138443,-0.0883288976391415
 ABI3,ENSG00000108798,0.520105848262089
 ABI1,ENSG00000136754,-0.044529518594302
 TESC,ENSG00000088992,0.384574714440634
 OTP,ENSG00000171540,-0.5455637333528
 PITPNC1,ENSG00000154217,-0.110921218575977
 KRT39,ENSG00000196859,-0.903568452722794
 PARG,ENSG00000227345,-0.14038091474985
 KRT31,ENSG00000094796,0.548119458813463
 KRT34,ENSG00000131737,4.7379785312873
 KRT37,ENSG00000108417,2.34275418684638
 IL21,ENSG00000138684,0.0881005182766006
 IL20,ENSG00000162891,0.469277486921905
 IL22,ENSG00000127318,-0.394860133802667
 IL25,ENSG00000166090,-0.560243574674007
 IL24,ENSG00000162892,0.0865290496649583
 IL26,ENSG00000111536,1.11573101806018
 TIMP1,ENSG00000102265,0.799389212771595
 CLINT1,ENSG00000113282,-0.106267248447358
 DMAP1,ENSG00000178028,0.144049890910939
 AHRR,ENSG00000063438,0.141290099926545
 ADCY4,ENSG00000129467,0.836274892779442
 ADCY5,ENSG00000173175,-0.856374572479147
 ADCY6,ENSG00000174233,-0.15190215863637
 ADCY7,ENSG00000121281,-0.601321176286839
 ADCY1,ENSG00000164742,0.879408580303146
 ADCY2,ENSG00000078295,0.924109341592683
 ADCY3,ENSG00000138031,0.369608802072016
 ADCY8,ENSG00000155897,1.04640460455434
 ADCY9,ENSG00000162104,-0.225308719993042
 NUCKS1,ENSG00000069275,-0.115570472904466
 DDI2,ENSG00000197312,0.0787441496252373
 DDI1,ENSG00000170967,-0.105160244103926
 XRCC3,ENSG00000126215,0.267038870645719
 XRCC2,ENSG00000196584,0.161410367651421
 XRCC5,ENSG00000079246,-0.15493738415619
 XRCC4,ENSG00000152422,-0.371667955135212
 XRCC6,ENSG00000196419,-0.108374093581119
 MEIS3,ENSG00000105419,0.669493563876847
 MEIS2,ENSG00000134138,0.307651479711674
 MEIS1,ENSG00000143995,1.14708987545119
 PCDHAC2,ENSG00000243232,-0.221993533226667
 CHRAC1,ENSG00000104472,-0.0655253168150259
 PCDHAC1,ENSG00000248383,-0.70697102869027
 AC006547.14,ENSG00000234409,0.319619773086545
 CTLA4,ENSG00000163599,-0.0518997261202964
 ESPNL,ENSG00000144488,0.0183594317796755
 DDX60,ENSG00000137628,0.0801976803566267
 H2AFY2,ENSG00000099284,-0.0841882470671026
 ADCY10,ENSG00000143199,-0.304668171373706
 KCNA6,ENSG00000151079,-0.828043499260454
 KCNA7,ENSG00000104848,0.581656134521375
 KCNA4,ENSG00000182255,-0.48081477519647
 KCNA5,ENSG00000130037,-1.9105430398996
 KCNA2,ENSG00000177301,-0.639593099010521
 KCNA3,ENSG00000177272,0.450853700613355
 KCNA1,ENSG00000111262,2.57151466380738
 OPTN,ENSG00000123240,0.0309194715752141
 CDC25B,ENSG00000101224,0.298443722490033
 BHMT,ENSG00000145692,-0.607103851333273
 OPTC,ENSG00000188770,1.02595936488126
 FTL,ENSG00000087086,0.191265367688193
 FTO,ENSG00000140718,-0.128963006564636
 ACACB,ENSG00000076555,-0.0641886755700687
 TNK1,ENSG00000174292,-0.245545262853111
 PLA2G2A,ENSG00000188257,-2.6152707094598
 PLA2G2C,ENSG00000187980,-0.067231902177226
 PLA2G2D,ENSG00000117215,0.144941084113116
 PLA2G2F,ENSG00000158786,-0.95467232429944
 CYFIP2,ENSG00000055163,-0.381401452947524
 C19orf25,ENSG00000119559,-0.156508921854514
 FAM3B,ENSG00000183844,1.05953031885297
 KRTAP29-1,ENSG00000212658,-0.449146739114423
 LHPP,ENSG00000107902,0.214134571814235
 NUP188,ENSG00000095319,-0.0393793781543967
 GLT8D2,ENSG00000120820,0.860186138056041
 GLT8D1,ENSG00000016864,0.216739365768619
 ITGB1BP2,ENSG00000147166,-0.4876857460237
 OR2C3,ENSG00000196242,-0.175769237074426
 OR2C1,ENSG00000168158,-1.06169474902598
 REG1A,ENSG00000115386,-0.436846887731819
 REG1B,ENSG00000172023,0.292271907293476
 MRGPRD,ENSG00000172938,0.723693331282687
 MRGPRE,ENSG00000184350,2.10829720496303
 OSR2,ENSG00000164920,2.60914306827035
 MRGPRG,ENSG00000182170,0.510789180096975
 TTC39B,ENSG00000155158,-0.0694389512766335
 HES2,ENSG00000069812,2.95982580382795
 BPNT1,ENSG00000162813,-0.426231618198351
 BCL9,ENSG00000116128,0.140921356783551
 BCL6,ENSG00000113916,0.588123953549027
 CLMN,ENSG00000165959,0.679561681890819
 CLMP,ENSG00000166250,0.603058360915233
 SERPINB9,ENSG00000170542,-0.294061269446287
 CSNK1G3,ENSG00000151292,0.0808698188264941
 CSNK1G1,ENSG00000169118,-0.0298799746339329
 SERPINB1,ENSG00000021355,0.0858741294704406
 SERPINB3,ENSG00000057149,4.71963339536878
 SERPINB2,ENSG00000197632,0.461410431517241
 SERPINB5,ENSG00000206075,2.00530055309085
 SERPINB4,ENSG00000206073,5.5520520756139
 SERPINB7,ENSG00000166396,2.66950584893464
 SERPINB6,ENSG00000124570,-0.123889428906223
 FAM76B,ENSG00000077458,0.105294865699679
 FAM76A,ENSG00000009780,0.0970375964285269
 EXD3,ENSG00000187609,-0.0059606259517013
 EXD2,ENSG00000081177,-0.179884686268894
 EXD1,ENSG00000178997,0.119599675507687
 ELP6,ENSG00000163832,-0.177226049041366
 ELP5,ENSG00000170291,-0.000300461703053549
 ELP4,ENSG00000109911,-0.151823840178099
 ELP3,ENSG00000134014,-0.307741341893948
 ELP2,ENSG00000134759,-0.027979900661135
 SPRYD3,ENSG00000167778,-0.365873853045185
 SPRYD4,ENSG00000176422,-0.0628083652248456
 KLHDC9,ENSG00000162755,-0.42112268629803
 KLHDC2,ENSG00000165516,0.0966586511732826
 KLHDC3,ENSG00000124702,-0.130265978815474
 KLHDC1,ENSG00000197776,0.0835262035434797
 ASXL1,ENSG00000171456,0.09488631641297
 TRIM51,ENSG00000124900,0.0307076273505985
 ASXL3,ENSG00000141431,0.470031251032299
 ASXL2,ENSG00000143970,-0.0867861728469275
 HDDC2,ENSG00000111906,-0.0820859350129106
 HDDC3,ENSG00000184508,-0.328374926333003
 DONSON,ENSG00000159147,0.177911974068317
 SPATA13,ENSG00000182957,-0.560045257458853
 SPATA12,ENSG00000186451,-0.260045363384603
 SPATA17,ENSG00000162814,-1.51027833971391
 SPATA16,ENSG00000144962,0.292198469053949
 SPATA19,ENSG00000166118,-0.714493715098903
 SPATA18,ENSG00000163071,0.413874621105263
 ZNF215,ENSG00000149054,0.299538978747661
 ZNF214,ENSG00000149050,0.174863206350103
 GAPDHS,ENSG00000105679,0.819917067226561
 RINL,ENSG00000187994,-0.62609357935541
 HFE,ENSG00000010704,-0.0780071155418044
 GPR144,ENSG00000180264,0.87060433414246
 GPR146,ENSG00000164849,-0.328471729488507
 GPR141,ENSG00000187037,-0.241229757557788
 GPR143,ENSG00000101850,-0.426009504937497
 GPR148,ENSG00000173302,-0.267670231469513
 GPR149,ENSG00000174948,0.496181399180554
 SLC7A6,ENSG00000103064,-0.235345501910353
 HLA-B,ENSG00000234745,0.563331071270913
 CITED2,ENSG00000164442,-0.682595432355845
 TRAK1,ENSG00000182606,0.0861787651937964
 CITED4,ENSG00000179862,0.72148361925479
 DAGLA,ENSG00000134780,-1.01763224386039
 DAGLB,ENSG00000164535,-0.0282509716113877
 HLA-G,ENSG00000204632,0.61964077522922
 HLA-F,ENSG00000204642,0.698904459691791
 CSNK1A1L,ENSG00000180138,0.55756400221306
 HIRA,ENSG00000100084,-0.115880523163693
 RIN1,ENSG00000174791,0.15362769620223
 RIN3,ENSG00000100599,0.251053932849272
 RIN2,ENSG00000132669,0.215982215891236
 WWOX,ENSG00000186153,0.144832200508643
 RIPK1,ENSG00000137275,0.188482206240441
 RIPK3,ENSG00000129465,0.776798594622588
 RIPK2,ENSG00000104312,0.123569822421187
 PDCL,ENSG00000136940,-0.115462948631787
 TUBG1,ENSG00000131462,-0.199133179972704
 C2orf27A,ENSG00000197927,0.0445887521014832
 CRABP2,ENSG00000143320,2.04405574740018
 C2orf27B,ENSG00000186825,0.478890752151847
 C7orf73,ENSG00000243317,0.119539482183745
 C7orf72,ENSG00000164500,-0.214567096565889
 C7orf71,ENSG00000222004,0.309449774504607
 ZNF419,ENSG00000105136,-0.356581318091291
 ZNF418,ENSG00000196724,-0.328282959762121
 ZNF417,ENSG00000173480,-0.214489206581359
 ZNF416,ENSG00000083817,-0.379751006050608
 ZNF415,ENSG00000170954,0.0864641383890341
 ZNF414,ENSG00000133250,0.321514261944427
 ZNF410,ENSG00000119725,-0.0791429868548313
 GLIPR2,ENSG00000122694,0.404546658252123
 GLIPR1,ENSG00000139278,-0.205657075759456
 SSSCA1,ENSG00000173465,-0.0886246115534508
 POU4F1,ENSG00000152192,0.00983217674183701
 POU4F2,ENSG00000151615,0.51093804030324
 POU4F3,ENSG00000091010,-0.015531297464919
 FBF1,ENSG00000188878,0.19196195897687
 RASA4,ENSG00000105808,0.284683508758829
 RASA1,ENSG00000145715,-0.0948177419817349
 RASA2,ENSG00000155903,0.0886082444542132
 RASA3,ENSG00000185989,0.498817096849049
 ACTN3,ENSG00000248746,-0.55086150223059
 ACTN2,ENSG00000077522,-2.19887688534503
 ACTN1,ENSG00000072110,-0.270458154097866
 NGFRAP1,ENSG00000166681,-0.0428997381188459
 ACTN4,ENSG00000130402,0.117722493083262
 EZR,ENSG00000092820,-0.59922679926299
 MED26,ENSG00000105085,-0.0442234568550302
 OR3A2,ENSG00000221882,0.162646970831343
 N6AMT1,ENSG00000156239,0.0188677441514997
 N6AMT2,ENSG00000150456,-0.0470141872912438
 GPR153,ENSG00000158292,0.342002879131535
 AC090616.2,ENSG00000214708,-0.984707137894095
 ABLIM1,ENSG00000099204,-0.407693979781788
 ABLIM3,ENSG00000173210,0.00708916865141901
 ABLIM2,ENSG00000163995,-0.0459310910056165
 RASAL3,ENSG00000105122,0.434485750418066
 GPR156,ENSG00000175697,-0.292902358013216
 FAM172A,ENSG00000113391,-0.0448456208275654
 RP11-706O15.1,ENSG00000205664,0.442440023351222
 ATP6V1E1,ENSG00000131100,-0.211344687272662
 RAB6A,ENSG00000175582,-0.146248795510956
 RAB6B,ENSG00000154917,-0.746759647818073
 RAB6C,ENSG00000222014,1.47000908536149
 RP11-15E18.4,ENSG00000267772,-0.907796484586939
 FBXW8,ENSG00000174989,0.0689395605387118
 ERVV-1,ENSG00000269526,3.27994685393064
 RP11-723O4.6,ENSG00000187695,-0.00769442645745901
 GDI2,ENSG00000057608,-0.0614509934838525
 CALM3,ENSG00000160014,0.113661825889231
 SPG21,ENSG00000090487,0.173999835720312
 TFAP4,ENSG00000090447,0.253069496665213
 SPDL1,ENSG00000040275,-0.0717207556319748
 CALM1,ENSG00000198668,-0.826131229989272
 NAPEPLD,ENSG00000161048,-0.310796769019673
 UPK1A,ENSG00000105668,3.39705096579658
 SPTA1,ENSG00000163554,-0.468095744241968
 HGSNAT,ENSG00000165102,0.337822973014544
 CRYZL1,ENSG00000205758,0.00306133032525741
 NAT8,ENSG00000144035,-0.594514908026198
 NAT2,ENSG00000156006,0.674547979697473
 NAT6,ENSG00000243477,0.156000553857229
 FAIM2,ENSG00000135472,0.0119797972462316
 FAIM3,ENSG00000162894,0.443878612535755
 IGFL1,ENSG00000188293,1.74572639913839
 CCBL1,ENSG00000171097,0.0733378569868045
 CCBL2,ENSG00000137944,-0.329096924405632
 COX5A,ENSG00000178741,-0.45172724140196
 COX5B,ENSG00000135940,-0.224973932588255
 TMEM258,ENSG00000134825,0.225229496218985
 TMEM257,ENSG00000221870,0.221355779956644
 TMEM256,ENSG00000205544,0.0720089208443126
 TMEM254,ENSG00000133678,0.180079679290755
 TMEM253,ENSG00000232070,0.398160674813191
 TMEM252,ENSG00000181778,-0.611312983182053
 TMEM251,ENSG00000153485,-0.213211505310088
 AC023590.1,ENSG00000225885,-0.322146195714657
 SIPA1L1,ENSG00000197555,-0.691016951083144
 SIPA1L3,ENSG00000105738,-0.265852674733268
 SIPA1L2,ENSG00000116991,0.141618152030839
 RPTOR,ENSG00000141564,-0.524222774669901
 PPFIA4,ENSG00000143847,0.26328307872682
 PPFIA2,ENSG00000139220,1.77781357502552
 SLC35F5,ENSG00000115084,0.00638395720354006
 SLC35F4,ENSG00000151812,0.70269429082958
 SLC35F6,ENSG00000213699,0.0943858198260872
 SLC35F1,ENSG00000196376,0.0653525537126696
 SLC35F3,ENSG00000183780,0.0419109125294911
 SLC35F2,ENSG00000110660,-0.0893267951728371
 PPFIA1,ENSG00000131626,-0.126338998898491
 USP1,ENSG00000162607,-0.157087931587218
 LMAN1L,ENSG00000140506,1.72967076503142
 TSPAN18,ENSG00000157570,-0.824298776554371
 TSPAN19,ENSG00000231738,-1.19990866973679
 MPC2,ENSG00000143158,-0.37418282773182
 MPC1,ENSG00000060762,-0.260186698127697
 TSPAN11,ENSG00000110900,0.661086656729495
 TSPAN12,ENSG00000106025,0.247123654978725
 TSPAN14,ENSG00000108219,-0.112629728704248
 TSPAN15,ENSG00000099282,0.0713101510206852
 TSPAN16,ENSG00000130167,0.67576933234607
 TSPAN17,ENSG00000048140,-0.20532707004256
 MAB21L2,ENSG00000181541,-0.676893556213453
 MT-ND1,ENSG00000198888,-0.770760317353196
 MT-ND2,ENSG00000198763,-0.543428800916186
 MT-ND3,ENSG00000198840,-0.746227216736243
 MT-ND4,ENSG00000198886,-0.851384881948284
 MT-ND5,ENSG00000198786,-0.779532879374125
 SLC17A9,ENSG00000101194,1.45468467942696
 EAF1,ENSG00000144597,-0.214209493857935
 EAF2,ENSG00000145088,-0.231339862484693
 FOXF1,ENSG00000103241,1.82791125959218
 FOXF2,ENSG00000137273,-0.462383952567119
 RBPJL,ENSG00000124232,1.28087776812343
 TMUB1,ENSG00000164897,0.0510354165237683
 ZNF320,ENSG00000182986,0.247283656869417
 TMUB2,ENSG00000168591,0.0804071919836411
 SCGB1C1,ENSG00000188076,-0.162048702297002
 KIAA1644,ENSG00000138944,1.20304929003649
 RYBP,ENSG00000163602,0.0324384340111014
 SYNCRIP,ENSG00000135316,-0.00386626976197993
 HSD17B3,ENSG00000130948,0.554532288222559
 MMAA,ENSG00000151611,0.0371511676447178
 MMAB,ENSG00000139428,-0.327431247794466
 TYR,ENSG00000077498,-0.810506152302418
 ALG8,ENSG00000159063,-0.200236207486506
 ALG9,ENSG00000086848,0.028839660463132
 ALG2,ENSG00000119523,-0.0162266203899594
 ALG3,ENSG00000214160,-0.0394455375342639
 ALG1,ENSG00000033011,-0.0102472836295631
 ALG6,ENSG00000088035,-0.0526805348164947
 ALDH3B1,ENSG00000006534,0.748273101426849
 ALG5,ENSG00000120697,0.0983237133730984
 WIF1,ENSG00000156076,0.776458390210958
 PDXP,ENSG00000241360,-0.475876458681228
 RNGTT,ENSG00000111880,-0.122126121269471
 KIAA1683,ENSG00000130518,0.873923687379917
 KIAA1324L,ENSG00000164659,-0.254335101896648
 CTD-2210P24.4,ENSG00000205106,-0.319217603802308
 INSL6,ENSG00000120210,-0.217727424804261
 HGS,ENSG00000185359,0.151389739933012
 CLUL1,ENSG00000079101,-1.20572626026925
 PDX1,ENSG00000139515,0.188244180117988
 INMT,ENSG00000241644,-1.1177163599355
 ADAP1,ENSG00000105963,-0.879241942665816
 ADAP2,ENSG00000184060,-0.570816850906656
 KLHL10,ENSG00000161594,-0.354411248746547
 KLHL11,ENSG00000178502,-0.24721636383318
 KLHL12,ENSG00000117153,-0.0970293274930516
 KLHL13,ENSG00000003096,0.481998210976792
 KLHL14,ENSG00000197705,1.31810189428748
 KLHL15,ENSG00000174010,-0.400289033818874
 KLHL17,ENSG00000187961,0.334057590379416
 KLHL18,ENSG00000114648,0.139259607208904
 C2orf83,ENSG00000042304,-0.23481589446965
 IER5,ENSG00000162783,-0.475462707910589
 GABPB2,ENSG00000143458,-0.0542533628576019
 IGIP,ENSG00000182700,0.324220030343201
 SLU7,ENSG00000164609,-0.31124368851974
 IER2,ENSG00000160888,-0.415920211087359
 ZNF200,ENSG00000010539,-0.31674151702984
 PRSS54,ENSG00000103023,-0.0165177816645911
 NPTXR,ENSG00000221890,0.151036653599825
 SLN,ENSG00000170290,-1.61219388773837
 SLK,ENSG00000065613,0.00717169512180064
 SLA,ENSG00000155926,-0.150704912723595
 PHYH,ENSG00000107537,-0.416303951019804
 NOTCH4,ENSG00000204301,-0.0628284020466438
 MEAF6,ENSG00000163875,-0.146488618041189
 AZIN1,ENSG00000155096,-0.179026531012345
 NOTCH1,ENSG00000148400,0.363930239774314
 NOTCH2,ENSG00000134250,0.165916142906442
 NOTCH3,ENSG00000074181,0.629240880265331
 ZNF655,ENSG00000197343,0.0698456260910121
 TCTEX1D2,ENSG00000213123,0.0640498915379259
 TCTEX1D1,ENSG00000152760,0.781882193729715
 ZNF653,ENSG00000161914,0.00197219779126366
 TCTEX1D4,ENSG00000188396,-1.46828165182184
 CTD-2144E22.5,ENSG00000179755,0.158063594268289
 RAPGEF4,ENSG00000091428,0.0866332099556556
 RAPGEF5,ENSG00000136237,0.265592155212882
 RAPGEF6,ENSG00000158987,-0.350135458807676
 N4BP2L2,ENSG00000244754,-0.0443836919769609
 RAPGEF1,ENSG00000107263,-0.226115577227935
 RAPGEF2,ENSG00000109756,-0.301779203543877
 RAPGEF3,ENSG00000079337,0.656380578772062
 ZNF384,ENSG00000126746,0.0167839663310359
 POC1A,ENSG00000164087,0.219837477906268
 POC1B,ENSG00000139323,-0.0898865460926207
 KRTAP3-2,ENSG00000212900,-0.795842163740046
 KRTAP3-3,ENSG00000212899,-0.188191109163392
 SNRPD3,ENSG00000100028,0.0764091169395323
 SNRPD2,ENSG00000125743,0.164441322941165
 SNRPD1,ENSG00000167088,-0.151032166809269
 NMBR,ENSG00000135577,0.178781653583882
 IFT43,ENSG00000119650,0.266288571295165
 DVL2,ENSG00000004975,0.244152065816276
 IFT46,ENSG00000118096,0.0607557596710496
 GLDN,ENSG00000186417,-0.636079005649165
 GLDC,ENSG00000178445,-3.12667183053424
 QPCT,ENSG00000115828,0.584407113739454
 PC,ENSG00000173599,-0.67748608494527
 DHRS12,ENSG00000102796,-0.0683850755827061
 DHRS13,ENSG00000167536,0.179159998524728
 GPR89B,ENSG00000188092,0.08706317582178
 GPR89A,ENSG00000117262,0.191765306286606
 MAP1LC3B2,ENSG00000171471,-0.143678826262948
