 gene    name , gene    ENS ,Prostate
 IGFBP7,ENSG00000163453,0.14093693229898
 IGFBP4,ENSG00000141753,0.572088184069694
 IGFBP5,ENSG00000115461,0.617153488576868
 CYP2R1,ENSG00000186104,0.430245170447077
 CKLF,ENSG00000217555,-0.627683790778523
 APLNR,ENSG00000134817,-2.00054978925237
 CYP8B1,ENSG00000180432,-1.40664368803381
 MECOM,ENSG00000085276,0.419775055050769
 CLIC6,ENSG00000159212,2.05058546898686
 CLIC4,ENSG00000169504,0.034454668351946
 CLIC5,ENSG00000112782,-1.3308736552998
 CLIC2,ENSG00000155962,-0.676716254728833
 CLIC3,ENSG00000169583,-0.492517462242174
 CLIC1,ENSG00000213719,0.770837752943734
 KIAA0020,ENSG00000080608,0.140000051979723
 SOWAHA,ENSG00000198944,0.887408124278395
 SOWAHB,ENSG00000186212,0.713003221022664
 SOWAHC,ENSG00000198142,-0.0563154969029939
 SOWAHD,ENSG00000187808,-0.435301648369063
 H1F0,ENSG00000189060,0.354992911284188
 GAMT,ENSG00000130005,0.52648086401524
 ZNF7,ENSG00000147789,0.236624578542726
 ZNF3,ENSG00000166526,0.132588996463151
 TIPIN,ENSG00000075131,-0.200284623251418
 CDC5L,ENSG00000096401,-0.190155984927348
 SBDS,ENSG00000126524,-0.567660196376888
 AP2A1,ENSG00000196961,-0.493697238977319
 AP2A2,ENSG00000183020,0.0301708213734494
 CLC,ENSG00000105205,-0.600484644162692
 RP11-1212A22.4,ENSG00000233024,0.142579438171818
 NSUN3,ENSG00000178694,0.146785467330724
 NSUN2,ENSG00000037474,-0.00974606909524434
 NSUN5,ENSG00000130305,-0.0342590585379278
 NSUN4,ENSG00000117481,0.357302036417466
 NSUN7,ENSG00000179299,2.5190736864316
 NSUN6,ENSG00000241058,0.448161916554773
 BCL3,ENSG00000069399,0.926627209677295
 RRP7A,ENSG00000189306,0.743167045601295
 CDR2L,ENSG00000109089,-0.0530652034562368
 MSLNL,ENSG00000162006,-0.764288599841759
 BRDT,ENSG00000137948,-1.01806061403251
 NPEPL1,ENSG00000215440,-0.0502131218079945
 BRD8,ENSG00000112983,-0.0903175219156249
 BRD9,ENSG00000028310,-0.134556127826332
 BRD4,ENSG00000141867,-0.0377425564151268
 BRD7,ENSG00000166164,-0.519130859944809
 BRD1,ENSG00000100425,-0.374136967586294
 BRD2,ENSG00000204256,0.0525451632749243
 BRD3,ENSG00000169925,-0.0716269192510864
 RP11-680G10.1,ENSG00000261567,0.113239689496646
 SKIV2L2,ENSG00000039123,-0.184481745477223
 CH25H,ENSG00000138135,0.082450257371667
 CSF2RA,ENSG00000198223,-0.225893502301561
 DMD,ENSG00000198947,-0.318965151252601
 SEH1L,ENSG00000085415,-0.320586350035043
 GAB4,ENSG00000215568,-0.381965479010771
 GAB2,ENSG00000033327,-0.965390847582756
 GAB3,ENSG00000160219,-0.581223318448007
 GAB1,ENSG00000109458,-0.960043026086585
 PDIA6,ENSG00000143870,-0.463744782709444
 ZSCAN9,ENSG00000137185,0.358265485957649
 ZSCAN2,ENSG00000176371,0.629183336347885
 DNAJB12,ENSG00000148719,0.0637286295372406
 VIL1,ENSG00000127831,0.103430464970203
 DNAJB14,ENSG00000164031,-0.236779195184327
 SUPT20H,ENSG00000102710,0.0702395089329824
 VILL,ENSG00000136059,1.47744670738775
 KRTAP24-1,ENSG00000188694,-0.148909694052727
 PSD,ENSG00000059915,-0.799664949802733
 CNTFR,ENSG00000122756,-0.551818311327921
 KRTAP19-1,ENSG00000184351,-0.0579199030998568
 KRTAP19-5,ENSG00000186977,-0.187543000710263
 AC012123.1,ENSG00000228835,1.85148673036867
 FAM214A,ENSG00000047346,-0.274263057234279
 FAM214B,ENSG00000005238,-0.111880896220859
 LCN8,ENSG00000204001,-1.17243637457066
 AKIRIN2,ENSG00000135334,-0.752159401521056
 AKIRIN1,ENSG00000174574,-0.0582425575365528
 EREG,ENSG00000124882,-2.76279355788008
 AVPI1,ENSG00000119986,0.0792835164261252
 ASAP1,ENSG00000153317,-0.35098866612125
 ASAP2,ENSG00000151693,-1.07188006654388
 ASAP3,ENSG00000088280,0.552446556331428
 OCRL,ENSG00000122126,0.134002346440374
 HILPDA,ENSG00000135245,-0.920101682016386
 KCNH8,ENSG00000183960,0.48131197282334
 KIAA1033,ENSG00000136051,-0.137514351589918
 C14orf132,ENSG00000227051,-0.902510219276276
 MTM1,ENSG00000171100,-0.364695259399251
 CALCRL,ENSG00000064989,-0.244884234277497
 ANKLE1,ENSG00000160117,0.00568781481993404
 CSNK1G2,ENSG00000133275,0.0819947153556353
 ANKLE2,ENSG00000176915,-0.114724029990227
 RHPN1,ENSG00000158106,0.544733765528034
 OLR1,ENSG00000173391,-0.677676886563592
 SERPINB8,ENSG00000166401,-0.859124380171128
 SRRM1,ENSG00000133226,0.355099625796353
 SRRM3,ENSG00000177679,-0.376720731345211
 SRRM2,ENSG00000167978,0.277599603274539
 SRRM5,ENSG00000226763,1.36103377665586
 SRRM4,ENSG00000139767,-1.81422760095294
 PANX2,ENSG00000073150,1.02263378473206
 TM2D1,ENSG00000162604,-0.178574728674453
 TM2D2,ENSG00000169490,0.00140041456624143
 DDHD2,ENSG00000085788,-0.251160133523453
 OGFRL1,ENSG00000119900,-0.876525462420693
 ADCK1,ENSG00000063761,0.462915887915177
 GOLGA5,ENSG00000066455,0.164987409032512
 RSBN1,ENSG00000081019,-0.162614270589831
 ARHGAP22,ENSG00000128805,-0.238449777357778
 ARHGAP21,ENSG00000107863,-0.537940006401325
 ARHGAP20,ENSG00000137727,0.528607713140889
 ARHGAP27,ENSG00000159314,0.512460248168252
 ARHGAP26,ENSG00000145819,-0.41510861294115
 ARHGAP25,ENSG00000163219,-0.192342376286811
 ARHGAP24,ENSG00000138639,-1.00554323407387
 ARHGAP29,ENSG00000137962,-0.127446914230727
 ARHGAP28,ENSG00000088756,1.15479973291259
 HHAT,ENSG00000054392,0.972797599576639
 DNAJC11,ENSG00000007923,-0.279558640740476
 NDUFAF2,ENSG00000164182,-0.321453869101527
 RSAD2,ENSG00000134321,-0.282253804640147
 MRC2,ENSG00000011028,0.790944908056131
 DYNC1LI2,ENSG00000135720,-0.598728820475773
 EFHC2,ENSG00000183690,0.529146804945708
 EFHC1,ENSG00000096093,0.232243963482515
 ABCG1,ENSG00000160179,-0.370107257578216
 PLSCR4,ENSG00000114698,-0.939835097897163
 PLSCR5,ENSG00000231213,-0.845258955824292
 PLSCR2,ENSG00000163746,0.602881600479863
 ABCG5,ENSG00000138075,-0.367529399611524
 PLSCR1,ENSG00000188313,0.0537803708592219
 ABCG8,ENSG00000143921,-1.67725799422051
 GADL1,ENSG00000144644,-0.0399861398412412
 MT-CO1,ENSG00000198804,-0.514867192452272
 KRTAP5-10,ENSG00000204572,0.971830422363274
 KRTAP5-11,ENSG00000204571,-0.744844125819178
 AKR1B10,ENSG00000198074,-1.01421421229626
 AKR1B15,ENSG00000227471,-0.601916430735012
 RP11-192H23.4,ENSG00000258472,0.171892943991479
 C4orf36,ENSG00000163633,0.318854400642821
 C4orf32,ENSG00000174749,-0.0431654914592888
 C4orf33,ENSG00000151470,-0.431759564675925
 C15orf48,ENSG00000166920,2.19274099925054
 TSNAXIP1,ENSG00000102904,-0.0694375328809481
 C15orf40,ENSG00000169609,-0.0973849537007418
 C15orf41,ENSG00000186073,0.105302505969136
 C15orf43,ENSG00000167014,1.02798143473875
 PKD2,ENSG00000118762,-0.595062222521497
 PKD1,ENSG00000008710,-0.506057340621322
 ZNF138,ENSG00000197008,-0.0422648455126518
 PRKACG,ENSG00000165059,-0.0835229175468888
 PRKACA,ENSG00000072062,-0.639528327477834
 PRKACB,ENSG00000142875,-0.25639206259304
 ZNF131,ENSG00000172262,-0.0750704416727213
 ZNF132,ENSG00000131849,0.289271070547575
 ZNF134,ENSG00000213762,-0.184456060259541
 ZNF135,ENSG00000176293,0.631868602991769
 ZNF136,ENSG00000196646,0.00748914756002294
 C20orf78,ENSG00000149443,-0.14212938438062
 SPG7,ENSG00000197912,0.00150198919693645
 SPRYD7,ENSG00000123178,-0.523684466715298
 KLHDC4,ENSG00000104731,-0.0926230695409538
 KCNK4,ENSG00000182450,-1.26941629495518
 KCNK5,ENSG00000164626,0.85972335224721
 KCNK6,ENSG00000099337,1.02407736643225
 KCNK7,ENSG00000173338,-0.784062312199626
 KCNK1,ENSG00000135750,-0.148980176942629
 KCNK2,ENSG00000082482,-1.69358713623791
 KCNK3,ENSG00000171303,1.15887578628016
 SCAF11,ENSG00000139218,-0.233667679859163
 NUP160,ENSG00000030066,-0.119571618348893
 SH3BGR,ENSG00000185437,-0.142384142160396
 VWDE,ENSG00000146530,3.0403597336932
 GNA14,ENSG00000156049,0.920628808556913
 GNA15,ENSG00000060558,1.4459162608675
 GNA12,ENSG00000146535,-0.0281598192248746
 GNA13,ENSG00000120063,-0.401287461655856
 GNA11,ENSG00000088256,0.146301619009626
 MFGE8,ENSG00000140545,-0.279165031317018
 C19orf18,ENSG00000177025,1.24849198306801
 FRRS1L,ENSG00000260230,1.43409007333359
 OGDH,ENSG00000105953,-0.419883848437626
 SEMG1,ENSG00000124233,7.30628575067994
 SEMG2,ENSG00000124157,5.86431867291244
 DAZL,ENSG00000092345,0.753169242143122
 DAZ2,ENSG00000205944,-0.0468590452687422
 NEUROG3,ENSG00000122859,-0.0879566384889576
 GTF2F1,ENSG00000125651,-0.0491894784217781
 GTF2F2,ENSG00000188342,-0.35405152852733
 DCAKD,ENSG00000172992,0.130481801911946
 TMEM132D,ENSG00000151952,3.12547399135084
 TMEM132A,ENSG00000006118,-0.69222215814912
 PEG10,ENSG00000242265,-1.67604638325425
 TMEM132B,ENSG00000139364,-1.20803488247586
 NAIF1,ENSG00000171169,-0.0572461734989309
 CCL28,ENSG00000151882,0.209001231047141
 H3F3C,ENSG00000188375,-0.97187668414332
 H3F3B,ENSG00000132475,-0.656354049045314
 H3F3A,ENSG00000163041,-0.209156801831446
 CCL21,ENSG00000137077,0.0293794601743899
 CCL20,ENSG00000115009,-0.216302769864985
 CCL22,ENSG00000102962,0.232368302505893
 CCL25,ENSG00000131142,0.456586614211966
 CCL24,ENSG00000106178,-0.515262160681133
 CCL27,ENSG00000213927,-0.884514235286352
 CCL26,ENSG00000006606,-0.403175083169256
 ALPK1,ENSG00000073331,0.355725977054946
 ALPK3,ENSG00000136383,-0.550876861958579
 ALPK2,ENSG00000198796,0.552404185659194
 CUX1,ENSG00000257923,-0.1464675709678
 CUX2,ENSG00000111249,6.20471598177548
 CSNK1A1,ENSG00000113712,0.0758740471705063
 GLYATL2,ENSG00000156689,1.66906942134163
 GLYATL1,ENSG00000166840,5.0428078228557
 RAP1B,ENSG00000127314,-0.11250014768357
 RAP1A,ENSG00000116473,-0.0664350590983016
 TRIM41,ENSG00000146063,-0.277013434876711
 CTF1,ENSG00000150281,0.821714560602084
 LDLR,ENSG00000130164,1.23312491207856
 UBFD1,ENSG00000103353,-0.130905049103671
 FIZ1,ENSG00000179943,0.0294643178737364
 MYF5,ENSG00000111049,0.544413787229088
 MYF6,ENSG00000111046,-0.430965347762077
 PRKCDBP,ENSG00000170955,0.185002645655886
 GFI1B,ENSG00000165702,0.78348081901749
 MYOD1,ENSG00000129152,0.189345981838486
 TOB2,ENSG00000183864,-0.141819384592787
 BIN1,ENSG00000136717,0.538722532498085
 SULF2,ENSG00000196562,-1.03871982090247
 SULF1,ENSG00000137573,0.757523675705225
 GPR126,ENSG00000112414,0.341121669339551
 GPR124,ENSG00000020181,1.52397569868617
 GPR125,ENSG00000152990,-0.0276252752487002
 GPR123,ENSG00000197177,-3.21199929713231
 NOS1AP,ENSG00000198929,-0.324987154756028
 GPR128,ENSG00000144820,1.08279280232725
 MTERFD3,ENSG00000120832,0.193920029970526
 MTERFD2,ENSG00000122085,0.539072763984305
 MTERFD1,ENSG00000156469,-0.242423541242766
 TFG,ENSG00000114354,-0.12616124427764
 HVCN1,ENSG00000122986,-0.165179407685365
 PIH1D1,ENSG00000104872,0.0520699471968865
 RND1,ENSG00000172602,-0.546682269878814
 RND2,ENSG00000108830,-0.040536821949283
 RND3,ENSG00000115963,0.632189972795501
 CTNNBIP1,ENSG00000178585,0.280895088222646
 LRRC41,ENSG00000132128,0.225040066763529
 LRRC40,ENSG00000066557,-0.329060358071507
 LRRC43,ENSG00000158113,0.395643470698426
 LRRC42,ENSG00000116212,-0.0312448291565178
 LRRC45,ENSG00000169683,0.3361919611678
 LRRC47,ENSG00000130764,-0.208912570409384
 LRRC46,ENSG00000141294,0.575753160683236
 LRRC49,ENSG00000137821,0.108556733592389
 LRRC48,ENSG00000171962,0.633406627744573
 FNDC8,ENSG00000073598,-0.307138605332976
 FNDC9,ENSG00000172568,-2.76832217814579
 FNDC4,ENSG00000115226,0.653912040211045
 FNDC5,ENSG00000160097,-0.789187038594658
 FNDC7,ENSG00000143107,-0.723445244356397
 FNDC1,ENSG00000164694,-3.39470218951029
 PWWP2B,ENSG00000171813,0.287448996653269
 PWWP2A,ENSG00000170234,0.142735187506757
 CCDC152,ENSG00000198865,-0.922558856122353
 CCDC153,ENSG00000248712,-0.173071743198199
 CCDC150,ENSG00000144395,-1.48704413216059
 CCDC151,ENSG00000198003,-0.436518158477481
 CCDC157,ENSG00000187860,0.315705514572535
 CCDC154,ENSG00000197599,0.404803131827266
 CCDC155,ENSG00000161609,-0.411561905995815
 CCDC158,ENSG00000163749,-0.252076115298209
 CCDC159,ENSG00000183401,1.1703673938651
 LRRC4C,ENSG00000148948,-1.49399049755075
 LRRC4B,ENSG00000131409,-0.779374116847746
 TASP1,ENSG00000089123,-0.082180752429651
 PCED1A,ENSG00000132635,0.842525263786452
 PCED1B,ENSG00000179715,0.301744463749675
 SPZ1,ENSG00000164299,0.621670624509812
 CCZ1B,ENSG00000146574,-0.0154233353801428
 PALMD,ENSG00000099260,0.221387475598785
 PALM2,ENSG00000243444,-2.25794459520123
 MANSC4,ENSG00000205693,-0.531639726798656
 MANSC1,ENSG00000111261,0.0590869135942893
 ICMT,ENSG00000116237,-0.22035114780328
 FDCSP,ENSG00000181617,-1.36676318767235
 FCF1,ENSG00000119616,-0.119587756884755
 LINC00692,ENSG00000230891,-0.0929303954089716
 ATP6V0A1,ENSG00000033627,-0.34139311090925
 GPR98,ENSG00000164199,0.924638534111045
 ACOXL,ENSG00000153093,5.28642529305853
 ITGBL1,ENSG00000198542,-1.44498227446002
 ATP5A1,ENSG00000152234,-0.593723515102629
 SASH3,ENSG00000122122,-0.0936445410129481
 DUOX2,ENSG00000140279,1.70347089993441
 PODXL2,ENSG00000114631,0.540318014980899
 NPAT,ENSG00000149308,-0.17493709967935
 LLGL2,ENSG00000073350,1.42425736788807
 LLGL1,ENSG00000131899,-0.528470902115731
 ACOX2,ENSG00000168306,0.985547266242071
 ACOX3,ENSG00000087008,0.900925282532289
 ACOX1,ENSG00000161533,0.251607454236905
 RABGAP1,ENSG00000011454,-0.149355390663399
 RCSD1,ENSG00000198771,-0.974326063609224
 GAL3ST1,ENSG00000128242,0.0258773806571554
 GAL3ST3,ENSG00000175229,-0.36140246918801
 GAL3ST2,ENSG00000154252,0.186934316038221
 C3orf33,ENSG00000174928,0.350656324040738
 C3orf30,ENSG00000163424,-0.363978961258921
 C3orf36,ENSG00000221972,3.14053146364438
 C3orf35,ENSG00000198590,0.72480767561551
 NANS,ENSG00000095380,1.96341934656665
 SLC25A16,ENSG00000122912,1.00666723822342
 IL17REL,ENSG00000188263,-0.557382904743204
 MATN1,ENSG00000162510,0.530719868753126
 MATN3,ENSG00000132031,-0.319415620218916
 MATN2,ENSG00000132561,1.04241233252534
 MATN4,ENSG00000124159,-0.427963726615457
 ENDOG,ENSG00000167136,0.239148756222551
 EBF3,ENSG00000108001,0.0984591206922462
 EBF2,ENSG00000221818,-1.17328540872627
 EBF1,ENSG00000164330,-0.173479764236141
 LMNA,ENSG00000160789,-0.123940832400321
 BDH2,ENSG00000164039,-0.10285799079612
 ENDOV,ENSG00000173818,0.460559130220917
 ENDOU,ENSG00000111405,-1.86913515875481
 BDH1,ENSG00000161267,0.758440147131562
 GULP1,ENSG00000144366,0.799222810355978
 FLVCR2,ENSG00000119686,0.365205183601002
 FLVCR1,ENSG00000162769,0.521025648108679
 A3GALT2,ENSG00000184389,-0.501091397750083
 DTNA,ENSG00000134769,-0.861334270338983
 GGPS1,ENSG00000152904,0.464327660464528
 NACA2,ENSG00000253506,-0.0239958736341029
 C9orf169,ENSG00000197191,0.834533381761111
 C9orf163,ENSG00000196366,-0.234152311128099
 CGRRF1,ENSG00000100532,0.039643986718655
 SLC25A15,ENSG00000102743,-0.207332662028779
 TMEM109,ENSG00000110108,-0.191107724876524
 TMEM108,ENSG00000144868,-1.43904476717782
 NACAD,ENSG00000136274,-0.237452957200255
 TMEM102,ENSG00000181284,0.129992964237176
 TMEM101,ENSG00000091947,0.231811230784314
 FOXH1,ENSG00000160973,1.16537031810109
 TMEM107,ENSG00000179029,-0.648677646545068
 TMEM105,ENSG00000185332,0.443176240335241
 TMEM104,ENSG00000109066,-0.0622524194228833
 CYP2B6,ENSG00000197408,-0.839394211293946
 PDCL2,ENSG00000163440,-0.701216783188078
 PDCL3,ENSG00000115539,-0.182857279596311
 CORO6,ENSG00000167549,0.182729054181695
 CCM2,ENSG00000136280,-0.444377806004442
 HLTF,ENSG00000071794,-0.2468692365932
 KRT3,ENSG00000186442,-1.34946883227428
 KRT2,ENSG00000172867,-1.9542873122892
 KRT1,ENSG00000167768,-1.24764471400516
 KRT5,ENSG00000186081,2.74645701375448
 KRT4,ENSG00000170477,0.0193609275480657
 KRT9,ENSG00000171403,1.06370799546696
 KRT8,ENSG00000170421,2.81218995934907
 DACT1,ENSG00000165617,-0.0464780939864706
 DACT3,ENSG00000197380,0.0992324641540727
 DACT2,ENSG00000164488,3.1692036197595
 TMCC1,ENSG00000172765,0.0625270978006843
 TMCC2,ENSG00000133069,-1.90188088821667
 TMCC3,ENSG00000057704,0.470832055651142
 RP3-369A17.5,ENSG00000260286,-0.311276343912544
 ZMPSTE24,ENSG00000084073,0.0178762599261421
 CDHR2,ENSG00000074276,-1.87125933834431
 RIPK4,ENSG00000183421,2.63005453449562
 RECK,ENSG00000122707,-0.518326911208124
 INSC,ENSG00000188487,1.05349919411066
 CXADR,ENSG00000154639,1.59520583330948
 MRPL34,ENSG00000130312,-0.430463682947419
 INSR,ENSG00000171105,0.423868354434899
 MRPL35,ENSG00000132313,-0.332046706992373
 RUNX1T1,ENSG00000079102,-0.924102150942446
 SPTBN5,ENSG00000137877,0.456024219121893
 SPTBN4,ENSG00000160460,-0.0294631906674987
 SPTBN2,ENSG00000173898,1.68199482844625
 SPTBN1,ENSG00000115306,-0.667293992253553
 MRPL33,ENSG00000243147,-0.154138825916282
 TFAP2A,ENSG00000137203,2.82782596906825
 TFAP2C,ENSG00000087510,2.57032083776482
 TFAP2B,ENSG00000008196,-1.60826330708402
 TFAP2E,ENSG00000116819,-0.142041867046583
 TFAP2D,ENSG00000008197,-0.266306222479786
 CYYR1,ENSG00000166265,0.294915871462166
 CRABP1,ENSG00000166426,0.40727034171963
 SAMHD1,ENSG00000101347,-0.429638451434388
 FAM149A,ENSG00000109794,0.427218661236438
 RPA4,ENSG00000204086,0.537634513460737
 RPA1,ENSG00000132383,-0.228769447962535
 RPA3,ENSG00000106399,-0.59700949259225
 RPA2,ENSG00000117748,-0.606047389887276
 REC8,ENSG00000100918,0.38000343323275
 FAM132A,ENSG00000184163,-0.232760077170064
 FAM132B,ENSG00000178752,-1.89532589741097
 CHMP2B,ENSG00000083937,0.135551935498348
 PCDHGB2,ENSG00000253910,-1.08544488884838
 PCDHGB1,ENSG00000254221,-1.67235036302907
 CHMP2A,ENSG00000130724,-0.182209719901826
 PCDHGB7,ENSG00000254122,-0.930132249771432
 PCDHGB6,ENSG00000253305,-0.487713705461274
 PCDHGB4,ENSG00000253953,-0.718508645739818
 RREB1,ENSG00000124782,0.56456341004214
 THOC6,ENSG00000131652,0.598561841553591
 TP53AIP1,ENSG00000120471,1.81409380616722
 PHC1,ENSG00000111752,-0.0635812984560023
 PHC3,ENSG00000173889,-0.0812305580011958
 PHC2,ENSG00000134686,-0.100140255122903
 PIANP,ENSG00000139200,0.367413074047338
 ZNF362,ENSG00000160094,0.102044149416681
 ZNF365,ENSG00000138311,0.038868290857777
 ZNF367,ENSG00000165244,-1.24878103776552
 ZNF366,ENSG00000178175,-0.121873966026866
 PRF1,ENSG00000180644,-0.153922610831066
 H2AFV,ENSG00000105968,-0.395032835164523
 H2AFX,ENSG00000188486,0.0323703231742866
 H2AFY,ENSG00000113648,-0.283848547773319
 H2AFZ,ENSG00000164032,-0.321629550308574
 H2AFJ,ENSG00000246705,1.55771581537625
 NCAPG2,ENSG00000146918,-0.89507024885283
 GDI1,ENSG00000203879,-0.374226816524845
 ADRBK1,ENSG00000173020,0.497561170544137
 DPEP2,ENSG00000167261,-0.470316462115764
 DPEP3,ENSG00000141096,-0.27749946407904
 NMD3,ENSG00000169251,-0.0269116960422656
 TEX40,ENSG00000219435,-0.931254885865288
 SIK3,ENSG00000160584,-0.590391342439082
 PRKRIR,ENSG00000137492,0.0539131878573789
 CLUAP1,ENSG00000103351,-0.161018909421729
 WBSCR27,ENSG00000165171,2.03919639026522
 VAX2,ENSG00000116035,-0.0605218537743151
 WBSCR22,ENSG00000071462,-0.177683397056894
 WBSCR28,ENSG00000175877,0.610218265813029
 MSL1,ENSG00000188895,-0.121298192707286
 FOXP4,ENSG00000137166,0.82607442454923
 POLDIP3,ENSG00000100227,0.238172743673557
 POLDIP2,ENSG00000004142,-0.0661468664331012
 GP1BA,ENSG00000185245,-0.639450552024249
 HM13,ENSG00000101294,0.475882283631061
 ALDH18A1,ENSG00000059573,0.18635688540157
 NUP85,ENSG00000125450,0.158420544686423
 C1orf74,ENSG00000162757,0.351181573090869
 NPIPB15,ENSG00000196436,1.68920865984258
 YTHDF2,ENSG00000198492,-0.175973373810892
 GLB1,ENSG00000170266,-0.0216561720432119
 VHLL,ENSG00000189030,-0.187764681046059
 FTHL17,ENSG00000132446,-0.224354656047719
 HS3ST3A1,ENSG00000153976,2.51151313918209
 PYCARD,ENSG00000103490,0.435855735925476
 TTC40,ENSG00000171811,-1.17471144197248
 RP11-455G16.1,ENSG00000178636,0.0428191391066816
 DUSP28,ENSG00000188542,0.187489201928573
 DUSP21,ENSG00000189037,-0.181983777189151
 DUSP22,ENSG00000112679,-0.542659536084405
 DUSP23,ENSG00000158716,-0.22381218451294
 DUSP26,ENSG00000133878,-0.953275794509784
 DUSP27,ENSG00000198842,-0.682160255572648
 ZNF555,ENSG00000186300,-0.04109493918532
 YAF2,ENSG00000015153,-0.269776444601308
 CYP1A2,ENSG00000140505,-0.687297013738535
 ODAM,ENSG00000109205,2.40254907495786
 C5orf34,ENSG00000172244,0.725707926464652
 EIF5A2,ENSG00000163577,-0.496887319572405
 UBE2D4,ENSG00000078967,-0.0639417443279029
 UBE2D2,ENSG00000131508,-0.493518486135673
 UBE2D3,ENSG00000109332,-0.201289770448264
 UBE2D1,ENSG00000072401,-0.294814049092941
 EDNRA,ENSG00000151617,1.60934233805236
 EDNRB,ENSG00000136160,0.168082005028712
 SAP130,ENSG00000136715,-0.0748753579391993
 APOF,ENSG00000175336,2.39909966532643
 APOD,ENSG00000189058,-0.227350772566227
 APOE,ENSG00000130203,-2.91534234349799
 APOB,ENSG00000084674,-0.613146696131801
 APOO,ENSG00000184831,-0.233610289614423
 APOM,ENSG00000204444,0.0385095359356119
 APOH,ENSG00000091583,-0.594369511434232
 FAM104A,ENSG00000133193,-0.134061810776322
 FAM104B,ENSG00000182518,-0.201455160859992
 CCDC50,ENSG00000152492,0.208794213747325
 CCDC51,ENSG00000164051,-0.607798274294143
 CCDC53,ENSG00000120860,-0.178190715201738
 CCDC54,ENSG00000138483,1.39756869648223
 CCDC57,ENSG00000176155,0.79365417530236
 CCDC58,ENSG00000160124,0.184454029958331
 CCDC59,ENSG00000133773,-0.243374428763354
 NUFIP2,ENSG00000108256,-0.110349384573876
 NUFIP1,ENSG00000083635,-0.0995905497163196
 PREPL,ENSG00000138078,-0.70757179251352
 CABP7,ENSG00000100314,0.135794495869935
 CABP5,ENSG00000105507,-0.211227290628128
 CABP4,ENSG00000175544,2.0845256528448
 CABP1,ENSG00000157782,0.227055461299787
 FBXO34,ENSG00000178974,-0.161062751898365
 FBXO36,ENSG00000153832,0.153016975305006
 FBXO30,ENSG00000118496,-0.311251327832061
 FBXO31,ENSG00000103264,-0.34717577999454
 FBXO32,ENSG00000156804,0.575108830222118
 FBXO33,ENSG00000165355,-0.142342183568097
 FBXO38,ENSG00000145868,0.0156501315060092
 FBXO39,ENSG00000177294,0.416733712331159
