 gene    name , gene    ENS ,Uterus
 ABCE1,ENSG00000164163,0.0356421189491867
 KCP,ENSG00000135253,-1.84985472070558
 CNR1,ENSG00000118432,-1.05580214013242
 GBX2,ENSG00000168505,-0.161017306052188
 GBX1,ENSG00000164900,-0.488405177948459
 CNR2,ENSG00000188822,0.411151044536687
 ZNF609,ENSG00000180357,0.2880254617055
 MED29,ENSG00000063322,-0.179583149683231
 RABEP1,ENSG00000029725,-0.178567091745232
 TGS1,ENSG00000137574,0.113112700351604
 ANKS1B,ENSG00000185046,-0.224179738616273
 ANKS1A,ENSG00000064999,-0.70007014449791
 ADAM10,ENSG00000137845,-0.129241596774097
 ADAM11,ENSG00000073670,1.51545832315603
 ADAM12,ENSG00000148848,-1.40052475661636
 ADAM15,ENSG00000143537,0.461628001752603
 ADAM17,ENSG00000151694,-0.350470186573189
 ADAM18,ENSG00000168619,0.0702196178025618
 ADAM19,ENSG00000135074,-0.241832284024905
 AL355149.2,ENSG00000268674,-0.394140134027988
 MEPE,ENSG00000152595,0.630221117414053
 HAGH,ENSG00000063854,-0.487662810025552
 GLYAT,ENSG00000149124,-1.84216243527641
 U2AF1L4,ENSG00000161265,-0.0256046174689431
 NDEL1,ENSG00000166579,-0.213187620804312
 SHANK2,ENSG00000162105,-3.36370066032211
 SHANK1,ENSG00000161681,1.01034856376646
 PLAC8L1,ENSG00000173261,0.964344414119658
 FLT3LG,ENSG00000090554,0.164860215831844
 PCSK9,ENSG00000169174,-1.23361569211223
 PCSK2,ENSG00000125851,-2.67100870013393
 PCSK1,ENSG00000175426,-1.17262621986236
 PCSK6,ENSG00000140479,-1.30883556891223
 PCSK7,ENSG00000160613,0.858313421975455
 PCSK4,ENSG00000115257,0.0984663703929925
 PCSK5,ENSG00000099139,-0.735123296671349
 AGT,ENSG00000135744,-1.574561654694
 SP140L,ENSG00000185404,0.196029394546748
 RP4-758J18.2,ENSG00000224870,0.00410794407638718
 IFNAR1,ENSG00000142166,-0.274138362325106
 PLTP,ENSG00000100979,0.934714868994306
 C11orf1,ENSG00000137720,-0.298917529662838
 SETBP1,ENSG00000152217,0.0666957414410513
 SAMSN1,ENSG00000155307,0.444644271363126
 FAM151B,ENSG00000152380,-0.114824746931865
 FAM151A,ENSG00000162391,-1.14477269626136
 PAXIP1,ENSG00000157212,-0.211255277195028
 VPRBP,ENSG00000145041,-0.0680258701139587
 USE1,ENSG00000053501,-0.209554744472547
 CNRIP1,ENSG00000119865,0.066755967947287
 SAT1,ENSG00000130066,-0.122782631477896
 DTX3,ENSG00000178498,0.265539241121846
 CDC34,ENSG00000099804,-0.0699210922903806
 CDC37,ENSG00000105401,0.172827286382996
 NMT1,ENSG00000136448,0.0139738029873475
 OR2T33,ENSG00000177212,0.360150109700663
 NAMPTL,ENSG00000229644,-0.188190527054689
 CTD-3088G3.8,ENSG00000188897,0.0677733476294559
 SPIN2B,ENSG00000186787,-0.01177804500927
 PGLS,ENSG00000130313,0.0453406447404345
 IRAK4,ENSG00000198001,-0.00811938865675682
 WDR7,ENSG00000091157,-0.192933840051066
 CCNA2,ENSG00000145386,0.139089244317962
 DIAPH2,ENSG00000147202,-0.455375103744863
 CCNA1,ENSG00000133101,2.72184072239847
 DYNC1I1,ENSG00000158560,-1.12491449154784
 VPS28,ENSG00000160948,-0.0318159750143382
 DYNC1I2,ENSG00000077380,0.0618733052745727
 TAS2R50,ENSG00000212126,-0.847762102600357
 SKA3,ENSG00000165480,-0.581723207031268
 SKA2,ENSG00000182628,-0.155127583282304
 GRID2IP,ENSG00000215045,-0.519631498572679
 C6orf89,ENSG00000198663,0.0297962532972963
 PPP1R13L,ENSG00000104881,-0.114238322766305
 TMC5,ENSG00000103534,-2.67134782237064
 WNT10A,ENSG00000135925,-1.76902887210987
 WNT10B,ENSG00000169884,-1.97286097746358
 RCN3,ENSG00000142552,0.660050858512715
 DMC1,ENSG00000100206,0.113803674486205
 TM4SF18,ENSG00000163762,0.920645180726781
 TM4SF19,ENSG00000145107,0.141408571650574
 MAGT1,ENSG00000102158,0.121984870376461
 LAMB1,ENSG00000091136,0.814008798474676
 LAMB3,ENSG00000196878,-2.1224607361861
 LAMB2,ENSG00000172037,0.301438204668999
 CYSLTR2,ENSG00000152207,-1.15250820316356
 LAMB4,ENSG00000091128,0.113656464899695
 ATP7B,ENSG00000123191,-0.158966837102976
 MPHOSPH9,ENSG00000051825,-0.064658654216149
 MPHOSPH8,ENSG00000196199,-0.0552313460087087
 MPHOSPH6,ENSG00000135698,0.67221501839379
 FLRT3,ENSG00000125848,-1.55386766778912
 ASTN2,ENSG00000148219,-0.672576293618824
 ASTN1,ENSG00000152092,-0.254701689998467
 MLF2,ENSG00000089693,0.138495537773234
 FAM91A1,ENSG00000176853,0.0355164761168202
 MGA,ENSG00000174197,0.0522867500126606
 MGP,ENSG00000111341,0.741831774745178
 ADSS,ENSG00000035687,-0.442305191798196
 SAMD4A,ENSG00000020577,0.481602772692931
 ADSL,ENSG00000239900,0.220442381778444
 SAMD4B,ENSG00000179134,-0.0203370171607945
 GAS2L1,ENSG00000185340,-0.110958511941416
 GAS2L3,ENSG00000139354,-1.54173389145315
 ACVR1B,ENSG00000135503,-0.240733214110618
 HPGDS,ENSG00000163106,1.32606458492418
 XRRA1,ENSG00000166435,0.0432386514271725
 KRTAP26-1,ENSG00000197683,0.517844727362075
 HN1L,ENSG00000206053,-0.0336361513263039
 ZW10,ENSG00000086827,0.0125422605614675
 RSRC1,ENSG00000174891,-0.112748779874106
 RSRC2,ENSG00000111011,-0.0673208205438434
 CPN2,ENSG00000178772,-0.645829080901184
 CPN1,ENSG00000120054,-0.212037170471267
 CDADC1,ENSG00000102543,-0.252207692130209
 GABBR1,ENSG00000204681,0.358577139807275
 NLGN2,ENSG00000169992,1.04440858325229
 NLGN3,ENSG00000196338,-0.42342287006955
 ARHGAP44,ENSG00000006740,0.18637831658991
 CASQ1,ENSG00000143318,-0.380621919915163
 CASQ2,ENSG00000118729,0.189677066747065
 PHACTR2,ENSG00000112419,0.355275888372941
 SOX18,ENSG00000203883,1.59958709309904
 CDC42EP3,ENSG00000163171,1.31528935829168
 CDC42EP2,ENSG00000149798,0.678213806609271
 CDC42EP1,ENSG00000128283,1.28868065693139
 CDC42EP5,ENSG00000167617,0.604526168046732
 CDC42EP4,ENSG00000179604,0.325587559508546
 TBKBP1,ENSG00000198933,0.131587946661203
 RAB36,ENSG00000100228,0.598421514563822
 ABI2,ENSG00000138443,0.0915212259998248
 ABI3,ENSG00000108798,1.2352292009983
 ABI1,ENSG00000136754,-0.25013762325093
 TESC,ENSG00000088992,0.251675368993874
 OTP,ENSG00000171540,0.473866505088629
 PITPNC1,ENSG00000154217,-0.387490331768102
 KRT39,ENSG00000196859,-0.771661540393129
 PARG,ENSG00000227345,0.0427810961419955
 KRT31,ENSG00000094796,0.663832562821404
 KRT34,ENSG00000131737,-0.813917191057156
 KRT37,ENSG00000108417,3.77321613087878
 IL21,ENSG00000138684,0.0276919311366723
 IL20,ENSG00000162891,1.25824269633389
 IL22,ENSG00000127318,-0.289723392285047
 IL25,ENSG00000166090,0.309042172115125
 IL24,ENSG00000162892,0.606720787566584
 IL26,ENSG00000111536,-0.362549949607974
 TIMP1,ENSG00000102265,0.421764790676252
 CLINT1,ENSG00000113282,-0.0885302282432945
 DMAP1,ENSG00000178028,-0.140817425362506
 AHRR,ENSG00000063438,-0.0261792353775837
 ADCY4,ENSG00000129467,1.28353998043825
 ADCY5,ENSG00000173175,-0.423747707119647
 ADCY6,ENSG00000174233,0.247921188116217
 ADCY7,ENSG00000121281,-0.81189410615143
 ADCY1,ENSG00000164742,0.0938076945433844
 ADCY2,ENSG00000078295,0.605168621696119
 ADCY3,ENSG00000138031,0.571706517841354
 ADCY8,ENSG00000155897,-0.886950943373152
 ADCY9,ENSG00000162104,-0.392336768951801
 NUCKS1,ENSG00000069275,-0.186141392940559
 DDI2,ENSG00000197312,0.722578458913308
 DDI1,ENSG00000170967,0.865734512454755
 XRCC3,ENSG00000126215,0.22787800811664
 XRCC2,ENSG00000196584,0.152878405116682
 XRCC5,ENSG00000079246,0.12905120971264
 XRCC4,ENSG00000152422,-0.566489196667281
 XRCC6,ENSG00000196419,0.136080300563289
 MEIS3,ENSG00000105419,3.23493477624276
 MEIS2,ENSG00000134138,1.35661530702454
 MEIS1,ENSG00000143995,1.52554249187797
 PCDHAC2,ENSG00000243232,0.137876638188871
 CHRAC1,ENSG00000104472,0.0686815294232579
 PCDHAC1,ENSG00000248383,0.0393965174575145
 AC006547.14,ENSG00000234409,0.622562880421411
 CTLA4,ENSG00000163599,-0.353842038332308
 ESPNL,ENSG00000144488,0.818064776654437
 DDX60,ENSG00000137628,-0.137701138056435
 H2AFY2,ENSG00000099284,0.823028463967446
 ADCY10,ENSG00000143199,-0.521616276640245
 KCNA6,ENSG00000151079,-0.472491099776805
 KCNA7,ENSG00000104848,0.785456768181478
 KCNA4,ENSG00000182255,0.119705991770206
 KCNA5,ENSG00000130037,-0.437813225494747
 KCNA2,ENSG00000177301,-2.90535105106623
 KCNA3,ENSG00000177272,0.401667310024063
 KCNA1,ENSG00000111262,-0.49739037790332
 OPTN,ENSG00000123240,-0.500731032349126
 CDC25B,ENSG00000101224,-0.0233805076155025
 BHMT,ENSG00000145692,0.0466822065453097
 OPTC,ENSG00000188770,1.98976712152612
 FTL,ENSG00000087086,-0.596207315007001
 FTO,ENSG00000140718,-0.00326355659093394
 ACACB,ENSG00000076555,-0.456749481313955
 TNK1,ENSG00000174292,-0.731884549471256
 PLA2G2A,ENSG00000188257,-4.99122322163909
 PLA2G2C,ENSG00000187980,0.990380003617739
 PLA2G2D,ENSG00000117215,-0.0497323590634736
 PLA2G2F,ENSG00000158786,-0.845621075073837
 CYFIP2,ENSG00000055163,-0.630612021544085
 C19orf25,ENSG00000119559,0.105597180412645
 FAM3B,ENSG00000183844,-0.885690751121437
 KRTAP29-1,ENSG00000212658,-0.124488794070673
 LHPP,ENSG00000107902,-0.0300085664343867
 NUP188,ENSG00000095319,-0.019188459474378
 GLT8D2,ENSG00000120820,0.151557800390689
 GLT8D1,ENSG00000016864,-0.0345565414132516
 ITGB1BP2,ENSG00000147166,1.88219667408724
 OR2C3,ENSG00000196242,0.225940977498058
 OR2C1,ENSG00000168158,1.32280984341824
 REG1A,ENSG00000115386,0.310741299070911
 REG1B,ENSG00000172023,0.308333478666704
 MRGPRD,ENSG00000172938,0.911783053174115
 MRGPRE,ENSG00000184350,0.746847900376208
 OSR2,ENSG00000164920,3.64614793222284
 MRGPRG,ENSG00000182170,-0.104669115257695
 TTC39B,ENSG00000155158,-0.210954004807265
 HES2,ENSG00000069812,-0.152637228971158
 BPNT1,ENSG00000162813,-0.27182286745426
 BCL9,ENSG00000116128,0.573268131177443
 BCL6,ENSG00000113916,-0.388652167443619
 CLMN,ENSG00000165959,0.632287066392517
 CLMP,ENSG00000166250,0.590234082808225
 SERPINB9,ENSG00000170542,-0.268757087955734
 CSNK1G3,ENSG00000151292,0.0956605390206944
 CSNK1G1,ENSG00000169118,0.206131038246016
 SERPINB1,ENSG00000021355,-0.533181753219629
 SERPINB3,ENSG00000057149,-0.494742909056573
 SERPINB2,ENSG00000197632,-1.04335052024394
 SERPINB5,ENSG00000206075,-1.80830181351377
 SERPINB4,ENSG00000206073,-0.708488773390298
 SERPINB7,ENSG00000166396,-1.51839694630841
 SERPINB6,ENSG00000124570,-0.117614989260522
 FAM76B,ENSG00000077458,-0.11062917710016
 FAM76A,ENSG00000009780,0.065372946912625
 EXD3,ENSG00000187609,-0.0489579325645072
 EXD2,ENSG00000081177,0.0396588768554939
 EXD1,ENSG00000178997,-1.10542033447964
 ELP6,ENSG00000163832,0.198978026593177
 ELP5,ENSG00000170291,0.0789945130650678
 ELP4,ENSG00000109911,-0.170401643839829
 ELP3,ENSG00000134014,-0.0307880825985362
 ELP2,ENSG00000134759,-0.173966696329535
 SPRYD3,ENSG00000167778,-0.377535172165532
 SPRYD4,ENSG00000176422,0.205800010542175
 KLHDC9,ENSG00000162755,0.250440840554423
 KLHDC2,ENSG00000165516,-0.150558106387762
 KLHDC3,ENSG00000124702,-0.230058945716886
 KLHDC1,ENSG00000197776,-0.198318164472018
 ASXL1,ENSG00000171456,0.070102301824669
 TRIM51,ENSG00000124900,-0.0790926332751443
 ASXL3,ENSG00000141431,-0.816818424726689
 ASXL2,ENSG00000143970,-0.10430540701111
 HDDC2,ENSG00000111906,-0.393748497566283
 HDDC3,ENSG00000184508,-0.457534052478932
 DONSON,ENSG00000159147,0.173225444938837
 SPATA13,ENSG00000182957,-0.277246189537774
 SPATA12,ENSG00000186451,-0.199739924294513
 SPATA17,ENSG00000162814,-0.728329926084909
 SPATA16,ENSG00000144962,0.430353881032472
 SPATA19,ENSG00000166118,0.438306015671525
 SPATA18,ENSG00000163071,0.127449745775711
 ZNF215,ENSG00000149054,0.936968999252531
 ZNF214,ENSG00000149050,0.876937047714233
 GAPDHS,ENSG00000105679,-0.0829912925974181
 RINL,ENSG00000187994,-0.602257042575209
 HFE,ENSG00000010704,0.0163546118042291
 GPR144,ENSG00000180264,-1.62210771635557
 GPR146,ENSG00000164849,-0.176725929524455
 GPR141,ENSG00000187037,0.769717393995611
 GPR143,ENSG00000101850,2.2464520071225
 GPR148,ENSG00000173302,-0.549692880384723
 GPR149,ENSG00000174948,-0.687504726009908
 SLC7A6,ENSG00000103064,-0.264654754952043
 HLA-B,ENSG00000234745,0.571657822320483
 CITED2,ENSG00000164442,0.374255507715439
 TRAK1,ENSG00000182606,-0.507801375610279
 CITED4,ENSG00000179862,0.3598923637012
 DAGLA,ENSG00000134780,0.604844880665928
 DAGLB,ENSG00000164535,-0.0292301848027097
 HLA-G,ENSG00000204632,0.578654494592678
 HLA-F,ENSG00000204642,0.586489676023852
 CSNK1A1L,ENSG00000180138,0.47854531766584
 HIRA,ENSG00000100084,0.0307847506457784
 RIN1,ENSG00000174791,-0.136666888139122
 RIN3,ENSG00000100599,0.452867876971449
 RIN2,ENSG00000132669,0.327834885018658
 WWOX,ENSG00000186153,0.396956552162146
 RIPK1,ENSG00000137275,0.220690654468321
 RIPK3,ENSG00000129465,0.545263882380628
 RIPK2,ENSG00000104312,0.0186241437714388
 PDCL,ENSG00000136940,0.04128391634363
 TUBG1,ENSG00000131462,0.175328555252337
 C2orf27A,ENSG00000197927,-0.462194929934484
 CRABP2,ENSG00000143320,1.99394385848084
 C2orf27B,ENSG00000186825,-0.522695257561059
 C7orf73,ENSG00000243317,-0.319031874282945
 C7orf72,ENSG00000164500,-0.433365121046071
 C7orf71,ENSG00000222004,-0.421949174704426
 ZNF419,ENSG00000105136,-0.116291782811254
 ZNF418,ENSG00000196724,0.301824154323453
 ZNF417,ENSG00000173480,-0.0407170331087049
 ZNF416,ENSG00000083817,-0.270239705693225
 ZNF415,ENSG00000170954,0.0651784659448686
 ZNF414,ENSG00000133250,0.382532568858564
 ZNF410,ENSG00000119725,0.0553687558673835
 GLIPR2,ENSG00000122694,0.842879587273656
 GLIPR1,ENSG00000139278,0.416122441178957
 SSSCA1,ENSG00000173465,0.188509445553407
 POU4F1,ENSG00000152192,-1.75318615596005
 POU4F2,ENSG00000151615,-0.480728888641198
 POU4F3,ENSG00000091010,-0.258432983638266
 FBF1,ENSG00000188878,0.0904955530641307
 RASA4,ENSG00000105808,0.754950007040716
 RASA1,ENSG00000145715,-0.159766347169832
 RASA2,ENSG00000155903,-0.0382140478232516
 RASA3,ENSG00000185989,-0.221680029729611
 ACTN3,ENSG00000248746,-0.343883494716794
 ACTN2,ENSG00000077522,-2.52865965171142
 ACTN1,ENSG00000072110,0.790993897803805
 NGFRAP1,ENSG00000166681,-0.161841983411995
 ACTN4,ENSG00000130402,0.878492947162647
 EZR,ENSG00000092820,-1.2182876795101
 MED26,ENSG00000105085,0.290816967482625
 OR3A2,ENSG00000221882,0.0778322768772472
 N6AMT1,ENSG00000156239,0.282455072283453
 N6AMT2,ENSG00000150456,-0.0104659220360953
 GPR153,ENSG00000158292,1.37027662280808
 AC090616.2,ENSG00000214708,-1.02670791014077
 ABLIM1,ENSG00000099204,-1.01030075162321
 ABLIM3,ENSG00000173210,-0.571577734692122
 ABLIM2,ENSG00000163995,-1.56013723652162
 RASAL3,ENSG00000105122,0.755739432658365
 GPR156,ENSG00000175697,0.864321702051168
 FAM172A,ENSG00000113391,-0.124610038521365
 RP11-706O15.1,ENSG00000205664,0.63525058195963
 ATP6V1E1,ENSG00000131100,-0.221612319428114
 RAB6A,ENSG00000175582,-0.301531622036098
 RAB6B,ENSG00000154917,-0.0815759109093771
 RAB6C,ENSG00000222014,-1.62844167412205
 RP11-15E18.4,ENSG00000267772,0.799855983642252
 FBXW8,ENSG00000174989,0.247555359557719
 ERVV-1,ENSG00000269526,0.437075741620572
 RP11-723O4.6,ENSG00000187695,-0.229303070154724
 GDI2,ENSG00000057608,-0.151001409937058
 CALM3,ENSG00000160014,-0.195737632791505
 SPG21,ENSG00000090487,0.223458141656745
 TFAP4,ENSG00000090447,0.221017338668928
 SPDL1,ENSG00000040275,0.0647268731557663
 CALM1,ENSG00000198668,-1.29505057558543
 NAPEPLD,ENSG00000161048,-0.486976948700063
 UPK1A,ENSG00000105668,-0.327580381725923
 SPTA1,ENSG00000163554,1.0390398531464
 HGSNAT,ENSG00000165102,0.111014356816253
 CRYZL1,ENSG00000205758,-0.108023624526447
 NAT8,ENSG00000144035,0.857997854511636
 NAT2,ENSG00000156006,2.73496724633197
 NAT6,ENSG00000243477,0.117157303532789
 FAIM2,ENSG00000135472,0.496165934426493
 FAIM3,ENSG00000162894,0.974598542677941
 IGFL1,ENSG00000188293,-0.363085787566065
 CCBL1,ENSG00000171097,-0.195047236028095
 CCBL2,ENSG00000137944,-0.0635713651764423
 COX5A,ENSG00000178741,-0.243186139993178
 COX5B,ENSG00000135940,-0.479059959897275
 TMEM258,ENSG00000134825,0.0370691683709777
 TMEM257,ENSG00000221870,-1.62349556095539
 TMEM256,ENSG00000205544,-0.0954937646403373
 TMEM254,ENSG00000133678,-0.217337276663122
 TMEM253,ENSG00000232070,-0.0868255092733602
 TMEM252,ENSG00000181778,1.68925791992767
 TMEM251,ENSG00000153485,-0.23946330649967
 AC023590.1,ENSG00000225885,0.0835305640391656
 SIPA1L1,ENSG00000197555,-0.672319695782594
 SIPA1L3,ENSG00000105738,-0.0121018313226056
 SIPA1L2,ENSG00000116991,-0.994692470501535
 RPTOR,ENSG00000141564,0.264326759907907
 PPFIA4,ENSG00000143847,-0.137732842755389
 PPFIA2,ENSG00000139220,-0.0892027436445004
 SLC35F5,ENSG00000115084,-0.0165927853210875
 SLC35F4,ENSG00000151812,2.33702294074636
 SLC35F6,ENSG00000213699,-0.0139963533803301
 SLC35F1,ENSG00000196376,-0.520184614273281
 SLC35F3,ENSG00000183780,-0.792392379946564
 SLC35F2,ENSG00000110660,0.202236708743098
 PPFIA1,ENSG00000131626,0.0933783416765893
 USP1,ENSG00000162607,-0.164125942863636
 LMAN1L,ENSG00000140506,-1.24273337796118
 TSPAN18,ENSG00000157570,1.4418339840993
 TSPAN19,ENSG00000231738,-1.27514743846172
 MPC2,ENSG00000143158,-0.800633240457837
 MPC1,ENSG00000060762,-0.466383715713943
 TSPAN11,ENSG00000110900,-1.33295234286091
 TSPAN12,ENSG00000106025,1.02595232025001
 TSPAN14,ENSG00000108219,0.0362222184723982
 TSPAN15,ENSG00000099282,1.16863170304988
 TSPAN16,ENSG00000130167,-0.43710431685379
 TSPAN17,ENSG00000048140,0.161895790428799
 MAB21L2,ENSG00000181541,-3.16227638880937
 MT-ND1,ENSG00000198888,-1.4862223925041
 MT-ND2,ENSG00000198763,-0.957967205088657
 MT-ND3,ENSG00000198840,-1.23815254683042
 MT-ND4,ENSG00000198886,-1.31481758530632
 MT-ND5,ENSG00000198786,-1.29557108657085
 SLC17A9,ENSG00000101194,-0.360205094270785
 EAF1,ENSG00000144597,-0.102242903184665
 EAF2,ENSG00000145088,-0.748886257419321
 FOXF1,ENSG00000103241,0.225177634501782
 FOXF2,ENSG00000137273,-3.9255943375312
 RBPJL,ENSG00000124232,-1.10119788765462
 TMUB1,ENSG00000164897,0.0100960262638196
 ZNF320,ENSG00000182986,0.36873665426185
 TMUB2,ENSG00000168591,-0.0413172641410679
 SCGB1C1,ENSG00000188076,-0.384507055643312
 KIAA1644,ENSG00000138944,4.86039892748009
 RYBP,ENSG00000163602,0.171844814798748
 SYNCRIP,ENSG00000135316,0.053552819320339
 HSD17B3,ENSG00000130948,-0.142411373708804
 MMAA,ENSG00000151611,-0.140693359268726
 MMAB,ENSG00000139428,-0.124994477606672
 TYR,ENSG00000077498,1.23774440879376
 ALG8,ENSG00000159063,-0.042081539792814
 ALG9,ENSG00000086848,-0.006090757204558
 ALG2,ENSG00000119523,0.0403788756146579
 ALG3,ENSG00000214160,0.0686569775168833
 ALG1,ENSG00000033011,0.218334075326615
 ALG6,ENSG00000088035,-0.0723139030439849
 ALDH3B1,ENSG00000006534,-0.0277513124108109
 ALG5,ENSG00000120697,0.0811046522249871
 WIF1,ENSG00000156076,-2.03574915802894
 PDXP,ENSG00000241360,-0.0419141635686867
 RNGTT,ENSG00000111880,-0.0749551781453793
 KIAA1683,ENSG00000130518,0.929830223040882
 KIAA1324L,ENSG00000164659,-0.349480115840975
 CTD-2210P24.4,ENSG00000205106,-0.786673388635306
 INSL6,ENSG00000120210,-0.225560144918244
 HGS,ENSG00000185359,0.0616905944010992
 CLUL1,ENSG00000079101,-3.09929012197499
 PDX1,ENSG00000139515,0.351568260307446
 INMT,ENSG00000241644,0.521570913992432
 ADAP1,ENSG00000105963,-0.867434622626131
 ADAP2,ENSG00000184060,0.662342367915096
 KLHL10,ENSG00000161594,-0.193302893397762
 KLHL11,ENSG00000178502,-0.485094652653548
 KLHL12,ENSG00000117153,-0.140829297003579
 KLHL13,ENSG00000003096,2.26191351321802
 KLHL14,ENSG00000197705,2.48544958623281
 KLHL15,ENSG00000174010,-0.338803683642821
 KLHL17,ENSG00000187961,0.337234342278638
 KLHL18,ENSG00000114648,0.0106582153710828
 C2orf83,ENSG00000042304,-0.31563741140989
 IER5,ENSG00000162783,0.734334125559755
 GABPB2,ENSG00000143458,-0.13678835221059
 IGIP,ENSG00000182700,-0.172221584603777
 SLU7,ENSG00000164609,-0.377592186433265
 IER2,ENSG00000160888,-0.394937576722207
 ZNF200,ENSG00000010539,-0.320769511890293
 PRSS54,ENSG00000103023,-0.991447410196022
 NPTXR,ENSG00000221890,0.0240663872549354
 SLN,ENSG00000170290,-3.84518329169591
 SLK,ENSG00000065613,-0.105829955120868
 SLA,ENSG00000155926,0.0950710551144755
 PHYH,ENSG00000107537,-0.462473413017154
 NOTCH4,ENSG00000204301,0.701232734292638
 MEAF6,ENSG00000163875,-0.257945822600996
 AZIN1,ENSG00000155096,-0.609555054183342
 NOTCH1,ENSG00000148400,0.334142352729609
 NOTCH2,ENSG00000134250,-0.149943525210772
 NOTCH3,ENSG00000074181,0.857563394348209
 ZNF655,ENSG00000197343,-0.170467112868738
 TCTEX1D2,ENSG00000213123,-0.137435298623439
 TCTEX1D1,ENSG00000152760,-0.298722117153866
 ZNF653,ENSG00000161914,-0.151878850698654
 TCTEX1D4,ENSG00000188396,0.444865830169198
 CTD-2144E22.5,ENSG00000179755,-0.0368983837564228
 RAPGEF4,ENSG00000091428,0.838075911641449
 RAPGEF5,ENSG00000136237,-0.266006244178524
 RAPGEF6,ENSG00000158987,-0.512444474459673
 N4BP2L2,ENSG00000244754,-0.122408245404531
 RAPGEF1,ENSG00000107263,-0.0279871566012289
 RAPGEF2,ENSG00000109756,-0.0754296609128148
 RAPGEF3,ENSG00000079337,0.442063035236775
 ZNF384,ENSG00000126746,0.14893724961087
 POC1A,ENSG00000164087,0.00799625749869079
 POC1B,ENSG00000139323,-0.300047032365964
 KRTAP3-2,ENSG00000212900,0.108680099483945
 KRTAP3-3,ENSG00000212899,-0.485242791752235
 SNRPD3,ENSG00000100028,0.0624506970173143
 SNRPD2,ENSG00000125743,-0.1156639460293
 SNRPD1,ENSG00000167088,0.114830823274306
 NMBR,ENSG00000135577,0.247596586796954
 IFT43,ENSG00000119650,0.220467263159443
 DVL2,ENSG00000004975,0.381550781669317
 IFT46,ENSG00000118096,0.286179489503575
 GLDN,ENSG00000186417,-3.03179488405858
 GLDC,ENSG00000178445,-3.00140967349774
 QPCT,ENSG00000115828,1.37264038032811
 PC,ENSG00000173599,-0.534328222923342
 DHRS12,ENSG00000102796,-0.0203141853702331
 DHRS13,ENSG00000167536,-0.127126034754793
 GPR89B,ENSG00000188092,0.188194492290134
 GPR89A,ENSG00000117262,0.0995209152127747
 MAP1LC3B2,ENSG00000171471,-0.256583908371073
 LGMN,ENSG00000100600,-0.557986961252052
 CAPS2,ENSG00000180881,-0.371600952044505
