 gene    name , gene    ENS ,Adipose-Visceral(Omentum)
 MRGPRF,ENSG00000172935,1.07568072065113
 ABCE1,ENSG00000164163,0.228848540592896
 KCP,ENSG00000135253,2.18612775671728
 CNR1,ENSG00000118432,1.33233439807519
 GBX2,ENSG00000168505,-0.721650773333083
 GBX1,ENSG00000164900,0.37798477274444
 CNR2,ENSG00000188822,0.256060465567302
 ZNF609,ENSG00000180357,0.0441348045730714
 MED29,ENSG00000063322,-0.269172663405283
 RABEP1,ENSG00000029725,-0.169788497365087
 TGS1,ENSG00000137574,0.260464367267916
 ANKS1B,ENSG00000185046,-0.488014078512115
 ANKS1A,ENSG00000064999,-0.156311982735143
 ADAM10,ENSG00000137845,0.136887568233176
 ADAM11,ENSG00000073670,-0.722088156897385
 ADAM12,ENSG00000148848,1.35424285329812
 ADAM15,ENSG00000143537,0.563878098627353
 ADAM17,ENSG00000151694,0.0914234588209468
 ADAM18,ENSG00000168619,-0.107815945235262
 ADAM19,ENSG00000135074,0.0258449989678563
 AL355149.2,ENSG00000268674,0.333934479405856
 MEPE,ENSG00000152595,-0.859132842393186
 HAGH,ENSG00000063854,-0.142606709876204
 GLYAT,ENSG00000149124,2.93507441293294
 U2AF1L4,ENSG00000161265,-0.144754037533734
 NDEL1,ENSG00000166579,-0.0374630461688298
 SHANK2,ENSG00000162105,-0.656923813856035
 SHANK1,ENSG00000161681,-1.00883966899074
 PLAC8L1,ENSG00000173261,0.0518666281814621
 FLT3LG,ENSG00000090554,0.00799770691373826
 PCSK9,ENSG00000169174,1.16063671587418
 PCSK2,ENSG00000125851,-1.13829732123621
 PCSK1,ENSG00000175426,-1.23909099199416
 PCSK6,ENSG00000140479,-0.254274252594111
 PCSK7,ENSG00000160613,-0.210340009593466
 PCSK4,ENSG00000115257,-0.00857476631231516
 PCSK5,ENSG00000099139,1.35259274082746
 AGT,ENSG00000135744,0.0096712105601243
 SP140L,ENSG00000185404,0.340728866975466
 RP4-758J18.2,ENSG00000224870,-0.0555026983011816
 IFNAR1,ENSG00000142166,0.282277381371492
 PLTP,ENSG00000100979,0.793474650112232
 C11orf1,ENSG00000137720,0.193007355217961
 SETBP1,ENSG00000152217,-0.179484450390183
 SAMSN1,ENSG00000155307,1.06784696788018
 FAM151B,ENSG00000152380,-0.136253686201094
 FAM151A,ENSG00000162391,-0.564349705293705
 PAXIP1,ENSG00000157212,-0.000134397384036513
 VPRBP,ENSG00000145041,-0.0225024928943465
 USE1,ENSG00000053501,0.00444598014622562
 CNRIP1,ENSG00000119865,0.476121209801046
 SAT1,ENSG00000130066,0.56608897024354
 DTX3,ENSG00000178498,0.0429857938262045
 CDC34,ENSG00000099804,-0.0985858411025933
 CDC37,ENSG00000105401,0.216353388451475
 NMT1,ENSG00000136448,0.0251990034340679
 OR2T33,ENSG00000177212,0.0176568080284487
 NAMPTL,ENSG00000229644,-0.224369597276967
 CTD-3088G3.8,ENSG00000188897,-0.131786591601294
 SPIN2B,ENSG00000186787,-0.0186303872520886
 PGLS,ENSG00000130313,0.278321686297368
 IRAK4,ENSG00000198001,0.122693693871866
 WDR7,ENSG00000091157,-0.0924562096566297
 CCNA2,ENSG00000145386,0.00633981100653103
 DIAPH2,ENSG00000147202,0.444962750242151
 CCNA1,ENSG00000133101,-0.828557983441901
 DYNC1I1,ENSG00000158560,-0.686951080722197
 VPS28,ENSG00000160948,-0.208550690529101
 DYNC1I2,ENSG00000077380,-0.00192903185034974
 TAS2R50,ENSG00000212126,0.148758733739042
 SKA3,ENSG00000165480,-0.181612909172992
 SKA2,ENSG00000182628,-0.124058915004804
 GRID2IP,ENSG00000215045,-0.639657568978157
 C6orf89,ENSG00000198663,-0.1973159788564
 PPP1R13L,ENSG00000104881,0.516232310330037
 TMC5,ENSG00000103534,2.07008377093282
 WNT10A,ENSG00000135925,2.74024012434585
 WNT10B,ENSG00000169884,0.512484200328203
 RCN3,ENSG00000142552,0.821525019500402
 DMC1,ENSG00000100206,-0.442320996261279
 TM4SF18,ENSG00000163762,1.12569459546539
 TM4SF19,ENSG00000145107,-1.47653185722869
 MAGT1,ENSG00000102158,0.0202274018416451
 LAMB1,ENSG00000091136,1.72303057248675
 LAMB3,ENSG00000196878,-0.570094297092776
 LAMB2,ENSG00000172037,0.285197871467725
 CYSLTR2,ENSG00000152207,0.583274334962989
 LAMB4,ENSG00000091128,1.83094201063467
 ATP7B,ENSG00000123191,1.36668896327503
 MPHOSPH9,ENSG00000051825,-0.00037587347490276
 MPHOSPH8,ENSG00000196199,-0.0642322680967575
 MPHOSPH6,ENSG00000135698,0.125226460960479
 FLRT3,ENSG00000125848,2.70833233311677
 ASTN2,ENSG00000148219,-0.367774929513163
 ASTN1,ENSG00000152092,1.82104034604415
 MLF2,ENSG00000089693,-0.196280877820552
 FAM91A1,ENSG00000176853,0.0299187333097973
 MGA,ENSG00000174197,-0.0684055463365195
 MGP,ENSG00000111341,1.30875709388258
 ADSS,ENSG00000035687,-0.00556568478015404
 SAMD4A,ENSG00000020577,-0.391612523320184
 ADSL,ENSG00000239900,0.0597769718398281
 SAMD4B,ENSG00000179134,-0.22460447016748
 GAS2L1,ENSG00000185340,0.157237216591458
 GAS2L3,ENSG00000139354,0.105509729487257
 ACVR1B,ENSG00000135503,0.0557109727082321
 HPGDS,ENSG00000163106,0.576171552865989
 XRRA1,ENSG00000166435,0.145411608987706
 KRTAP26-1,ENSG00000197683,-0.0535658818640199
 HN1L,ENSG00000206053,0.112243962703986
 ZW10,ENSG00000086827,0.151473087826943
 RSRC1,ENSG00000174891,-0.294043426548099
 RSRC2,ENSG00000111011,0.0102840137871489
 CPN2,ENSG00000178772,1.59421163225458
 CPN1,ENSG00000120054,-0.566458120533896
 CDADC1,ENSG00000102543,0.0643981119904098
 GABBR1,ENSG00000204681,-0.205170635236102
 NLGN2,ENSG00000169992,0.233346233635623
 NLGN3,ENSG00000196338,-0.783020825063393
 ARHGAP44,ENSG00000006740,0.749041351996117
 CASQ1,ENSG00000143318,-1.08500295805906
 CASQ2,ENSG00000118729,0.205807827574387
 PHACTR2,ENSG00000112419,0.513947521957916
 SOX18,ENSG00000203883,1.04425285236253
 CDC42EP3,ENSG00000163171,0.0317987371021315
 CDC42EP2,ENSG00000149798,0.931576161331878
 CDC42EP1,ENSG00000128283,0.696622329211841
 CDC42EP5,ENSG00000167617,0.777069940685943
 CDC42EP4,ENSG00000179604,0.219058452973082
 TBKBP1,ENSG00000198933,0.11779092400957
 RAB36,ENSG00000100228,0.26401663943274
 ABI2,ENSG00000138443,-0.388814461087206
 ABI3,ENSG00000108798,0.379037818115782
 ABI1,ENSG00000136754,-0.185743950401225
 TESC,ENSG00000088992,-0.637239707323353
 OTP,ENSG00000171540,0.033238562149393
 PITPNC1,ENSG00000154217,0.408844661767241
 KRT39,ENSG00000196859,0.640129024650548
 PARG,ENSG00000227345,-0.0483767000435713
 KRT31,ENSG00000094796,0.0858517176712785
 KRT34,ENSG00000131737,0.511814809262239
 KRT37,ENSG00000108417,-0.0352141500668449
 IL21,ENSG00000138684,0.203401296541578
 IL20,ENSG00000162891,3.17419786516958
 IL22,ENSG00000127318,0.596305090735692
 IL25,ENSG00000166090,0.803884095012278
 IL24,ENSG00000162892,2.20928774418731
 IL26,ENSG00000111536,0.345215262845594
 TIMP1,ENSG00000102265,1.57354707727281
 CLINT1,ENSG00000113282,0.089414513109916
 DMAP1,ENSG00000178028,-0.210134668988133
 AHRR,ENSG00000063438,0.744830234568822
 ADCY4,ENSG00000129467,0.708315467159931
 ADCY5,ENSG00000173175,0.135231506196519
 ADCY6,ENSG00000174233,0.688034700085981
 ADCY7,ENSG00000121281,-0.0664847057345624
 ADCY1,ENSG00000164742,-0.140302703177177
 ADCY2,ENSG00000078295,-0.869731847324404
 ADCY3,ENSG00000138031,0.661439972674892
 ADCY8,ENSG00000155897,0.453519854675593
 ADCY9,ENSG00000162104,-0.291395998690016
 NUCKS1,ENSG00000069275,-0.131638984004613
 DDI2,ENSG00000197312,-0.0226874925038219
 DDI1,ENSG00000170967,-0.544974103375904
 XRCC3,ENSG00000126215,-0.240256209814512
 XRCC2,ENSG00000196584,-0.527451378530648
 XRCC5,ENSG00000079246,-0.0473685052363659
 XRCC4,ENSG00000152422,-0.0451471283394355
 XRCC6,ENSG00000196419,-0.0340383994892419
 MEIS3,ENSG00000105419,-0.129252300605553
 MEIS2,ENSG00000134138,0.464802618782393
 MEIS1,ENSG00000143995,1.25460794914723
 PCDHAC2,ENSG00000243232,0.831970663427415
 CHRAC1,ENSG00000104472,0.075803841157378
 PCDHAC1,ENSG00000248383,-0.771299571394794
 AC006547.14,ENSG00000234409,0.201684648366146
 CTLA4,ENSG00000163599,0.560536114098931
 ESPNL,ENSG00000144488,-0.199319001470868
 DDX60,ENSG00000137628,0.54175976418001
 H2AFY2,ENSG00000099284,-0.345454803033325
 ADCY10,ENSG00000143199,0.00935603273415828
 KCNA6,ENSG00000151079,0.560403189466049
 KCNA7,ENSG00000104848,-0.920750920732569
 KCNA4,ENSG00000182255,3.92257705489446
 KCNA5,ENSG00000130037,0.691279627018507
 KCNA2,ENSG00000177301,0.069176171641861
 KCNA3,ENSG00000177272,0.253021073816977
 KCNA1,ENSG00000111262,0.145893600944094
 OPTN,ENSG00000123240,0.0941839013618702
 CDC25B,ENSG00000101224,-0.0615421770491236
 BHMT,ENSG00000145692,-0.449904939289574
 OPTC,ENSG00000188770,-0.28047570603557
 FTL,ENSG00000087086,0.25906610916475
 FTO,ENSG00000140718,-0.0797714798517468
 ACACB,ENSG00000076555,1.77774331761572
 TNK1,ENSG00000174292,0.636465273899356
 PLA2G2A,ENSG00000188257,1.94767691022237
 PLA2G2C,ENSG00000187980,-1.07981472375266
 PLA2G2D,ENSG00000117215,1.22505908108037
 PLA2G2F,ENSG00000158786,-0.00950862042058615
 CYFIP2,ENSG00000055163,-0.742834799599533
 C19orf25,ENSG00000119559,-0.41484074216922
 FAM3B,ENSG00000183844,0.159211649764212
 KRTAP29-1,ENSG00000212658,-0.111647059432706
 LHPP,ENSG00000107902,-0.386234874983024
 NUP188,ENSG00000095319,-0.129798345226837
 GLT8D2,ENSG00000120820,0.831547959451048
 GLT8D1,ENSG00000016864,0.0770308992508957
 ITGB1BP2,ENSG00000147166,-0.800549845591596
 OR2C3,ENSG00000196242,0.237316522590422
 OR2C1,ENSG00000168158,0.0264078838027088
 REG1A,ENSG00000115386,0.353221841737188
 REG1B,ENSG00000172023,-0.117493818393234
 MRGPRD,ENSG00000172938,0.387464362910953
 MRGPRE,ENSG00000184350,-1.12303830611575
 OSR2,ENSG00000164920,0.595180759634204
 MRGPRG,ENSG00000182170,-0.08927072727629
 TTC39B,ENSG00000155158,-0.2604625093411
 HES2,ENSG00000069812,-1.28796011584397
 BPNT1,ENSG00000162813,0.158540055445461
 BCL9,ENSG00000116128,-0.0947171097409716
 BCL6,ENSG00000113916,0.681806392191076
 CLMN,ENSG00000165959,0.58501808136677
 CLMP,ENSG00000166250,0.770819211941082
 SERPINB9,ENSG00000170542,0.467642661922217
 CSNK1G3,ENSG00000151292,0.0609925910151847
 CSNK1G1,ENSG00000169118,-0.0635704129623779
 SERPINB1,ENSG00000021355,-0.117779869618695
 SERPINB3,ENSG00000057149,-0.603145619918479
 SERPINB2,ENSG00000197632,4.45111665868503
 SERPINB5,ENSG00000206075,-2.13098038617394
 SERPINB4,ENSG00000206073,-0.212011217769742
 SERPINB7,ENSG00000166396,2.58903245133545
 SERPINB6,ENSG00000124570,0.192665291927336
 FAM76B,ENSG00000077458,0.123071193386861
 FAM76A,ENSG00000009780,-0.178806601487035
 EXD3,ENSG00000187609,-0.0137732728843476
 EXD2,ENSG00000081177,0.0213448136053491
 EXD1,ENSG00000178997,0.0508285794082699
 ELP6,ENSG00000163832,-0.00238364141169521
 ELP5,ENSG00000170291,0.0270568758179501
 ELP4,ENSG00000109911,-0.0448972569454081
 ELP3,ENSG00000134014,0.0364867512988559
 ELP2,ENSG00000134759,-0.0275314320025182
 SPRYD3,ENSG00000167778,-0.166480608399288
 SPRYD4,ENSG00000176422,-0.145653310480228
 KLHDC9,ENSG00000162755,-1.25864437989403
 KLHDC2,ENSG00000165516,-0.132140839997049
 KLHDC3,ENSG00000124702,-0.0382629932838224
 KLHDC1,ENSG00000197776,0.257871737935296
 ASXL1,ENSG00000171456,0.0762059574142081
 TRIM51,ENSG00000124900,0.282660369551719
 ASXL3,ENSG00000141431,-0.0769941588362381
 ASXL2,ENSG00000143970,0.042902743154312
 HDDC2,ENSG00000111906,0.180495533250456
 HDDC3,ENSG00000184508,0.410022075714237
 DONSON,ENSG00000159147,-0.138794163754213
 SPATA13,ENSG00000182957,-0.401103807860926
 SPATA12,ENSG00000186451,0.43384368648769
 SPATA17,ENSG00000162814,-0.0791987450216133
 SPATA16,ENSG00000144962,-0.474344896483343
 SPATA19,ENSG00000166118,-0.186276519580415
 SPATA18,ENSG00000163071,0.174001038467396
 ZNF215,ENSG00000149054,0.223590635344765
 ZNF214,ENSG00000149050,0.239120086539501
 GAPDHS,ENSG00000105679,-0.233169970992498
 RINL,ENSG00000187994,0.124408454267477
 HFE,ENSG00000010704,0.515543893147351
 GPR144,ENSG00000180264,-1.58728837599949
 GPR146,ENSG00000164849,0.910447240445263
 GPR141,ENSG00000187037,0.244548189078654
 GPR143,ENSG00000101850,0.749014950327843
 GPR148,ENSG00000173302,-0.281097084297922
 GPR149,ENSG00000174948,-0.986786523211385
 SLC7A6,ENSG00000103064,0.374313880031337
 HLA-B,ENSG00000234745,0.486989019840145
 CITED2,ENSG00000164442,0.197625015472153
 TRAK1,ENSG00000182606,-0.233791327185401
 CITED4,ENSG00000179862,-0.206408549904609
 DAGLA,ENSG00000134780,-0.112051121546619
 DAGLB,ENSG00000164535,-0.132785656859066
 HLA-G,ENSG00000204632,0.250677337580649
 HLA-F,ENSG00000204642,0.31233371994126
 CSNK1A1L,ENSG00000180138,-1.15677273842895
 HIRA,ENSG00000100084,-0.179859416511214
 RIN1,ENSG00000174791,0.0587421622936718
 RIN3,ENSG00000100599,0.0806961448070979
 RIN2,ENSG00000132669,0.223098328305639
 WWOX,ENSG00000186153,-0.242297958998828
 RIPK1,ENSG00000137275,0.265514920658095
 RIPK3,ENSG00000129465,0.683320704111033
 RIPK2,ENSG00000104312,0.0263073213186851
 PDCL,ENSG00000136940,0.242361694080795
 TUBG1,ENSG00000131462,0.0135051731810038
 C2orf27A,ENSG00000197927,-0.0852895873301878
 CRABP2,ENSG00000143320,0.334551334979164
 C2orf27B,ENSG00000186825,-0.304337017182267
 C7orf73,ENSG00000243317,-0.220124767740185
 C7orf72,ENSG00000164500,-0.415044699848877
 C7orf71,ENSG00000222004,0.0300268648328838
 ZNF419,ENSG00000105136,-0.0134689673637164
 ZNF418,ENSG00000196724,0.0077638050388014
 ZNF417,ENSG00000173480,0.102073894065711
 ZNF416,ENSG00000083817,0.153417372096477
 ZNF415,ENSG00000170954,0.352300685825557
 ZNF414,ENSG00000133250,-0.207151558533437
 ZNF410,ENSG00000119725,0.0828049993709996
 GLIPR2,ENSG00000122694,-0.268435105593618
 GLIPR1,ENSG00000139278,0.0660415607507136
 SSSCA1,ENSG00000173465,-0.196243112959812
 POU4F1,ENSG00000152192,0.134095345710123
 POU4F2,ENSG00000151615,-0.342263373083963
 POU4F3,ENSG00000091010,0.308887836064835
 FBF1,ENSG00000188878,0.0676930988440538
 RASA4,ENSG00000105808,0.0857475548477447
 RASA1,ENSG00000145715,-0.106118491199057
 RASA2,ENSG00000155903,0.0378947267903311
 RASA3,ENSG00000185989,0.327561172273903
 ACTN3,ENSG00000248746,0.809125227930299
 ACTN2,ENSG00000077522,-1.4461526558748
 ACTN1,ENSG00000072110,-0.207087874262193
 NGFRAP1,ENSG00000166681,-0.12404488820298
 ACTN4,ENSG00000130402,0.249830039516411
 EZR,ENSG00000092820,1.06785893422902
 MED26,ENSG00000105085,0.0668470450102407
 OR3A2,ENSG00000221882,0.836964525321042
 N6AMT1,ENSG00000156239,-0.194325793130323
 N6AMT2,ENSG00000150456,0.0909575865356838
 GPR153,ENSG00000158292,0.668334588906792
 AC090616.2,ENSG00000214708,0.0738230567220169
 ABLIM1,ENSG00000099204,-0.421975230466273
 ABLIM3,ENSG00000173210,0.942223022236517
 ABLIM2,ENSG00000163995,-0.260321190679554
 RASAL3,ENSG00000105122,0.540927709523039
 GPR156,ENSG00000175697,-0.47178809521333
 FAM172A,ENSG00000113391,0.0628304272484629
 RP11-706O15.1,ENSG00000205664,-0.111429853718688
 ATP6V1E1,ENSG00000131100,-0.118329948758319
 RAB6A,ENSG00000175582,-0.0951234620446459
 RAB6B,ENSG00000154917,-0.192951737087258
 RAB6C,ENSG00000222014,-0.491893457980987
 RP11-15E18.4,ENSG00000267772,0.489889370412104
 FBXW8,ENSG00000174989,0.0304765581995661
 ERVV-1,ENSG00000269526,0.663591208966486
 RP11-723O4.6,ENSG00000187695,-0.483375108727524
 GDI2,ENSG00000057608,0.0928711089550288
 CALM3,ENSG00000160014,-0.286177152258816
 SPG21,ENSG00000090487,0.0598821416710278
 TFAP4,ENSG00000090447,-0.0964057855638626
 SPDL1,ENSG00000040275,-0.130670153504433
 CALM1,ENSG00000198668,-0.307554143128354
 NAPEPLD,ENSG00000161048,0.20316143707571
 UPK1A,ENSG00000105668,0.639975595220896
 SPTA1,ENSG00000163554,0.407419915842905
 HGSNAT,ENSG00000165102,0.0491896876296015
 CRYZL1,ENSG00000205758,-0.139358913695679
 NAT8,ENSG00000144035,-0.875487873648777
 NAT2,ENSG00000156006,-0.643902338701426
 NAT6,ENSG00000243477,-0.28374436573101
 FAIM2,ENSG00000135472,0.40213986335738
 FAIM3,ENSG00000162894,1.68439290099234
 IGFL1,ENSG00000188293,-0.736045004506671
 CCBL1,ENSG00000171097,-0.27439292177611
 CCBL2,ENSG00000137944,-0.00696938089464439
 COX5A,ENSG00000178741,-0.020997448911048
 COX5B,ENSG00000135940,-0.015620789373649
 TMEM258,ENSG00000134825,0.128976147612064
 TMEM257,ENSG00000221870,0.374313168769808
 TMEM256,ENSG00000205544,0.387365913874399
 TMEM254,ENSG00000133678,0.15098387563592
 TMEM253,ENSG00000232070,0.185385579107654
 TMEM252,ENSG00000181778,0.268541344053849
 TMEM251,ENSG00000153485,-0.0293219372264883
 AC023590.1,ENSG00000225885,0.819197786776948
 SIPA1L1,ENSG00000197555,-0.350250725879396
 SIPA1L3,ENSG00000105738,-0.393568549261458
 SIPA1L2,ENSG00000116991,-0.0949416145561268
 RPTOR,ENSG00000141564,-0.129937953536694
 PPFIA4,ENSG00000143847,-1.03639676820003
 PPFIA2,ENSG00000139220,-0.296570889464682
 SLC35F5,ENSG00000115084,0.335605914348708
 SLC35F4,ENSG00000151812,-1.18969605159488
 SLC35F6,ENSG00000213699,0.238980785610982
 SLC35F1,ENSG00000196376,-0.23081179833561
 SLC35F3,ENSG00000183780,-2.35168453072344
 SLC35F2,ENSG00000110660,0.252597288572679
 PPFIA1,ENSG00000131626,-0.0093978556708457
 USP1,ENSG00000162607,0.0442630864424861
 LMAN1L,ENSG00000140506,-0.905835571614754
 TSPAN18,ENSG00000157570,0.345533505372298
 TSPAN19,ENSG00000231738,-1.56456490374584
 MPC2,ENSG00000143158,-0.0488998622852818
 MPC1,ENSG00000060762,-0.191160399362388
 TSPAN11,ENSG00000110900,-0.164895897907492
 TSPAN12,ENSG00000106025,0.111455994415243
 TSPAN14,ENSG00000108219,0.511577033976261
 TSPAN15,ENSG00000099282,0.661353190525229
 TSPAN16,ENSG00000130167,-0.418971586638761
 TSPAN17,ENSG00000048140,-0.1983165937904
 MAB21L2,ENSG00000181541,0.983224387620146
 MT-ND1,ENSG00000198888,0.132218530165883
 MT-ND2,ENSG00000198763,0.324254898438861
 MT-ND3,ENSG00000198840,0.567734134463688
 MT-ND4,ENSG00000198886,-0.22019491551001
 MT-ND5,ENSG00000198786,-0.0349711003527018
 SLC17A9,ENSG00000101194,-0.349488131652382
 EAF1,ENSG00000144597,0.108214026086125
 EAF2,ENSG00000145088,-0.0489236872982132
 FOXF1,ENSG00000103241,0.534997412012381
 FOXF2,ENSG00000137273,-0.60606766181077
 RBPJL,ENSG00000124232,0.253484608362027
 TMUB1,ENSG00000164897,-0.122942968731713
 ZNF320,ENSG00000182986,0.0497976058652798
 TMUB2,ENSG00000168591,0.072155415317003
 SCGB1C1,ENSG00000188076,0.470445537516487
 KIAA1644,ENSG00000138944,-0.0148727986659803
 RYBP,ENSG00000163602,-0.137830952144662
 SYNCRIP,ENSG00000135316,0.109571903843062
 HSD17B3,ENSG00000130948,-0.791703049801004
 MMAA,ENSG00000151611,-0.01356416863323
 MMAB,ENSG00000139428,0.138556858811561
 TYR,ENSG00000077498,-0.631941693873278
 ALG8,ENSG00000159063,0.237032478406933
 ALG9,ENSG00000086848,0.130620873007953
 ALG2,ENSG00000119523,0.251857640106828
 ALG3,ENSG00000214160,0.229612435776764
 ALG1,ENSG00000033011,0.202851883600018
 ALG6,ENSG00000088035,0.0888477822476285
 ALDH3B1,ENSG00000006534,1.10138902100978
 ALG5,ENSG00000120697,0.167285604412376
 WIF1,ENSG00000156076,-0.886129452543136
 PDXP,ENSG00000241360,-0.685604512564635
 RNGTT,ENSG00000111880,-0.107288993636714
 KIAA1683,ENSG00000130518,-0.342541997227646
 KIAA1324L,ENSG00000164659,0.854029334481519
 CTD-2210P24.4,ENSG00000205106,0.303803523645874
 INSL6,ENSG00000120210,0.162025989388721
 HGS,ENSG00000185359,-0.205785971275159
 CLUL1,ENSG00000079101,1.68561954760543
 PDX1,ENSG00000139515,-0.116884429471088
 INMT,ENSG00000241644,2.38167454237294
 ADAP1,ENSG00000105963,-0.841003847674617
 ADAP2,ENSG00000184060,0.618367455503317
 KLHL10,ENSG00000161594,0.124503837280556
 KLHL11,ENSG00000178502,-0.456792242636598
 KLHL12,ENSG00000117153,-0.0732791840702672
 KLHL13,ENSG00000003096,-0.129737819492387
 KLHL14,ENSG00000197705,0.806654085402177
 KLHL15,ENSG00000174010,0.188363617631945
 KLHL17,ENSG00000187961,-0.0528045860166588
 KLHL18,ENSG00000114648,-0.145595688808195
 C2orf83,ENSG00000042304,-0.0800091375365528
 IER5,ENSG00000162783,-0.271911065870638
 GABPB2,ENSG00000143458,0.0721094627892654
 IGIP,ENSG00000182700,-0.207590056787946
 SLU7,ENSG00000164609,-0.141568478414378
 IER2,ENSG00000160888,0.528518147802349
 ZNF200,ENSG00000010539,0.390205173536668
 PRSS54,ENSG00000103023,-0.385658633366737
 NPTXR,ENSG00000221890,-0.652499094298638
 SLN,ENSG00000170290,0.965297084073576
 SLK,ENSG00000065613,-0.0168188063086579
 SLA,ENSG00000155926,0.152985045706579
 PHYH,ENSG00000107537,0.168943386092558
 NOTCH4,ENSG00000204301,1.17863444344584
 MEAF6,ENSG00000163875,-0.222119405969294
 AZIN1,ENSG00000155096,0.133224651719859
 NOTCH1,ENSG00000148400,0.285289425681478
 NOTCH2,ENSG00000134250,0.0840346997782637
 NOTCH3,ENSG00000074181,0.559118823465305
 ZNF655,ENSG00000197343,0.108004267496967
 TCTEX1D2,ENSG00000213123,-0.388094841188437
 TCTEX1D1,ENSG00000152760,0.047035002546358
 ZNF653,ENSG00000161914,-0.342986072533841
 TCTEX1D4,ENSG00000188396,0.483006258531165
 CTD-2144E22.5,ENSG00000179755,-0.0192767523745754
 RAPGEF4,ENSG00000091428,-0.496654255792721
 RAPGEF5,ENSG00000136237,0.223675906199784
 RAPGEF6,ENSG00000158987,-0.264437134148086
 N4BP2L2,ENSG00000244754,0.0735896810704749
 RAPGEF1,ENSG00000107263,-0.115560434526534
 RAPGEF2,ENSG00000109756,-0.0126328964685484
 RAPGEF3,ENSG00000079337,0.451698897729583
 ZNF384,ENSG00000126746,0.170612792819986
 POC1A,ENSG00000164087,-0.250324692893727
 POC1B,ENSG00000139323,0.0171462823995298
 KRTAP3-2,ENSG00000212900,0.0760501872260989
 KRTAP3-3,ENSG00000212899,0.378867497287281
 SNRPD3,ENSG00000100028,-0.00113335936902343
 SNRPD2,ENSG00000125743,0.000557028805005553
 SNRPD1,ENSG00000167088,0.0651937092339581
 NMBR,ENSG00000135577,-0.276227992735117
 IFT43,ENSG00000119650,-0.0789158855612278
 DVL2,ENSG00000004975,-0.0710585591471601
 IFT46,ENSG00000118096,-0.116429980214427
 GLDN,ENSG00000186417,0.958079768194771
 GLDC,ENSG00000178445,-0.849012275632622
 QPCT,ENSG00000115828,-0.861635491155087
 PC,ENSG00000173599,1.21159830142394
 DHRS12,ENSG00000102796,0.0495992598188113
 DHRS13,ENSG00000167536,-0.265280366520078
 GPR89B,ENSG00000188092,-0.286976431993769
 GPR89A,ENSG00000117262,-0.10520619098624
 MAP1LC3B2,ENSG00000171471,0.180491449272083
