 gene    name , gene    ENS ,Breast-MammaryTissue
 MRGPRF,ENSG00000172935,0.348527717201289
 ABCE1,ENSG00000164163,0.157302571539931
 KCP,ENSG00000135253,0.149571767788056
 CNR1,ENSG00000118432,0.378572831062027
 GBX2,ENSG00000168505,-1.27315953007663
 GBX1,ENSG00000164900,-0.847310353898218
 CNR2,ENSG00000188822,-0.978705721709572
 ZNF609,ENSG00000180357,-0.0966618105295489
 MED29,ENSG00000063322,-0.216399482042111
 RABEP1,ENSG00000029725,0.253337952296864
 TGS1,ENSG00000137574,0.15356008196648
 ANKS1B,ENSG00000185046,-0.681077120626589
 ANKS1A,ENSG00000064999,0.12791247077954
 ADAM10,ENSG00000137845,-0.00317856533099204
 ADAM11,ENSG00000073670,-0.721225448554996
 ADAM12,ENSG00000148848,1.98085835732501
 ADAM15,ENSG00000143537,0.408646312698273
 ADAM17,ENSG00000151694,0.235929449265259
 ADAM18,ENSG00000168619,-0.217782085818864
 ADAM19,ENSG00000135074,-0.576862074417693
 AL355149.2,ENSG00000268674,-0.0205103434877614
 MEPE,ENSG00000152595,-0.903396571480605
 HAGH,ENSG00000063854,-0.38849039184025
 GLYAT,ENSG00000149124,2.70030692689623
 U2AF1L4,ENSG00000161265,0.0947858258662448
 NDEL1,ENSG00000166579,-0.118035949297061
 SHANK2,ENSG00000162105,1.0663787862515
 SHANK1,ENSG00000161681,-1.77827769024046
 PLAC8L1,ENSG00000173261,-0.378245418868887
 FLT3LG,ENSG00000090554,0.430959443500504
 PCSK9,ENSG00000169174,-1.5618517874055
 PCSK2,ENSG00000125851,-2.59227382993643
 PCSK1,ENSG00000175426,-0.270411675024584
 PCSK6,ENSG00000140479,-0.342177763397661
 PCSK7,ENSG00000160613,0.257103249829761
 PCSK4,ENSG00000115257,-0.024477921236034
 PCSK5,ENSG00000099139,0.424129331466785
 AGT,ENSG00000135744,-1.61693351052104
 SP140L,ENSG00000185404,0.710591666032674
 RP4-758J18.2,ENSG00000224870,-0.331003578169522
 IFNAR1,ENSG00000142166,0.0986727971087251
 PLTP,ENSG00000100979,0.419759418327957
 C11orf1,ENSG00000137720,0.0907739738986506
 SETBP1,ENSG00000152217,0.169992795111185
 SAMSN1,ENSG00000155307,0.0655642471110219
 FAM151B,ENSG00000152380,-0.0526073053840438
 FAM151A,ENSG00000162391,-0.982033514092272
 PAXIP1,ENSG00000157212,0.0077177377219924
 VPRBP,ENSG00000145041,0.108286714746661
 USE1,ENSG00000053501,0.0669795711204175
 CNRIP1,ENSG00000119865,0.0715528213365008
 SAT1,ENSG00000130066,0.282755122211045
 DTX3,ENSG00000178498,-0.410149031551607
 CDC34,ENSG00000099804,-0.184652472417994
 CDC37,ENSG00000105401,0.30322038102868
 NMT1,ENSG00000136448,-0.0458938358008707
 OR2T33,ENSG00000177212,0.0531796168789325
 NAMPTL,ENSG00000229644,0.593485974754283
 CTD-3088G3.8,ENSG00000188897,-0.0434096437257154
 SPIN2B,ENSG00000186787,-0.0753283379112715
 PGLS,ENSG00000130313,0.25408043212012
 IRAK4,ENSG00000198001,0.179811782043319
 WDR7,ENSG00000091157,-0.214199281540374
 CCNA2,ENSG00000145386,-0.377029850274303
 DIAPH2,ENSG00000147202,0.241498886484035
 CCNA1,ENSG00000133101,-0.31019216833926
 DYNC1I1,ENSG00000158560,-0.992299470885436
 VPS28,ENSG00000160948,-0.0383804700318127
 DYNC1I2,ENSG00000077380,0.0373281713849596
 TAS2R50,ENSG00000212126,0.135673642492735
 SKA3,ENSG00000165480,-0.347982947594537
 SKA2,ENSG00000182628,-0.51147232812563
 GRID2IP,ENSG00000215045,0.241515818073145
 C6orf89,ENSG00000198663,-0.207505739890579
 PPP1R13L,ENSG00000104881,0.859702802954732
 TMC5,ENSG00000103534,2.08099079831893
 WNT10A,ENSG00000135925,-0.392158618210322
 WNT10B,ENSG00000169884,-0.920476997742369
 RCN3,ENSG00000142552,0.545804783484083
 DMC1,ENSG00000100206,0.0725900875101789
 TM4SF18,ENSG00000163762,1.13528959461033
 TM4SF19,ENSG00000145107,0.0562220385486468
 MAGT1,ENSG00000102158,0.0976485717488512
 LAMB1,ENSG00000091136,0.507511916324202
 LAMB3,ENSG00000196878,2.29372511573015
 LAMB2,ENSG00000172037,0.484192884531472
 CYSLTR2,ENSG00000152207,-1.23284888314308
 LAMB4,ENSG00000091128,-0.510837156511219
 ATP7B,ENSG00000123191,0.0465865772114111
 MPHOSPH9,ENSG00000051825,-0.480172246272065
 MPHOSPH8,ENSG00000196199,0.0142630471854516
 MPHOSPH6,ENSG00000135698,0.254737743818343
 FLRT3,ENSG00000125848,-2.14512620223561
 ASTN2,ENSG00000148219,-0.548268018337542
 ASTN1,ENSG00000152092,0.293667524970264
 MLF2,ENSG00000089693,-0.20500814142494
 FAM91A1,ENSG00000176853,0.103085715308689
 MGA,ENSG00000174197,0.0136629454465826
 MGP,ENSG00000111341,1.91702450874257
 ADSS,ENSG00000035687,-0.00770122518955139
 SAMD4A,ENSG00000020577,-0.220284557922856
 ADSL,ENSG00000239900,0.00542024751012959
 SAMD4B,ENSG00000179134,0.0518272453157316
 GAS2L1,ENSG00000185340,0.12611215188979
 GAS2L3,ENSG00000139354,0.060443137473601
 ACVR1B,ENSG00000135503,-0.170720435656779
 HPGDS,ENSG00000163106,0.105518935088835
 XRRA1,ENSG00000166435,0.00559339506593505
 KRTAP26-1,ENSG00000197683,-0.477880946963669
 HN1L,ENSG00000206053,-0.00878430613679507
 ZW10,ENSG00000086827,0.116177635919724
 RSRC1,ENSG00000174891,0.132502067908949
 RSRC2,ENSG00000111011,0.16767309593451
 CPN2,ENSG00000178772,0.434394171493175
 CPN1,ENSG00000120054,-0.0868888481900283
 CDADC1,ENSG00000102543,-0.111970896170361
 GABBR1,ENSG00000204681,-0.242043195686986
 NLGN2,ENSG00000169992,-0.0851794866422638
 NLGN3,ENSG00000196338,-1.23790356320422
 ARHGAP44,ENSG00000006740,-0.639827791201867
 CASQ1,ENSG00000143318,-0.89886312910931
 CASQ2,ENSG00000118729,0.190188026540613
 PHACTR2,ENSG00000112419,0.234506303414759
 SOX18,ENSG00000203883,0.629143415870805
 CDC42EP3,ENSG00000163171,0.360778498593827
 CDC42EP2,ENSG00000149798,0.454475880748769
 CDC42EP1,ENSG00000128283,0.435233112992161
 CDC42EP5,ENSG00000167617,0.852288374487156
 CDC42EP4,ENSG00000179604,0.547172548871404
 TBKBP1,ENSG00000198933,-0.0995993592670538
 RAB36,ENSG00000100228,-0.427213089157858
 ABI2,ENSG00000138443,-0.253779753369728
 ABI3,ENSG00000108798,0.328226813924988
 ABI1,ENSG00000136754,0.06375261292059
 TESC,ENSG00000088992,0.319722889199818
 OTP,ENSG00000171540,-0.102251816109307
 PITPNC1,ENSG00000154217,0.30965614087828
 KRT39,ENSG00000196859,0.34669587725971
 PARG,ENSG00000227345,-0.118849807985883
 KRT31,ENSG00000094796,-1.32805753959262
 KRT34,ENSG00000131737,-0.752995976393452
 KRT37,ENSG00000108417,0.084653686493904
 IL21,ENSG00000138684,-0.000436006833459695
 IL20,ENSG00000162891,0.856349988311747
 IL22,ENSG00000127318,-0.451807868286587
 IL25,ENSG00000166090,0.184209402415021
 IL24,ENSG00000162892,0.681562272365369
 IL26,ENSG00000111536,-0.560790318767157
 TIMP1,ENSG00000102265,-0.306854058460791
 CLINT1,ENSG00000113282,0.0511483596596834
 DMAP1,ENSG00000178028,0.0164640067095717
 AHRR,ENSG00000063438,-0.163058007912936
 ADCY4,ENSG00000129467,1.02234365891879
 ADCY5,ENSG00000173175,0.0594795610034992
 ADCY6,ENSG00000174233,0.495145012888462
 ADCY7,ENSG00000121281,-0.489322839720651
 ADCY1,ENSG00000164742,-0.665078296406519
 ADCY2,ENSG00000078295,-0.719479091776327
 ADCY3,ENSG00000138031,0.461832341896137
 ADCY8,ENSG00000155897,-1.45572231261271
 ADCY9,ENSG00000162104,-0.31455016203223
 NUCKS1,ENSG00000069275,-0.123161712544515
 DDI2,ENSG00000197312,0.167588246314784
 DDI1,ENSG00000170967,0.39826117237925
 XRCC3,ENSG00000126215,0.0652135404633914
 XRCC2,ENSG00000196584,0.197179893996784
 XRCC5,ENSG00000079246,0.0694562315428999
 XRCC4,ENSG00000152422,0.110741123914916
 XRCC6,ENSG00000196419,0.0289026223976046
 MEIS3,ENSG00000105419,0.144840671049739
 MEIS2,ENSG00000134138,0.0565938729291039
 MEIS1,ENSG00000143995,0.0520988149829281
 PCDHAC2,ENSG00000243232,-0.453303840371584
 CHRAC1,ENSG00000104472,0.0870292756399626
 PCDHAC1,ENSG00000248383,0.391344126994852
 AC006547.14,ENSG00000234409,0.318083775886992
 CTLA4,ENSG00000163599,0.657145701230294
 ESPNL,ENSG00000144488,-0.448261173940961
 DDX60,ENSG00000137628,0.39152780558949
 H2AFY2,ENSG00000099284,-0.118457213506836
 ADCY10,ENSG00000143199,-0.156214076762943
 KCNA6,ENSG00000151079,-0.236962929487494
 KCNA7,ENSG00000104848,-0.150513949855795
 KCNA4,ENSG00000182255,-1.33470784385168
 KCNA5,ENSG00000130037,-0.0123840976516221
 KCNA2,ENSG00000177301,-0.465695842410653
 KCNA3,ENSG00000177272,-0.394166911024588
 KCNA1,ENSG00000111262,0.856009289281675
 OPTN,ENSG00000123240,-0.113628907114414
 CDC25B,ENSG00000101224,-0.381156053162821
 BHMT,ENSG00000145692,-0.301364490411577
 OPTC,ENSG00000188770,-0.326096113228553
 FTL,ENSG00000087086,0.255556850490638
 FTO,ENSG00000140718,0.214895569670114
 ACACB,ENSG00000076555,1.05364533618728
 TNK1,ENSG00000174292,0.412099235343262
 PLA2G2A,ENSG00000188257,0.481678526805063
 PLA2G2C,ENSG00000187980,-0.619201434338143
 PLA2G2D,ENSG00000117215,0.372528124666769
 PLA2G2F,ENSG00000158786,-1.02619772596882
 CYFIP2,ENSG00000055163,-1.47812274339566
 C19orf25,ENSG00000119559,-0.245455272020752
 FAM3B,ENSG00000183844,2.48548367936561
 KRTAP29-1,ENSG00000212658,0.033852153375941
 LHPP,ENSG00000107902,-0.609864074538273
 NUP188,ENSG00000095319,-0.0872855459398985
 GLT8D2,ENSG00000120820,0.715315002564177
 GLT8D1,ENSG00000016864,0.00455685370367679
 ITGB1BP2,ENSG00000147166,-0.813914030253178
 OR2C3,ENSG00000196242,-0.422331712159271
 OR2C1,ENSG00000168158,0.00157088987896801
 REG1A,ENSG00000115386,0.0869956459688082
 REG1B,ENSG00000172023,0.0739891899417592
 MRGPRD,ENSG00000172938,-0.682160982573789
 MRGPRE,ENSG00000184350,0.44113029934742
 OSR2,ENSG00000164920,1.212774643234
 MRGPRG,ENSG00000182170,-0.159378494505421
 TTC39B,ENSG00000155158,-0.574436587554348
 HES2,ENSG00000069812,0.231193617273022
 BPNT1,ENSG00000162813,0.129486981998766
 BCL9,ENSG00000116128,-0.472733949558092
 BCL6,ENSG00000113916,0.542710510496291
 CLMN,ENSG00000165959,0.990397500235915
 CLMP,ENSG00000166250,1.29057661345873
 SERPINB9,ENSG00000170542,-0.0955429703418446
 CSNK1G3,ENSG00000151292,0.120485045707725
 CSNK1G1,ENSG00000169118,-0.147417946223502
 SERPINB1,ENSG00000021355,0.306403651723978
 SERPINB3,ENSG00000057149,-0.802022452991998
 SERPINB2,ENSG00000197632,-0.719980981785139
 SERPINB5,ENSG00000206075,2.9882574539446
 SERPINB4,ENSG00000206073,-0.324513078607505
 SERPINB7,ENSG00000166396,-0.929538112277696
 SERPINB6,ENSG00000124570,0.0819412834178193
 FAM76B,ENSG00000077458,0.287972334535199
 FAM76A,ENSG00000009780,0.0277372867879494
 EXD3,ENSG00000187609,0.275973894017967
 EXD2,ENSG00000081177,-0.00342927378877757
 EXD1,ENSG00000178997,0.534379440331692
 ELP6,ENSG00000163832,-0.179307565270144
 ELP5,ENSG00000170291,-0.165265969265173
 ELP4,ENSG00000109911,0.0475403505447201
 ELP3,ENSG00000134014,-0.151554447349099
 ELP2,ENSG00000134759,0.0938341004100086
 SPRYD3,ENSG00000167778,-0.114191942956769
 SPRYD4,ENSG00000176422,-0.0012661182559158
 KLHDC9,ENSG00000162755,-0.399113807875776
 KLHDC2,ENSG00000165516,-0.0716822615134878
 KLHDC3,ENSG00000124702,-0.28230994655765
 KLHDC1,ENSG00000197776,-0.0290622625895878
 ASXL1,ENSG00000171456,0.259137643520257
 TRIM51,ENSG00000124900,-0.156426456458526
 ASXL3,ENSG00000141431,-0.45628713103652
 ASXL2,ENSG00000143970,-0.0530235930329209
 HDDC2,ENSG00000111906,-0.160710593949073
 HDDC3,ENSG00000184508,0.447837502437241
 DONSON,ENSG00000159147,-0.1996889440946
 SPATA13,ENSG00000182957,0.193374497513358
 SPATA12,ENSG00000186451,0.198949720129022
 SPATA17,ENSG00000162814,0.0774531743771785
 SPATA16,ENSG00000144962,-0.177241235119734
 SPATA19,ENSG00000166118,-0.914306368844859
 SPATA18,ENSG00000163071,0.691455908094964
 ZNF215,ENSG00000149054,-0.0572056033776635
 ZNF214,ENSG00000149050,0.0160006795054284
 GAPDHS,ENSG00000105679,-0.222785727677692
 RINL,ENSG00000187994,-0.00326139690039921
 HFE,ENSG00000010704,0.545221480146885
 GPR144,ENSG00000180264,5.10990031510361
 GPR146,ENSG00000164849,1.18345306246988
 GPR141,ENSG00000187037,-0.292958296153929
 GPR143,ENSG00000101850,-1.057891162672
 GPR148,ENSG00000173302,-0.582472759194061
 GPR149,ENSG00000174948,-0.881725326900824
 SLC7A6,ENSG00000103064,0.503808601100884
 HLA-B,ENSG00000234745,0.550589181915497
 CITED2,ENSG00000164442,0.173679801192429
 TRAK1,ENSG00000182606,-0.110993758568417
 CITED4,ENSG00000179862,1.23559870647186
 DAGLA,ENSG00000134780,0.342542957060672
 DAGLB,ENSG00000164535,-0.204027874443682
 HLA-G,ENSG00000204632,0.454886061002545
 HLA-F,ENSG00000204642,0.505363846574172
 CSNK1A1L,ENSG00000180138,-0.25036160910413
 HIRA,ENSG00000100084,-0.418076720249268
 RIN1,ENSG00000174791,-0.109371278024818
 RIN3,ENSG00000100599,0.210361323632048
 RIN2,ENSG00000132669,0.365339316414026
 WWOX,ENSG00000186153,-0.03481056614373
 RIPK1,ENSG00000137275,0.269038324780686
 RIPK3,ENSG00000129465,0.722652912042688
 RIPK2,ENSG00000104312,0.263638295962437
 PDCL,ENSG00000136940,0.113216874332989
 TUBG1,ENSG00000131462,-0.237268838931791
 C2orf27A,ENSG00000197927,0.0484610363425921
 CRABP2,ENSG00000143320,1.5712709303505
 C2orf27B,ENSG00000186825,0.00406292507376487
 C7orf73,ENSG00000243317,-0.172833621140561
 C7orf72,ENSG00000164500,-0.376437739866307
 C7orf71,ENSG00000222004,0.493060843265168
 ZNF419,ENSG00000105136,-0.190560430256507
 ZNF418,ENSG00000196724,-0.283051293060376
 ZNF417,ENSG00000173480,-0.0186061786409531
 ZNF416,ENSG00000083817,0.0485754389308233
 ZNF415,ENSG00000170954,-0.207997179005526
 ZNF414,ENSG00000133250,-0.0364826404021541
 ZNF410,ENSG00000119725,0.048726591342213
 GLIPR2,ENSG00000122694,0.436861596580073
 GLIPR1,ENSG00000139278,0.172732130189577
 SSSCA1,ENSG00000173465,-0.0131331086926187
 POU4F1,ENSG00000152192,-0.635526643376278
 POU4F2,ENSG00000151615,-0.461563769335129
 POU4F3,ENSG00000091010,0.44755450787902
 FBF1,ENSG00000188878,-0.583006078561973
 RASA4,ENSG00000105808,0.156501125518589
 RASA1,ENSG00000145715,0.182694143469885
 RASA2,ENSG00000155903,0.126429706157589
 RASA3,ENSG00000185989,0.406564541382083
 ACTN3,ENSG00000248746,-0.355319180739897
 ACTN2,ENSG00000077522,-1.97529141136805
 ACTN1,ENSG00000072110,0.642201811860175
 NGFRAP1,ENSG00000166681,-0.372017037576438
 ACTN4,ENSG00000130402,0.363250828469736
 EZR,ENSG00000092820,-0.548877721341314
 MED26,ENSG00000105085,0.00980850782102743
 OR3A2,ENSG00000221882,1.12558976348504
 N6AMT1,ENSG00000156239,-0.159593321291315
 N6AMT2,ENSG00000150456,0.121971134292631
 GPR153,ENSG00000158292,0.158632203521017
 AC090616.2,ENSG00000214708,0.0226734067385214
 ABLIM1,ENSG00000099204,-0.111584246573359
 ABLIM3,ENSG00000173210,0.893038002827812
 ABLIM2,ENSG00000163995,-0.930715206354364
 RASAL3,ENSG00000105122,-0.127079156842912
 GPR156,ENSG00000175697,0.578378594675588
 FAM172A,ENSG00000113391,-0.0523177467288949
 RP11-706O15.1,ENSG00000205664,0.355951921436484
 ATP6V1E1,ENSG00000131100,-0.207802292138366
 RAB6A,ENSG00000175582,-0.285254693646196
 RAB6B,ENSG00000154917,-0.317166520557969
 RAB6C,ENSG00000222014,1.91850099607094
 RP11-15E18.4,ENSG00000267772,0.64234245190625
 FBXW8,ENSG00000174989,0.118782411382692
 ERVV-1,ENSG00000269526,-0.862052258639321
 RP11-723O4.6,ENSG00000187695,-0.0634519953459857
 GDI2,ENSG00000057608,0.113796514093313
 CALM3,ENSG00000160014,-0.592804720817025
 SPG21,ENSG00000090487,-0.0142910892706159
 TFAP4,ENSG00000090447,0.0259337126472518
 SPDL1,ENSG00000040275,-0.0853006018220155
 CALM1,ENSG00000198668,-0.476629311064657
 NAPEPLD,ENSG00000161048,-0.681164733267642
 UPK1A,ENSG00000105668,-0.545747433277561
 SPTA1,ENSG00000163554,0.834889389052686
 HGSNAT,ENSG00000165102,0.138703523025241
 CRYZL1,ENSG00000205758,-0.103248967462708
 NAT8,ENSG00000144035,0.120467254384204
 NAT2,ENSG00000156006,-1.28859556137585
 NAT6,ENSG00000243477,-0.152907101926702
 FAIM2,ENSG00000135472,-1.93856229223138
 FAIM3,ENSG00000162894,0.75078149606504
 IGFL1,ENSG00000188293,0.303246917737526
 CCBL1,ENSG00000171097,-0.611834721555459
 CCBL2,ENSG00000137944,0.192872746107288
 COX5A,ENSG00000178741,-0.230451460976398
 COX5B,ENSG00000135940,-0.225481662128664
 TMEM258,ENSG00000134825,0.0158393938644514
 TMEM257,ENSG00000221870,-2.01621509364541
 TMEM256,ENSG00000205544,0.381275967333576
 TMEM254,ENSG00000133678,0.0147550179559006
 TMEM253,ENSG00000232070,-0.00761615568830773
 TMEM252,ENSG00000181778,-0.0458188259267248
 TMEM251,ENSG00000153485,0.0619138117145697
 AC023590.1,ENSG00000225885,-0.222201623236694
 SIPA1L1,ENSG00000197555,-0.468935200391431
 SIPA1L3,ENSG00000105738,-0.180789017478556
 SIPA1L2,ENSG00000116991,0.0252717143743367
 RPTOR,ENSG00000141564,-0.335098274744855
 PPFIA4,ENSG00000143847,-1.78776120234448
 PPFIA2,ENSG00000139220,-0.754186037322844
 SLC35F5,ENSG00000115084,0.0192105352248406
 SLC35F4,ENSG00000151812,-2.55147222059141
 SLC35F6,ENSG00000213699,0.124932751577885
 SLC35F1,ENSG00000196376,-0.754235675308753
 SLC35F3,ENSG00000183780,1.14459939450537
 SLC35F2,ENSG00000110660,-0.520198938571243
 PPFIA1,ENSG00000131626,0.000988434799709179
 USP1,ENSG00000162607,-0.0179950927241004
 LMAN1L,ENSG00000140506,-1.36128999447332
 TSPAN18,ENSG00000157570,0.169705584858666
 TSPAN19,ENSG00000231738,-0.746258667321841
 MPC2,ENSG00000143158,-0.172695231025827
 MPC1,ENSG00000060762,-0.165281236831993
 TSPAN11,ENSG00000110900,-0.333094007977694
 TSPAN12,ENSG00000106025,0.299469413195755
 TSPAN14,ENSG00000108219,0.581412829705023
 TSPAN15,ENSG00000099282,0.912531253247872
 TSPAN16,ENSG00000130167,-0.924777159930232
 TSPAN17,ENSG00000048140,-0.337162197456435
 MAB21L2,ENSG00000181541,-2.0595366633136
 MT-ND1,ENSG00000198888,0.419647881808035
 MT-ND2,ENSG00000198763,0.36421220444071
 MT-ND3,ENSG00000198840,0.399614445981233
 MT-ND4,ENSG00000198886,0.355406907688238
 MT-ND5,ENSG00000198786,-0.259369592363039
 SLC17A9,ENSG00000101194,0.0326893207063299
 EAF1,ENSG00000144597,-0.363196447670056
 EAF2,ENSG00000145088,-0.0344052534110137
 FOXF1,ENSG00000103241,-1.2872822447918
 FOXF2,ENSG00000137273,0.209558634487832
 RBPJL,ENSG00000124232,-0.365761961478443
 TMUB1,ENSG00000164897,-0.212864611773714
 ZNF320,ENSG00000182986,0.0661159125256762
 TMUB2,ENSG00000168591,0.0504920803981995
 SCGB1C1,ENSG00000188076,0.331897343262217
 KIAA1644,ENSG00000138944,-2.56097891828577
 RYBP,ENSG00000163602,0.00518346497505088
 SYNCRIP,ENSG00000135316,0.113440220128516
 HSD17B3,ENSG00000130948,-0.25496012797503
 MMAA,ENSG00000151611,0.0379260716362133
 MMAB,ENSG00000139428,-0.0383640746913242
 TYR,ENSG00000077498,-1.05195194838764
 ALG8,ENSG00000159063,0.232862099886802
 ALG9,ENSG00000086848,0.162791598587769
 ALG2,ENSG00000119523,-0.105994866607029
 ALG3,ENSG00000214160,0.170343628629454
 ALG1,ENSG00000033011,-0.0934535052735254
 ALG6,ENSG00000088035,0.127754754281385
 ALDH3B1,ENSG00000006534,-0.317634225517989
 ALG5,ENSG00000120697,0.191420848081098
 WIF1,ENSG00000156076,2.40269234582052
 PDXP,ENSG00000241360,-0.876880855294397
 RNGTT,ENSG00000111880,-0.100782680207142
 KIAA1683,ENSG00000130518,0.688848157994787
 KIAA1324L,ENSG00000164659,0.309748362096014
 CTD-2210P24.4,ENSG00000205106,0.01751166775356
 INSL6,ENSG00000120210,0.238679004561733
 HGS,ENSG00000185359,-0.0411575300968543
 CLUL1,ENSG00000079101,-0.373575891507316
 PDX1,ENSG00000139515,0.0305146693494306
 INMT,ENSG00000241644,-0.1094148346042
 ADAP1,ENSG00000105963,-1.0140295117185
 ADAP2,ENSG00000184060,0.102463951846532
 KLHL10,ENSG00000161594,0.264533528899302
 KLHL11,ENSG00000178502,-0.321284561294964
 KLHL12,ENSG00000117153,-0.168729495992632
 KLHL13,ENSG00000003096,0.956650599813233
 KLHL14,ENSG00000197705,0.291762525741057
 KLHL15,ENSG00000174010,-0.14312513014058
 KLHL17,ENSG00000187961,0.00615004118635954
 KLHL18,ENSG00000114648,-0.217521204992473
 C2orf83,ENSG00000042304,0.575261372252813
 IER5,ENSG00000162783,0.0263916137978506
 GABPB2,ENSG00000143458,-0.100238826204468
 IGIP,ENSG00000182700,-0.538172090007071
 SLU7,ENSG00000164609,-0.0891463783132303
 IER2,ENSG00000160888,0.547864573400204
 ZNF200,ENSG00000010539,0.0859851427995457
 PRSS54,ENSG00000103023,-0.468868209013627
 NPTXR,ENSG00000221890,-0.672703873250972
 SLN,ENSG00000170290,-2.33044633736328
 SLK,ENSG00000065613,0.0862908894505632
 SLA,ENSG00000155926,-0.518129626261036
 PHYH,ENSG00000107537,0.118713265739643
 NOTCH4,ENSG00000204301,1.03528575755001
 MEAF6,ENSG00000163875,-0.0963999188255098
 AZIN1,ENSG00000155096,-0.082056878441724
 NOTCH1,ENSG00000148400,0.342608013537361
 NOTCH2,ENSG00000134250,0.34249284426208
 NOTCH3,ENSG00000074181,0.481402825789211
 ZNF655,ENSG00000197343,-0.133771589974746
 TCTEX1D2,ENSG00000213123,-0.177645876365113
 TCTEX1D1,ENSG00000152760,0.513150042978321
 ZNF653,ENSG00000161914,-0.304729219841717
 TCTEX1D4,ENSG00000188396,0.467495803827482
 CTD-2144E22.5,ENSG00000179755,0.000676478625639074
 RAPGEF4,ENSG00000091428,-0.625260133264193
 RAPGEF5,ENSG00000136237,0.0219685792953813
 RAPGEF6,ENSG00000158987,0.0170992467726233
 N4BP2L2,ENSG00000244754,0.0573287656792365
 RAPGEF1,ENSG00000107263,0.10342905643145
 RAPGEF2,ENSG00000109756,0.222950155999751
 RAPGEF3,ENSG00000079337,0.89144033947455
 ZNF384,ENSG00000126746,0.092878174761874
 POC1A,ENSG00000164087,0.0475824100813912
 POC1B,ENSG00000139323,-0.0622787126653453
 KRTAP3-2,ENSG00000212900,-0.538899365324947
 KRTAP3-3,ENSG00000212899,0.0511802759126555
 SNRPD3,ENSG00000100028,-0.0283263019472092
 SNRPD2,ENSG00000125743,0.16353033248035
 SNRPD1,ENSG00000167088,0.0745333424558952
 NMBR,ENSG00000135577,0.0954783464999828
 IFT43,ENSG00000119650,0.0423533518648114
 DVL2,ENSG00000004975,-0.0460531638819554
 IFT46,ENSG00000118096,0.110166666710954
 GLDN,ENSG00000186417,0.810847022460733
 GLDC,ENSG00000178445,-1.21165022978301
 QPCT,ENSG00000115828,-0.826925481430452
 PC,ENSG00000173599,0.605724317333035
 DHRS12,ENSG00000102796,0.479544689899693
 DHRS13,ENSG00000167536,-0.263885238655803
 GPR89B,ENSG00000188092,-0.0168135628525865
 GPR89A,ENSG00000117262,-0.0111496109134553
 MAP1LC3B2,ENSG00000171471,-0.0991484750810491
