 gene    name , gene    ENS ,Adipose-Subcutaneous
 ABCE1,ENSG00000164163,0.106695852926005
 KCP,ENSG00000135253,1.92022875578341
 CNR1,ENSG00000118432,1.11310488056792
 GBX2,ENSG00000168505,-0.656412741146084
 GBX1,ENSG00000164900,-0.447271715142575
 CNR2,ENSG00000188822,0.108203367704688
 ZNF609,ENSG00000180357,-0.0829342372575674
 MED29,ENSG00000063322,-0.244479638459783
 RABEP1,ENSG00000029725,-0.1687578488717
 TGS1,ENSG00000137574,0.205413780370658
 ANKS1B,ENSG00000185046,-1.493166400592
 ANKS1A,ENSG00000064999,-0.00878023123134456
 ADAM10,ENSG00000137845,-0.0239814480576336
 ADAM11,ENSG00000073670,-0.887698741039192
 ADAM12,ENSG00000148848,2.10799596107273
 ADAM15,ENSG00000143537,0.752917232620146
 ADAM17,ENSG00000151694,0.153510877456262
 ADAM18,ENSG00000168619,-0.227962275003956
 ADAM19,ENSG00000135074,-0.1940135455024
 AL355149.2,ENSG00000268674,-0.242793726569534
 MEPE,ENSG00000152595,-0.795515834664208
 HAGH,ENSG00000063854,-0.550625212233709
 GLYAT,ENSG00000149124,5.24142830509331
 U2AF1L4,ENSG00000161265,-0.0477040072752799
 NDEL1,ENSG00000166579,-0.147131410725162
 SHANK2,ENSG00000162105,-0.633705415599755
 SHANK1,ENSG00000161681,-1.34604241159111
 PLAC8L1,ENSG00000173261,-0.909016152380418
 FLT3LG,ENSG00000090554,0.772187538347323
 PCSK9,ENSG00000169174,-2.96595009086011
 PCSK2,ENSG00000125851,-1.32265858093201
 PCSK1,ENSG00000175426,-0.123927709134978
 PCSK6,ENSG00000140479,-0.906209795552701
 PCSK7,ENSG00000160613,0.497043305297651
 PCSK4,ENSG00000115257,-0.864995889664796
 PCSK5,ENSG00000099139,0.611467079415526
 AGT,ENSG00000135744,-1.69563200043622
 SP140L,ENSG00000185404,0.752024669394051
 RP4-758J18.2,ENSG00000224870,-0.0693559042773221
 IFNAR1,ENSG00000142166,0.273497871611153
 PLTP,ENSG00000100979,1.04138607968909
 C11orf1,ENSG00000137720,-0.430794894547981
 SETBP1,ENSG00000152217,0.317669375434077
 SAMSN1,ENSG00000155307,0.679983520476654
 FAM151B,ENSG00000152380,-0.153760755643691
 FAM151A,ENSG00000162391,-0.135441961736783
 PAXIP1,ENSG00000157212,0.0275304728419348
 VPRBP,ENSG00000145041,-0.00247014994117108
 USE1,ENSG00000053501,-0.127624449706474
 CNRIP1,ENSG00000119865,0.651521033202613
 SAT1,ENSG00000130066,-0.0572060709312621
 DTX3,ENSG00000178498,-0.810051814023862
 CDC34,ENSG00000099804,-0.483905002654254
 CDC37,ENSG00000105401,0.142121360267606
 NMT1,ENSG00000136448,-0.0244153564125605
 OR2T33,ENSG00000177212,-0.646622211063481
 NAMPTL,ENSG00000229644,0.853611117866478
 CTD-3088G3.8,ENSG00000188897,-0.668689289993527
 SPIN2B,ENSG00000186787,-0.105061273083723
 PGLS,ENSG00000130313,0.428137870368854
 IRAK4,ENSG00000198001,0.554244148094005
 WDR7,ENSG00000091157,-0.0306372049385774
 CCNA2,ENSG00000145386,-0.127695131389884
 DIAPH2,ENSG00000147202,0.592731170772671
 CCNA1,ENSG00000133101,-1.64031544265448
 DYNC1I1,ENSG00000158560,-0.88615696384525
 VPS28,ENSG00000160948,-0.108108876101925
 DYNC1I2,ENSG00000077380,0.203994952834252
 TAS2R50,ENSG00000212126,0.578155335227106
 SKA3,ENSG00000165480,-0.846074163190237
 SKA2,ENSG00000182628,-0.363642203814818
 GRID2IP,ENSG00000215045,-0.688076636442859
 C6orf89,ENSG00000198663,-0.0585143507348398
 PPP1R13L,ENSG00000104881,0.0791865568223194
 TMC5,ENSG00000103534,-0.275767339759036
 WNT10A,ENSG00000135925,-2.66141429626291
 WNT10B,ENSG00000169884,-0.681215992106439
 RCN3,ENSG00000142552,0.638988053823074
 DMC1,ENSG00000100206,0.162618978874337
 TM4SF18,ENSG00000163762,1.80745578492308
 TM4SF19,ENSG00000145107,3.25872467339031
 MAGT1,ENSG00000102158,0.11329283446784
 LAMB1,ENSG00000091136,0.0431883290156093
 LAMB3,ENSG00000196878,1.04411696625718
 LAMB2,ENSG00000172037,0.806919260233332
 CYSLTR2,ENSG00000152207,-0.012406413554759
 LAMB4,ENSG00000091128,-1.09543776326611
 ATP7B,ENSG00000123191,0.0869424146061912
 MPHOSPH9,ENSG00000051825,-0.20094596894198
 MPHOSPH8,ENSG00000196199,0.0245232686445635
 MPHOSPH6,ENSG00000135698,-0.552436750726884
 FLRT3,ENSG00000125848,-3.2431710319769
 ASTN2,ENSG00000148219,-1.81829811284854
 ASTN1,ENSG00000152092,-3.45817116103885
 MLF2,ENSG00000089693,-0.444177505828369
 FAM91A1,ENSG00000176853,0.357150782206049
 MGA,ENSG00000174197,-0.0231099680057693
 MGP,ENSG00000111341,0.336105586722451
 ADSS,ENSG00000035687,0.0195483617889707
 SAMD4A,ENSG00000020577,0.132145271376891
 ADSL,ENSG00000239900,-0.0787684054152162
 SAMD4B,ENSG00000179134,-0.0624913745174269
 GAS2L1,ENSG00000185340,-0.0680904850295536
 GAS2L3,ENSG00000139354,0.326693503424186
 ACVR1B,ENSG00000135503,-0.154714515488969
 HPGDS,ENSG00000163106,1.60576788967197
 XRRA1,ENSG00000166435,-0.578526347006093
 KRTAP26-1,ENSG00000197683,-0.05541344843615
 HN1L,ENSG00000206053,0.00606772662306403
 ZW10,ENSG00000086827,0.0817690284254862
 RSRC1,ENSG00000174891,0.294013011673917
 RSRC2,ENSG00000111011,-0.0181201339152646
 CPN2,ENSG00000178772,1.00941524619601
 CPN1,ENSG00000120054,0.0123665417081213
 CDADC1,ENSG00000102543,-0.158789761052658
 GABBR1,ENSG00000204681,-0.576536767822359
 NLGN2,ENSG00000169992,-0.161953552093229
 NLGN3,ENSG00000196338,-1.33375439842336
 ARHGAP44,ENSG00000006740,-0.344009148005456
 CASQ1,ENSG00000143318,-1.07498355849955
 CASQ2,ENSG00000118729,0.866213506038665
 PHACTR2,ENSG00000112419,0.470147470283698
 SOX18,ENSG00000203883,1.52213652872874
 CDC42EP3,ENSG00000163171,0.582864457750192
 CDC42EP2,ENSG00000149798,0.833779510329801
 CDC42EP1,ENSG00000128283,0.232353956611133
 CDC42EP5,ENSG00000167617,0.857602968567227
 CDC42EP4,ENSG00000179604,0.441613345580912
 TBKBP1,ENSG00000198933,-0.209601437433043
 RAB36,ENSG00000100228,-0.98730373242258
 ABI2,ENSG00000138443,-0.64972446691925
 ABI3,ENSG00000108798,0.493574165475556
 ABI1,ENSG00000136754,0.165145363184615
 TESC,ENSG00000088992,-0.121922804322665
 OTP,ENSG00000171540,-0.0850973342607689
 PITPNC1,ENSG00000154217,0.488422390843095
 KRT39,ENSG00000196859,-0.222380442465369
 PARG,ENSG00000227345,-0.118456589646447
 KRT31,ENSG00000094796,-2.49987993555636
 KRT34,ENSG00000131737,-0.0660611045444134
 KRT37,ENSG00000108417,-0.00620224872172109
 IL21,ENSG00000138684,-0.0284982884825053
 IL20,ENSG00000162891,-1.12309696991497
 IL22,ENSG00000127318,-0.111552845919811
 IL25,ENSG00000166090,-0.00590349160870415
 IL24,ENSG00000162892,0.432192510507369
 IL26,ENSG00000111536,0.0295243373847506
 TIMP1,ENSG00000102265,-0.0908535318253445
 CLINT1,ENSG00000113282,0.356926288160929
 DMAP1,ENSG00000178028,-0.190412814142662
 AHRR,ENSG00000063438,0.0854396662166081
 ADCY4,ENSG00000129467,1.73607515213172
 ADCY5,ENSG00000173175,0.282512948163899
 ADCY6,ENSG00000174233,1.09714069750176
 ADCY7,ENSG00000121281,0.606409372425622
 ADCY1,ENSG00000164742,0.230193154049612
 ADCY2,ENSG00000078295,-0.915577646077724
 ADCY3,ENSG00000138031,0.861766618882316
 ADCY8,ENSG00000155897,-3.57877342522265
 ADCY9,ENSG00000162104,-0.123621530214471
 NUCKS1,ENSG00000069275,0.00815991234095199
 DDI2,ENSG00000197312,0.510986063002705
 DDI1,ENSG00000170967,-0.163654599091758
 XRCC3,ENSG00000126215,0.143498891620202
 XRCC2,ENSG00000196584,0.202849244336539
 XRCC5,ENSG00000079246,0.0490525568731861
 XRCC4,ENSG00000152422,0.200821023481007
 XRCC6,ENSG00000196419,-0.0392140968789098
 MEIS3,ENSG00000105419,0.00888870833086293
 MEIS2,ENSG00000134138,-0.231264301281978
 MEIS1,ENSG00000143995,-1.07942210198554
 PCDHAC2,ENSG00000243232,-0.0702253466920967
 CHRAC1,ENSG00000104472,0.286297501636667
 PCDHAC1,ENSG00000248383,0.671755602306324
 AC006547.14,ENSG00000234409,0.999023783098088
 CTLA4,ENSG00000163599,-0.014639567436161
 ESPNL,ENSG00000144488,0.722070462726964
 DDX60,ENSG00000137628,0.687864889492381
 H2AFY2,ENSG00000099284,-1.46692566287025
 ADCY10,ENSG00000143199,0.093069435431704
 KCNA6,ENSG00000151079,0.121270781491992
 KCNA7,ENSG00000104848,-0.261058338969844
 KCNA4,ENSG00000182255,0.305218124096171
 KCNA5,ENSG00000130037,0.219162544483647
 KCNA2,ENSG00000177301,-0.246491509143005
 KCNA3,ENSG00000177272,-0.0946116357409797
 KCNA1,ENSG00000111262,-0.0764309520146148
 OPTN,ENSG00000123240,0.0365719716720992
 CDC25B,ENSG00000101224,0.0505868935221859
 BHMT,ENSG00000145692,1.93840622546514
 OPTC,ENSG00000188770,-0.441807753086001
 FTL,ENSG00000087086,1.08769734644766
 FTO,ENSG00000140718,0.0818186393123425
 ACACB,ENSG00000076555,1.6198160469841
 TNK1,ENSG00000174292,-0.0836771207856208
 PLA2G2A,ENSG00000188257,2.65244729813947
 PLA2G2C,ENSG00000187980,-0.0523090568968864
 PLA2G2D,ENSG00000117215,0.0225367517200825
 PLA2G2F,ENSG00000158786,-0.512307616261166
 CYFIP2,ENSG00000055163,-0.952034442619459
 C19orf25,ENSG00000119559,-0.452540174564243
 FAM3B,ENSG00000183844,0.0673652563263667
 KRTAP29-1,ENSG00000212658,-0.0110791352013644
 LHPP,ENSG00000107902,-1.02616377870465
 NUP188,ENSG00000095319,-0.197164707953079
 GLT8D2,ENSG00000120820,0.0732413909200089
 GLT8D1,ENSG00000016864,0.121583953449883
 ITGB1BP2,ENSG00000147166,-0.99702209038438
 OR2C3,ENSG00000196242,0.151525477267838
 OR2C1,ENSG00000168158,-0.399436097321828
 REG1A,ENSG00000115386,0.402413311669668
 REG1B,ENSG00000172023,0.439652842024244
 MRGPRD,ENSG00000172938,1.43959340306525
 MRGPRE,ENSG00000184350,-0.19187823633849
 OSR2,ENSG00000164920,2.51849880313865
 MRGPRG,ENSG00000182170,0.149141743630541
 TTC39B,ENSG00000155158,-0.207608682056284
 HES2,ENSG00000069812,-0.0402381360096152
 BPNT1,ENSG00000162813,0.0017421081436865
 BCL9,ENSG00000116128,-0.359347526098335
 BCL6,ENSG00000113916,0.304878848992836
 CLMN,ENSG00000165959,0.781414983238269
 CLMP,ENSG00000166250,1.59037452397737
 SERPINB9,ENSG00000170542,-0.45206336700837
 CSNK1G3,ENSG00000151292,0.332133119005739
 CSNK1G1,ENSG00000169118,0.0114033031078864
 SERPINB1,ENSG00000021355,0.59568797097025
 SERPINB3,ENSG00000057149,-0.890593144994669
 SERPINB2,ENSG00000197632,-0.220507015211121
 SERPINB5,ENSG00000206075,-1.78315542889408
 SERPINB4,ENSG00000206073,-0.733404986931606
 SERPINB7,ENSG00000166396,-0.103397423817228
 SERPINB6,ENSG00000124570,0.0403475242653789
 FAM76B,ENSG00000077458,0.516369440693149
 FAM76A,ENSG00000009780,0.315098207710798
 EXD3,ENSG00000187609,0.148084367189942
 EXD2,ENSG00000081177,-0.119554824312976
 EXD1,ENSG00000178997,0.319077117327425
 ELP6,ENSG00000163832,-0.181867369527959
 ELP5,ENSG00000170291,-0.208350483194699
 ELP4,ENSG00000109911,-0.0753172146311775
 ELP3,ENSG00000134014,-0.157566856956161
 ELP2,ENSG00000134759,-0.0845490876902564
 SPRYD3,ENSG00000167778,-0.22175806128292
 SPRYD4,ENSG00000176422,-0.48152134144025
 KLHDC9,ENSG00000162755,-0.732624809508697
 KLHDC2,ENSG00000165516,0.0799053968260476
 KLHDC3,ENSG00000124702,-0.566112350884515
 KLHDC1,ENSG00000197776,0.263177834195284
 ASXL1,ENSG00000171456,0.27304120224307
 TRIM51,ENSG00000124900,-0.0763180550995321
 ASXL3,ENSG00000141431,-0.202523178922693
 ASXL2,ENSG00000143970,0.249036928067458
 HDDC2,ENSG00000111906,-0.365109222923285
 HDDC3,ENSG00000184508,0.289832073017173
 DONSON,ENSG00000159147,0.238091184171206
 SPATA13,ENSG00000182957,-0.401514890257715
 SPATA12,ENSG00000186451,1.2409351361607
 SPATA17,ENSG00000162814,-0.412910915111855
 SPATA16,ENSG00000144962,0.286965527124619
 SPATA19,ENSG00000166118,-0.60570917081624
 SPATA18,ENSG00000163071,-0.250592550967683
 ZNF215,ENSG00000149054,0.373688355563557
 ZNF214,ENSG00000149050,-0.328336988923784
 GAPDHS,ENSG00000105679,-0.383459635852099
 RINL,ENSG00000187994,0.0231413487219909
 HFE,ENSG00000010704,0.711696185676723
 GPR144,ENSG00000180264,-1.37866401203614
 GPR146,ENSG00000164849,1.62249858995051
 GPR141,ENSG00000187037,0.0338666377093699
 GPR143,ENSG00000101850,-2.15786423433569
 GPR148,ENSG00000173302,-0.317484226633342
 GPR149,ENSG00000174948,-0.674760227839205
 SLC7A6,ENSG00000103064,0.894091911931851
 HLA-B,ENSG00000234745,0.791376457391991
 CITED2,ENSG00000164442,0.361932327436861
 TRAK1,ENSG00000182606,0.0437730371675714
 CITED4,ENSG00000179862,-0.519762849928372
 DAGLA,ENSG00000134780,0.163835062920185
 DAGLB,ENSG00000164535,-0.0851636310712239
 HLA-G,ENSG00000204632,0.414674432737486
 HLA-F,ENSG00000204642,0.619498139877875
 CSNK1A1L,ENSG00000180138,-0.628318102081108
 HIRA,ENSG00000100084,-0.424310478238777
 RIN1,ENSG00000174791,-0.187315170090349
 RIN3,ENSG00000100599,0.45976741517316
 RIN2,ENSG00000132669,0.634664983334826
 WWOX,ENSG00000186153,0.000777684640583987
 RIPK1,ENSG00000137275,0.61149205563726
 RIPK3,ENSG00000129465,1.54868034817188
 RIPK2,ENSG00000104312,0.253301035694676
 PDCL,ENSG00000136940,0.631712665871474
 TUBG1,ENSG00000131462,0.00145370329414543
 C2orf27A,ENSG00000197927,-0.0590747218512164
 CRABP2,ENSG00000143320,0.509078854828868
 C2orf27B,ENSG00000186825,0.117464111530814
 C7orf73,ENSG00000243317,-0.126437234884985
 C7orf72,ENSG00000164500,-0.562607418469911
 C7orf71,ENSG00000222004,0.467341910699404
 ZNF419,ENSG00000105136,-0.0418500279817676
 ZNF418,ENSG00000196724,-0.437541071525829
 ZNF417,ENSG00000173480,-0.0263631912440655
 ZNF416,ENSG00000083817,0.185115752899994
 ZNF415,ENSG00000170954,-0.33180126771427
 ZNF414,ENSG00000133250,-0.170113417610006
 ZNF410,ENSG00000119725,-0.0204831026079796
 GLIPR2,ENSG00000122694,0.929709583468608
 GLIPR1,ENSG00000139278,0.16469941651519
 SSSCA1,ENSG00000173465,-0.110880910445339
 POU4F1,ENSG00000152192,-0.877447396287585
 POU4F2,ENSG00000151615,-0.252304565313568
 POU4F3,ENSG00000091010,0.363345473568239
 FBF1,ENSG00000188878,-0.43779378936608
 RASA4,ENSG00000105808,0.803900056117457
 RASA1,ENSG00000145715,0.385775952966926
 RASA2,ENSG00000155903,0.0425969692490054
 RASA3,ENSG00000185989,0.762799628617171
 ACTN3,ENSG00000248746,-0.137640117567637
 ACTN2,ENSG00000077522,-2.48922664077621
 ACTN1,ENSG00000072110,0.451599431415969
 NGFRAP1,ENSG00000166681,-0.767497005756008
 ACTN4,ENSG00000130402,0.656027203058913
 EZR,ENSG00000092820,-1.05618894987355
 MED26,ENSG00000105085,-0.0365807965266739
 OR3A2,ENSG00000221882,-0.971972642428771
 N6AMT1,ENSG00000156239,-0.382427912067532
 N6AMT2,ENSG00000150456,0.0693070729537476
 GPR153,ENSG00000158292,0.564903575215328
 AC090616.2,ENSG00000214708,-0.706752902405083
 ABLIM1,ENSG00000099204,0.406572456867102
 ABLIM3,ENSG00000173210,1.54847325163493
 ABLIM2,ENSG00000163995,-0.290705653616072
 RASAL3,ENSG00000105122,0.0070630131258677
 GPR156,ENSG00000175697,0.0582876885308989
 FAM172A,ENSG00000113391,0.0904933167826087
 RP11-706O15.1,ENSG00000205664,-0.281868442568146
 ATP6V1E1,ENSG00000131100,-0.253720460046515
 RAB6A,ENSG00000175582,-0.0801629128710005
 RAB6B,ENSG00000154917,-0.216686198958532
 RAB6C,ENSG00000222014,-0.373718053108252
 RP11-15E18.4,ENSG00000267772,0.826986067078593
 FBXW8,ENSG00000174989,0.267122102700936
 ERVV-1,ENSG00000269526,-0.939870045220427
 RP11-723O4.6,ENSG00000187695,-0.0308857345388747
 GDI2,ENSG00000057608,0.242334977106249
 CALM3,ENSG00000160014,-0.845376292928685
 SPG21,ENSG00000090487,0.0658905922640533
 TFAP4,ENSG00000090447,0.305950974677203
 SPDL1,ENSG00000040275,0.181755952287135
 CALM1,ENSG00000198668,-0.199248072437557
 NAPEPLD,ENSG00000161048,-0.627038424544183
 UPK1A,ENSG00000105668,0.36982277853426
 SPTA1,ENSG00000163554,1.20682634229487
 HGSNAT,ENSG00000165102,0.543541557171077
 CRYZL1,ENSG00000205758,-0.083858567137365
 NAT8,ENSG00000144035,-1.0994242762021
 NAT2,ENSG00000156006,-0.462259786917769
 NAT6,ENSG00000243477,-0.171078520022309
 FAIM2,ENSG00000135472,-2.57111720596014
 FAIM3,ENSG00000162894,0.618390541340534
 IGFL1,ENSG00000188293,-0.281012564101567
 CCBL1,ENSG00000171097,-0.889571038568259
 CCBL2,ENSG00000137944,0.123998279224726
 COX5A,ENSG00000178741,-0.239699937874249
 COX5B,ENSG00000135940,-0.295677995445727
 TMEM258,ENSG00000134825,-0.259124434130226
 TMEM257,ENSG00000221870,-0.339297101375626
 TMEM256,ENSG00000205544,0.326219973523356
 TMEM254,ENSG00000133678,-0.0634761562504122
 TMEM253,ENSG00000232070,0.181128810198417
 TMEM252,ENSG00000181778,1.43343504757852
 TMEM251,ENSG00000153485,0.087437864974419
 AC023590.1,ENSG00000225885,-0.492833324145415
 SIPA1L1,ENSG00000197555,-0.646259310912297
 SIPA1L3,ENSG00000105738,-0.718844581793281
 SIPA1L2,ENSG00000116991,-0.0514903369331178
 RPTOR,ENSG00000141564,-0.27542206178346
 PPFIA4,ENSG00000143847,-2.51283138907859
 PPFIA2,ENSG00000139220,0.482454676060882
 SLC35F5,ENSG00000115084,0.0463796280997664
 SLC35F4,ENSG00000151812,-0.4548574106188
 SLC35F6,ENSG00000213699,0.429345996678757
 SLC35F1,ENSG00000196376,-0.908095252082047
 SLC35F3,ENSG00000183780,-2.8244183785185
 SLC35F2,ENSG00000110660,0.438589212682889
 PPFIA1,ENSG00000131626,0.105126313695482
 USP1,ENSG00000162607,0.0798313410558982
 LMAN1L,ENSG00000140506,-1.31091130086387
 TSPAN18,ENSG00000157570,0.768173778025141
 TSPAN19,ENSG00000231738,-1.97310405303715
 MPC2,ENSG00000143158,-0.224104310157402
 MPC1,ENSG00000060762,-0.247155510735274
 TSPAN11,ENSG00000110900,0.0101180038584049
 TSPAN12,ENSG00000106025,1.28978096062151
 TSPAN14,ENSG00000108219,0.915617729421236
 TSPAN15,ENSG00000099282,1.33815324608296
 TSPAN16,ENSG00000130167,-0.471172500094683
 TSPAN17,ENSG00000048140,-0.240303741547564
 MAB21L2,ENSG00000181541,-2.25321228810214
 MT-ND1,ENSG00000198888,0.530356069217841
 MT-ND2,ENSG00000198763,0.271979504225717
 MT-ND3,ENSG00000198840,0.167089423267427
 MT-ND4,ENSG00000198886,0.0954079408913923
 MT-ND5,ENSG00000198786,-0.361042580866622
 SLC17A9,ENSG00000101194,0.36440996249857
 EAF1,ENSG00000144597,-0.0800617629145979
 EAF2,ENSG00000145088,0.0337918323589444
 FOXF1,ENSG00000103241,0.00936101385343468
 FOXF2,ENSG00000137273,-0.0290198085023118
 RBPJL,ENSG00000124232,-0.506696844505498
 TMUB1,ENSG00000164897,-0.379337903405527
 ZNF320,ENSG00000182986,0.0425256825544641
 TMUB2,ENSG00000168591,0.00776473591007838
 SCGB1C1,ENSG00000188076,0.0136407711854041
 KIAA1644,ENSG00000138944,-0.420562212740277
 RYBP,ENSG00000163602,-0.162365296018217
 SYNCRIP,ENSG00000135316,0.161651947159229
 HSD17B3,ENSG00000130948,-0.344993876875783
 MMAA,ENSG00000151611,0.00727717644966141
 MMAB,ENSG00000139428,-0.166463396830074
 TYR,ENSG00000077498,-0.911970939711205
 ALG8,ENSG00000159063,0.0811024011591891
 ALG9,ENSG00000086848,0.312515868101605
 ALG2,ENSG00000119523,-0.10302761271248
 ALG3,ENSG00000214160,-0.0364163185361193
 ALG1,ENSG00000033011,0.0686443947994241
 ALG6,ENSG00000088035,0.112166826916259
 ALDH3B1,ENSG00000006534,0.370845095354047
 ALG5,ENSG00000120697,0.271528491165874
 WIF1,ENSG00000156076,-3.57212890587756
 PDXP,ENSG00000241360,-0.82836887542081
 RNGTT,ENSG00000111880,-0.105905134712175
 KIAA1683,ENSG00000130518,0.204561766609063
 KIAA1324L,ENSG00000164659,0.978888084752706
 CTD-2210P24.4,ENSG00000205106,0.416616566755252
 INSL6,ENSG00000120210,-0.662310871018281
 HGS,ENSG00000185359,-0.0507947844437325
 CLUL1,ENSG00000079101,-2.55905129297207
 PDX1,ENSG00000139515,0.0667353033956599
 INMT,ENSG00000241644,0.155377995677297
 ADAP1,ENSG00000105963,-1.40868928778077
 ADAP2,ENSG00000184060,1.2576282111076
 KLHL10,ENSG00000161594,0.0437377424931523
 KLHL11,ENSG00000178502,-0.105953569576129
 KLHL12,ENSG00000117153,0.0422410739894438
 KLHL13,ENSG00000003096,-0.221838594469249
 KLHL14,ENSG00000197705,1.10400130778346
 KLHL15,ENSG00000174010,-0.223958615950992
 KLHL17,ENSG00000187961,-0.196932960490119
 KLHL18,ENSG00000114648,-0.207903556201806
 C2orf83,ENSG00000042304,0.834637976547035
 IER5,ENSG00000162783,-0.517160503455455
 GABPB2,ENSG00000143458,0.0226672731866768
 IGIP,ENSG00000182700,-0.359737422203388
 SLU7,ENSG00000164609,-0.0705664533798796
 IER2,ENSG00000160888,-0.0859649960231597
 ZNF200,ENSG00000010539,0.107869219192046
 PRSS54,ENSG00000103023,-0.291983982132682
 NPTXR,ENSG00000221890,-1.06448571563952
 SLN,ENSG00000170290,-1.30902122989052
 SLK,ENSG00000065613,0.275633768623363
 SLA,ENSG00000155926,0.502925773788927
 PHYH,ENSG00000107537,0.460735124823359
 NOTCH4,ENSG00000204301,1.39962670411145
 MEAF6,ENSG00000163875,-0.101299855632903
 AZIN1,ENSG00000155096,-0.0340452263674391
 NOTCH1,ENSG00000148400,0.502058531874802
 NOTCH2,ENSG00000134250,0.599390505011637
 NOTCH3,ENSG00000074181,1.67343896523323
 ZNF655,ENSG00000197343,-0.115459157330957
 TCTEX1D2,ENSG00000213123,-0.335686357371754
 TCTEX1D1,ENSG00000152760,-0.015888376651674
 ZNF653,ENSG00000161914,-0.616510270492313
 TCTEX1D4,ENSG00000188396,0.10534897508767
 CTD-2144E22.5,ENSG00000179755,0.0739484298654913
 RAPGEF4,ENSG00000091428,-0.347221967767996
 RAPGEF5,ENSG00000136237,0.0740093942268719
 RAPGEF6,ENSG00000158987,-0.342635219258787
 N4BP2L2,ENSG00000244754,-0.0250418491675857
 RAPGEF1,ENSG00000107263,-0.00948866704808205
 RAPGEF2,ENSG00000109756,0.247555379767758
 RAPGEF3,ENSG00000079337,1.47964714445109
 ZNF384,ENSG00000126746,0.0971298981701744
 POC1A,ENSG00000164087,-0.00572429588307562
 POC1B,ENSG00000139323,-0.248596829022731
 KRTAP3-2,ENSG00000212900,-0.361982766193967
 KRTAP3-3,ENSG00000212899,-0.149198750151319
 SNRPD3,ENSG00000100028,-0.0739529441303304
 SNRPD2,ENSG00000125743,-0.0754560275543763
 SNRPD1,ENSG00000167088,-0.0573975139269118
 NMBR,ENSG00000135577,-0.843958201127076
 IFT43,ENSG00000119650,-0.0694238265029441
 DVL2,ENSG00000004975,0.0397475706874437
 IFT46,ENSG00000118096,-0.308757477240207
 GLDN,ENSG00000186417,1.1049168653521
 GLDC,ENSG00000178445,-3.26403447834419
 QPCT,ENSG00000115828,0.245463871820941
 PC,ENSG00000173599,1.15021561701539
 DHRS12,ENSG00000102796,0.546564409301116
 DHRS13,ENSG00000167536,-0.311498612896515
 GPR89B,ENSG00000188092,0.165407417190498
 GPR89A,ENSG00000117262,-0.0354062050590902
 MAP1LC3B2,ENSG00000171471,-0.299396747471386
 LGMN,ENSG00000100600,1.05860587647944
 CAPS2,ENSG00000180881,-0.0884946504767559
