 gene    name , gene    ENS ,Skin-SunExposed(Lowerleg)
 ABCE1,ENSG00000164163,3.69119910435656e-05
 KCP,ENSG00000135253,0.0891455117836554
 CNR1,ENSG00000118432,-0.758993931452302
 GBX2,ENSG00000168505,-0.387801551357825
 GBX1,ENSG00000164900,-0.97508811266311
 CNR2,ENSG00000188822,0.265340262963797
 ZNF609,ENSG00000180357,0.156094886156426
 MED29,ENSG00000063322,-0.25576025439927
 RABEP1,ENSG00000029725,-0.596104803997157
 TGS1,ENSG00000137574,0.284853706982952
 ANKS1B,ENSG00000185046,-2.24449313442692
 ANKS1A,ENSG00000064999,0.115881975672478
 ADAM10,ENSG00000137845,-0.505810854714268
 ADAM11,ENSG00000073670,-0.479127321860317
 ADAM12,ENSG00000148848,-0.637565551928663
 ADAM15,ENSG00000143537,1.21855862728439
 ADAM17,ENSG00000151694,0.310702597139613
 ADAM18,ENSG00000168619,-0.155596826254347
 ADAM19,ENSG00000135074,-1.2151877696585
 AL355149.2,ENSG00000268674,-0.180020052588654
 MEPE,ENSG00000152595,-1.3476333627741
 HAGH,ENSG00000063854,-0.63566130707033
 GLYAT,ENSG00000149124,0.855662814789818
 U2AF1L4,ENSG00000161265,-0.451483089698919
 NDEL1,ENSG00000166579,0.882402843448834
 SHANK2,ENSG00000162105,0.352786184980677
 SHANK1,ENSG00000161681,0.56388526705946
 PLAC8L1,ENSG00000173261,0.59885203471888
 FLT3LG,ENSG00000090554,0.484179443091229
 PCSK9,ENSG00000169174,2.00891823895466
 PCSK2,ENSG00000125851,1.59292353175154
 PCSK1,ENSG00000175426,-0.829774787454028
 PCSK6,ENSG00000140479,0.993908708849367
 PCSK7,ENSG00000160613,0.0427310874627613
 PCSK4,ENSG00000115257,-0.798645847614557
 PCSK5,ENSG00000099139,-0.372088100504145
 AGT,ENSG00000135744,-2.13000808953597
 SP140L,ENSG00000185404,-0.572357982758442
 RP4-758J18.2,ENSG00000224870,0.0909009624723256
 IFNAR1,ENSG00000142166,-0.210286840316884
 PLTP,ENSG00000100979,0.701175484995364
 C11orf1,ENSG00000137720,0.256951638820291
 SETBP1,ENSG00000152217,-0.149291651105784
 SAMSN1,ENSG00000155307,-0.704911706388058
 FAM151B,ENSG00000152380,-0.428873548276497
 FAM151A,ENSG00000162391,-0.9975156308613
 PAXIP1,ENSG00000157212,0.219953269923285
 VPRBP,ENSG00000145041,0.237654494109782
 USE1,ENSG00000053501,-0.413895844803997
 CNRIP1,ENSG00000119865,-0.549497299608351
 SAT1,ENSG00000130066,-0.416074858949904
 DTX3,ENSG00000178498,-1.29918254905682
 CDC34,ENSG00000099804,0.291965304568206
 CDC37,ENSG00000105401,-0.168393672413826
 NMT1,ENSG00000136448,-0.0338391302018123
 OR2T33,ENSG00000177212,-0.27422006217762
 NAMPTL,ENSG00000229644,-0.137014944342028
 CTD-3088G3.8,ENSG00000188897,1.58710800512706
 SPIN2B,ENSG00000186787,-0.443407149769334
 PGLS,ENSG00000130313,0.654861309701958
 IRAK4,ENSG00000198001,0.418284902856418
 WDR7,ENSG00000091157,-0.549571082397973
 CCNA2,ENSG00000145386,0.359514564943138
 DIAPH2,ENSG00000147202,0.0885548408252057
 CCNA1,ENSG00000133101,-1.44097407002299
 DYNC1I1,ENSG00000158560,-0.478544509138749
 VPS28,ENSG00000160948,0.0793497109452793
 DYNC1I2,ENSG00000077380,-0.0639136835800573
 TAS2R50,ENSG00000212126,-0.199742689855672
 SKA3,ENSG00000165480,1.46574139055659
 SKA2,ENSG00000182628,-1.00737587615183
 GRID2IP,ENSG00000215045,0.72455927246964
 C6orf89,ENSG00000198663,-0.0500243380223946
 PPP1R13L,ENSG00000104881,2.67820289412205
 TMC5,ENSG00000103534,0.662499983056884
 WNT10A,ENSG00000135925,2.88515711632729
 WNT10B,ENSG00000169884,0.478250812740128
 RCN3,ENSG00000142552,0.608609870106846
 DMC1,ENSG00000100206,0.220657025684086
 TM4SF18,ENSG00000163762,-0.452473172691855
 TM4SF19,ENSG00000145107,-0.0795547445773814
 MAGT1,ENSG00000102158,0.193506602288772
 LAMB1,ENSG00000091136,0.281365800158294
 LAMB3,ENSG00000196878,2.19944565336922
 LAMB2,ENSG00000172037,0.268179366376832
 CYSLTR2,ENSG00000152207,0.863275070148141
 LAMB4,ENSG00000091128,5.43687025215788
 ATP7B,ENSG00000123191,-0.477737951147351
 MPHOSPH9,ENSG00000051825,-0.679198036090035
 MPHOSPH8,ENSG00000196199,-0.301443863452992
 MPHOSPH6,ENSG00000135698,0.277154746080803
 FLRT3,ENSG00000125848,0.591300516981829
 ASTN2,ENSG00000148219,-1.5177456613982
 ASTN1,ENSG00000152092,-0.949996512138722
 MLF2,ENSG00000089693,-0.0273920749033358
 FAM91A1,ENSG00000176853,0.0857567077466401
 MGA,ENSG00000174197,-0.0990222744995194
 MGP,ENSG00000111341,0.583277610231689
 ADSS,ENSG00000035687,0.206329250608111
 SAMD4A,ENSG00000020577,-0.280617021134053
 ADSL,ENSG00000239900,-0.265243848846184
 SAMD4B,ENSG00000179134,0.142288174934002
 GAS2L1,ENSG00000185340,0.877992787029064
 GAS2L3,ENSG00000139354,0.402786567151898
 ACVR1B,ENSG00000135503,1.29966425702832
 HPGDS,ENSG00000163106,1.51388878428977
 XRRA1,ENSG00000166435,-0.504040164168723
 KRTAP26-1,ENSG00000197683,1.40498276025585
 HN1L,ENSG00000206053,0.454205307063195
 ZW10,ENSG00000086827,0.889446958860633
 RSRC1,ENSG00000174891,-0.505821819940756
 RSRC2,ENSG00000111011,-0.281763145696945
 CPN2,ENSG00000178772,0.0420272085943077
 CPN1,ENSG00000120054,-0.480731012183226
 CDADC1,ENSG00000102543,-0.901964381656296
 GABBR1,ENSG00000204681,-0.987604493735549
 NLGN2,ENSG00000169992,-0.454286250623834
 NLGN3,ENSG00000196338,-1.18702394394501
 ARHGAP44,ENSG00000006740,-0.97156917038018
 CASQ1,ENSG00000143318,-1.12809508780189
 CASQ2,ENSG00000118729,-0.749321281080397
 PHACTR2,ENSG00000112419,-0.610429198957313
 SOX18,ENSG00000203883,0.491944370913748
 CDC42EP3,ENSG00000163171,-0.109798639103174
 CDC42EP2,ENSG00000149798,-0.301988309250398
 CDC42EP1,ENSG00000128283,0.743849586849058
 CDC42EP5,ENSG00000167617,0.753196690424616
 CDC42EP4,ENSG00000179604,0.185483230538428
 TBKBP1,ENSG00000198933,-0.65762672778601
 RAB36,ENSG00000100228,-0.151279653449905
 ABI2,ENSG00000138443,-0.911803106503912
 ABI3,ENSG00000108798,-0.238581472989055
 ABI1,ENSG00000136754,0.32248512347581
 TESC,ENSG00000088992,0.114134762460492
 OTP,ENSG00000171540,-0.372121070150739
 PITPNC1,ENSG00000154217,-1.26798617936464
 KRT39,ENSG00000196859,2.45842360170503
 PARG,ENSG00000227345,0.340317204269918
 KRT31,ENSG00000094796,4.13420141758058
 KRT34,ENSG00000131737,2.84973194306849
 KRT37,ENSG00000108417,1.892566995456
 IL21,ENSG00000138684,0.187199063170604
 IL20,ENSG00000162891,1.26230142581678
 IL22,ENSG00000127318,-0.221073312647197
 IL25,ENSG00000166090,1.11521434673702
 IL24,ENSG00000162892,0.23340227745596
 IL26,ENSG00000111536,-0.342981545978981
 TIMP1,ENSG00000102265,0.229323548691907
 CLINT1,ENSG00000113282,0.430852026169883
 DMAP1,ENSG00000178028,-0.157771734406697
 AHRR,ENSG00000063438,2.06799870010511
 ADCY4,ENSG00000129467,-0.052241773502227
 ADCY5,ENSG00000173175,-1.60213788905472
 ADCY6,ENSG00000174233,-0.248939048579301
 ADCY7,ENSG00000121281,1.04736319507336
 ADCY1,ENSG00000164742,-1.93913858878525
 ADCY2,ENSG00000078295,1.04258900013641
 ADCY3,ENSG00000138031,0.169032358563934
 ADCY8,ENSG00000155897,3.78655368977609
 ADCY9,ENSG00000162104,-0.20552218294368
 NUCKS1,ENSG00000069275,-0.423591242184565
 DDI2,ENSG00000197312,0.524371661007379
 DDI1,ENSG00000170967,0.0892385381785268
 XRCC3,ENSG00000126215,0.430158230306183
 XRCC2,ENSG00000196584,0.418146068987512
 XRCC5,ENSG00000079246,0.30656562167529
 XRCC4,ENSG00000152422,-0.3016023038026
 XRCC6,ENSG00000196419,0.23703863938748
 MEIS3,ENSG00000105419,-0.694137216508669
 MEIS2,ENSG00000134138,-0.414348979322136
 MEIS1,ENSG00000143995,-0.0777087332373572
 PCDHAC2,ENSG00000243232,-1.31524675099845
 CHRAC1,ENSG00000104472,0.27388923629232
 PCDHAC1,ENSG00000248383,-1.70716660636664
 AC006547.14,ENSG00000234409,0.134807270545238
 CTLA4,ENSG00000163599,-0.0523708562341069
 ESPNL,ENSG00000144488,-0.0663552458506432
 DDX60,ENSG00000137628,0.371262493701474
 H2AFY2,ENSG00000099284,-0.0151172432247051
 ADCY10,ENSG00000143199,-0.420556998429729
 KCNA6,ENSG00000151079,1.55496187510488
 KCNA7,ENSG00000104848,1.4264025160656
 KCNA4,ENSG00000182255,0.653659609543354
 KCNA5,ENSG00000130037,-1.8539061341648
 KCNA2,ENSG00000177301,-1.86060494559669
 KCNA3,ENSG00000177272,-1.16935965483395
 KCNA1,ENSG00000111262,-0.969845423120402
 OPTN,ENSG00000123240,-0.177744609682475
 CDC25B,ENSG00000101224,-0.289455424697272
 BHMT,ENSG00000145692,-0.41834091488298
 OPTC,ENSG00000188770,-0.464347759533518
 FTL,ENSG00000087086,-0.272169569730089
 FTO,ENSG00000140718,-0.157071258402582
 ACACB,ENSG00000076555,-0.433686551231631
 TNK1,ENSG00000174292,1.37995982118925
 PLA2G2A,ENSG00000188257,2.14988825001684
 PLA2G2C,ENSG00000187980,-0.77621896172304
 PLA2G2D,ENSG00000117215,0.104266394927589
 PLA2G2F,ENSG00000158786,7.18406877375802
 CYFIP2,ENSG00000055163,-1.68825286547191
 C19orf25,ENSG00000119559,-0.206931052153254
 FAM3B,ENSG00000183844,1.17721673855777
 KRTAP29-1,ENSG00000212658,0.829123994396218
 LHPP,ENSG00000107902,-0.730918103266481
 NUP188,ENSG00000095319,0.407661412526138
 GLT8D2,ENSG00000120820,-0.641112740687702
 GLT8D1,ENSG00000016864,-0.146308437066385
 ITGB1BP2,ENSG00000147166,-0.791303458450561
 OR2C3,ENSG00000196242,-0.332070925294135
 OR2C1,ENSG00000168158,-0.613005523418499
 REG1A,ENSG00000115386,-1.83255515930943
 REG1B,ENSG00000172023,-1.39071694541396
 MRGPRD,ENSG00000172938,0.743448464614383
 MRGPRE,ENSG00000184350,0.0935909962537256
 OSR2,ENSG00000164920,2.64500134724899
 MRGPRG,ENSG00000182170,-0.0332959316624823
 TTC39B,ENSG00000155158,1.28388375745248
 HES2,ENSG00000069812,5.25325978164304
 BPNT1,ENSG00000162813,-0.076827783247147
 BCL9,ENSG00000116128,-0.10278841307329
 BCL6,ENSG00000113916,0.413167097045415
 CLMN,ENSG00000165959,-0.652409460722554
 CLMP,ENSG00000166250,0.390614987684334
 SERPINB9,ENSG00000170542,-1.36099972322911
 CSNK1G3,ENSG00000151292,-0.439969942386201
 CSNK1G1,ENSG00000169118,0.429515362019229
 SERPINB1,ENSG00000021355,-0.514870963427181
 SERPINB3,ENSG00000057149,3.61675938380503
 SERPINB2,ENSG00000197632,5.18854717702251
 SERPINB5,ENSG00000206075,6.1172757462083
 SERPINB4,ENSG00000206073,0.601306645210965
 SERPINB7,ENSG00000166396,7.74402939077464
 SERPINB6,ENSG00000124570,-0.735942345771005
 FAM76B,ENSG00000077458,-0.103567899140732
 FAM76A,ENSG00000009780,0.150617782528083
 EXD3,ENSG00000187609,-0.331975616780013
 EXD2,ENSG00000081177,-0.430268664347361
 EXD1,ENSG00000178997,-0.808438517991223
 ELP6,ENSG00000163832,-0.351606477372638
 ELP5,ENSG00000170291,-0.366972587972052
 ELP4,ENSG00000109911,0.0056616213104263
 ELP3,ENSG00000134014,-0.0725557025283038
 ELP2,ENSG00000134759,0.140244717928889
 SPRYD3,ENSG00000167778,-0.297611931454022
 SPRYD4,ENSG00000176422,0.0350427026327891
 KLHDC9,ENSG00000162755,-1.03698882823328
 KLHDC2,ENSG00000165516,-0.0981688855167974
 KLHDC3,ENSG00000124702,-0.331053412668995
 KLHDC1,ENSG00000197776,-0.461397345088125
 ASXL1,ENSG00000171456,-0.0409891425826265
 TRIM51,ENSG00000124900,-0.0230121558955633
 ASXL3,ENSG00000141431,-0.942209099657645
 ASXL2,ENSG00000143970,0.0465705431173198
 HDDC2,ENSG00000111906,-0.565301794709055
 HDDC3,ENSG00000184508,0.0943795773116155
 DONSON,ENSG00000159147,0.0281685563405495
 SPATA13,ENSG00000182957,-0.266775548296761
 SPATA12,ENSG00000186451,1.27367460567421
 SPATA17,ENSG00000162814,-0.14823784086838
 SPATA16,ENSG00000144962,-0.0339958053414315
 SPATA19,ENSG00000166118,0.323543656742943
 SPATA18,ENSG00000163071,1.87325317313236
 ZNF215,ENSG00000149054,-0.271425151100615
 ZNF214,ENSG00000149050,-1.15408971397548
 GAPDHS,ENSG00000105679,2.92658943546404
 RINL,ENSG00000187994,-0.649325866805182
 HFE,ENSG00000010704,-0.321669213838142
 GPR144,ENSG00000180264,3.19276307191485
 GPR146,ENSG00000164849,-0.0852910141171175
 GPR141,ENSG00000187037,0.438961494882868
 GPR143,ENSG00000101850,2.33624614448976
 GPR148,ENSG00000173302,-0.388751583547262
 GPR149,ENSG00000174948,2.00940048910209
 SLC7A6,ENSG00000103064,0.0197811166737999
 HLA-B,ENSG00000234745,0.842124391140254
 CITED2,ENSG00000164442,0.54050549201559
 TRAK1,ENSG00000182606,0.320262161238812
 CITED4,ENSG00000179862,1.75362990197948
 DAGLA,ENSG00000134780,-1.32077825796788
 DAGLB,ENSG00000164535,0.693133618511573
 HLA-G,ENSG00000204632,0.473653171579732
 HLA-F,ENSG00000204642,0.0105050898139819
 CSNK1A1L,ENSG00000180138,-1.29978756845382
 HIRA,ENSG00000100084,-0.115818113207264
 RIN1,ENSG00000174791,1.66101968392842
 RIN3,ENSG00000100599,0.299972128062211
 RIN2,ENSG00000132669,0.621432839851636
 WWOX,ENSG00000186153,-0.0764932064076328
 RIPK1,ENSG00000137275,0.681730921997455
 RIPK3,ENSG00000129465,1.01901678181257
 RIPK2,ENSG00000104312,0.767263609907606
 PDCL,ENSG00000136940,-0.0285301805527578
 TUBG1,ENSG00000131462,0.548786578847605
 C2orf27A,ENSG00000197927,-0.145867023972605
 CRABP2,ENSG00000143320,2.21439652827546
 C2orf27B,ENSG00000186825,-0.294467743332538
 C7orf73,ENSG00000243317,-0.115571878661254
 C7orf72,ENSG00000164500,-0.554938120217464
 C7orf71,ENSG00000222004,0.330856040680873
 ZNF419,ENSG00000105136,-0.114938260243728
 ZNF418,ENSG00000196724,-0.00331019315166473
 ZNF417,ENSG00000173480,-0.0391547435290786
 ZNF416,ENSG00000083817,0.970512772924516
 ZNF415,ENSG00000170954,-1.36526638947434
 ZNF414,ENSG00000133250,0.155610386033854
 ZNF410,ENSG00000119725,0.439913445282295
 GLIPR2,ENSG00000122694,-0.211256222074123
 GLIPR1,ENSG00000139278,-1.05694579399124
 SSSCA1,ENSG00000173465,0.0766071433737311
 POU4F1,ENSG00000152192,1.25384561797014
 POU4F2,ENSG00000151615,-0.219349778482764
 POU4F3,ENSG00000091010,0.83085344385834
 FBF1,ENSG00000188878,0.138965944566032
 RASA4,ENSG00000105808,0.0241643583669529
 RASA1,ENSG00000145715,-0.13694783678672
 RASA2,ENSG00000155903,-0.0317298099186754
 RASA3,ENSG00000185989,-0.194045965235024
 ACTN3,ENSG00000248746,-0.677845444185445
 ACTN2,ENSG00000077522,-2.13767065563399
 ACTN1,ENSG00000072110,-0.112498014802816
 NGFRAP1,ENSG00000166681,-0.809359754993309
 ACTN4,ENSG00000130402,0.519405015055116
 EZR,ENSG00000092820,1.34026887931569
 MED26,ENSG00000105085,0.423620522817585
 OR3A2,ENSG00000221882,-1.11102498600573
 N6AMT1,ENSG00000156239,-0.947551395856184
 N6AMT2,ENSG00000150456,-0.488642245708613
 GPR153,ENSG00000158292,1.06096450986165
 AC090616.2,ENSG00000214708,0.440036801874019
 ABLIM1,ENSG00000099204,0.460214368576818
 ABLIM3,ENSG00000173210,-1.06021445832872
 ABLIM2,ENSG00000163995,0.303056892556073
 RASAL3,ENSG00000105122,-0.167528304720794
 GPR156,ENSG00000175697,0.613245021922381
 FAM172A,ENSG00000113391,-0.445441845908492
 RP11-706O15.1,ENSG00000205664,0.958604827762557
 ATP6V1E1,ENSG00000131100,-0.0551028318550126
 RAB6A,ENSG00000175582,-0.308126191053741
 RAB6B,ENSG00000154917,-1.7035556488882
 RAB6C,ENSG00000222014,-2.26226079710077
 RP11-15E18.4,ENSG00000267772,-0.335856711045709
 FBXW8,ENSG00000174989,0.310631805831539
 ERVV-1,ENSG00000269526,-1.40380041471012
 RP11-723O4.6,ENSG00000187695,0.0831346236305934
 GDI2,ENSG00000057608,0.319648548523643
 CALM3,ENSG00000160014,-1.10770384075568
 SPG21,ENSG00000090487,0.330349335041378
 TFAP4,ENSG00000090447,0.683096469279385
 SPDL1,ENSG00000040275,-0.393529521806667
 CALM1,ENSG00000198668,-0.952494527196903
 NAPEPLD,ENSG00000161048,-0.259621523399803
 UPK1A,ENSG00000105668,4.12195181241917
 SPTA1,ENSG00000163554,-0.768606702170263
 HGSNAT,ENSG00000165102,0.356249073822387
 CRYZL1,ENSG00000205758,-0.439302423803924
 NAT8,ENSG00000144035,-0.868604228559475
 NAT2,ENSG00000156006,-1.23218857408419
 NAT6,ENSG00000243477,0.250273754263205
 FAIM2,ENSG00000135472,-2.42840382075546
 FAIM3,ENSG00000162894,0.260060670727569
 IGFL1,ENSG00000188293,2.48849031586548
 CCBL1,ENSG00000171097,-0.420443927095157
 CCBL2,ENSG00000137944,0.20544474831136
 COX5A,ENSG00000178741,-0.155965949245893
 COX5B,ENSG00000135940,-0.10255648654703
 TMEM258,ENSG00000134825,-0.00756853105037321
 TMEM257,ENSG00000221870,0.0156998641615066
 TMEM256,ENSG00000205544,-0.0794307309483868
 TMEM254,ENSG00000133678,1.34240768471673
 TMEM253,ENSG00000232070,0.661104801472496
 TMEM252,ENSG00000181778,-0.320817041029408
 TMEM251,ENSG00000153485,-0.110667053233428
 AC023590.1,ENSG00000225885,-0.572447591107535
 SIPA1L1,ENSG00000197555,-0.216736247268996
 SIPA1L3,ENSG00000105738,0.994170070424621
 SIPA1L2,ENSG00000116991,-0.196202160193428
 RPTOR,ENSG00000141564,0.542432247598163
 PPFIA4,ENSG00000143847,-0.409693929772821
 PPFIA2,ENSG00000139220,-1.31861667246952
 SLC35F5,ENSG00000115084,0.0985087775391442
 SLC35F4,ENSG00000151812,-0.212403261472031
 SLC35F6,ENSG00000213699,0.746070570848127
 SLC35F1,ENSG00000196376,-1.7404086858112
 SLC35F3,ENSG00000183780,-0.0425360231326976
 SLC35F2,ENSG00000110660,2.26555474910449
 PPFIA1,ENSG00000131626,-0.0898554714319211
 USP1,ENSG00000162607,-0.135743147639451
 LMAN1L,ENSG00000140506,-0.00181804148004915
 TSPAN18,ENSG00000157570,-0.173912265467737
 TSPAN19,ENSG00000231738,-1.75224073121814
 MPC2,ENSG00000143158,-0.638383913471476
 MPC1,ENSG00000060762,-0.549033835778631
 TSPAN11,ENSG00000110900,0.208438440118585
 TSPAN12,ENSG00000106025,-1.44305979552771
 TSPAN14,ENSG00000108219,0.682632015303861
 TSPAN15,ENSG00000099282,-0.538483448203265
 TSPAN16,ENSG00000130167,0.910644686172717
 TSPAN17,ENSG00000048140,0.0394110383666218
 MAB21L2,ENSG00000181541,0.147924921142588
 MT-ND1,ENSG00000198888,0.256069792945332
 MT-ND2,ENSG00000198763,-0.154071575341512
 MT-ND3,ENSG00000198840,-0.160980174291152
 MT-ND4,ENSG00000198886,-0.0769764347517999
 MT-ND5,ENSG00000198786,0.675057774671487
 SLC17A9,ENSG00000101194,0.233442292286766
 EAF1,ENSG00000144597,0.399800343974195
 EAF2,ENSG00000145088,-1.48377884632692
 FOXF1,ENSG00000103241,-1.65132184966121
 FOXF2,ENSG00000137273,-0.641545730523081
 RBPJL,ENSG00000124232,0.091805050174057
 TMUB1,ENSG00000164897,0.284055684429805
 ZNF320,ENSG00000182986,-0.594886299533294
 TMUB2,ENSG00000168591,-0.0917706193984571
 SCGB1C1,ENSG00000188076,0.274657754316326
 KIAA1644,ENSG00000138944,0.787306602936122
 RYBP,ENSG00000163602,-0.29878286435971
 SYNCRIP,ENSG00000135316,0.16272544923455
 HSD17B3,ENSG00000130948,-0.846528989072846
 MMAA,ENSG00000151611,0.0710243731889558
 MMAB,ENSG00000139428,-0.0572251500100145
 TYR,ENSG00000077498,7.1979191784768
 ALG8,ENSG00000159063,-0.179194906435848
 ALG9,ENSG00000086848,0.353328457904385
 ALG2,ENSG00000119523,0.00275737903312407
 ALG3,ENSG00000214160,0.534722855071691
 ALG1,ENSG00000033011,0.0697179230824445
 ALG6,ENSG00000088035,0.31078729036252
 ALDH3B1,ENSG00000006534,0.424245126042871
 ALG5,ENSG00000120697,-0.00722211399650841
 WIF1,ENSG00000156076,1.97309959546868
 PDXP,ENSG00000241360,-0.813685665027592
 RNGTT,ENSG00000111880,-0.231037696459955
 KIAA1683,ENSG00000130518,0.552353914080083
 KIAA1324L,ENSG00000164659,-0.124266787551149
 CTD-2210P24.4,ENSG00000205106,-2.17272431111166
 INSL6,ENSG00000120210,0.749683442218032
 HGS,ENSG00000185359,0.20019230572985
 CLUL1,ENSG00000079101,-0.225177221712798
 PDX1,ENSG00000139515,0.457710317362701
 INMT,ENSG00000241644,-0.0786698606595322
 ADAP1,ENSG00000105963,-1.13788005671131
 ADAP2,ENSG00000184060,1.17207590963955
 KLHL10,ENSG00000161594,-0.543957445767507
 KLHL11,ENSG00000178502,-0.0496045763814554
 KLHL12,ENSG00000117153,-0.160265241588065
 KLHL13,ENSG00000003096,-1.12866715798495
 KLHL14,ENSG00000197705,-1.07733079426921
 KLHL15,ENSG00000174010,-0.539583055053749
 KLHL17,ENSG00000187961,0.302730354542138
 KLHL18,ENSG00000114648,0.905176975313511
 C2orf83,ENSG00000042304,-0.333790993078384
 IER5,ENSG00000162783,0.686912123501605
 GABPB2,ENSG00000143458,0.000947950226354072
 IGIP,ENSG00000182700,-1.02258061906305
 SLU7,ENSG00000164609,-0.284085822088655
 IER2,ENSG00000160888,0.6021178959982
 ZNF200,ENSG00000010539,-0.452932763321766
 PRSS54,ENSG00000103023,-0.780793267327324
 NPTXR,ENSG00000221890,-1.88483330792812
 SLN,ENSG00000170290,-0.280759305062779
 SLK,ENSG00000065613,0.130671916337677
 SLA,ENSG00000155926,-0.175240225017967
 PHYH,ENSG00000107537,-0.212267406669632
 NOTCH4,ENSG00000204301,-0.671610759515724
 MEAF6,ENSG00000163875,-0.165033266547473
 AZIN1,ENSG00000155096,-0.454417177145591
 NOTCH1,ENSG00000148400,0.93995699104098
 NOTCH2,ENSG00000134250,0.950078592044926
 NOTCH3,ENSG00000074181,1.38105816247526
 ZNF655,ENSG00000197343,-0.040192434271869
 TCTEX1D2,ENSG00000213123,-0.117439565705804
 TCTEX1D1,ENSG00000152760,-1.13834580075615
 ZNF653,ENSG00000161914,-0.021803408716821
 TCTEX1D4,ENSG00000188396,0.361400505143177
 CTD-2144E22.5,ENSG00000179755,0.161991199515679
 RAPGEF4,ENSG00000091428,0.41176076955511
 RAPGEF5,ENSG00000136237,-0.772093637806501
 RAPGEF6,ENSG00000158987,-0.212834643718035
 N4BP2L2,ENSG00000244754,-0.165763215359496
 RAPGEF1,ENSG00000107263,-0.494281917896198
 RAPGEF2,ENSG00000109756,-0.137521197087393
 RAPGEF3,ENSG00000079337,-0.711105161662625
 ZNF384,ENSG00000126746,0.181394280463271
 POC1A,ENSG00000164087,0.510416231881083
 POC1B,ENSG00000139323,-0.389713624819017
 KRTAP3-2,ENSG00000212900,1.83154085572744
 KRTAP3-3,ENSG00000212899,2.1027322478357
 SNRPD3,ENSG00000100028,-0.00425968039362026
 SNRPD2,ENSG00000125743,0.320573755127251
 SNRPD1,ENSG00000167088,-0.0945715450212928
 NMBR,ENSG00000135577,-1.20257539516845
 IFT43,ENSG00000119650,-0.503250171896119
 DVL2,ENSG00000004975,0.499072380705174
 IFT46,ENSG00000118096,-0.457528328161425
 GLDN,ENSG00000186417,1.0651496996388
 GLDC,ENSG00000178445,-0.232162861691674
 QPCT,ENSG00000115828,2.60000333813681
 PC,ENSG00000173599,-0.809498794442553
 DHRS12,ENSG00000102796,-0.0146821221088564
 DHRS13,ENSG00000167536,0.45283315921247
 GPR89B,ENSG00000188092,0.211393250733554
 GPR89A,ENSG00000117262,0.0468874310861405
 MAP1LC3B2,ENSG00000171471,0.0588053938074193
 LGMN,ENSG00000100600,0.00532709635002011
 CAPS2,ENSG00000180881,-0.771907347353623
 PHF5A,ENSG00000100410,0.144308682031191
 EHMT1,ENSG00000181090,0.158910697092585
 EHMT2,ENSG00000204371,-0.202402093095997
