 gene    name , gene    ENS ,Esophagus-Muscularis
 ABCE1,ENSG00000164163,-0.256592574107497
 KCP,ENSG00000135253,-0.267268452677346
 CNR1,ENSG00000118432,0.0627457353125278
 GBX2,ENSG00000168505,-1.42332343037351
 GBX1,ENSG00000164900,-1.17930244568007
 CNR2,ENSG00000188822,-1.03032346643444
 ZNF609,ENSG00000180357,0.305690833365424
 MED29,ENSG00000063322,-0.033774475566028
 RABEP1,ENSG00000029725,-0.214911523559549
 TGS1,ENSG00000137574,0.0615905671409066
 ANKS1B,ENSG00000185046,-0.0265473144886533
 ANKS1A,ENSG00000064999,1.36434995827475
 ADAM10,ENSG00000137845,-0.365432650953152
 ADAM11,ENSG00000073670,-1.09831019650751
 ADAM12,ENSG00000148848,0.20276899107107
 ADAM15,ENSG00000143537,0.111470785792322
 ADAM17,ENSG00000151694,-0.379193750531084
 ADAM18,ENSG00000168619,-0.10286407757925
 ADAM19,ENSG00000135074,1.66981403327458
 AL355149.2,ENSG00000268674,-0.203993260233312
 MEPE,ENSG00000152595,-0.378858292071935
 HAGH,ENSG00000063854,-0.0840703463368172
 GLYAT,ENSG00000149124,-1.1845656628502
 U2AF1L4,ENSG00000161265,0.265549783041182
 NDEL1,ENSG00000166579,-0.20716428925036
 SHANK2,ENSG00000162105,3.97714894846925
 SHANK1,ENSG00000161681,-0.8755926583034
 PLAC8L1,ENSG00000173261,-0.546069488882412
 FLT3LG,ENSG00000090554,0.747939354468785
 PCSK9,ENSG00000169174,0.541656688702179
 PCSK2,ENSG00000125851,2.33415884058169
 PCSK1,ENSG00000175426,-1.37620870503472
 PCSK6,ENSG00000140479,0.987777227770566
 PCSK7,ENSG00000160613,1.50940377470338
 PCSK4,ENSG00000115257,0.474266635592367
 PCSK5,ENSG00000099139,0.796188758544037
 AGT,ENSG00000135744,-0.92252688917306
 SP140L,ENSG00000185404,0.318505442290167
 RP4-758J18.2,ENSG00000224870,-0.066269652329356
 IFNAR1,ENSG00000142166,-0.261134480911117
 PLTP,ENSG00000100979,0.0902530690502164
 C11orf1,ENSG00000137720,0.0736668761333754
 SETBP1,ENSG00000152217,0.329575463270816
 SAMSN1,ENSG00000155307,1.01456642067168
 FAM151B,ENSG00000152380,-0.832379738452402
 FAM151A,ENSG00000162391,0.534693522167159
 PAXIP1,ENSG00000157212,-0.106674457017504
 VPRBP,ENSG00000145041,-0.0834194025398328
 USE1,ENSG00000053501,-0.328346392251295
 CNRIP1,ENSG00000119865,-0.131489442064432
 SAT1,ENSG00000130066,-0.49537710298343
 DTX3,ENSG00000178498,0.815546466362427
 CDC34,ENSG00000099804,0.373381626126807
 CDC37,ENSG00000105401,0.0824609805370322
 NMT1,ENSG00000136448,-0.0465213091131967
 OR2T33,ENSG00000177212,-0.272712265758848
 NAMPTL,ENSG00000229644,-0.952378952729939
 CTD-3088G3.8,ENSG00000188897,-1.0842296495621
 SPIN2B,ENSG00000186787,0.273356911333879
 PGLS,ENSG00000130313,-0.0675086747830528
 IRAK4,ENSG00000198001,0.0852907103355467
 WDR7,ENSG00000091157,-0.429171999550954
 CCNA2,ENSG00000145386,0.273643015937004
 DIAPH2,ENSG00000147202,0.904843295998354
 CCNA1,ENSG00000133101,-1.36046594664228
 DYNC1I1,ENSG00000158560,-0.240612607832719
 VPS28,ENSG00000160948,0.0316342412187513
 DYNC1I2,ENSG00000077380,0.0699715006816628
 TAS2R50,ENSG00000212126,0.696132573680594
 SKA3,ENSG00000165480,-1.09941906097823
 SKA2,ENSG00000182628,-0.171424530080837
 GRID2IP,ENSG00000215045,-1.20966630046967
 C6orf89,ENSG00000198663,0.000221501990153468
 PPP1R13L,ENSG00000104881,-0.0885758281330426
 TMC5,ENSG00000103534,-0.563831366091163
 WNT10A,ENSG00000135925,-1.72510765820053
 WNT10B,ENSG00000169884,0.396404288024717
 RCN3,ENSG00000142552,-0.119892230998472
 DMC1,ENSG00000100206,0.028491492655522
 TM4SF18,ENSG00000163762,-0.0149640949794509
 TM4SF19,ENSG00000145107,-1.49149261523263
 MAGT1,ENSG00000102158,-0.365623847157943
 LAMB1,ENSG00000091136,1.18363746493625
 LAMB3,ENSG00000196878,-1.91709599493287
 LAMB2,ENSG00000172037,0.925555489868484
 CYSLTR2,ENSG00000152207,-1.20563884693189
 LAMB4,ENSG00000091128,0.705208708665015
 ATP7B,ENSG00000123191,0.0132605668963262
 MPHOSPH9,ENSG00000051825,0.00726995806072068
 MPHOSPH8,ENSG00000196199,0.0993222108525247
 MPHOSPH6,ENSG00000135698,-0.0996697879128214
 FLRT3,ENSG00000125848,-0.36716766193396
 ASTN2,ENSG00000148219,0.950532401030181
 ASTN1,ENSG00000152092,1.18623705519914
 MLF2,ENSG00000089693,0.0852066741359969
 FAM91A1,ENSG00000176853,-0.187448505163396
 MGA,ENSG00000174197,-0.0338241499097084
 MGP,ENSG00000111341,0.816846576331232
 ADSS,ENSG00000035687,0.619077659959543
 SAMD4A,ENSG00000020577,0.643132578409084
 ADSL,ENSG00000239900,0.339631420578364
 SAMD4B,ENSG00000179134,0.185071473499144
 GAS2L1,ENSG00000185340,0.612890290736784
 GAS2L3,ENSG00000139354,1.32402175431199
 ACVR1B,ENSG00000135503,-0.49177782566871
 HPGDS,ENSG00000163106,1.58847005895312
 XRRA1,ENSG00000166435,-0.0863545401381364
 KRTAP26-1,ENSG00000197683,0.265954663199379
 HN1L,ENSG00000206053,0.011994642286464
 ZW10,ENSG00000086827,-0.163412918821798
 RSRC1,ENSG00000174891,-0.169928081922653
 RSRC2,ENSG00000111011,-0.103754969428349
 CPN2,ENSG00000178772,-0.926184761945606
 CPN1,ENSG00000120054,0.256445708273986
 CDADC1,ENSG00000102543,0.0952874861066378
 GABBR1,ENSG00000204681,0.470964764006042
 NLGN2,ENSG00000169992,0.144315342228812
 NLGN3,ENSG00000196338,0.345543875196749
 ARHGAP44,ENSG00000006740,-0.155161343718583
 CASQ1,ENSG00000143318,1.98420809631148
 CASQ2,ENSG00000118729,2.17613348029461
 PHACTR2,ENSG00000112419,0.237136172817599
 SOX18,ENSG00000203883,0.440073987551668
 CDC42EP3,ENSG00000163171,1.25419498807336
 CDC42EP2,ENSG00000149798,1.44165460576978
 CDC42EP1,ENSG00000128283,-0.354146703095751
 CDC42EP5,ENSG00000167617,0.735530530655578
 CDC42EP4,ENSG00000179604,-0.340375953456592
 TBKBP1,ENSG00000198933,0.116828954263935
 RAB36,ENSG00000100228,0.20653366974405
 ABI2,ENSG00000138443,0.0324915923302768
 ABI3,ENSG00000108798,0.163321149429421
 ABI1,ENSG00000136754,-0.25392877799117
 TESC,ENSG00000088992,-0.344363789989228
 OTP,ENSG00000171540,-0.627141052201241
 PITPNC1,ENSG00000154217,0.928580493712499
 KRT39,ENSG00000196859,-0.238277078292742
 PARG,ENSG00000227345,-0.0778406260677874
 KRT31,ENSG00000094796,-1.84905474982248
 KRT34,ENSG00000131737,-1.35561027821668
 KRT37,ENSG00000108417,-0.496392176374736
 IL21,ENSG00000138684,0.0537341306953803
 IL20,ENSG00000162891,-0.206273957212708
 IL22,ENSG00000127318,-0.318207900372049
 IL25,ENSG00000166090,0.0791054626141722
 IL24,ENSG00000162892,-0.42905103035175
 IL26,ENSG00000111536,-0.758138165942353
 TIMP1,ENSG00000102265,0.0257002368762091
 CLINT1,ENSG00000113282,-0.0991084982647368
 DMAP1,ENSG00000178028,-0.0343691066714137
 AHRR,ENSG00000063438,-0.0587253758713811
 ADCY4,ENSG00000129467,0.759930262076872
 ADCY5,ENSG00000173175,2.18214570850618
 ADCY6,ENSG00000174233,-0.0320822376060786
 ADCY7,ENSG00000121281,0.29706606966275
 ADCY1,ENSG00000164742,-0.669082933060651
 ADCY2,ENSG00000078295,0.887233221165333
 ADCY3,ENSG00000138031,-0.011953581610359
 ADCY8,ENSG00000155897,0.107060529432289
 ADCY9,ENSG00000162104,0.132786113759027
 NUCKS1,ENSG00000069275,-0.215451572267849
 DDI2,ENSG00000197312,-0.415848304464432
 DDI1,ENSG00000170967,-0.0375660204825281
 XRCC3,ENSG00000126215,0.174464660990438
 XRCC2,ENSG00000196584,-0.984711047872662
 XRCC5,ENSG00000079246,-0.144794113160156
 XRCC4,ENSG00000152422,-0.181200833370103
 XRCC6,ENSG00000196419,-0.0593290766456643
 MEIS3,ENSG00000105419,0.59855308779212
 MEIS2,ENSG00000134138,1.20176648134958
 MEIS1,ENSG00000143995,2.01011451408919
 PCDHAC2,ENSG00000243232,2.31847141650061
 CHRAC1,ENSG00000104472,0.441598635492852
 PCDHAC1,ENSG00000248383,2.63122366175917
 AC006547.14,ENSG00000234409,-0.713190920066747
 CTLA4,ENSG00000163599,-0.623427015240981
 ESPNL,ENSG00000144488,0.41726601686761
 DDX60,ENSG00000137628,0.229027030652012
 H2AFY2,ENSG00000099284,0.502769714460299
 ADCY10,ENSG00000143199,1.03077686094187
 KCNA6,ENSG00000151079,0.854328789720512
 KCNA7,ENSG00000104848,-1.03801737482134
 KCNA4,ENSG00000182255,-1.70681786959258
 KCNA5,ENSG00000130037,-0.688948205779036
 KCNA2,ENSG00000177301,0.245323488091874
 KCNA3,ENSG00000177272,-0.505436449285573
 KCNA1,ENSG00000111262,-1.01602558970897
 OPTN,ENSG00000123240,-0.410446097829055
 CDC25B,ENSG00000101224,0.0892764788690038
 BHMT,ENSG00000145692,3.17232769243879
 OPTC,ENSG00000188770,1.95378431055274
 FTL,ENSG00000087086,-0.257059721912192
 FTO,ENSG00000140718,-0.347771922424305
 ACACB,ENSG00000076555,1.78486462567148
 TNK1,ENSG00000174292,0.187532112796794
 PLA2G2A,ENSG00000188257,1.47953485591406
 PLA2G2C,ENSG00000187980,3.83244513650691
 PLA2G2D,ENSG00000117215,1.43953775361967
 PLA2G2F,ENSG00000158786,-0.414371030708888
 CYFIP2,ENSG00000055163,-1.35913998815044
 C19orf25,ENSG00000119559,-0.0401573186273174
 FAM3B,ENSG00000183844,0.274250994262344
 KRTAP29-1,ENSG00000212658,-0.144960019931785
 LHPP,ENSG00000107902,-0.271744932337815
 NUP188,ENSG00000095319,0.212418333577006
 GLT8D2,ENSG00000120820,0.833766501502576
 GLT8D1,ENSG00000016864,-0.172701720247515
 ITGB1BP2,ENSG00000147166,1.8867677034596
 OR2C3,ENSG00000196242,-0.917569190145577
 OR2C1,ENSG00000168158,-0.405698213179846
 REG1A,ENSG00000115386,1.66352726079759
 REG1B,ENSG00000172023,1.34407440593715
 MRGPRD,ENSG00000172938,2.3146566272239
 MRGPRE,ENSG00000184350,-0.238544128469019
 OSR2,ENSG00000164920,-0.351637670422163
 MRGPRG,ENSG00000182170,0.027849968930075
 TTC39B,ENSG00000155158,0.413057301478452
 HES2,ENSG00000069812,-1.01801501605471
 BPNT1,ENSG00000162813,-0.153866716157982
 BCL9,ENSG00000116128,0.309824406673123
 BCL6,ENSG00000113916,-0.0252592234155211
 CLMN,ENSG00000165959,-0.114813764821437
 CLMP,ENSG00000166250,2.71268014329814
 SERPINB9,ENSG00000170542,-0.19419374141539
 CSNK1G3,ENSG00000151292,-0.139413684624828
 CSNK1G1,ENSG00000169118,-0.174000361221496
 SERPINB1,ENSG00000021355,0.0130069981202265
 SERPINB3,ENSG00000057149,-0.141590704991699
 SERPINB2,ENSG00000197632,0.275376473686823
 SERPINB5,ENSG00000206075,-0.179523241858893
 SERPINB4,ENSG00000206073,-0.248186179941965
 SERPINB7,ENSG00000166396,-1.42392187433915
 SERPINB6,ENSG00000124570,0.195662765383312
 FAM76B,ENSG00000077458,0.0407211359691184
 FAM76A,ENSG00000009780,0.231679040302155
 EXD3,ENSG00000187609,0.770825223809689
 EXD2,ENSG00000081177,0.210019058079546
 EXD1,ENSG00000178997,0.227006979460703
 ELP6,ENSG00000163832,-0.143625768960566
 ELP5,ENSG00000170291,0.0715678600098402
 ELP4,ENSG00000109911,0.0956699888067475
 ELP3,ENSG00000134014,-0.0492513983750462
 ELP2,ENSG00000134759,-0.0324306589352897
 SPRYD3,ENSG00000167778,0.0396908596888188
 SPRYD4,ENSG00000176422,-0.314853531009915
 KLHDC9,ENSG00000162755,0.520841058949031
 KLHDC2,ENSG00000165516,-0.000124846297744983
 KLHDC3,ENSG00000124702,-0.292879056812865
 KLHDC1,ENSG00000197776,0.0186478762700327
 ASXL1,ENSG00000171456,0.177021104699207
 TRIM51,ENSG00000124900,0.0206776440242398
 ASXL3,ENSG00000141431,-0.730182296229023
 ASXL2,ENSG00000143970,0.030169310378338
 HDDC2,ENSG00000111906,-0.788324923074632
 HDDC3,ENSG00000184508,-0.629980075709449
 DONSON,ENSG00000159147,0.0738996082578716
 SPATA13,ENSG00000182957,-0.228084662786743
 SPATA12,ENSG00000186451,0.321452070070647
 SPATA17,ENSG00000162814,0.55724878968397
 SPATA16,ENSG00000144962,-0.341063319313398
 SPATA19,ENSG00000166118,-0.22723062229598
 SPATA18,ENSG00000163071,0.628794434996739
 ZNF215,ENSG00000149054,-0.847773823445806
 ZNF214,ENSG00000149050,-0.000121611490868027
 GAPDHS,ENSG00000105679,0.135864465070285
 RINL,ENSG00000187994,-0.0164799194556378
 HFE,ENSG00000010704,0.931988527733704
 GPR144,ENSG00000180264,-1.24083778753437
 GPR146,ENSG00000164849,0.0729886269473062
 GPR141,ENSG00000187037,1.14632416611678
 GPR143,ENSG00000101850,-2.06386141467153
 GPR148,ENSG00000173302,-0.778621042065184
 GPR149,ENSG00000174948,-1.37638157024883
 SLC7A6,ENSG00000103064,0.103755945587551
 HLA-B,ENSG00000234745,-0.17890793324407
 CITED2,ENSG00000164442,0.527474611595658
 TRAK1,ENSG00000182606,0.063714050051222
 CITED4,ENSG00000179862,-0.518114051336088
 DAGLA,ENSG00000134780,0.0589527559105539
 DAGLB,ENSG00000164535,-0.436113639108121
 HLA-G,ENSG00000204632,-0.405687584630616
 HLA-F,ENSG00000204642,-0.0137569671096473
 CSNK1A1L,ENSG00000180138,-0.233308081835506
 HIRA,ENSG00000100084,-0.164142910826003
 RIN1,ENSG00000174791,-0.365440828987599
 RIN3,ENSG00000100599,0.498464948113504
 RIN2,ENSG00000132669,-0.0998528277553947
 WWOX,ENSG00000186153,-0.736417895149347
 RIPK1,ENSG00000137275,0.247328233938199
 RIPK3,ENSG00000129465,0.50992957249451
 RIPK2,ENSG00000104312,0.178094338359356
 PDCL,ENSG00000136940,-0.0679344114364678
 TUBG1,ENSG00000131462,0.25292889980699
 C2orf27A,ENSG00000197927,-0.321322920062276
 CRABP2,ENSG00000143320,0.421541423844758
 C2orf27B,ENSG00000186825,-0.284317215052468
 C7orf73,ENSG00000243317,-0.577302148460119
 C7orf72,ENSG00000164500,-0.681438080051177
 C7orf71,ENSG00000222004,1.61538340590225
 ZNF419,ENSG00000105136,0.0644717106581436
 ZNF418,ENSG00000196724,0.190065723649661
 ZNF417,ENSG00000173480,0.0683900519413188
 ZNF416,ENSG00000083817,-0.0563140155468107
 ZNF415,ENSG00000170954,0.297234393745923
 ZNF414,ENSG00000133250,0.0490764848846032
 ZNF410,ENSG00000119725,0.0973334297348795
 GLIPR2,ENSG00000122694,1.5427780781957
 GLIPR1,ENSG00000139278,0.59709066424405
 SSSCA1,ENSG00000173465,0.241122816926985
 POU4F1,ENSG00000152192,-1.69655992724471
 POU4F2,ENSG00000151615,1.60196855531526
 POU4F3,ENSG00000091010,-0.61788730653551
 FBF1,ENSG00000188878,0.131862146924679
 RASA4,ENSG00000105808,0.426284148080039
 RASA1,ENSG00000145715,-0.305080802207324
 RASA2,ENSG00000155903,-0.115981694259814
 RASA3,ENSG00000185989,0.562195722699876
 ACTN3,ENSG00000248746,0.438217974536028
 ACTN2,ENSG00000077522,1.3127543841773
 ACTN1,ENSG00000072110,2.12004069675129
 NGFRAP1,ENSG00000166681,-0.511752651218768
 ACTN4,ENSG00000130402,0.0892287926142497
 EZR,ENSG00000092820,0.431983509828029
 MED26,ENSG00000105085,-0.00740637856387832
 OR3A2,ENSG00000221882,0.156878339501893
 N6AMT1,ENSG00000156239,0.576224021390721
 N6AMT2,ENSG00000150456,0.359818676488332
 GPR153,ENSG00000158292,0.367917234113954
 AC090616.2,ENSG00000214708,-0.221858399701792
 ABLIM1,ENSG00000099204,0.0907506080386032
 ABLIM3,ENSG00000173210,0.575351255564881
 ABLIM2,ENSG00000163995,-0.793451121062867
 RASAL3,ENSG00000105122,0.280970487553503
 GPR156,ENSG00000175697,1.34624979476025
 FAM172A,ENSG00000113391,0.0586081933005469
 RP11-706O15.1,ENSG00000205664,-0.697056703013103
 ATP6V1E1,ENSG00000131100,-0.176839323509344
 RAB6A,ENSG00000175582,-0.228554354768447
 RAB6B,ENSG00000154917,0.748262101857885
 RAB6C,ENSG00000222014,2.42134144212342
 RP11-15E18.4,ENSG00000267772,0.291565483688514
 FBXW8,ENSG00000174989,-0.0283640747574185
 ERVV-1,ENSG00000269526,-0.248233958401442
 RP11-723O4.6,ENSG00000187695,0.0637154108333878
 GDI2,ENSG00000057608,-0.292461315941379
 CALM3,ENSG00000160014,-0.73861592896868
 SPG21,ENSG00000090487,-0.0496527295000102
 TFAP4,ENSG00000090447,-0.397442872146016
 SPDL1,ENSG00000040275,-0.227782068328586
 CALM1,ENSG00000198668,0.689403354348253
 NAPEPLD,ENSG00000161048,-0.20087717229315
 UPK1A,ENSG00000105668,0.313046997576287
 SPTA1,ENSG00000163554,-0.793034964417652
 HGSNAT,ENSG00000165102,0.0971242464251214
 CRYZL1,ENSG00000205758,0.205660194564799
 NAT8,ENSG00000144035,-0.818372752958606
 NAT2,ENSG00000156006,0.723362802517958
 NAT6,ENSG00000243477,-0.176968078020878
 FAIM2,ENSG00000135472,-0.248600353992231
 FAIM3,ENSG00000162894,-0.895510415664466
 IGFL1,ENSG00000188293,0.458057251815784
 CCBL1,ENSG00000171097,-0.45915096403487
 CCBL2,ENSG00000137944,-0.0599554502517442
 COX5A,ENSG00000178741,-0.117254337339497
 COX5B,ENSG00000135940,0.252703325075503
 TMEM258,ENSG00000134825,-0.247076133301205
 TMEM257,ENSG00000221870,0.126539748763895
 TMEM256,ENSG00000205544,-0.029783483017432
 TMEM254,ENSG00000133678,-0.0863917816598824
 TMEM253,ENSG00000232070,-0.207546698089596
 TMEM252,ENSG00000181778,2.68159531945096
 TMEM251,ENSG00000153485,0.148081106509474
 AC023590.1,ENSG00000225885,-0.980278925982994
 SIPA1L1,ENSG00000197555,-0.0223369322781268
 SIPA1L3,ENSG00000105738,-0.332066620489401
 SIPA1L2,ENSG00000116991,0.915944617020846
 RPTOR,ENSG00000141564,0.885637027010157
 PPFIA4,ENSG00000143847,-0.746756226745934
 PPFIA2,ENSG00000139220,-1.92398593831146
 SLC35F5,ENSG00000115084,-0.365742851478179
 SLC35F4,ENSG00000151812,-1.41815482850965
 SLC35F6,ENSG00000213699,-0.0602988636119017
 SLC35F1,ENSG00000196376,1.05999534352805
 SLC35F3,ENSG00000183780,-0.847288065169452
 SLC35F2,ENSG00000110660,-0.758080232698907
 PPFIA1,ENSG00000131626,-0.19354696836623
 USP1,ENSG00000162607,0.0773660170269488
 LMAN1L,ENSG00000140506,-1.77732824639748
 TSPAN18,ENSG00000157570,2.00629282502415
 TSPAN19,ENSG00000231738,-1.45571259651913
 MPC2,ENSG00000143158,0.268912788998003
 MPC1,ENSG00000060762,-0.165577695940412
 TSPAN11,ENSG00000110900,1.89145186849625
 TSPAN12,ENSG00000106025,-0.442221499575004
 TSPAN14,ENSG00000108219,-0.384766759466171
 TSPAN15,ENSG00000099282,1.38783900699971
 TSPAN16,ENSG00000130167,0.0804093198709961
 TSPAN17,ENSG00000048140,-0.187344698211075
 MAB21L2,ENSG00000181541,-0.606884112458349
 MT-ND1,ENSG00000198888,0.516912373564012
 MT-ND2,ENSG00000198763,0.572287898038229
 MT-ND3,ENSG00000198840,0.758991043558487
 MT-ND4,ENSG00000198886,0.714466182836302
 MT-ND5,ENSG00000198786,0.768343286913374
 SLC17A9,ENSG00000101194,1.18596172038335
 EAF1,ENSG00000144597,-0.471934982401287
 EAF2,ENSG00000145088,-0.696322224264685
 FOXF1,ENSG00000103241,3.88951131565281
 FOXF2,ENSG00000137273,5.48605248224818
 RBPJL,ENSG00000124232,0.693162719128085
 TMUB1,ENSG00000164897,0.258672638217859
 ZNF320,ENSG00000182986,0.140114962505961
 TMUB2,ENSG00000168591,0.0366759100561376
 SCGB1C1,ENSG00000188076,0.148919891798392
 KIAA1644,ENSG00000138944,2.16882449676766
 RYBP,ENSG00000163602,-0.0755159448733374
 SYNCRIP,ENSG00000135316,0.0503779812638273
 HSD17B3,ENSG00000130948,0.473374552428993
 MMAA,ENSG00000151611,-0.245664748368351
 MMAB,ENSG00000139428,-0.248282243035984
 TYR,ENSG00000077498,-0.888465583439337
 ALG8,ENSG00000159063,-0.439887931051457
 ALG9,ENSG00000086848,0.00496588257008822
 ALG2,ENSG00000119523,0.0365235577681612
 ALG3,ENSG00000214160,0.154110174718739
 ALG1,ENSG00000033011,-0.239528509775507
 ALG6,ENSG00000088035,-0.189212798473976
 ALDH3B1,ENSG00000006534,-0.0940330571896024
 ALG5,ENSG00000120697,-0.150015847349761
 WIF1,ENSG00000156076,-1.10694595670561
 PDXP,ENSG00000241360,-0.318721110902628
 RNGTT,ENSG00000111880,-0.252142364306101
 KIAA1683,ENSG00000130518,-0.630448691063894
 KIAA1324L,ENSG00000164659,0.0061403918710809
 CTD-2210P24.4,ENSG00000205106,0.450938165762331
 INSL6,ENSG00000120210,0.211533388428239
 HGS,ENSG00000185359,-0.15891277497441
 CLUL1,ENSG00000079101,-0.464296202142657
 PDX1,ENSG00000139515,0.227273543195425
 INMT,ENSG00000241644,2.36109742731411
 ADAP1,ENSG00000105963,2.13836871215765
 ADAP2,ENSG00000184060,-0.0431166707455672
 KLHL10,ENSG00000161594,1.82032300437793
 KLHL11,ENSG00000178502,0.738889162240125
 KLHL12,ENSG00000117153,-0.130457526126439
 KLHL13,ENSG00000003096,0.645840840747081
 KLHL14,ENSG00000197705,0.14069635257655
 KLHL15,ENSG00000174010,0.286656865590685
 KLHL17,ENSG00000187961,0.403316797448103
 KLHL18,ENSG00000114648,0.0252891566050762
 C2orf83,ENSG00000042304,-0.0411080215848589
 IER5,ENSG00000162783,-0.137611102304782
 GABPB2,ENSG00000143458,0.400360031125827
 IGIP,ENSG00000182700,0.0922809626362533
 SLU7,ENSG00000164609,-0.357741098321265
 IER2,ENSG00000160888,0.522052930040052
 ZNF200,ENSG00000010539,-0.0876146572450977
 PRSS54,ENSG00000103023,-0.0366018474252198
 NPTXR,ENSG00000221890,0.414096109821832
 SLN,ENSG00000170290,0.323316370244076
 SLK,ENSG00000065613,0.404911011073348
 SLA,ENSG00000155926,-0.376960242024919
 PHYH,ENSG00000107537,0.310493371368537
 NOTCH4,ENSG00000204301,0.148421173016776
 MEAF6,ENSG00000163875,-0.0911448679780805
 AZIN1,ENSG00000155096,-0.22708223194485
 NOTCH1,ENSG00000148400,0.472196954126514
 NOTCH2,ENSG00000134250,0.138864010277598
 NOTCH3,ENSG00000074181,0.0454241477371662
 ZNF655,ENSG00000197343,0.352624668703711
 TCTEX1D2,ENSG00000213123,0.0202067953149965
 TCTEX1D1,ENSG00000152760,-0.155909130332077
 ZNF653,ENSG00000161914,-0.253461607766913
 TCTEX1D4,ENSG00000188396,1.72619779520329
 CTD-2144E22.5,ENSG00000179755,0.137599518145145
 RAPGEF4,ENSG00000091428,-0.713163327149134
 RAPGEF5,ENSG00000136237,-0.551667861370945
 RAPGEF6,ENSG00000158987,-0.188492170692808
 N4BP2L2,ENSG00000244754,0.104190608868165
 RAPGEF1,ENSG00000107263,0.187724097862736
 RAPGEF2,ENSG00000109756,-0.0502629693771366
 RAPGEF3,ENSG00000079337,0.319168390670429
 ZNF384,ENSG00000126746,0.15437406471829
 POC1A,ENSG00000164087,-0.679931306965628
 POC1B,ENSG00000139323,0.0409882030673383
 KRTAP3-2,ENSG00000212900,0.0773028362496964
 KRTAP3-3,ENSG00000212899,-0.0205234468099782
 SNRPD3,ENSG00000100028,-0.0654671872870749
 SNRPD2,ENSG00000125743,-0.0740218351522503
 SNRPD1,ENSG00000167088,-0.282539634635859
 NMBR,ENSG00000135577,0.166337602307995
 IFT43,ENSG00000119650,0.325203134846201
 DVL2,ENSG00000004975,0.287308988523594
 IFT46,ENSG00000118096,-0.310686182290587
 GLDN,ENSG00000186417,-0.634462070633415
 GLDC,ENSG00000178445,-1.24114142852543
 QPCT,ENSG00000115828,-1.96593146611567
 PC,ENSG00000173599,-1.24621383822799
 DHRS12,ENSG00000102796,0.34193890460951
 DHRS13,ENSG00000167536,-0.640905171776595
 GPR89B,ENSG00000188092,-0.282785771342737
 GPR89A,ENSG00000117262,0.0277657064286938
 MAP1LC3B2,ENSG00000171471,-0.722610577244766
 LGMN,ENSG00000100600,-0.225509118525927
 CAPS2,ENSG00000180881,0.225871693056475
