 gene    name , gene    ENS ,Skin-NotSunExposed(Suprapubic)
 MRGPRF,ENSG00000172935,0.0509280193031623
 ABCE1,ENSG00000164163,0.210886718911912
 KCP,ENSG00000135253,0.244076916571507
 CNR1,ENSG00000118432,-0.146998556963236
 GBX2,ENSG00000168505,-0.163403989795708
 GBX1,ENSG00000164900,-0.560667373149783
 CNR2,ENSG00000188822,-0.878793857906698
 ZNF609,ENSG00000180357,0.0626909546558075
 MED29,ENSG00000063322,-0.288976947030778
 RABEP1,ENSG00000029725,-0.379882726401512
 TGS1,ENSG00000137574,0.369873075131979
 ANKS1B,ENSG00000185046,-0.889812357259501
 ANKS1A,ENSG00000064999,0.134573609049555
 ADAM10,ENSG00000137845,-0.134672059107614
 ADAM11,ENSG00000073670,-0.658555552260559
 ADAM12,ENSG00000148848,-0.0827325310109387
 ADAM15,ENSG00000143537,0.619927175017329
 ADAM17,ENSG00000151694,0.0741842265411475
 ADAM18,ENSG00000168619,-0.299080311927462
 ADAM19,ENSG00000135074,-1.08560244565264
 AL355149.2,ENSG00000268674,-0.241061272009001
 MEPE,ENSG00000152595,-0.220695193729579
 HAGH,ENSG00000063854,-0.125435480766043
 GLYAT,ENSG00000149124,-0.495886675559981
 U2AF1L4,ENSG00000161265,-0.288233054775691
 NDEL1,ENSG00000166579,0.436264963241058
 SHANK2,ENSG00000162105,0.0861226532094182
 SHANK1,ENSG00000161681,-0.526523246245654
 PLAC8L1,ENSG00000173261,0.0221323813891315
 FLT3LG,ENSG00000090554,0.14648012796893
 PCSK9,ENSG00000169174,1.00498206615855
 PCSK2,ENSG00000125851,0.330874897242849
 PCSK1,ENSG00000175426,-0.416809247485717
 PCSK6,ENSG00000140479,-0.389573800594222
 PCSK7,ENSG00000160613,-0.302401584784762
 PCSK4,ENSG00000115257,-0.540570831383539
 PCSK5,ENSG00000099139,-0.341088393657946
 AGT,ENSG00000135744,-3.04321010429832
 SP140L,ENSG00000185404,-0.31941996774845
 RP4-758J18.2,ENSG00000224870,0.0913276396308954
 IFNAR1,ENSG00000142166,-0.104610436986498
 PLTP,ENSG00000100979,-0.0677927080493128
 C11orf1,ENSG00000137720,0.362917064365463
 SETBP1,ENSG00000152217,0.176017626985589
 SAMSN1,ENSG00000155307,-0.364581923490529
 FAM151B,ENSG00000152380,0.232009881828578
 FAM151A,ENSG00000162391,-0.435713681533066
 PAXIP1,ENSG00000157212,0.219969849348138
 VPRBP,ENSG00000145041,0.229406277215332
 USE1,ENSG00000053501,0.0598968873492998
 CNRIP1,ENSG00000119865,-0.858716320689082
 SAT1,ENSG00000130066,-0.20127613973385
 DTX3,ENSG00000178498,-0.407390523284488
 CDC34,ENSG00000099804,-0.280571657721095
 CDC37,ENSG00000105401,-0.0945554506918634
 NMT1,ENSG00000136448,-0.142794322510504
 OR2T33,ENSG00000177212,-0.231212687689652
 NAMPTL,ENSG00000229644,-0.639808138941751
 CTD-3088G3.8,ENSG00000188897,-0.191354156554683
 SPIN2B,ENSG00000186787,-0.137412368715027
 PGLS,ENSG00000130313,0.424053530143278
 IRAK4,ENSG00000198001,0.347833188992406
 WDR7,ENSG00000091157,-0.00825675811738164
 CCNA2,ENSG00000145386,0.650146942669392
 DIAPH2,ENSG00000147202,0.283396925950857
 CCNA1,ENSG00000133101,0.00667873614520436
 DYNC1I1,ENSG00000158560,-0.560191612883612
 VPS28,ENSG00000160948,-0.0193304821847748
 DYNC1I2,ENSG00000077380,0.110030966386307
 TAS2R50,ENSG00000212126,0.33224251954635
 SKA3,ENSG00000165480,1.16972028488447
 SKA2,ENSG00000182628,-0.210127081584471
 GRID2IP,ENSG00000215045,0.491228173649872
 C6orf89,ENSG00000198663,-0.269784350704396
 PPP1R13L,ENSG00000104881,1.65515698438164
 TMC5,ENSG00000103534,1.22926280513364
 WNT10A,ENSG00000135925,2.33028315511152
 WNT10B,ENSG00000169884,0.94258609891144
 RCN3,ENSG00000142552,-0.15414576987712
 DMC1,ENSG00000100206,-0.293377078305193
 TM4SF18,ENSG00000163762,-0.563285713829261
 TM4SF19,ENSG00000145107,0.497009096785448
 MAGT1,ENSG00000102158,0.146378003287853
 LAMB1,ENSG00000091136,0.566360225326889
 LAMB3,ENSG00000196878,1.46213971357004
 LAMB2,ENSG00000172037,0.0723525640809014
 CYSLTR2,ENSG00000152207,0.152184858147032
 LAMB4,ENSG00000091128,3.48711632675117
 ATP7B,ENSG00000123191,-0.294330139396966
 MPHOSPH9,ENSG00000051825,-0.326907460701819
 MPHOSPH8,ENSG00000196199,-0.045826531611962
 MPHOSPH6,ENSG00000135698,0.39813210575277
 FLRT3,ENSG00000125848,0.819726491910252
 ASTN2,ENSG00000148219,-0.521928401289537
 ASTN1,ENSG00000152092,-1.65125023689294
 MLF2,ENSG00000089693,-0.0696426282827862
 FAM91A1,ENSG00000176853,0.0599336817407523
 MGA,ENSG00000174197,0.118503523737965
 MGP,ENSG00000111341,-0.261321717131438
 ADSS,ENSG00000035687,0.373464622635706
 SAMD4A,ENSG00000020577,-0.710439105842257
 ADSL,ENSG00000239900,0.0214574878970663
 SAMD4B,ENSG00000179134,0.0438065735068747
 GAS2L1,ENSG00000185340,0.700275285173999
 GAS2L3,ENSG00000139354,1.19919724351501
 ACVR1B,ENSG00000135503,0.621275455289631
 HPGDS,ENSG00000163106,0.525073423784606
 XRRA1,ENSG00000166435,-0.31690343477248
 KRTAP26-1,ENSG00000197683,5.43144846592163
 HN1L,ENSG00000206053,0.455016775919971
 ZW10,ENSG00000086827,0.433120650760053
 RSRC1,ENSG00000174891,0.072118163674592
 RSRC2,ENSG00000111011,0.0353357431270096
 CPN2,ENSG00000178772,2.21767547368541
 CPN1,ENSG00000120054,0.116272056992066
 CDADC1,ENSG00000102543,-0.358717836674838
 GABBR1,ENSG00000204681,-0.10788897322737
 NLGN2,ENSG00000169992,-0.303831270187466
 NLGN3,ENSG00000196338,-0.868867478753882
 ARHGAP44,ENSG00000006740,-0.465015956444091
 CASQ1,ENSG00000143318,-1.09644081231145
 CASQ2,ENSG00000118729,-0.70136182691499
 PHACTR2,ENSG00000112419,-0.530706986266442
 SOX18,ENSG00000203883,-0.196196262134752
 CDC42EP3,ENSG00000163171,-0.348485973186993
 CDC42EP2,ENSG00000149798,-0.558798173782668
 CDC42EP1,ENSG00000128283,0.432649485293345
 CDC42EP5,ENSG00000167617,0.115054202996342
 CDC42EP4,ENSG00000179604,0.0367706390413812
 TBKBP1,ENSG00000198933,-0.673735867121543
 RAB36,ENSG00000100228,-0.45976416303095
 ABI2,ENSG00000138443,-0.404513307438489
 ABI3,ENSG00000108798,-0.209507967027535
 ABI1,ENSG00000136754,0.362311462335867
 TESC,ENSG00000088992,-0.182549097627272
 OTP,ENSG00000171540,0.1800562576925
 PITPNC1,ENSG00000154217,-1.0958639627643
 KRT39,ENSG00000196859,4.91760810849697
 PARG,ENSG00000227345,0.26491844618837
 KRT31,ENSG00000094796,4.16631460079597
 KRT34,ENSG00000131737,5.08658648384705
 KRT37,ENSG00000108417,3.90816507486107
 IL21,ENSG00000138684,0.0138852174649478
 IL20,ENSG00000162891,3.00745604734669
 IL22,ENSG00000127318,-0.119029830323075
 IL25,ENSG00000166090,0.319672984686844
 IL24,ENSG00000162892,-0.010027838775495
 IL26,ENSG00000111536,0.390259504843982
 TIMP1,ENSG00000102265,-0.488304285901861
 CLINT1,ENSG00000113282,0.294852068235728
 DMAP1,ENSG00000178028,0.0655085713452982
 AHRR,ENSG00000063438,0.651382506824192
 ADCY4,ENSG00000129467,0.141427900319528
 ADCY5,ENSG00000173175,-1.80345748313649
 ADCY6,ENSG00000174233,-0.29978009639781
 ADCY7,ENSG00000121281,-0.0152787528464058
 ADCY1,ENSG00000164742,-1.85859204747004
 ADCY2,ENSG00000078295,0.269224858015715
 ADCY3,ENSG00000138031,-0.132845867214026
 ADCY8,ENSG00000155897,1.73953841681985
 ADCY9,ENSG00000162104,-0.334908820209852
 NUCKS1,ENSG00000069275,-0.158909475210496
 DDI2,ENSG00000197312,0.408591126242909
 DDI1,ENSG00000170967,-0.471506364363421
 XRCC3,ENSG00000126215,0.0892332093812343
 XRCC2,ENSG00000196584,0.344393368217605
 XRCC5,ENSG00000079246,0.215258596609892
 XRCC4,ENSG00000152422,0.215497762126327
 XRCC6,ENSG00000196419,0.190973355299653
 MEIS3,ENSG00000105419,-0.624559091854384
 MEIS2,ENSG00000134138,-0.0207159998163481
 MEIS1,ENSG00000143995,0.474544165363542
 PCDHAC2,ENSG00000243232,-1.34761054331749
 CHRAC1,ENSG00000104472,0.203824805538532
 PCDHAC1,ENSG00000248383,-0.26100113762594
 AC006547.14,ENSG00000234409,-0.741979817938396
 CTLA4,ENSG00000163599,0.571933075517217
 ESPNL,ENSG00000144488,-1.16373041495749
 DDX60,ENSG00000137628,0.200591754807293
 H2AFY2,ENSG00000099284,0.559075002588247
 ADCY10,ENSG00000143199,-0.337595619489454
 KCNA6,ENSG00000151079,-0.952857104401345
 KCNA7,ENSG00000104848,0.078217525252224
 KCNA4,ENSG00000182255,-1.70112721850457
 KCNA5,ENSG00000130037,-2.17297006751663
 KCNA2,ENSG00000177301,-0.847176885691502
 KCNA3,ENSG00000177272,-0.87799561876594
 KCNA1,ENSG00000111262,-0.200567998403257
 OPTN,ENSG00000123240,-0.0412645590093747
 CDC25B,ENSG00000101224,-0.30708260397555
 BHMT,ENSG00000145692,-0.530821117615299
 OPTC,ENSG00000188770,0.403134377991498
 FTL,ENSG00000087086,-0.847058422554023
 FTO,ENSG00000140718,-0.0240663228016177
 ACACB,ENSG00000076555,-0.17514315473546
 TNK1,ENSG00000174292,0.757950998476187
 PLA2G2A,ENSG00000188257,0.488454951255478
 PLA2G2C,ENSG00000187980,0.0201175652708368
 PLA2G2D,ENSG00000117215,-0.0459724608878442
 PLA2G2F,ENSG00000158786,4.30624248536273
 CYFIP2,ENSG00000055163,-0.340469484903853
 C19orf25,ENSG00000119559,-0.24354901460191
 FAM3B,ENSG00000183844,-0.589881989806018
 KRTAP29-1,ENSG00000212658,3.26765154881287
 LHPP,ENSG00000107902,-0.22265008069196
 NUP188,ENSG00000095319,0.33114760859451
 GLT8D2,ENSG00000120820,-0.161123326840771
 GLT8D1,ENSG00000016864,-0.157122178391607
 ITGB1BP2,ENSG00000147166,-0.602651337207913
 OR2C3,ENSG00000196242,-0.406450628352709
 OR2C1,ENSG00000168158,0.0716154313187544
 REG1A,ENSG00000115386,0.751044117952157
 REG1B,ENSG00000172023,-0.223987274248921
 MRGPRD,ENSG00000172938,-0.417320142230981
 MRGPRE,ENSG00000184350,-0.731442477258495
 OSR2,ENSG00000164920,1.33477866879822
 MRGPRG,ENSG00000182170,0.203221994773632
 TTC39B,ENSG00000155158,0.497027782117484
 HES2,ENSG00000069812,3.51856544637506
 BPNT1,ENSG00000162813,0.221073919061566
 BCL9,ENSG00000116128,-0.0925587731528446
 BCL6,ENSG00000113916,0.48481874785332
 CLMN,ENSG00000165959,-0.527056273920938
 CLMP,ENSG00000166250,0.265397173620583
 SERPINB9,ENSG00000170542,-0.913266679144911
 CSNK1G3,ENSG00000151292,-0.0110462477500612
 CSNK1G1,ENSG00000169118,0.218634762933385
 SERPINB1,ENSG00000021355,-0.736613853837462
 SERPINB3,ENSG00000057149,2.56187105708671
 SERPINB2,ENSG00000197632,3.38968065198075
 SERPINB5,ENSG00000206075,3.78202702299485
 SERPINB4,ENSG00000206073,3.11253982087676
 SERPINB7,ENSG00000166396,3.68795811689929
 SERPINB6,ENSG00000124570,-0.616016385418216
 FAM76B,ENSG00000077458,0.105498932474367
 FAM76A,ENSG00000009780,0.139599924693401
 EXD3,ENSG00000187609,-0.249206611083257
 EXD2,ENSG00000081177,-0.00849593723518162
 EXD1,ENSG00000178997,-0.412544416755837
 ELP6,ENSG00000163832,-0.0892275863624167
 ELP5,ENSG00000170291,-0.395194310516116
 ELP4,ENSG00000109911,0.215015922333066
 ELP3,ENSG00000134014,-0.121463511230574
 ELP2,ENSG00000134759,0.078634942499243
 SPRYD3,ENSG00000167778,-0.283946317949
 SPRYD4,ENSG00000176422,0.0794397649714956
 KLHDC9,ENSG00000162755,-0.910665956643043
 KLHDC2,ENSG00000165516,-0.0733803130897592
 KLHDC3,ENSG00000124702,-0.3727394616937
 KLHDC1,ENSG00000197776,0.0277055692510344
 ASXL1,ENSG00000171456,-0.0646438621962215
 TRIM51,ENSG00000124900,-0.0227491166583059
 ASXL3,ENSG00000141431,-1.30068432794645
 ASXL2,ENSG00000143970,0.221779898817875
 HDDC2,ENSG00000111906,-0.0815055966009231
 HDDC3,ENSG00000184508,0.213286695630729
 DONSON,ENSG00000159147,-0.120496201484409
 SPATA13,ENSG00000182957,-0.4627610671129
 SPATA12,ENSG00000186451,0.378523042579105
 SPATA17,ENSG00000162814,0.0302099950666131
 SPATA16,ENSG00000144962,0.00521884847168154
 SPATA19,ENSG00000166118,-0.110388809839047
 SPATA18,ENSG00000163071,0.575134039023514
 ZNF215,ENSG00000149054,0.0309060866465956
 ZNF214,ENSG00000149050,-0.170947572498611
 GAPDHS,ENSG00000105679,1.62721618936774
 RINL,ENSG00000187994,0.226259037313094
 HFE,ENSG00000010704,0.323798509645387
 GPR144,ENSG00000180264,0.601577727546072
 GPR146,ENSG00000164849,-0.189606322431517
 GPR141,ENSG00000187037,0.374837097071108
 GPR143,ENSG00000101850,0.775237445574372
 GPR148,ENSG00000173302,-0.363019134354554
 GPR149,ENSG00000174948,-0.0783446470416675
 SLC7A6,ENSG00000103064,0.257720113310384
 HLA-B,ENSG00000234745,0.586793512804634
 CITED2,ENSG00000164442,1.1150587274012
 TRAK1,ENSG00000182606,0.462772949634086
 CITED4,ENSG00000179862,0.491024388440394
 DAGLA,ENSG00000134780,-1.12513656795479
 DAGLB,ENSG00000164535,0.120757711382519
 HLA-G,ENSG00000204632,0.0298466493489089
 HLA-F,ENSG00000204642,0.323801031359379
 CSNK1A1L,ENSG00000180138,-0.237313765392244
 HIRA,ENSG00000100084,0.00826165384787924
 RIN1,ENSG00000174791,0.884450875530721
 RIN3,ENSG00000100599,-0.411423764416034
 RIN2,ENSG00000132669,0.305120393481918
 WWOX,ENSG00000186153,-0.0562605694625974
 RIPK1,ENSG00000137275,0.335126735781819
 RIPK3,ENSG00000129465,0.851576906243541
 RIPK2,ENSG00000104312,0.141526447094919
 PDCL,ENSG00000136940,0.0120367399484768
 TUBG1,ENSG00000131462,-0.0127653724933286
 C2orf27A,ENSG00000197927,-0.163116945159358
 CRABP2,ENSG00000143320,1.29123852355129
 C2orf27B,ENSG00000186825,-0.142357519776857
 C7orf73,ENSG00000243317,0.173948444902149
 C7orf72,ENSG00000164500,-0.515985633325953
 C7orf71,ENSG00000222004,0.142884246386719
 ZNF419,ENSG00000105136,-0.0454474840222102
 ZNF418,ENSG00000196724,0.297681647061446
 ZNF417,ENSG00000173480,0.204715368919127
 ZNF416,ENSG00000083817,0.471569733289902
 ZNF415,ENSG00000170954,0.0466470384739034
 ZNF414,ENSG00000133250,0.175900237046824
 ZNF410,ENSG00000119725,0.326172922385308
 GLIPR2,ENSG00000122694,-0.612463033813567
 GLIPR1,ENSG00000139278,-0.48229331902276
 SSSCA1,ENSG00000173465,0.0648305501875544
 POU4F1,ENSG00000152192,1.39083294756203
 POU4F2,ENSG00000151615,-0.228180188708287
 POU4F3,ENSG00000091010,0.224181052943371
 FBF1,ENSG00000188878,0.550634471073646
 RASA4,ENSG00000105808,-0.214473348037534
 RASA1,ENSG00000145715,0.0769068242670116
 RASA2,ENSG00000155903,0.0932464203084923
 RASA3,ENSG00000185989,-0.24536225158798
 ACTN3,ENSG00000248746,-1.26155297619575
 ACTN2,ENSG00000077522,-2.12788181322742
 ACTN1,ENSG00000072110,0.311782449726648
 NGFRAP1,ENSG00000166681,-0.561966556312928
 ACTN4,ENSG00000130402,0.380831712808732
 EZR,ENSG00000092820,0.728929694610726
 MED26,ENSG00000105085,0.0493968133022936
 OR3A2,ENSG00000221882,-0.170529073651733
 N6AMT1,ENSG00000156239,-0.312135730749678
 N6AMT2,ENSG00000150456,0.0323051091344615
 GPR153,ENSG00000158292,0.481373217483801
 AC090616.2,ENSG00000214708,0.625531507671755
 ABLIM1,ENSG00000099204,-0.00963595786625449
 ABLIM3,ENSG00000173210,-1.17104002042281
 ABLIM2,ENSG00000163995,-0.526265886637495
 RASAL3,ENSG00000105122,-0.126860562679948
 GPR156,ENSG00000175697,-0.220578522323246
 FAM172A,ENSG00000113391,-0.049029201098305
 RP11-706O15.1,ENSG00000205664,0.689346040050082
 ATP6V1E1,ENSG00000131100,-0.148217327491056
 RAB6A,ENSG00000175582,-0.139534362478795
 RAB6B,ENSG00000154917,-1.00576248731535
 RAB6C,ENSG00000222014,-0.603781840708821
 RP11-15E18.4,ENSG00000267772,-0.412715129415555
 FBXW8,ENSG00000174989,0.176867438120926
 ERVV-1,ENSG00000269526,-0.0579698989357879
 RP11-723O4.6,ENSG00000187695,-0.324209906591045
 GDI2,ENSG00000057608,0.195775799984295
 CALM3,ENSG00000160014,-0.66865477884896
 SPG21,ENSG00000090487,0.17166623603028
 TFAP4,ENSG00000090447,0.412821089719207
 SPDL1,ENSG00000040275,0.0399173200879269
 CALM1,ENSG00000198668,-0.397860779739727
 NAPEPLD,ENSG00000161048,-0.0541277418744986
 UPK1A,ENSG00000105668,1.00451503765745
 SPTA1,ENSG00000163554,-1.24629442745401
 HGSNAT,ENSG00000165102,0.141206257463932
 CRYZL1,ENSG00000205758,-0.117628493665223
 NAT8,ENSG00000144035,-0.586701074755924
 NAT2,ENSG00000156006,-0.0280054457415762
 NAT6,ENSG00000243477,0.128167304377613
 FAIM2,ENSG00000135472,-2.1196788439771
 FAIM3,ENSG00000162894,-0.36296946172068
 IGFL1,ENSG00000188293,0.937874176866184
 CCBL1,ENSG00000171097,0.0913982552850998
 CCBL2,ENSG00000137944,0.163721630189627
 COX5A,ENSG00000178741,0.0421622218578342
 COX5B,ENSG00000135940,-0.0748524639289012
 TMEM258,ENSG00000134825,-0.0597010744331291
 TMEM257,ENSG00000221870,-0.152977324258638
 TMEM256,ENSG00000205544,0.276572905766372
 TMEM254,ENSG00000133678,1.28178632701873
 TMEM253,ENSG00000232070,0.143618897615613
 TMEM252,ENSG00000181778,-1.20579130677539
 TMEM251,ENSG00000153485,0.0670515926428167
 AC023590.1,ENSG00000225885,0.217121268520175
 SIPA1L1,ENSG00000197555,-0.102106323086297
 SIPA1L3,ENSG00000105738,0.645715387926955
 SIPA1L2,ENSG00000116991,-0.0966984994826913
 RPTOR,ENSG00000141564,-0.100538575049067
 PPFIA4,ENSG00000143847,-0.539945676290452
 PPFIA2,ENSG00000139220,-1.60995483896283
 SLC35F5,ENSG00000115084,0.239181423205946
 SLC35F4,ENSG00000151812,-0.504092684218278
 SLC35F6,ENSG00000213699,0.636761163802414
 SLC35F1,ENSG00000196376,-0.370190666156682
 SLC35F3,ENSG00000183780,0.637316043131975
 SLC35F2,ENSG00000110660,1.00324180513398
 PPFIA1,ENSG00000131626,0.169434168766463
 USP1,ENSG00000162607,0.132187691251113
 LMAN1L,ENSG00000140506,-0.354634150648014
 TSPAN18,ENSG00000157570,-0.0921136065275839
 TSPAN19,ENSG00000231738,-1.49254640977861
 MPC2,ENSG00000143158,-0.0260485502862786
 MPC1,ENSG00000060762,-0.236590490877559
 TSPAN11,ENSG00000110900,0.64765320827685
 TSPAN12,ENSG00000106025,-0.761324767356724
 TSPAN14,ENSG00000108219,0.404570547303388
 TSPAN15,ENSG00000099282,-0.485079189935001
 TSPAN16,ENSG00000130167,-0.16028165336182
 TSPAN17,ENSG00000048140,0.00105498794376095
 MAB21L2,ENSG00000181541,1.11399955021622
 MT-ND1,ENSG00000198888,-0.136126229778882
 MT-ND2,ENSG00000198763,-0.168713011573631
 MT-ND3,ENSG00000198840,-0.0447097324212416
 MT-ND4,ENSG00000198886,0.0691116843939961
 MT-ND5,ENSG00000198786,0.0897281306212136
 SLC17A9,ENSG00000101194,0.0898084332758237
 EAF1,ENSG00000144597,0.371118534076168
 EAF2,ENSG00000145088,-0.447642562485756
 FOXF1,ENSG00000103241,-1.43566895658622
 FOXF2,ENSG00000137273,-0.241756748053124
 RBPJL,ENSG00000124232,0.300363646868201
 TMUB1,ENSG00000164897,-0.0399060770291237
 ZNF320,ENSG00000182986,0.156962334259815
 TMUB2,ENSG00000168591,-0.0580626857993141
 SCGB1C1,ENSG00000188076,-0.777539878334775
 KIAA1644,ENSG00000138944,-0.319165756125949
 RYBP,ENSG00000163602,-0.00252415717175442
 SYNCRIP,ENSG00000135316,0.318687988312515
 HSD17B3,ENSG00000130948,-0.602459731107608
 MMAA,ENSG00000151611,0.232355667177561
 MMAB,ENSG00000139428,0.134403704148616
 TYR,ENSG00000077498,4.07150469969452
 ALG8,ENSG00000159063,0.0540624729906941
 ALG9,ENSG00000086848,0.165748579172069
 ALG2,ENSG00000119523,-0.158046137833867
 ALG3,ENSG00000214160,0.476155406357931
 ALG1,ENSG00000033011,-0.145299865236045
 ALG6,ENSG00000088035,0.410647187122414
 ALDH3B1,ENSG00000006534,-0.50795376151249
 ALG5,ENSG00000120697,0.138050317719466
 WIF1,ENSG00000156076,-0.205293641154085
 PDXP,ENSG00000241360,-1.14438605323607
 RNGTT,ENSG00000111880,0.086745710559863
 KIAA1683,ENSG00000130518,0.148170488588584
 KIAA1324L,ENSG00000164659,-0.601854304871747
 CTD-2210P24.4,ENSG00000205106,-1.29363804416513
 INSL6,ENSG00000120210,-0.120544393251678
 HGS,ENSG00000185359,0.127775050040288
 CLUL1,ENSG00000079101,-0.323597533707097
 PDX1,ENSG00000139515,-0.38379182205061
 INMT,ENSG00000241644,-0.437200906580336
 ADAP1,ENSG00000105963,-0.702451672721638
 ADAP2,ENSG00000184060,0.698382193595692
 KLHL10,ENSG00000161594,-0.401535321823856
 KLHL11,ENSG00000178502,0.134608133898941
 KLHL12,ENSG00000117153,-0.0411136740464614
 KLHL13,ENSG00000003096,-1.02141373208754
 KLHL14,ENSG00000197705,-1.06923089808045
 KLHL15,ENSG00000174010,-0.419126005280102
 KLHL17,ENSG00000187961,0.246458897651367
 KLHL18,ENSG00000114648,0.209409414704539
 C2orf83,ENSG00000042304,0.404304339155665
 IER5,ENSG00000162783,0.603288378302128
 GABPB2,ENSG00000143458,0.335168251935295
 IGIP,ENSG00000182700,-0.415857752362797
 SLU7,ENSG00000164609,-0.150125007447784
 IER2,ENSG00000160888,1.05343005975638
 ZNF200,ENSG00000010539,-0.15056329794434
 PRSS54,ENSG00000103023,0.0140060238998693
 NPTXR,ENSG00000221890,-1.21157299036803
 SLN,ENSG00000170290,0.525886378730466
 SLK,ENSG00000065613,0.138428151815432
 SLA,ENSG00000155926,-0.292403702411903
 PHYH,ENSG00000107537,-0.213014977234391
 NOTCH4,ENSG00000204301,-0.214249120142675
 MEAF6,ENSG00000163875,0.0614088105671789
 AZIN1,ENSG00000155096,-0.00759976530738604
 NOTCH1,ENSG00000148400,0.720663902483907
 NOTCH2,ENSG00000134250,0.487851739998777
 NOTCH3,ENSG00000074181,0.826166752397444
 ZNF655,ENSG00000197343,0.0560346555611077
 TCTEX1D2,ENSG00000213123,0.230456652326199
 TCTEX1D1,ENSG00000152760,-0.246280027045732
 ZNF653,ENSG00000161914,0.0876698048610388
 TCTEX1D4,ENSG00000188396,0.728821357343999
 CTD-2144E22.5,ENSG00000179755,-0.179710234490066
 RAPGEF4,ENSG00000091428,-0.483069865385291
 RAPGEF5,ENSG00000136237,-0.152265300362771
 RAPGEF6,ENSG00000158987,0.118601405958986
 N4BP2L2,ENSG00000244754,0.103431777968481
 RAPGEF1,ENSG00000107263,-0.376966317825729
 RAPGEF2,ENSG00000109756,-0.128208744856239
 RAPGEF3,ENSG00000079337,-0.245801182221119
 ZNF384,ENSG00000126746,0.107256744667828
 POC1A,ENSG00000164087,0.472711558142642
 POC1B,ENSG00000139323,-0.0699835158931564
 KRTAP3-2,ENSG00000212900,5.67774090826808
 KRTAP3-3,ENSG00000212899,6.60080486346685
 SNRPD3,ENSG00000100028,0.206710459838261
 SNRPD2,ENSG00000125743,0.169463230592111
 SNRPD1,ENSG00000167088,0.206621544943988
 NMBR,ENSG00000135577,-0.792502629611915
 IFT43,ENSG00000119650,-0.101693841896612
 DVL2,ENSG00000004975,0.214737571976715
 IFT46,ENSG00000118096,-0.0230461721620829
 GLDN,ENSG00000186417,0.626386758049516
 GLDC,ENSG00000178445,1.16969111878475
 QPCT,ENSG00000115828,1.05555368849439
 PC,ENSG00000173599,-0.272611386461673
 DHRS12,ENSG00000102796,-0.11944896253505
 DHRS13,ENSG00000167536,0.296580952026884
 GPR89B,ENSG00000188092,0.214672539657136
 GPR89A,ENSG00000117262,0.0725558657355526
 MAP1LC3B2,ENSG00000171471,0.108840159764204
 LGMN,ENSG00000100600,-0.0984455798276702
