 gene    name , gene    ENS ,Artery-Aorta
 ABCE1,ENSG00000164163,-0.46067493623018
 KCP,ENSG00000135253,0.12209348209172
 CNR1,ENSG00000118432,-0.404295300467799
 GBX2,ENSG00000168505,-0.579735566624564
 GBX1,ENSG00000164900,-0.702941634295112
 CNR2,ENSG00000188822,-0.0770377162340221
 ZNF609,ENSG00000180357,0.0669598299979612
 MED29,ENSG00000063322,-0.037287940694221
 RABEP1,ENSG00000029725,-0.0255660513156222
 TGS1,ENSG00000137574,-0.251545967900981
 ANKS1B,ENSG00000185046,0.968467948519971
 ANKS1A,ENSG00000064999,0.598038636923242
 ADAM10,ENSG00000137845,-0.454111442220493
 ADAM11,ENSG00000073670,-0.359054187904992
 ADAM12,ENSG00000148848,-1.06288957176404
 ADAM15,ENSG00000143537,-0.262834779501782
 ADAM17,ENSG00000151694,0.0579784511657854
 ADAM18,ENSG00000168619,-0.0452003154920048
 ADAM19,ENSG00000135074,-0.0870816003172921
 AL355149.2,ENSG00000268674,-0.106703158047011
 MEPE,ENSG00000152595,-0.607936270861757
 HAGH,ENSG00000063854,0.0711189151662222
 GLYAT,ENSG00000149124,-0.834016612843931
 U2AF1L4,ENSG00000161265,-0.175181214749526
 NDEL1,ENSG00000166579,0.586285108175046
 SHANK2,ENSG00000162105,-2.91600957473837
 SHANK1,ENSG00000161681,-1.09358888199609
 PLAC8L1,ENSG00000173261,-0.179697282286979
 FLT3LG,ENSG00000090554,0.304961722767349
 PCSK9,ENSG00000169174,0.518579510842822
 PCSK2,ENSG00000125851,-3.03860893677139
 PCSK1,ENSG00000175426,-0.253033885744134
 PCSK6,ENSG00000140479,-1.7285936139603
 PCSK7,ENSG00000160613,1.11493571853216
 PCSK4,ENSG00000115257,-0.453874256331313
 PCSK5,ENSG00000099139,0.850365283019129
 AGT,ENSG00000135744,0.416093695611671
 SP140L,ENSG00000185404,0.0750527150937101
 RP4-758J18.2,ENSG00000224870,-0.0805236811245622
 IFNAR1,ENSG00000142166,-0.132073670659218
 PLTP,ENSG00000100979,0.356244851877917
 C11orf1,ENSG00000137720,-0.109541865779042
 SETBP1,ENSG00000152217,0.0291151499257093
 SAMSN1,ENSG00000155307,0.749874000343137
 FAM151B,ENSG00000152380,0.0846455972699833
 FAM151A,ENSG00000162391,0.0553190957909582
 PAXIP1,ENSG00000157212,-0.434066696070989
 VPRBP,ENSG00000145041,-0.0676423772385864
 USE1,ENSG00000053501,-0.181013154806242
 CNRIP1,ENSG00000119865,0.155925804284769
 SAT1,ENSG00000130066,0.47176511344208
 DTX3,ENSG00000178498,0.126443589015761
 CDC34,ENSG00000099804,-0.117375415954234
 CDC37,ENSG00000105401,-0.0561733986709721
 NMT1,ENSG00000136448,0.230744346827891
 OR2T33,ENSG00000177212,-0.429341210642112
 NAMPTL,ENSG00000229644,-0.0430110315085785
 CTD-3088G3.8,ENSG00000188897,1.52712309981588
 SPIN2B,ENSG00000186787,0.475408799154249
 PGLS,ENSG00000130313,-0.0227170476629303
 IRAK4,ENSG00000198001,0.273097390243529
 WDR7,ENSG00000091157,-0.114732594886765
 CCNA2,ENSG00000145386,-0.29113705221921
 DIAPH2,ENSG00000147202,0.898668141028753
 CCNA1,ENSG00000133101,0.177069074763162
 DYNC1I1,ENSG00000158560,1.42354842004001
 VPS28,ENSG00000160948,0.0382712493671512
 DYNC1I2,ENSG00000077380,0.276840044457485
 TAS2R50,ENSG00000212126,0.473347831749603
 SKA3,ENSG00000165480,-0.492402888194063
 SKA2,ENSG00000182628,0.184117547916422
 GRID2IP,ENSG00000215045,0.374168117688947
 C6orf89,ENSG00000198663,0.215099682071659
 PPP1R13L,ENSG00000104881,1.70740071524983
 TMC5,ENSG00000103534,-1.82591176577015
 WNT10A,ENSG00000135925,-1.59570699456493
 WNT10B,ENSG00000169884,-0.302456393694201
 RCN3,ENSG00000142552,1.5085192456325
 DMC1,ENSG00000100206,1.45342431644395
 TM4SF18,ENSG00000163762,-1.0479946211596
 TM4SF19,ENSG00000145107,0.0460250439708245
 MAGT1,ENSG00000102158,0.403842267606376
 LAMB1,ENSG00000091136,0.78215717240484
 LAMB3,ENSG00000196878,-0.920919457781904
 LAMB2,ENSG00000172037,1.17081972281131
 CYSLTR2,ENSG00000152207,-0.579648616804915
 LAMB4,ENSG00000091128,-1.36779179096517
 ATP7B,ENSG00000123191,0.126155692578059
 MPHOSPH9,ENSG00000051825,-0.370606830964164
 MPHOSPH8,ENSG00000196199,0.212159734242211
 MPHOSPH6,ENSG00000135698,-0.610172557168833
 FLRT3,ENSG00000125848,-2.75338948338515
 ASTN2,ENSG00000148219,-0.377315336552386
 ASTN1,ENSG00000152092,-2.06308300734762
 MLF2,ENSG00000089693,-0.0994273168239561
 FAM91A1,ENSG00000176853,0.0911653727387087
 MGA,ENSG00000174197,0.100939802087301
 MGP,ENSG00000111341,3.54593966298298
 ADSS,ENSG00000035687,0.0301370467929216
 SAMD4A,ENSG00000020577,1.07757391322773
 ADSL,ENSG00000239900,-0.0416542004040046
 SAMD4B,ENSG00000179134,0.0671824742351668
 GAS2L1,ENSG00000185340,0.27169853245022
 GAS2L3,ENSG00000139354,-1.13640800292624
 ACVR1B,ENSG00000135503,-0.252997599629181
 HPGDS,ENSG00000163106,0.103675646370622
 XRRA1,ENSG00000166435,0.141556400124533
 KRTAP26-1,ENSG00000197683,0.0610550369709716
 HN1L,ENSG00000206053,0.40592664294059
 ZW10,ENSG00000086827,-0.159817711889562
 RSRC1,ENSG00000174891,-0.0236763396238144
 RSRC2,ENSG00000111011,-0.103163275085332
 CPN2,ENSG00000178772,-0.909546485429502
 CPN1,ENSG00000120054,-0.169219297081881
 CDADC1,ENSG00000102543,-0.273736222712748
 GABBR1,ENSG00000204681,0.419793488212862
 NLGN2,ENSG00000169992,0.134598636190044
 NLGN3,ENSG00000196338,0.168758409270442
 ARHGAP44,ENSG00000006740,0.181316038855486
 CASQ1,ENSG00000143318,0.9830958622466
 CASQ2,ENSG00000118729,-0.0574145221931421
 PHACTR2,ENSG00000112419,0.314003102002143
 SOX18,ENSG00000203883,-0.35159301111832
 CDC42EP3,ENSG00000163171,1.00394321170472
 CDC42EP2,ENSG00000149798,-0.987455768486565
 CDC42EP1,ENSG00000128283,0.832532741145667
 CDC42EP5,ENSG00000167617,1.60311566797739
 CDC42EP4,ENSG00000179604,-0.108528219910487
 TBKBP1,ENSG00000198933,-0.0175717670765112
 RAB36,ENSG00000100228,-0.779101718877209
 ABI2,ENSG00000138443,0.0836092908168036
 ABI3,ENSG00000108798,-0.666391799501585
 ABI1,ENSG00000136754,0.0480953235855195
 TESC,ENSG00000088992,-1.80906645753348
 OTP,ENSG00000171540,0.101046973346686
 PITPNC1,ENSG00000154217,-0.635776100818789
 KRT39,ENSG00000196859,0.199909173989696
 PARG,ENSG00000227345,0.048269742176559
 KRT31,ENSG00000094796,-1.85767044155644
 KRT34,ENSG00000131737,-0.298577905763054
 KRT37,ENSG00000108417,-0.220575269800195
 IL21,ENSG00000138684,0.104524651904916
 IL20,ENSG00000162891,-0.0442405534005192
 IL22,ENSG00000127318,-0.501355119867933
 IL25,ENSG00000166090,0.528887923580876
 IL24,ENSG00000162892,-0.239844056436386
 IL26,ENSG00000111536,-0.272830692473206
 TIMP1,ENSG00000102265,1.45854563642345
 CLINT1,ENSG00000113282,-0.164925999744329
 DMAP1,ENSG00000178028,0.106156713527669
 AHRR,ENSG00000063438,-0.743381363088922
 ADCY4,ENSG00000129467,-0.483156446950332
 ADCY5,ENSG00000173175,1.6026461505219
 ADCY6,ENSG00000174233,1.02058726655952
 ADCY7,ENSG00000121281,0.265582905218421
 ADCY1,ENSG00000164742,-3.00025056916113
 ADCY2,ENSG00000078295,0.747801902856593
 ADCY3,ENSG00000138031,-0.336537269217724
 ADCY8,ENSG00000155897,-2.27810525619467
 ADCY9,ENSG00000162104,1.07537542016847
 NUCKS1,ENSG00000069275,0.151959549775401
 DDI2,ENSG00000197312,-0.334471944493364
 DDI1,ENSG00000170967,0.691148168079422
 XRCC3,ENSG00000126215,0.377779549152132
 XRCC2,ENSG00000196584,-1.39173602948321
 XRCC5,ENSG00000079246,0.11973936313831
 XRCC4,ENSG00000152422,0.891232155885767
 XRCC6,ENSG00000196419,0.00771130849763442
 MEIS3,ENSG00000105419,-1.5675042143394
 MEIS2,ENSG00000134138,0.819406094134341
 MEIS1,ENSG00000143995,1.24963583522946
 PCDHAC2,ENSG00000243232,-0.991505172167169
 CHRAC1,ENSG00000104472,0.209095313010028
 PCDHAC1,ENSG00000248383,-0.735277927002417
 AC006547.14,ENSG00000234409,-0.825637504974364
 CTLA4,ENSG00000163599,0.75509808037167
 ESPNL,ENSG00000144488,0.0160037076171329
 DDX60,ENSG00000137628,0.0680082161497144
 H2AFY2,ENSG00000099284,-0.782823272139216
 ADCY10,ENSG00000143199,0.0612116416145379
 KCNA6,ENSG00000151079,1.97882483864619
 KCNA7,ENSG00000104848,-1.13927578339572
 KCNA4,ENSG00000182255,-0.254023484745833
 KCNA5,ENSG00000130037,3.06377904308328
 KCNA2,ENSG00000177301,-0.916911684062635
 KCNA3,ENSG00000177272,-0.625246640725229
 KCNA1,ENSG00000111262,0.661776227039735
 OPTN,ENSG00000123240,0.164149153352719
 CDC25B,ENSG00000101224,-0.168820725348709
 BHMT,ENSG00000145692,0.158638916358889
 OPTC,ENSG00000188770,0.200992928679833
 FTL,ENSG00000087086,0.988728126236042
 FTO,ENSG00000140718,0.239090488650829
 ACACB,ENSG00000076555,-0.667568787295222
 TNK1,ENSG00000174292,-0.477297207338818
 PLA2G2A,ENSG00000188257,0.999000733244834
 PLA2G2C,ENSG00000187980,-1.73737998948853
 PLA2G2D,ENSG00000117215,-0.133747325629182
 PLA2G2F,ENSG00000158786,-0.767347042449384
 CYFIP2,ENSG00000055163,0.0562436963625809
 C19orf25,ENSG00000119559,-0.181364626956808
 FAM3B,ENSG00000183844,0.686011663870303
 KRTAP29-1,ENSG00000212658,0.148838300212952
 LHPP,ENSG00000107902,-0.364616825957416
 NUP188,ENSG00000095319,0.0115957377514521
 GLT8D2,ENSG00000120820,1.72406750130189
 GLT8D1,ENSG00000016864,0.0460959798104935
 ITGB1BP2,ENSG00000147166,1.59867257803042
 OR2C3,ENSG00000196242,0.0830258079040132
 OR2C1,ENSG00000168158,-0.692283340806477
 REG1A,ENSG00000115386,0.347458022497969
 REG1B,ENSG00000172023,0.816562902902448
 MRGPRD,ENSG00000172938,1.0116597978649
 MRGPRE,ENSG00000184350,0.544496294820063
 OSR2,ENSG00000164920,1.2414105412492
 MRGPRG,ENSG00000182170,0.0701593431744074
 TTC39B,ENSG00000155158,1.16985453764992
 HES2,ENSG00000069812,-0.221897156538685
 BPNT1,ENSG00000162813,0.215234334798956
 BCL9,ENSG00000116128,0.179285387006632
 BCL6,ENSG00000113916,-0.316913851499179
 CLMN,ENSG00000165959,-1.67457894271669
 CLMP,ENSG00000166250,3.21884159936762
 SERPINB9,ENSG00000170542,0.00507589028199136
 CSNK1G3,ENSG00000151292,0.188594230120867
 CSNK1G1,ENSG00000169118,-0.396771094681927
 SERPINB1,ENSG00000021355,0.12955619993738
 SERPINB3,ENSG00000057149,-0.604160058310566
 SERPINB2,ENSG00000197632,0.294694705696591
 SERPINB5,ENSG00000206075,-1.22178624087772
 SERPINB4,ENSG00000206073,-1.13795087246545
 SERPINB7,ENSG00000166396,-0.192802859499644
 SERPINB6,ENSG00000124570,-0.0635451175683941
 FAM76B,ENSG00000077458,-0.0573558260112915
 FAM76A,ENSG00000009780,-0.025849146824916
 EXD3,ENSG00000187609,0.127918563844045
 EXD2,ENSG00000081177,-0.20810541052502
 EXD1,ENSG00000178997,-0.529548992301946
 ELP6,ENSG00000163832,-0.111567958706589
 ELP5,ENSG00000170291,-0.51881495077704
 ELP4,ENSG00000109911,-0.129501204911259
 ELP3,ENSG00000134014,-0.274324586707779
 ELP2,ENSG00000134759,-0.150378578253194
 SPRYD3,ENSG00000167778,0.729072255449761
 SPRYD4,ENSG00000176422,0.174460366497608
 KLHDC9,ENSG00000162755,-0.2111319997466
 KLHDC2,ENSG00000165516,0.0447497892244464
 KLHDC3,ENSG00000124702,-0.0443143814421897
 KLHDC1,ENSG00000197776,0.0430986192588629
 ASXL1,ENSG00000171456,-0.0139327217034322
 TRIM51,ENSG00000124900,0.0318639071794333
 ASXL3,ENSG00000141431,0.278501918445096
 ASXL2,ENSG00000143970,-0.160763712449407
 HDDC2,ENSG00000111906,0.235992074125487
 HDDC3,ENSG00000184508,-0.878508916233624
 DONSON,ENSG00000159147,0.16739828785283
 SPATA13,ENSG00000182957,-0.932659439632351
 SPATA12,ENSG00000186451,-0.690090922283817
 SPATA17,ENSG00000162814,-1.59124381327588
 SPATA16,ENSG00000144962,0.0127951104333284
 SPATA19,ENSG00000166118,0.580988678531752
 SPATA18,ENSG00000163071,2.11884143337492
 ZNF215,ENSG00000149054,-0.567331958420206
 ZNF214,ENSG00000149050,-0.471776369713975
 GAPDHS,ENSG00000105679,-0.337123712836254
 RINL,ENSG00000187994,-0.329824204638148
 HFE,ENSG00000010704,0.407836865112418
 GPR144,ENSG00000180264,-0.751568024571519
 GPR146,ENSG00000164849,-0.973767511805505
 GPR141,ENSG00000187037,0.507031652827086
 GPR143,ENSG00000101850,-1.69011012249139
 GPR148,ENSG00000173302,-0.249344253311108
 GPR149,ENSG00000174948,-0.764093497601611
 SLC7A6,ENSG00000103064,0.302605486432444
 HLA-B,ENSG00000234745,-0.240583510688226
 CITED2,ENSG00000164442,-0.605939679824069
 TRAK1,ENSG00000182606,-0.598639747748043
 CITED4,ENSG00000179862,0.943380738611022
 DAGLA,ENSG00000134780,-1.61706132513655
 DAGLB,ENSG00000164535,-0.398246327114891
 HLA-G,ENSG00000204632,-0.0150087197591348
 HLA-F,ENSG00000204642,0.104648593279035
 CSNK1A1L,ENSG00000180138,-0.324444873462569
 HIRA,ENSG00000100084,-0.44217779002221
 RIN1,ENSG00000174791,-0.46591727514488
 RIN3,ENSG00000100599,1.06839317357791
 RIN2,ENSG00000132669,0.300303182667071
 WWOX,ENSG00000186153,0.091389322793152
 RIPK1,ENSG00000137275,-0.10947459598555
 RIPK3,ENSG00000129465,-0.797018659921145
 RIPK2,ENSG00000104312,0.200326669496236
 PDCL,ENSG00000136940,0.164702257283253
 TUBG1,ENSG00000131462,-0.288650022195174
 C2orf27A,ENSG00000197927,0.48570275742706
 CRABP2,ENSG00000143320,-0.0774813962736254
 C2orf27B,ENSG00000186825,0.481513590958827
 C7orf73,ENSG00000243317,0.185083710384489
 C7orf72,ENSG00000164500,-0.0995421681269394
 C7orf71,ENSG00000222004,-0.412682378577742
 ZNF419,ENSG00000105136,-0.360119450772301
 ZNF418,ENSG00000196724,-0.942353928954958
 ZNF417,ENSG00000173480,-0.179157008123378
 ZNF416,ENSG00000083817,-0.600204535337769
 ZNF415,ENSG00000170954,-0.361104078958387
 ZNF414,ENSG00000133250,0.000399748446949211
 ZNF410,ENSG00000119725,0.0488140576692855
 GLIPR2,ENSG00000122694,0.40978764857223
 GLIPR1,ENSG00000139278,2.32512561070457
 SSSCA1,ENSG00000173465,0.129515095360025
 POU4F1,ENSG00000152192,2.55479358707778
 POU4F2,ENSG00000151615,-0.334129969079494
 POU4F3,ENSG00000091010,0.993893076077681
 FBF1,ENSG00000188878,-0.589436189128275
 RASA4,ENSG00000105808,-0.0884362686215068
 RASA1,ENSG00000145715,0.0847564699982673
 RASA2,ENSG00000155903,0.0519105464220685
 RASA3,ENSG00000185989,0.428551146909296
 ACTN3,ENSG00000248746,-0.419500383843344
 ACTN2,ENSG00000077522,2.03336722815534
 ACTN1,ENSG00000072110,1.96081959751349
 NGFRAP1,ENSG00000166681,0.419866265115465
 ACTN4,ENSG00000130402,1.24428450943975
 EZR,ENSG00000092820,-0.918439778207913
 MED26,ENSG00000105085,-0.468780063421668
 OR3A2,ENSG00000221882,-0.663339638852652
 N6AMT1,ENSG00000156239,0.992943321989315
 N6AMT2,ENSG00000150456,0.00216868205911248
 GPR153,ENSG00000158292,-1.66776292037294
 AC090616.2,ENSG00000214708,-0.614678084951161
 ABLIM1,ENSG00000099204,-0.821697642683088
 ABLIM3,ENSG00000173210,0.196357655668424
 ABLIM2,ENSG00000163995,0.846229470717242
 RASAL3,ENSG00000105122,-0.21341781458852
 GPR156,ENSG00000175697,-0.115857138657295
 FAM172A,ENSG00000113391,-0.196756882684776
 RP11-706O15.1,ENSG00000205664,0.00338946681448474
 ATP6V1E1,ENSG00000131100,0.218857612812297
 RAB6A,ENSG00000175582,0.252744880021661
 RAB6B,ENSG00000154917,-0.291522615671745
 RAB6C,ENSG00000222014,-1.52430603489844
 RP11-15E18.4,ENSG00000267772,-0.154702201698146
 FBXW8,ENSG00000174989,-0.037386850443633
 ERVV-1,ENSG00000269526,-0.638519963091081
 RP11-723O4.6,ENSG00000187695,-1.21542226173857
 GDI2,ENSG00000057608,0.119291837649298
 CALM3,ENSG00000160014,0.225220233919797
 SPG21,ENSG00000090487,-0.154587254346675
 TFAP4,ENSG00000090447,-0.55008720806986
 SPDL1,ENSG00000040275,-0.461380159632708
 CALM1,ENSG00000198668,0.40115443615453
 NAPEPLD,ENSG00000161048,0.450490065984506
 UPK1A,ENSG00000105668,-0.785461696223233
 SPTA1,ENSG00000163554,-1.21284428999953
 HGSNAT,ENSG00000165102,0.184463859244684
 CRYZL1,ENSG00000205758,0.295722627761005
 NAT8,ENSG00000144035,-0.102180322640435
 NAT2,ENSG00000156006,-0.864583727912456
 NAT6,ENSG00000243477,0.0176772189669295
 FAIM2,ENSG00000135472,-2.36220108305459
 FAIM3,ENSG00000162894,-0.145452353515279
 IGFL1,ENSG00000188293,-0.640575242954974
 CCBL1,ENSG00000171097,0.291988773182151
 CCBL2,ENSG00000137944,-0.126188060354938
 COX5A,ENSG00000178741,-0.543955242370617
 COX5B,ENSG00000135940,-0.366022529794797
 TMEM258,ENSG00000134825,0.0735642537162334
 TMEM257,ENSG00000221870,-2.03646769997069
 TMEM256,ENSG00000205544,0.0393343635364558
 TMEM254,ENSG00000133678,-0.529940142472385
 TMEM253,ENSG00000232070,0.0882553893876049
 TMEM252,ENSG00000181778,1.24498524641219
 TMEM251,ENSG00000153485,-0.098162900685955
 AC023590.1,ENSG00000225885,0.310960482716344
 SIPA1L1,ENSG00000197555,-0.130715372444655
 SIPA1L3,ENSG00000105738,-0.0869054979486339
 SIPA1L2,ENSG00000116991,-1.12060466754623
 RPTOR,ENSG00000141564,-0.18979528421671
 PPFIA4,ENSG00000143847,1.78442212926528
 PPFIA2,ENSG00000139220,1.0438082685183
 SLC35F5,ENSG00000115084,0.289480526640115
 SLC35F4,ENSG00000151812,-1.13007978371485
 SLC35F6,ENSG00000213699,-0.2360878006975
 SLC35F1,ENSG00000196376,0.684783040567856
 SLC35F3,ENSG00000183780,-2.00205067553779
 SLC35F2,ENSG00000110660,1.34176775653055
 PPFIA1,ENSG00000131626,-0.0394749472682191
 USP1,ENSG00000162607,-0.0432902599760785
 LMAN1L,ENSG00000140506,-2.59767698191159
 TSPAN18,ENSG00000157570,-1.42758229027728
 TSPAN19,ENSG00000231738,-1.35854523678948
 MPC2,ENSG00000143158,0.00780661736427124
 MPC1,ENSG00000060762,0.0428511715479827
 TSPAN11,ENSG00000110900,-2.27840562717914
 TSPAN12,ENSG00000106025,-0.522243248935127
 TSPAN14,ENSG00000108219,-0.68278399370723
 TSPAN15,ENSG00000099282,-2.55002964009682
 TSPAN16,ENSG00000130167,-0.298373627129775
 TSPAN17,ENSG00000048140,-0.284523070287741
 MAB21L2,ENSG00000181541,-0.365601174506645
 MT-ND1,ENSG00000198888,-0.95373413112862
 MT-ND2,ENSG00000198763,-0.722703772671228
 MT-ND3,ENSG00000198840,-0.664363755794947
 MT-ND4,ENSG00000198886,-0.63047995782638
 MT-ND5,ENSG00000198786,-0.635845068631171
 SLC17A9,ENSG00000101194,1.11230140281806
 EAF1,ENSG00000144597,0.119187185729711
 EAF2,ENSG00000145088,-0.0127897127307932
 FOXF1,ENSG00000103241,-1.84158002527977
 FOXF2,ENSG00000137273,-3.66211685765818
 RBPJL,ENSG00000124232,-0.885801479634566
 TMUB1,ENSG00000164897,0.211180497171457
 ZNF320,ENSG00000182986,-0.33837009123001
 TMUB2,ENSG00000168591,-0.0546888351389186
 SCGB1C1,ENSG00000188076,0.137219523384755
 KIAA1644,ENSG00000138944,-2.50826770251062
 RYBP,ENSG00000163602,-0.235628478994513
 SYNCRIP,ENSG00000135316,0.0563597946379416
 HSD17B3,ENSG00000130948,-0.303401616035202
 MMAA,ENSG00000151611,-0.112516442723757
 MMAB,ENSG00000139428,-0.22631451614946
 TYR,ENSG00000077498,2.00834794237877
 ALG8,ENSG00000159063,-0.197465394723475
 ALG9,ENSG00000086848,0.118341129510327
 ALG2,ENSG00000119523,-0.276554921304681
 ALG3,ENSG00000214160,-0.0496689047446115
 ALG1,ENSG00000033011,-0.410465906554103
 ALG6,ENSG00000088035,-0.454946464111167
 ALDH3B1,ENSG00000006534,-0.0256295209286854
 ALG5,ENSG00000120697,-0.119286073482907
 WIF1,ENSG00000156076,-3.35009739003987
 PDXP,ENSG00000241360,-0.755575259053985
 RNGTT,ENSG00000111880,-0.0179447126541384
 KIAA1683,ENSG00000130518,-0.460825605531616
 KIAA1324L,ENSG00000164659,-0.0703300401485741
 CTD-2210P24.4,ENSG00000205106,0.535990766573572
 INSL6,ENSG00000120210,0.94885287222866
 HGS,ENSG00000185359,0.0462839762982627
 CLUL1,ENSG00000079101,-1.60614398099857
 PDX1,ENSG00000139515,0.932973081635142
 INMT,ENSG00000241644,1.96561641045113
 ADAP1,ENSG00000105963,-0.366694513809709
 ADAP2,ENSG00000184060,-0.241041592163087
 KLHL10,ENSG00000161594,0.080184974803596
 KLHL11,ENSG00000178502,-0.761471600409553
 KLHL12,ENSG00000117153,-0.265447575030771
 KLHL13,ENSG00000003096,0.0863915874878498
 KLHL14,ENSG00000197705,-1.5020236311692
 KLHL15,ENSG00000174010,0.00644421937725738
 KLHL17,ENSG00000187961,0.0373940502592881
 KLHL18,ENSG00000114648,-0.0482276106754506
 C2orf83,ENSG00000042304,0.212462441668409
 IER5,ENSG00000162783,1.00468502276415
 GABPB2,ENSG00000143458,-0.0198551647866576
 IGIP,ENSG00000182700,0.341064522887736
 SLU7,ENSG00000164609,0.0165186074585842
 IER2,ENSG00000160888,0.364278193979867
 ZNF200,ENSG00000010539,-0.71899054603953
 PRSS54,ENSG00000103023,-0.687995267290332
 NPTXR,ENSG00000221890,1.49461217777971
 SLN,ENSG00000170290,-3.00431492236123
 SLK,ENSG00000065613,0.0477547558991074
 SLA,ENSG00000155926,0.00102797093692647
 PHYH,ENSG00000107537,0.130694586889198
 NOTCH4,ENSG00000204301,-0.664239414441404
 MEAF6,ENSG00000163875,0.146254062356122
 AZIN1,ENSG00000155096,0.0318134788038905
 NOTCH1,ENSG00000148400,0.0276004838048771
 NOTCH2,ENSG00000134250,0.896268318020783
 NOTCH3,ENSG00000074181,1.3638397652747
 ZNF655,ENSG00000197343,0.0212991620011826
 TCTEX1D2,ENSG00000213123,-0.82063015407219
 TCTEX1D1,ENSG00000152760,-0.559643737476206
 ZNF653,ENSG00000161914,-0.06384046323127
 TCTEX1D4,ENSG00000188396,1.47709042791593
 CTD-2144E22.5,ENSG00000179755,0.0389237423164041
 RAPGEF4,ENSG00000091428,-1.43238913769187
 RAPGEF5,ENSG00000136237,-0.681362213535995
 RAPGEF6,ENSG00000158987,-0.0169352044290009
 N4BP2L2,ENSG00000244754,0.218879152280504
 RAPGEF1,ENSG00000107263,-0.0991101288484957
 RAPGEF2,ENSG00000109756,0.121659609015982
 RAPGEF3,ENSG00000079337,0.257128229716844
 ZNF384,ENSG00000126746,0.257474193732747
 POC1A,ENSG00000164087,-0.392199570624436
 POC1B,ENSG00000139323,0.196504763295659
 KRTAP3-2,ENSG00000212900,-0.0844340588459112
 KRTAP3-3,ENSG00000212899,0.167365580619484
 SNRPD3,ENSG00000100028,-0.0305124514001709
 SNRPD2,ENSG00000125743,0.0347954689925494
 SNRPD1,ENSG00000167088,0.0159879329778653
 NMBR,ENSG00000135577,-0.609261955680394
 IFT43,ENSG00000119650,0.402205116231055
 DVL2,ENSG00000004975,0.0451527500209386
 IFT46,ENSG00000118096,0.164349359231677
 GLDN,ENSG00000186417,1.78131802760841
 GLDC,ENSG00000178445,1.04358518967745
 QPCT,ENSG00000115828,-0.205299291237526
 PC,ENSG00000173599,-0.497313703239569
 DHRS12,ENSG00000102796,-0.222017868716205
 DHRS13,ENSG00000167536,-1.1151974736617
 GPR89B,ENSG00000188092,0.0449182774935146
 GPR89A,ENSG00000117262,-0.388657807891934
 MAP1LC3B2,ENSG00000171471,-0.802598972335868
 LGMN,ENSG00000100600,0.633816911739829
 CAPS2,ENSG00000180881,0.433483491928849
 PHF5A,ENSG00000100410,0.0284441674562615
 EHMT1,ENSG00000181090,-0.286724293930349
