 gene    name , gene    ENS ,Nerve-Tibial
 ABCE1,ENSG00000164163,-0.11374906210185
 KCP,ENSG00000135253,0.644674332807057
 CNR1,ENSG00000118432,-0.446265580170067
 GBX2,ENSG00000168505,-1.79358102927612
 GBX1,ENSG00000164900,-0.884405447395819
 CNR2,ENSG00000188822,-0.93533488576947
 ZNF609,ENSG00000180357,-0.0311829560848039
 MED29,ENSG00000063322,-0.336319982395795
 RABEP1,ENSG00000029725,-0.227879388063854
 TGS1,ENSG00000137574,0.0756404864034861
 ANKS1B,ENSG00000185046,-0.843213158149625
 ANKS1A,ENSG00000064999,0.388650891264049
 ADAM10,ENSG00000137845,0.782908290761473
 ADAM11,ENSG00000073670,-1.02526370781372
 ADAM12,ENSG00000148848,-1.25789970308623
 ADAM15,ENSG00000143537,0.417092197074307
 ADAM17,ENSG00000151694,0.266373630845653
 ADAM18,ENSG00000168619,-0.416778710580764
 ADAM19,ENSG00000135074,0.618722133586435
 AL355149.2,ENSG00000268674,-0.3187475293996
 MEPE,ENSG00000152595,1.11398099863903
 HAGH,ENSG00000063854,-0.469081230540713
 GLYAT,ENSG00000149124,4.1859524663147
 U2AF1L4,ENSG00000161265,-0.109076632831017
 NDEL1,ENSG00000166579,-0.2089865612439
 SHANK2,ENSG00000162105,-2.17019216766968
 SHANK1,ENSG00000161681,-1.83309482042421
 PLAC8L1,ENSG00000173261,-0.194524660652267
 FLT3LG,ENSG00000090554,0.80906948504093
 PCSK9,ENSG00000169174,2.74754657067687
 PCSK2,ENSG00000125851,1.21813134870287
 PCSK1,ENSG00000175426,-0.379746361690022
 PCSK6,ENSG00000140479,-0.561473001909226
 PCSK7,ENSG00000160613,0.208722721436671
 PCSK4,ENSG00000115257,-0.690506329928505
 PCSK5,ENSG00000099139,0.558337816843467
 AGT,ENSG00000135744,-0.866595720205528
 SP140L,ENSG00000185404,0.908782157521961
 RP4-758J18.2,ENSG00000224870,-0.0231427041017446
 IFNAR1,ENSG00000142166,-0.148959305429046
 PLTP,ENSG00000100979,0.0719875656496446
 C11orf1,ENSG00000137720,-0.549974996635494
 SETBP1,ENSG00000152217,0.0536234588876541
 SAMSN1,ENSG00000155307,-0.24882326773465
 FAM151B,ENSG00000152380,-0.323487159900892
 FAM151A,ENSG00000162391,-0.826757289408334
 PAXIP1,ENSG00000157212,0.0888355948413623
 VPRBP,ENSG00000145041,-0.0736666274517635
 USE1,ENSG00000053501,-0.383072664036104
 CNRIP1,ENSG00000119865,0.087563161667115
 SAT1,ENSG00000130066,0.40264410442327
 DTX3,ENSG00000178498,0.127907426536001
 CDC34,ENSG00000099804,-0.743902135666195
 CDC37,ENSG00000105401,-0.144209525714285
 NMT1,ENSG00000136448,-0.0877654346343127
 OR2T33,ENSG00000177212,2.15391257966301
 NAMPTL,ENSG00000229644,-0.403312339106485
 CTD-3088G3.8,ENSG00000188897,0.344734361191792
 SPIN2B,ENSG00000186787,0.17281765693318
 PGLS,ENSG00000130313,-0.0351637518844462
 IRAK4,ENSG00000198001,0.0678235003573652
 WDR7,ENSG00000091157,-0.421266369532131
 CCNA2,ENSG00000145386,0.795595445986776
 DIAPH2,ENSG00000147202,0.127588435339351
 CCNA1,ENSG00000133101,-0.0645917521045227
 DYNC1I1,ENSG00000158560,-0.675061729042536
 VPS28,ENSG00000160948,0.0129468582025928
 DYNC1I2,ENSG00000077380,-0.0186919826233673
 TAS2R50,ENSG00000212126,0.656983099285511
 SKA3,ENSG00000165480,-1.65840890514491
 SKA2,ENSG00000182628,0.0847760793179997
 GRID2IP,ENSG00000215045,-0.737145516992877
 C6orf89,ENSG00000198663,0.0423983816352132
 PPP1R13L,ENSG00000104881,-0.346177717066079
 TMC5,ENSG00000103534,-1.79295814918701
 WNT10A,ENSG00000135925,1.19890675457525
 WNT10B,ENSG00000169884,0.647490708181882
 RCN3,ENSG00000142552,1.02264987856942
 DMC1,ENSG00000100206,1.30695735399225
 TM4SF18,ENSG00000163762,0.730655941403013
 TM4SF19,ENSG00000145107,-0.289603250898555
 MAGT1,ENSG00000102158,0.259099006537494
 LAMB1,ENSG00000091136,1.95123730517773
 LAMB3,ENSG00000196878,-0.219458033386713
 LAMB2,ENSG00000172037,1.00196501549747
 CYSLTR2,ENSG00000152207,-0.807222358455878
 LAMB4,ENSG00000091128,-0.659152374122392
 ATP7B,ENSG00000123191,0.058240649184805
 MPHOSPH9,ENSG00000051825,-0.382487155466756
 MPHOSPH8,ENSG00000196199,0.159432291632234
 MPHOSPH6,ENSG00000135698,-0.574567690012259
 FLRT3,ENSG00000125848,2.30530327953399
 ASTN2,ENSG00000148219,1.26316144099307
 ASTN1,ENSG00000152092,-3.26494305571947
 MLF2,ENSG00000089693,-0.536471473136223
 FAM91A1,ENSG00000176853,-0.0114079765563565
 MGA,ENSG00000174197,-0.0859844392023811
 MGP,ENSG00000111341,1.29420569890003
 ADSS,ENSG00000035687,-0.57821427766937
 SAMD4A,ENSG00000020577,-0.0354960196784173
 ADSL,ENSG00000239900,-0.0523304032226939
 SAMD4B,ENSG00000179134,0.291726354526722
 GAS2L1,ENSG00000185340,0.201994015879683
 GAS2L3,ENSG00000139354,5.78285106048354
 ACVR1B,ENSG00000135503,-0.567991888297397
 HPGDS,ENSG00000163106,0.775792006359024
 XRRA1,ENSG00000166435,-0.139535884319414
 KRTAP26-1,ENSG00000197683,0.0169354207450511
 HN1L,ENSG00000206053,-0.214868654529436
 ZW10,ENSG00000086827,-0.0267202745527736
 RSRC1,ENSG00000174891,-0.217640234665825
 RSRC2,ENSG00000111011,-0.0479867683477366
 CPN2,ENSG00000178772,-1.89893249596642
 CPN1,ENSG00000120054,-0.819113701268892
 CDADC1,ENSG00000102543,0.182004520509764
 GABBR1,ENSG00000204681,0.0172877652304459
 NLGN2,ENSG00000169992,0.574819874581968
 NLGN3,ENSG00000196338,1.88702621332512
 ARHGAP44,ENSG00000006740,-1.23121247251965
 CASQ1,ENSG00000143318,0.199764378247028
 CASQ2,ENSG00000118729,0.281538549509373
 PHACTR2,ENSG00000112419,0.581633578380094
 SOX18,ENSG00000203883,1.28972376936104
 CDC42EP3,ENSG00000163171,0.885363061093547
 CDC42EP2,ENSG00000149798,0.464991131665699
 CDC42EP1,ENSG00000128283,0.921013639845633
 CDC42EP5,ENSG00000167617,1.9933142436748
 CDC42EP4,ENSG00000179604,0.247500187309156
 TBKBP1,ENSG00000198933,-0.28182058230282
 RAB36,ENSG00000100228,0.397332198331062
 ABI2,ENSG00000138443,-0.203847511011322
 ABI3,ENSG00000108798,0.688032749151199
 ABI1,ENSG00000136754,-0.422264593738028
 TESC,ENSG00000088992,-0.723453653484554
 OTP,ENSG00000171540,-0.528629740460506
 PITPNC1,ENSG00000154217,-1.06737949448036
 KRT39,ENSG00000196859,-0.100919629930432
 PARG,ENSG00000227345,-0.157687991985662
 KRT31,ENSG00000094796,-1.69901790409352
 KRT34,ENSG00000131737,-0.746640119706145
 KRT37,ENSG00000108417,0.0301814626824598
 IL21,ENSG00000138684,-0.179237837148208
 IL20,ENSG00000162891,-0.213332669182404
 IL22,ENSG00000127318,-0.369482884555758
 IL25,ENSG00000166090,0.162207614844497
 IL24,ENSG00000162892,-0.323924938698739
 IL26,ENSG00000111536,0.694600668449868
 TIMP1,ENSG00000102265,1.13747918329108
 CLINT1,ENSG00000113282,-0.286722721770756
 DMAP1,ENSG00000178028,0.0358038581623954
 AHRR,ENSG00000063438,0.115524161922675
 ADCY4,ENSG00000129467,0.740883526449925
 ADCY5,ENSG00000173175,-0.907606913418213
 ADCY6,ENSG00000174233,0.647551340801205
 ADCY7,ENSG00000121281,0.702744355721222
 ADCY1,ENSG00000164742,-0.510483216877636
 ADCY2,ENSG00000078295,-0.729529562518061
 ADCY3,ENSG00000138031,1.41389687402809
 ADCY8,ENSG00000155897,-0.147527523270898
 ADCY9,ENSG00000162104,0.121352499550639
 NUCKS1,ENSG00000069275,-0.137065428616662
 DDI2,ENSG00000197312,-0.0566642788449753
 DDI1,ENSG00000170967,0.21664568035588
 XRCC3,ENSG00000126215,0.301350922604695
 XRCC2,ENSG00000196584,0.18810865476544
 XRCC5,ENSG00000079246,-0.109029407310089
 XRCC4,ENSG00000152422,-0.120235445323026
 XRCC6,ENSG00000196419,-0.188897013362394
 MEIS3,ENSG00000105419,-0.637059285642943
 MEIS2,ENSG00000134138,-1.78040182323188
 MEIS1,ENSG00000143995,-1.25732080299899
 PCDHAC2,ENSG00000243232,-0.70845193094145
 CHRAC1,ENSG00000104472,-0.119880327213771
 PCDHAC1,ENSG00000248383,0.551625428997803
 AC006547.14,ENSG00000234409,2.25680410756052
 CTLA4,ENSG00000163599,0.131429070630782
 ESPNL,ENSG00000144488,0.106362981539999
 DDX60,ENSG00000137628,0.773481281853886
 H2AFY2,ENSG00000099284,-1.31867038446839
 ADCY10,ENSG00000143199,-0.301628713156701
 KCNA6,ENSG00000151079,0.528450357021206
 KCNA7,ENSG00000104848,-0.845500207770338
 KCNA4,ENSG00000182255,-0.240691598052914
 KCNA5,ENSG00000130037,0.0338163755379796
 KCNA2,ENSG00000177301,3.0332803407979
 KCNA3,ENSG00000177272,-1.5836401258691
 KCNA1,ENSG00000111262,1.43809225261909
 OPTN,ENSG00000123240,-0.104134689864647
 CDC25B,ENSG00000101224,0.299064340560383
 BHMT,ENSG00000145692,1.35719283328812
 OPTC,ENSG00000188770,0.976186758348017
 FTL,ENSG00000087086,0.458796514473543
 FTO,ENSG00000140718,-0.206377844141283
 ACACB,ENSG00000076555,0.422761231464193
 TNK1,ENSG00000174292,0.48830936244088
 PLA2G2A,ENSG00000188257,3.81927977138289
 PLA2G2C,ENSG00000187980,-1.87855535031511
 PLA2G2D,ENSG00000117215,-0.0605994760901465
 PLA2G2F,ENSG00000158786,-1.68373862736477
 CYFIP2,ENSG00000055163,-1.0676248452533
 C19orf25,ENSG00000119559,-0.512618235092645
 FAM3B,ENSG00000183844,-1.05728251366542
 KRTAP29-1,ENSG00000212658,-0.411227147223602
 LHPP,ENSG00000107902,2.22555222414528
 NUP188,ENSG00000095319,0.137522312650923
 GLT8D2,ENSG00000120820,1.55808451595626
 GLT8D1,ENSG00000016864,0.48519070935528
 ITGB1BP2,ENSG00000147166,-0.489956994449855
 OR2C3,ENSG00000196242,0.439901391469836
 OR2C1,ENSG00000168158,0.869145573483094
 REG1A,ENSG00000115386,0.338711949037358
 REG1B,ENSG00000172023,0.41306036623402
 MRGPRD,ENSG00000172938,-0.749835867621447
 MRGPRE,ENSG00000184350,-1.40453034208075
 OSR2,ENSG00000164920,3.07067158649995
 MRGPRG,ENSG00000182170,0.132445110066664
 TTC39B,ENSG00000155158,-0.518654709385596
 HES2,ENSG00000069812,-1.79248718338433
 BPNT1,ENSG00000162813,-0.370606764106723
 BCL9,ENSG00000116128,0.076757399734354
 BCL6,ENSG00000113916,0.389930015205837
 CLMN,ENSG00000165959,1.20931426137033
 CLMP,ENSG00000166250,1.4621962656111
 SERPINB9,ENSG00000170542,2.21677132347151
 CSNK1G3,ENSG00000151292,0.360355228719061
 CSNK1G1,ENSG00000169118,-0.282140510538596
 SERPINB1,ENSG00000021355,0.288242654317134
 SERPINB3,ENSG00000057149,-1.1051354980516
 SERPINB2,ENSG00000197632,-1.12075193215676
 SERPINB5,ENSG00000206075,-1.79115197840082
 SERPINB4,ENSG00000206073,-0.868212183135846
 SERPINB7,ENSG00000166396,-0.732900449630859
 SERPINB6,ENSG00000124570,0.237633961521771
 FAM76B,ENSG00000077458,0.671577620458573
 FAM76A,ENSG00000009780,0.00901723934707643
 EXD3,ENSG00000187609,0.407539614544764
 EXD2,ENSG00000081177,-0.0859829782000848
 EXD1,ENSG00000178997,-1.11316763508749
 ELP6,ENSG00000163832,-0.281433005679087
 ELP5,ENSG00000170291,-0.341108200052858
 ELP4,ENSG00000109911,-0.211234430205386
 ELP3,ENSG00000134014,-0.230761249330737
 ELP2,ENSG00000134759,0.0336940630110705
 SPRYD3,ENSG00000167778,-0.148792466660993
 SPRYD4,ENSG00000176422,-0.434909011546422
 KLHDC9,ENSG00000162755,-0.70058796863239
 KLHDC2,ENSG00000165516,-0.279329197993855
 KLHDC3,ENSG00000124702,-0.550604291250888
 KLHDC1,ENSG00000197776,0.439546718961158
 ASXL1,ENSG00000171456,0.521261505999951
 TRIM51,ENSG00000124900,-0.276960905979776
 ASXL3,ENSG00000141431,1.29659786285352
 ASXL2,ENSG00000143970,-0.0710314651000712
 HDDC2,ENSG00000111906,-0.199995569004265
 HDDC3,ENSG00000184508,-0.215250610415025
 DONSON,ENSG00000159147,0.46603651807461
 SPATA13,ENSG00000182957,0.904442204113536
 SPATA12,ENSG00000186451,-0.620446624785458
 SPATA17,ENSG00000162814,-0.479540972955469
 SPATA16,ENSG00000144962,-0.270995580600425
 SPATA19,ENSG00000166118,-0.972165472310497
 SPATA18,ENSG00000163071,0.03369461836043
 ZNF215,ENSG00000149054,-0.0325324644973762
 ZNF214,ENSG00000149050,0.51126342199691
 GAPDHS,ENSG00000105679,-1.39366524733515
 RINL,ENSG00000187994,0.0792124690162792
 HFE,ENSG00000010704,0.758671554341267
 GPR144,ENSG00000180264,-0.839218709882491
 GPR146,ENSG00000164849,0.755798989364773
 GPR141,ENSG00000187037,1.00651189813498
 GPR143,ENSG00000101850,-2.19740050590434
 GPR148,ENSG00000173302,-1.11805028797019
 GPR149,ENSG00000174948,-1.30617763188863
 SLC7A6,ENSG00000103064,0.423822985546443
 HLA-B,ENSG00000234745,0.275622970585626
 CITED2,ENSG00000164442,1.07739765257828
 TRAK1,ENSG00000182606,-0.196072122719467
 CITED4,ENSG00000179862,-1.34783964606649
 DAGLA,ENSG00000134780,-0.0370966847291963
 DAGLB,ENSG00000164535,-0.17960116780237
 HLA-G,ENSG00000204632,0.117284277143677
 HLA-F,ENSG00000204642,0.0413527800323947
 CSNK1A1L,ENSG00000180138,1.22340665964916
 HIRA,ENSG00000100084,-0.266832996177659
 RIN1,ENSG00000174791,-0.641659082198677
 RIN3,ENSG00000100599,-0.252101570752442
 RIN2,ENSG00000132669,0.131047671905995
 WWOX,ENSG00000186153,-0.048185693236843
 RIPK1,ENSG00000137275,0.168388287502485
 RIPK3,ENSG00000129465,0.388805290553737
 RIPK2,ENSG00000104312,0.284929473370884
 PDCL,ENSG00000136940,-0.0447927416639134
 TUBG1,ENSG00000131462,-0.539695594514567
 C2orf27A,ENSG00000197927,0.737368824232886
 CRABP2,ENSG00000143320,1.11121135806979
 C2orf27B,ENSG00000186825,-0.0389845447863234
 C7orf73,ENSG00000243317,-0.344433976915595
 C7orf72,ENSG00000164500,-0.553054011682
 C7orf71,ENSG00000222004,-0.647600717081213
 ZNF419,ENSG00000105136,-0.384504338932758
 ZNF418,ENSG00000196724,-0.117314529423623
 ZNF417,ENSG00000173480,-0.0445693716757657
 ZNF416,ENSG00000083817,0.0816878640022664
 ZNF415,ENSG00000170954,-0.474994763777143
 ZNF414,ENSG00000133250,-0.0534147717427378
 ZNF410,ENSG00000119725,-0.0235254650871417
 GLIPR2,ENSG00000122694,-0.230459456630817
 GLIPR1,ENSG00000139278,-0.315930529537251
 SSSCA1,ENSG00000173465,-0.46991378308626
 POU4F1,ENSG00000152192,-1.91574236671327
 POU4F2,ENSG00000151615,-0.981069641060584
 POU4F3,ENSG00000091010,0.33664397852283
 FBF1,ENSG00000188878,-0.240618268874488
 RASA4,ENSG00000105808,0.515405155478273
 RASA1,ENSG00000145715,0.304252874991494
 RASA2,ENSG00000155903,0.434571312507422
 RASA3,ENSG00000185989,0.488257298470685
 ACTN3,ENSG00000248746,0.621511570167002
 ACTN2,ENSG00000077522,-2.35718607567462
 ACTN1,ENSG00000072110,-0.144564927848406
 NGFRAP1,ENSG00000166681,-0.287925340098634
 ACTN4,ENSG00000130402,0.570112146251159
 EZR,ENSG00000092820,0.456849250736219
 MED26,ENSG00000105085,0.00127485389581185
 OR3A2,ENSG00000221882,-0.0338877773199904
 N6AMT1,ENSG00000156239,0.522036526482534
 N6AMT2,ENSG00000150456,-0.0103580997641159
 GPR153,ENSG00000158292,1.30109821449303
 AC090616.2,ENSG00000214708,-1.8375541141188
 ABLIM1,ENSG00000099204,-0.0723259184736782
 ABLIM3,ENSG00000173210,0.519167279413192
 ABLIM2,ENSG00000163995,-0.572086773909674
 RASAL3,ENSG00000105122,0.205215114381212
 GPR156,ENSG00000175697,0.124918670367206
 FAM172A,ENSG00000113391,0.313119884645778
 RP11-706O15.1,ENSG00000205664,-0.819836371821529
 ATP6V1E1,ENSG00000131100,-0.589673611196456
 RAB6A,ENSG00000175582,-0.227654611806169
 RAB6B,ENSG00000154917,-1.0545021396398
 RAB6C,ENSG00000222014,-2.01083372836858
 RP11-15E18.4,ENSG00000267772,-0.0393797762724053
 FBXW8,ENSG00000174989,-0.0614176256918438
 ERVV-1,ENSG00000269526,0.221665230322951
 RP11-723O4.6,ENSG00000187695,-1.45585651173367
 GDI2,ENSG00000057608,-0.158429292355926
 CALM3,ENSG00000160014,-0.528680927885133
 SPG21,ENSG00000090487,-0.17675616764074
 TFAP4,ENSG00000090447,0.348429650810155
 SPDL1,ENSG00000040275,-0.113264447023977
 CALM1,ENSG00000198668,-1.01866397343138
 NAPEPLD,ENSG00000161048,0.0644203521282281
 UPK1A,ENSG00000105668,-1.37394033483093
 SPTA1,ENSG00000163554,1.09969017303104
 HGSNAT,ENSG00000165102,0.427093327124452
 CRYZL1,ENSG00000205758,0.156603436965505
 NAT8,ENSG00000144035,-0.613599145625686
 NAT2,ENSG00000156006,2.3151201918802
 NAT6,ENSG00000243477,0.0992842024633468
 FAIM2,ENSG00000135472,2.35904829333122
 FAIM3,ENSG00000162894,-0.445894438994062
 IGFL1,ENSG00000188293,-1.09522740615918
 CCBL1,ENSG00000171097,-0.056827984213701
 CCBL2,ENSG00000137944,0.667311557239441
 COX5A,ENSG00000178741,-1.0866855561947
 COX5B,ENSG00000135940,-0.949469332503736
 TMEM258,ENSG00000134825,0.337566408818303
 TMEM257,ENSG00000221870,2.84858416188405
 TMEM256,ENSG00000205544,0.39709640796728
 TMEM254,ENSG00000133678,-0.39884573242947
 TMEM253,ENSG00000232070,0.254329412676422
 TMEM252,ENSG00000181778,-0.570480914173024
 TMEM251,ENSG00000153485,-0.0962534774542853
 AC023590.1,ENSG00000225885,0.140966826704557
 SIPA1L1,ENSG00000197555,0.611920859541195
 SIPA1L3,ENSG00000105738,-0.840444354535578
 SIPA1L2,ENSG00000116991,1.22889993149427
 RPTOR,ENSG00000141564,-0.437628135587054
 PPFIA4,ENSG00000143847,-1.85484015174968
 PPFIA2,ENSG00000139220,-0.0137723650795591
 SLC35F5,ENSG00000115084,-0.128864202373901
 SLC35F4,ENSG00000151812,-2.28923771894423
 SLC35F6,ENSG00000213699,-0.30441355529559
 SLC35F1,ENSG00000196376,2.84280773991167
 SLC35F3,ENSG00000183780,0.076396574161868
 SLC35F2,ENSG00000110660,-0.426080843112238
 PPFIA1,ENSG00000131626,-0.0367569478259677
 USP1,ENSG00000162607,0.190869660517371
 LMAN1L,ENSG00000140506,-1.86164592994059
 TSPAN18,ENSG00000157570,0.436239648652157
 TSPAN19,ENSG00000231738,0.730487775110171
 MPC2,ENSG00000143158,-1.21489537161361
 MPC1,ENSG00000060762,-0.436533157776481
 TSPAN11,ENSG00000110900,2.603248606858
 TSPAN12,ENSG00000106025,-0.0333327367396112
 TSPAN14,ENSG00000108219,0.84786936497683
 TSPAN15,ENSG00000099282,1.77738674403148
 TSPAN16,ENSG00000130167,-0.933392390319362
 TSPAN17,ENSG00000048140,-0.259246617671429
 MAB21L2,ENSG00000181541,-0.95213066753894
 MT-ND1,ENSG00000198888,-0.781646384568562
 MT-ND2,ENSG00000198763,-0.802660375461768
 MT-ND3,ENSG00000198840,-0.839346200788602
 MT-ND4,ENSG00000198886,-0.807775888315825
 MT-ND5,ENSG00000198786,-0.484384807638397
 SLC17A9,ENSG00000101194,0.272255380231289
 EAF1,ENSG00000144597,-0.601015546959057
 EAF2,ENSG00000145088,-0.277407027775361
 FOXF1,ENSG00000103241,-1.23093435073587
 FOXF2,ENSG00000137273,-0.802855967022756
 RBPJL,ENSG00000124232,0.144412397525418
 TMUB1,ENSG00000164897,-0.486252973400322
 ZNF320,ENSG00000182986,0.231735935541981
 TMUB2,ENSG00000168591,-0.102555798046585
 SCGB1C1,ENSG00000188076,-0.200353933136172
 KIAA1644,ENSG00000138944,-0.426343071145417
 RYBP,ENSG00000163602,0.0385041147301012
 SYNCRIP,ENSG00000135316,-0.0554180995557963
 HSD17B3,ENSG00000130948,1.73302943468003
 MMAA,ENSG00000151611,-0.266147485259421
 MMAB,ENSG00000139428,0.00752563480378314
 TYR,ENSG00000077498,-0.564882723184893
 ALG8,ENSG00000159063,0.124636012786115
 ALG9,ENSG00000086848,0.0303619713157947
 ALG2,ENSG00000119523,-0.204414128456955
 ALG3,ENSG00000214160,-0.140970119745705
 ALG1,ENSG00000033011,-0.029366453083904
 ALG6,ENSG00000088035,0.612126490341257
 ALDH3B1,ENSG00000006534,2.61271655595483
 ALG5,ENSG00000120697,0.534810667803647
 WIF1,ENSG00000156076,-2.11510024401866
 PDXP,ENSG00000241360,-0.452689236978733
 RNGTT,ENSG00000111880,-0.36209044102072
 KIAA1683,ENSG00000130518,1.02758477683823
 KIAA1324L,ENSG00000164659,-0.435208538594242
 CTD-2210P24.4,ENSG00000205106,-1.39421177435543
 INSL6,ENSG00000120210,-0.532788336497672
 HGS,ENSG00000185359,-0.149810991347095
 CLUL1,ENSG00000079101,-3.6606599455839
 PDX1,ENSG00000139515,-0.280433459434481
 INMT,ENSG00000241644,2.52675980491308
 ADAP1,ENSG00000105963,1.12023880725754
 ADAP2,ENSG00000184060,0.881029716193872
 KLHL10,ENSG00000161594,-0.353420404191976
 KLHL11,ENSG00000178502,0.629695104609149
 KLHL12,ENSG00000117153,-0.104890677457826
 KLHL13,ENSG00000003096,0.17993935394261
 KLHL14,ENSG00000197705,0.126863606570534
 KLHL15,ENSG00000174010,-0.382657704045284
 KLHL17,ENSG00000187961,-0.820989503949681
 KLHL18,ENSG00000114648,-0.378061368264121
 C2orf83,ENSG00000042304,-0.434415092161575
 IER5,ENSG00000162783,-0.706636673066834
 GABPB2,ENSG00000143458,0.374385405837424
 IGIP,ENSG00000182700,0.520512283990849
 SLU7,ENSG00000164609,-0.231088090320417
 IER2,ENSG00000160888,-0.0503090395760922
 ZNF200,ENSG00000010539,-0.0319073069989886
 PRSS54,ENSG00000103023,-0.349689246880525
 NPTXR,ENSG00000221890,-1.16234618764434
 SLN,ENSG00000170290,1.32206705370365
 SLK,ENSG00000065613,-0.106666354246714
 SLA,ENSG00000155926,0.0838570925914548
 PHYH,ENSG00000107537,-0.669876661655957
 NOTCH4,ENSG00000204301,-0.0982242604833516
 MEAF6,ENSG00000163875,-0.398583616131725
 AZIN1,ENSG00000155096,-0.412944502121611
 NOTCH1,ENSG00000148400,0.564161500627422
 NOTCH2,ENSG00000134250,0.889170559996713
 NOTCH3,ENSG00000074181,1.21364277960256
 ZNF655,ENSG00000197343,-0.261478972683232
 TCTEX1D2,ENSG00000213123,-0.1811416867431
 TCTEX1D1,ENSG00000152760,0.196803683276247
 ZNF653,ENSG00000161914,-0.531755649918323
 TCTEX1D4,ENSG00000188396,-0.432833296421758
 CTD-2144E22.5,ENSG00000179755,-0.102450700252849
 RAPGEF4,ENSG00000091428,-1.72644438442878
 RAPGEF5,ENSG00000136237,-0.0156807515258635
 RAPGEF6,ENSG00000158987,0.387637488980708
 N4BP2L2,ENSG00000244754,0.00318828328140845
 RAPGEF1,ENSG00000107263,-0.567786207768947
 RAPGEF2,ENSG00000109756,-0.0488050776999382
 RAPGEF3,ENSG00000079337,0.124511370569803
 ZNF384,ENSG00000126746,-0.0220924415211796
 POC1A,ENSG00000164087,0.0599629674387676
 POC1B,ENSG00000139323,-0.116848029161541
 KRTAP3-2,ENSG00000212900,0.293409340893403
 KRTAP3-3,ENSG00000212899,-0.21441047700773
 SNRPD3,ENSG00000100028,-0.230690899632967
 SNRPD2,ENSG00000125743,-0.366399133470831
 SNRPD1,ENSG00000167088,-0.222704086753117
 NMBR,ENSG00000135577,0.850163666288323
 IFT43,ENSG00000119650,-0.44541607370985
 DVL2,ENSG00000004975,0.225296933675966
 IFT46,ENSG00000118096,-0.102468608799622
 GLDN,ENSG00000186417,3.23623247460175
 GLDC,ENSG00000178445,4.24671520815777
 QPCT,ENSG00000115828,-0.767163213524704
 PC,ENSG00000173599,0.625513176285247
 DHRS12,ENSG00000102796,0.185373225356357
 DHRS13,ENSG00000167536,-0.358352494800852
 GPR89B,ENSG00000188092,-0.00422571013091238
 GPR89A,ENSG00000117262,-0.195971249811009
 MAP1LC3B2,ENSG00000171471,0.450102688032791
 LGMN,ENSG00000100600,0.14135926557085
 CAPS2,ENSG00000180881,0.188684997656792
 PHF5A,ENSG00000100410,-0.0975197727470339
 EHMT1,ENSG00000181090,-0.0159454909478943
