 gene    name , gene    ENS ,Heart-LeftVentricle
 MRGPRF,ENSG00000172935,-1.06452595753768
 ABCE1,ENSG00000164163,-0.0469321104394057
 KCP,ENSG00000135253,0.426737289421973
 CNR1,ENSG00000118432,-3.13449518025976
 GBX2,ENSG00000168505,0.559611811539013
 GBX1,ENSG00000164900,3.90768087725048
 CNR2,ENSG00000188822,-0.299592178655342
 ZNF609,ENSG00000180357,-0.505767023410798
 MED29,ENSG00000063322,-0.447201246136731
 RABEP1,ENSG00000029725,-0.0702196088511171
 TGS1,ENSG00000137574,-0.313491553429102
 ANKS1B,ENSG00000185046,-1.7288467318509
 ANKS1A,ENSG00000064999,0.3113615457397
 ADAM10,ENSG00000137845,-0.222708970820485
 ADAM11,ENSG00000073670,2.60537422595988
 ADAM12,ENSG00000148848,-1.31098093158206
 ADAM15,ENSG00000143537,0.655905640385825
 ADAM17,ENSG00000151694,-0.336792235085049
 ADAM18,ENSG00000168619,1.06107402291821
 ADAM19,ENSG00000135074,-0.0481197748021077
 AL355149.2,ENSG00000268674,-0.00357425792507464
 MEPE,ENSG00000152595,-0.435326468656871
 HAGH,ENSG00000063854,0.839087386904833
 GLYAT,ENSG00000149124,-0.41808586293911
 U2AF1L4,ENSG00000161265,-0.0552411140952586
 NDEL1,ENSG00000166579,-0.422312810953786
 SHANK2,ENSG00000162105,-2.72191031072224
 SHANK1,ENSG00000161681,-1.88114016556012
 PLAC8L1,ENSG00000173261,-0.905132482166857
 FLT3LG,ENSG00000090554,0.0427442368705
 PCSK9,ENSG00000169174,-2.12903570886213
 PCSK2,ENSG00000125851,-0.336121676226906
 PCSK1,ENSG00000175426,-1.7455111556643
 PCSK6,ENSG00000140479,1.64203910331435
 PCSK7,ENSG00000160613,-0.594456185849148
 PCSK4,ENSG00000115257,-0.58146655871498
 PCSK5,ENSG00000099139,-0.191042795833467
 AGT,ENSG00000135744,1.90897734282913
 SP140L,ENSG00000185404,0.296256625543212
 RP4-758J18.2,ENSG00000224870,0.132934266115706
 IFNAR1,ENSG00000142166,-0.248903826968371
 PLTP,ENSG00000100979,0.450970843786834
 C11orf1,ENSG00000137720,0.38319931484071
 SETBP1,ENSG00000152217,-1.43123313931928
 SAMSN1,ENSG00000155307,-0.577887399040536
 FAM151B,ENSG00000152380,-0.19387118188912
 FAM151A,ENSG00000162391,2.72887962354232
 PAXIP1,ENSG00000157212,-0.1320489820106
 VPRBP,ENSG00000145041,-0.309184477158052
 USE1,ENSG00000053501,0.538201661910336
 CNRIP1,ENSG00000119865,-0.384599244122842
 SAT1,ENSG00000130066,0.000590945127815117
 DTX3,ENSG00000178498,0.567371273836526
 CDC34,ENSG00000099804,0.63205969153152
 CDC37,ENSG00000105401,0.491635993842159
 NMT1,ENSG00000136448,0.026781257494749
 OR2T33,ENSG00000177212,-0.204658254901953
 NAMPTL,ENSG00000229644,0.362761577299496
 CTD-3088G3.8,ENSG00000188897,0.407902697180141
 SPIN2B,ENSG00000186787,0.0696164660309803
 PGLS,ENSG00000130313,-0.472335687295721
 IRAK4,ENSG00000198001,-0.360819739517937
 WDR7,ENSG00000091157,-0.333150668448397
 CCNA2,ENSG00000145386,-0.278240432544484
 DIAPH2,ENSG00000147202,-0.341752013689663
 CCNA1,ENSG00000133101,-1.16961514732016
 DYNC1I1,ENSG00000158560,1.29607596221603
 VPS28,ENSG00000160948,0.274331419554193
 DYNC1I2,ENSG00000077380,-0.123079759968315
 TAS2R50,ENSG00000212126,-0.404142061653265
 SKA3,ENSG00000165480,-0.593688915726307
 SKA2,ENSG00000182628,0.299717210847154
 GRID2IP,ENSG00000215045,-1.16857340101893
 C6orf89,ENSG00000198663,0.570258471655993
 PPP1R13L,ENSG00000104881,2.71797116486895
 TMC5,ENSG00000103534,-1.47662984147951
 WNT10A,ENSG00000135925,-0.454728649654223
 WNT10B,ENSG00000169884,-1.21409551497511
 RCN3,ENSG00000142552,-0.193849736244516
 DMC1,ENSG00000100206,-0.715315423622192
 TM4SF18,ENSG00000163762,0.954524006154608
 TM4SF19,ENSG00000145107,-0.657541894454573
 MAGT1,ENSG00000102158,0.457889638830001
 LAMB1,ENSG00000091136,1.30511608564722
 LAMB3,ENSG00000196878,-0.337740600540503
 LAMB2,ENSG00000172037,1.21683485404597
 CYSLTR2,ENSG00000152207,2.8674104583357
 LAMB4,ENSG00000091128,0.637792274101152
 ATP7B,ENSG00000123191,0.262750028854845
 MPHOSPH9,ENSG00000051825,-0.0198405314465168
 MPHOSPH8,ENSG00000196199,-0.0550440508703806
 MPHOSPH6,ENSG00000135698,-0.128465741267682
 FLRT3,ENSG00000125848,-2.47814747130564
 ASTN2,ENSG00000148219,-0.767240005597995
 ASTN1,ENSG00000152092,0.937665008754482
 MLF2,ENSG00000089693,0.159378975441176
 FAM91A1,ENSG00000176853,-0.455064944946886
 MGA,ENSG00000174197,-0.241547556243715
 MGP,ENSG00000111341,0.867170705689375
 ADSS,ENSG00000035687,-1.29119798308278
 SAMD4A,ENSG00000020577,0.717009406048648
 ADSL,ENSG00000239900,0.355666500966595
 SAMD4B,ENSG00000179134,-0.382773088681551
 GAS2L1,ENSG00000185340,0.295216213519971
 GAS2L3,ENSG00000139354,-0.0880782037659287
 ACVR1B,ENSG00000135503,-0.550111323876954
 HPGDS,ENSG00000163106,0.00988557510723698
 XRRA1,ENSG00000166435,-0.308683469405674
 KRTAP26-1,ENSG00000197683,0.0591133450975347
 HN1L,ENSG00000206053,-0.0600969150624692
 ZW10,ENSG00000086827,-0.243303239357331
 RSRC1,ENSG00000174891,-0.504109431558742
 RSRC2,ENSG00000111011,-0.254656449918183
 CPN2,ENSG00000178772,3.46524502620213
 CPN1,ENSG00000120054,0.411868470633789
 CDADC1,ENSG00000102543,0.00849931549237358
 GABBR1,ENSG00000204681,-0.156310986944547
 NLGN2,ENSG00000169992,-0.518332155619234
 NLGN3,ENSG00000196338,-1.41936467587044
 ARHGAP44,ENSG00000006740,-0.111579295382036
 CASQ1,ENSG00000143318,0.946700439213471
 CASQ2,ENSG00000118729,3.84979815611034
 PHACTR2,ENSG00000112419,0.979577162320831
 SOX18,ENSG00000203883,1.75145884216601
 CDC42EP3,ENSG00000163171,0.891952681934757
 CDC42EP2,ENSG00000149798,0.695196191754007
 CDC42EP1,ENSG00000128283,0.24314436775704
 CDC42EP5,ENSG00000167617,0.609979047516348
 CDC42EP4,ENSG00000179604,0.0231465192144417
 TBKBP1,ENSG00000198933,0.0848928926163864
 RAB36,ENSG00000100228,-1.23913700111189
 ABI2,ENSG00000138443,0.128626289432702
 ABI3,ENSG00000108798,0.866148678305797
 ABI1,ENSG00000136754,-0.617780030804875
 TESC,ENSG00000088992,2.94517736294592
 OTP,ENSG00000171540,0.0243773995615136
 PITPNC1,ENSG00000154217,-0.114741275037018
 KRT39,ENSG00000196859,0.539362339196271
 PARG,ENSG00000227345,0.136239692955427
 KRT31,ENSG00000094796,-1.45083152157526
 KRT34,ENSG00000131737,-0.530669027047273
 KRT37,ENSG00000108417,-0.216586293711585
 IL21,ENSG00000138684,0.279620993083447
 IL20,ENSG00000162891,0.0543266180425957
 IL22,ENSG00000127318,0.168499807594356
 IL25,ENSG00000166090,0.166749965401646
 IL24,ENSG00000162892,0.253496818786846
 IL26,ENSG00000111536,-0.0847267047186267
 TIMP1,ENSG00000102265,-0.558429390610362
 CLINT1,ENSG00000113282,-0.40361232799684
 DMAP1,ENSG00000178028,-0.105629240128662
 AHRR,ENSG00000063438,-0.394838287548465
 ADCY4,ENSG00000129467,1.96562349765298
 ADCY5,ENSG00000173175,2.28588153822301
 ADCY6,ENSG00000174233,1.82886527539449
 ADCY7,ENSG00000121281,-0.479699526157748
 ADCY1,ENSG00000164742,0.142955871824537
 ADCY2,ENSG00000078295,-3.8703620464712
 ADCY3,ENSG00000138031,-0.0377330198914479
 ADCY8,ENSG00000155897,-2.0301093564476
 ADCY9,ENSG00000162104,0.440005842009259
 NUCKS1,ENSG00000069275,-0.0469689966377767
 DDI2,ENSG00000197312,-0.107769705084088
 DDI1,ENSG00000170967,-0.351227071334038
 XRCC3,ENSG00000126215,0.00448064337135139
 XRCC2,ENSG00000196584,0.170451218842715
 XRCC5,ENSG00000079246,-0.164487117150857
 XRCC4,ENSG00000152422,0.174450234730256
 XRCC6,ENSG00000196419,0.156808725759946
 MEIS3,ENSG00000105419,-0.357202184778697
 MEIS2,ENSG00000134138,0.824231842161649
 MEIS1,ENSG00000143995,0.0713454258889342
 PCDHAC2,ENSG00000243232,-2.0443378613262
 CHRAC1,ENSG00000104472,0.0812803679943445
 PCDHAC1,ENSG00000248383,-2.13428333850888
 AC006547.14,ENSG00000234409,0.00580366341331906
 CTLA4,ENSG00000163599,1.40061467042438
 ESPNL,ENSG00000144488,-0.582648934216048
 DDX60,ENSG00000137628,0.330809527267576
 H2AFY2,ENSG00000099284,0.719212787579317
 ADCY10,ENSG00000143199,-0.0413508726271241
 KCNA6,ENSG00000151079,-0.447785626913801
 KCNA7,ENSG00000104848,1.24427276971838
 KCNA4,ENSG00000182255,2.55770620785358
 KCNA5,ENSG00000130037,0.724024602822403
 KCNA2,ENSG00000177301,-0.104829822455653
 KCNA3,ENSG00000177272,-0.879777177109864
 KCNA1,ENSG00000111262,-3.65265376375697
 OPTN,ENSG00000123240,0.325808263473483
 CDC25B,ENSG00000101224,-0.530711794983653
 BHMT,ENSG00000145692,-1.44601279195825
 OPTC,ENSG00000188770,-0.763408886097738
 FTL,ENSG00000087086,-0.760080200878793
 FTO,ENSG00000140718,-0.511358797298426
 ACACB,ENSG00000076555,0.725812904512249
 TNK1,ENSG00000174292,-0.442348630279075
 PLA2G2A,ENSG00000188257,-0.877741646104055
 PLA2G2C,ENSG00000187980,-1.90185518551092
 PLA2G2D,ENSG00000117215,-0.607745656978835
 PLA2G2F,ENSG00000158786,0.139567070274374
 CYFIP2,ENSG00000055163,-0.437694368051654
 C19orf25,ENSG00000119559,0.176630858663119
 FAM3B,ENSG00000183844,-1.60249087844269
 KRTAP29-1,ENSG00000212658,0.0864889327735932
 LHPP,ENSG00000107902,-1.15563673777962
 NUP188,ENSG00000095319,-0.262184604945565
 GLT8D2,ENSG00000120820,0.810841658738451
 GLT8D1,ENSG00000016864,-0.140303382635906
 ITGB1BP2,ENSG00000147166,3.17067343881057
 OR2C3,ENSG00000196242,0.219959257695461
 OR2C1,ENSG00000168158,-0.114301510755609
 REG1A,ENSG00000115386,-0.257668904609714
 REG1B,ENSG00000172023,-0.419685310560268
 MRGPRD,ENSG00000172938,-1.13153490301693
 MRGPRE,ENSG00000184350,0.416059537600135
 OSR2,ENSG00000164920,0.652224560151366
 MRGPRG,ENSG00000182170,0.240965623546834
 TTC39B,ENSG00000155158,-1.06080428090365
 HES2,ENSG00000069812,-0.710784525701262
 BPNT1,ENSG00000162813,0.105388295094788
 BCL9,ENSG00000116128,-0.157219458764409
 BCL6,ENSG00000113916,-0.457793629171745
 CLMN,ENSG00000165959,0.787644204412263
 CLMP,ENSG00000166250,-0.5497415366784
 SERPINB9,ENSG00000170542,-0.0267100921155881
 CSNK1G3,ENSG00000151292,-0.260264213763826
 CSNK1G1,ENSG00000169118,-0.49726558671623
 SERPINB1,ENSG00000021355,-0.00543341532297479
 SERPINB3,ENSG00000057149,-0.905013949050343
 SERPINB2,ENSG00000197632,-1.32957448094226
 SERPINB5,ENSG00000206075,0.180700579878898
 SERPINB4,ENSG00000206073,0.0706116031214636
 SERPINB7,ENSG00000166396,0.658542071389961
 SERPINB6,ENSG00000124570,0.915466082595228
 FAM76B,ENSG00000077458,-0.366542267006032
 FAM76A,ENSG00000009780,0.00666883554941792
 EXD3,ENSG00000187609,0.159361133889485
 EXD2,ENSG00000081177,-0.294180657071551
 EXD1,ENSG00000178997,-0.482475699140784
 ELP6,ENSG00000163832,0.262197935745059
 ELP5,ENSG00000170291,0.485356357852338
 ELP4,ENSG00000109911,0.0889149110142353
 ELP3,ENSG00000134014,0.0611721361722096
 ELP2,ENSG00000134759,0.104111763305404
 SPRYD3,ENSG00000167778,-0.145932473277923
 SPRYD4,ENSG00000176422,1.24191157159061
 KLHDC9,ENSG00000162755,0.480134981422925
 KLHDC2,ENSG00000165516,0.319148865628233
 KLHDC3,ENSG00000124702,0.605378962050288
 KLHDC1,ENSG00000197776,-0.113708766088525
 ASXL1,ENSG00000171456,-0.158470591227334
 TRIM51,ENSG00000124900,0.0897308629359075
 ASXL3,ENSG00000141431,0.398985834249294
 ASXL2,ENSG00000143970,-0.237108882136868
 HDDC2,ENSG00000111906,0.465899892545782
 HDDC3,ENSG00000184508,0.140342699818526
 DONSON,ENSG00000159147,-0.166025829906832
 SPATA13,ENSG00000182957,0.20252400688741
 SPATA12,ENSG00000186451,-0.147974258463984
 SPATA17,ENSG00000162814,0.681653499895696
 SPATA16,ENSG00000144962,0.0265225371348115
 SPATA19,ENSG00000166118,-0.417159318038947
 SPATA18,ENSG00000163071,0.669230695620255
 ZNF215,ENSG00000149054,-0.68900563361841
 ZNF214,ENSG00000149050,-0.374714178264757
 GAPDHS,ENSG00000105679,-0.0181081995652236
 RINL,ENSG00000187994,-0.184824015930996
 HFE,ENSG00000010704,0.16439716027178
 GPR144,ENSG00000180264,-0.599524860899859
 GPR146,ENSG00000164849,0.599966809665642
 GPR141,ENSG00000187037,-0.550072908014544
 GPR143,ENSG00000101850,-3.06942668003103
 GPR148,ENSG00000173302,0.0154442316439256
 GPR149,ENSG00000174948,-0.462397909506118
 SLC7A6,ENSG00000103064,0.836461744766905
 HLA-B,ENSG00000234745,0.457424734640203
 CITED2,ENSG00000164442,0.862170578355861
 TRAK1,ENSG00000182606,1.02796821394502
 CITED4,ENSG00000179862,1.54796962086705
 DAGLA,ENSG00000134780,-0.0861490745220978
 DAGLB,ENSG00000164535,-0.263347141011842
 HLA-G,ENSG00000204632,0.265874832853143
 HLA-F,ENSG00000204642,0.998714409966793
 CSNK1A1L,ENSG00000180138,-0.627674225181874
 HIRA,ENSG00000100084,0.0236190440677602
 RIN1,ENSG00000174791,-0.807173715088801
 RIN3,ENSG00000100599,0.579030302513991
 RIN2,ENSG00000132669,0.795856057490537
 WWOX,ENSG00000186153,-0.41236324962529
 RIPK1,ENSG00000137275,0.0287779673155451
 RIPK3,ENSG00000129465,0.420259744347719
 RIPK2,ENSG00000104312,0.0067350527009906
 PDCL,ENSG00000136940,-0.217321928218113
 TUBG1,ENSG00000131462,0.371865425921077
 C2orf27A,ENSG00000197927,-0.551564784528126
 CRABP2,ENSG00000143320,-2.05083055618749
 C2orf27B,ENSG00000186825,0.0831818183183117
 C7orf73,ENSG00000243317,0.442487025028597
 C7orf72,ENSG00000164500,0.333054675332201
 C7orf71,ENSG00000222004,-0.282889885296216
 ZNF419,ENSG00000105136,0.37828507274783
 ZNF418,ENSG00000196724,0.538353707051679
 ZNF417,ENSG00000173480,0.144595108033473
 ZNF416,ENSG00000083817,0.0138763788965591
 ZNF415,ENSG00000170954,0.709722687187941
 ZNF414,ENSG00000133250,-0.00313252749243377
 ZNF410,ENSG00000119725,-0.409984796005034
 GLIPR2,ENSG00000122694,-0.818579755601074
 GLIPR1,ENSG00000139278,-0.906676283386182
 SSSCA1,ENSG00000173465,0.0913491747431519
 POU4F1,ENSG00000152192,-0.866678251522376
 POU4F2,ENSG00000151615,-0.458801361425448
 POU4F3,ENSG00000091010,-0.0418123447651722
 FBF1,ENSG00000188878,-0.560266804713525
 RASA4,ENSG00000105808,-0.839334089010536
 RASA1,ENSG00000145715,-0.250977775720035
 RASA2,ENSG00000155903,-0.286875378066588
 RASA3,ENSG00000185989,-0.704753995267796
 ACTN3,ENSG00000248746,-1.04801015192502
 ACTN2,ENSG00000077522,4.47153459242697
 ACTN1,ENSG00000072110,-1.05941329282465
 NGFRAP1,ENSG00000166681,0.620947511335209
 ACTN4,ENSG00000130402,-0.347092241526402
 EZR,ENSG00000092820,0.563670783688247
 MED26,ENSG00000105085,-0.337026704349654
 OR3A2,ENSG00000221882,-0.250832934622417
 N6AMT1,ENSG00000156239,0.793581927357716
 N6AMT2,ENSG00000150456,-0.0339710115144328
 GPR153,ENSG00000158292,0.371762051000223
 AC090616.2,ENSG00000214708,2.31354525513671
 ABLIM1,ENSG00000099204,2.05518309573266
 ABLIM3,ENSG00000173210,1.60000912907795
 ABLIM2,ENSG00000163995,0.231671043877698
 RASAL3,ENSG00000105122,-0.452212918855544
 GPR156,ENSG00000175697,-1.15523844536752
 FAM172A,ENSG00000113391,-0.660450091479408
 RP11-706O15.1,ENSG00000205664,0.309115641375867
 ATP6V1E1,ENSG00000131100,0.493239397172576
 RAB6A,ENSG00000175582,-0.362315978091339
 RAB6B,ENSG00000154917,1.08009598992265
 RAB6C,ENSG00000222014,0.983736920789483
 RP11-15E18.4,ENSG00000267772,-0.216664067211129
 FBXW8,ENSG00000174989,-0.316367001647584
 ERVV-1,ENSG00000269526,1.86303818526385
 RP11-723O4.6,ENSG00000187695,-0.378720864116322
 GDI2,ENSG00000057608,-0.332094864378225
 CALM3,ENSG00000160014,0.00206570232060383
 SPG21,ENSG00000090487,-0.257129675400423
 TFAP4,ENSG00000090447,-0.404318187664485
 SPDL1,ENSG00000040275,-0.29697590251393
 CALM1,ENSG00000198668,-0.104881210499445
 NAPEPLD,ENSG00000161048,-0.543306599641835
 UPK1A,ENSG00000105668,-1.46222917157514
 SPTA1,ENSG00000163554,1.31365706044558
 HGSNAT,ENSG00000165102,0.0826605646312116
 CRYZL1,ENSG00000205758,-0.167016896877209
 NAT8,ENSG00000144035,-0.929429203478616
 NAT2,ENSG00000156006,-0.69030976948573
 NAT6,ENSG00000243477,0.132446784760244
 FAIM2,ENSG00000135472,0.47723154889343
 FAIM3,ENSG00000162894,0.402881261422474
 IGFL1,ENSG00000188293,-0.273918054260806
 CCBL1,ENSG00000171097,0.496784863522351
 CCBL2,ENSG00000137944,-0.756181085831941
 COX5A,ENSG00000178741,2.53330545345587
 COX5B,ENSG00000135940,1.81947957868445
 TMEM258,ENSG00000134825,0.483635920098691
 TMEM257,ENSG00000221870,-0.398915290096497
 TMEM256,ENSG00000205544,0.395766612802181
 TMEM254,ENSG00000133678,-0.47399338133297
 TMEM253,ENSG00000232070,-0.67254867537879
 TMEM252,ENSG00000181778,0.0421503020184954
 TMEM251,ENSG00000153485,0.658657612326418
 AC023590.1,ENSG00000225885,-0.46935669649966
 SIPA1L1,ENSG00000197555,-1.57943666085163
 SIPA1L3,ENSG00000105738,-0.107027734090883
 SIPA1L2,ENSG00000116991,1.12426646174375
 RPTOR,ENSG00000141564,-0.0527791977370837
 PPFIA4,ENSG00000143847,1.4455045184974
 PPFIA2,ENSG00000139220,-1.70590587611675
 SLC35F5,ENSG00000115084,0.329137756537887
 SLC35F4,ENSG00000151812,-1.88878346793919
 SLC35F6,ENSG00000213699,0.146020099804103
 SLC35F1,ENSG00000196376,2.01345014361596
 SLC35F3,ENSG00000183780,-2.7157876084248
 SLC35F2,ENSG00000110660,-1.78106617499179
 PPFIA1,ENSG00000131626,-0.25641502449596
 USP1,ENSG00000162607,-0.364838802444629
 LMAN1L,ENSG00000140506,1.28842849212113
 TSPAN18,ENSG00000157570,1.65847262374978
 TSPAN19,ENSG00000231738,1.36342475348242
 MPC2,ENSG00000143158,1.0096986748223
 MPC1,ENSG00000060762,1.98276798151403
 TSPAN11,ENSG00000110900,0.52717957766871
 TSPAN12,ENSG00000106025,1.83006660695803
 TSPAN14,ENSG00000108219,0.433813522139601
 TSPAN15,ENSG00000099282,-0.250801221811412
 TSPAN16,ENSG00000130167,-0.307639395810164
 TSPAN17,ENSG00000048140,0.413325467322005
 MAB21L2,ENSG00000181541,-0.831784562219187
 MT-ND1,ENSG00000198888,2.27533449189403
 MT-ND2,ENSG00000198763,2.127072972205
 MT-ND3,ENSG00000198840,2.28039880102511
 MT-ND4,ENSG00000198886,2.18956438975088
 MT-ND5,ENSG00000198786,1.82095848744549
 SLC17A9,ENSG00000101194,-1.17031052313006
 EAF1,ENSG00000144597,-0.463888652026721
 EAF2,ENSG00000145088,-0.0249572467799781
 FOXF1,ENSG00000103241,-1.70009245056083
 FOXF2,ENSG00000137273,-2.7597673086802
 RBPJL,ENSG00000124232,-0.382828948914105
 TMUB1,ENSG00000164897,0.0702702326194203
 ZNF320,ENSG00000182986,0.603548865686664
 TMUB2,ENSG00000168591,0.000395857588166868
 SCGB1C1,ENSG00000188076,-0.0219521597101934
 KIAA1644,ENSG00000138944,-2.2410102247829
 RYBP,ENSG00000163602,-0.632715713189363
 SYNCRIP,ENSG00000135316,-0.267613831179406
 HSD17B3,ENSG00000130948,1.02551632989444
 MMAA,ENSG00000151611,-0.0447363252677173
 MMAB,ENSG00000139428,0.612918494682024
 TYR,ENSG00000077498,0.113827939793642
 ALG8,ENSG00000159063,-0.180331413208773
 ALG9,ENSG00000086848,-0.323202634161822
 ALG2,ENSG00000119523,-0.0129503407011773
 ALG3,ENSG00000214160,-0.170241379360865
 ALG1,ENSG00000033011,-0.286621981580908
 ALG6,ENSG00000088035,-0.252351780807913
 ALDH3B1,ENSG00000006534,-0.483256527460471
 ALG5,ENSG00000120697,-0.455055421261309
 WIF1,ENSG00000156076,-2.0009474605749
 PDXP,ENSG00000241360,-0.13112736178936
 RNGTT,ENSG00000111880,-0.431347363594898
 KIAA1683,ENSG00000130518,-0.555487462323362
 KIAA1324L,ENSG00000164659,-0.862166186179901
 CTD-2210P24.4,ENSG00000205106,1.81764737367894
 INSL6,ENSG00000120210,0.849975558545585
 HGS,ENSG00000185359,-0.227533938901029
 CLUL1,ENSG00000079101,-2.87837519145379
 PDX1,ENSG00000139515,0.322457489181955
 INMT,ENSG00000241644,1.57878395253046
 ADAP1,ENSG00000105963,-0.259765705284538
 ADAP2,ENSG00000184060,0.257627820544535
 KLHL10,ENSG00000161594,-0.787627010181676
 KLHL11,ENSG00000178502,0.429440079812783
 KLHL12,ENSG00000117153,-0.0305181950659796
 KLHL13,ENSG00000003096,0.353075172788345
 KLHL14,ENSG00000197705,-0.98953160911731
 KLHL15,ENSG00000174010,-0.174146235764188
 KLHL17,ENSG00000187961,-0.331924149804495
 KLHL18,ENSG00000114648,0.157175973142422
 C2orf83,ENSG00000042304,0.202589981023878
 IER5,ENSG00000162783,0.845438385576874
 GABPB2,ENSG00000143458,-0.105071744222125
 IGIP,ENSG00000182700,-0.180054955900142
 SLU7,ENSG00000164609,-0.00953261970284687
 IER2,ENSG00000160888,0.665084388966626
 ZNF200,ENSG00000010539,0.030214855084384
 PRSS54,ENSG00000103023,-0.441652770867137
 NPTXR,ENSG00000221890,0.675124384878984
 SLN,ENSG00000170290,-2.4377059853149
 SLK,ENSG00000065613,-0.161120428689765
 SLA,ENSG00000155926,-0.539937558727557
 PHYH,ENSG00000107537,1.58447925739858
 NOTCH4,ENSG00000204301,1.7958193039792
 MEAF6,ENSG00000163875,-0.358086116430471
 AZIN1,ENSG00000155096,-0.79000178885996
 NOTCH1,ENSG00000148400,0.354318845800105
 NOTCH2,ENSG00000134250,-0.671497591501314
 NOTCH3,ENSG00000074181,1.14234772660649
 ZNF655,ENSG00000197343,0.011558243106899
 TCTEX1D2,ENSG00000213123,-0.313760026243044
 TCTEX1D1,ENSG00000152760,2.1113233603617
 ZNF653,ENSG00000161914,-0.599741643751702
 TCTEX1D4,ENSG00000188396,0.687632901825496
 CTD-2144E22.5,ENSG00000179755,0.0503128938240336
 RAPGEF4,ENSG00000091428,-0.0645380059336752
 RAPGEF5,ENSG00000136237,0.0722399133111867
 RAPGEF6,ENSG00000158987,-0.513530152084332
 N4BP2L2,ENSG00000244754,0.334459445966915
 RAPGEF1,ENSG00000107263,0.609691005788426
 RAPGEF2,ENSG00000109756,0.363189149396179
 RAPGEF3,ENSG00000079337,0.954959665445987
 ZNF384,ENSG00000126746,-0.14992961104603
 POC1A,ENSG00000164087,0.0723895928407261
 POC1B,ENSG00000139323,-0.481132097489342
 KRTAP3-2,ENSG00000212900,0.185783648966045
 KRTAP3-3,ENSG00000212899,0.0830705999114392
 SNRPD3,ENSG00000100028,0.261261066744093
 SNRPD2,ENSG00000125743,0.294544680825411
 SNRPD1,ENSG00000167088,-0.151865747588399
 NMBR,ENSG00000135577,-0.741811524375404
 IFT43,ENSG00000119650,0.0961153546769095
 DVL2,ENSG00000004975,-0.357315248837053
 IFT46,ENSG00000118096,0.290461231658042
 GLDN,ENSG00000186417,0.132310162004478
 GLDC,ENSG00000178445,-4.32815267346283
 QPCT,ENSG00000115828,-0.422042200513136
 PC,ENSG00000173599,-1.39080072428173
 DHRS12,ENSG00000102796,0.197877904834745
 DHRS13,ENSG00000167536,-0.934876260673821
 GPR89B,ENSG00000188092,-0.264634160901971
 GPR89A,ENSG00000117262,0.122718357407822
 MAP1LC3B2,ENSG00000171471,0.475478729590131
 LGMN,ENSG00000100600,0.56605682084237
 CAPS2,ENSG00000180881,0.791847526360407
 PHF5A,ENSG00000100410,-0.0712029764487325
