 gene    name , gene    ENS ,Esophagus-GastroesophagealJunction
 LMX1A,ENSG00000162761,1.59185170242182
 ZCCHC24,ENSG00000165424,-0.162975015985249
 LMX1B,ENSG00000136944,-0.00590730086595963
 MRGPRF,ENSG00000172935,0.359224503345206
 ABCE1,ENSG00000164163,-0.0817926010213341
 KCP,ENSG00000135253,-0.467808731419344
 CNR1,ENSG00000118432,0.442301394458661
 GBX2,ENSG00000168505,-0.364142036012411
 GBX1,ENSG00000164900,-0.160810747140508
 CNR2,ENSG00000188822,-0.120882183965128
 ZNF609,ENSG00000180357,0.0891791253252833
 MED29,ENSG00000063322,0.0640998201687416
 RABEP1,ENSG00000029725,-0.0620261273000754
 TGS1,ENSG00000137574,-0.0463393511421821
 ANKS1B,ENSG00000185046,-0.125677185127173
 ANKS1A,ENSG00000064999,0.377923276823886
 ADAM10,ENSG00000137845,0.0154174831377551
 ADAM11,ENSG00000073670,-0.711150786079764
 ADAM12,ENSG00000148848,-0.634733653362475
 ADAM15,ENSG00000143537,0.154527671076396
 ADAM17,ENSG00000151694,-0.136420290754696
 ADAM18,ENSG00000168619,0.11046291483069
 ADAM19,ENSG00000135074,0.139166136690061
 AL355149.2,ENSG00000268674,0.15880531438193
 MEPE,ENSG00000152595,-0.645912329189186
 HAGH,ENSG00000063854,0.0297303484399296
 GLYAT,ENSG00000149124,-0.469603737870906
 U2AF1L4,ENSG00000161265,0.0606097123109517
 NDEL1,ENSG00000166579,0.0739356418350034
 SHANK2,ENSG00000162105,0.301618217002468
 SHANK1,ENSG00000161681,-0.374734522538069
 PLAC8L1,ENSG00000173261,-0.316067201590767
 FLT3LG,ENSG00000090554,0.209138797137732
 PCSK9,ENSG00000169174,1.41107080187115
 PCSK2,ENSG00000125851,0.616724439785085
 PCSK1,ENSG00000175426,0.00482745095091237
 PCSK6,ENSG00000140479,1.34603872628174
 PCSK7,ENSG00000160613,0.0272584141714396
 PCSK4,ENSG00000115257,-0.158130726057266
 PCSK5,ENSG00000099139,0.297179964811005
 AGT,ENSG00000135744,-0.00988904786314652
 SP140L,ENSG00000185404,-0.0270347065215811
 RP4-758J18.2,ENSG00000224870,-0.0729297001383699
 IFNAR1,ENSG00000142166,0.0793983883954767
 PLTP,ENSG00000100979,0.25401358052798
 C11orf1,ENSG00000137720,0.0121516475046652
 SETBP1,ENSG00000152217,0.324846935208466
 SAMSN1,ENSG00000155307,0.118865340478966
 FAM151B,ENSG00000152380,0.281714990293126
 FAM151A,ENSG00000162391,-0.0422838817133062
 PAXIP1,ENSG00000157212,-0.153391749813553
 VPRBP,ENSG00000145041,-0.0485732034432408
 USE1,ENSG00000053501,-0.127012963326587
 CNRIP1,ENSG00000119865,0.30040196634709
 SAT1,ENSG00000130066,-0.0971168501709091
 DTX3,ENSG00000178498,0.200186809543509
 CDC34,ENSG00000099804,-0.0507139980326078
 CDC37,ENSG00000105401,-0.0155242351065468
 NMT1,ENSG00000136448,0.169073703540969
 OR2T33,ENSG00000177212,-0.347554343097039
 NAMPTL,ENSG00000229644,0.191433713059016
 CTD-3088G3.8,ENSG00000188897,-0.180483561310114
 SPIN2B,ENSG00000186787,0.248078205723587
 PGLS,ENSG00000130313,0.0227302590456091
 IRAK4,ENSG00000198001,0.0233503446179357
 WDR7,ENSG00000091157,-0.0202443197383419
 CCNA2,ENSG00000145386,0.228810825140655
 DIAPH2,ENSG00000147202,0.670259994440425
 CCNA1,ENSG00000133101,-0.924022075093324
 DYNC1I1,ENSG00000158560,-0.474378415723046
 VPS28,ENSG00000160948,0.0479744088253514
 DYNC1I2,ENSG00000077380,0.00515334563345477
 TAS2R50,ENSG00000212126,0.149990438681975
 SKA3,ENSG00000165480,-0.477674449683709
 SKA2,ENSG00000182628,-0.0471023496027368
 GRID2IP,ENSG00000215045,-0.13228552461969
 C6orf89,ENSG00000198663,0.0527264414412819
 PPP1R13L,ENSG00000104881,-0.428378787353927
 TMC5,ENSG00000103534,0.178311986472945
 WNT10A,ENSG00000135925,-1.4078232722302
 WNT10B,ENSG00000169884,1.32934293602912
 RCN3,ENSG00000142552,-0.0749508397014259
 DMC1,ENSG00000100206,-0.152523986036315
 TM4SF18,ENSG00000163762,-0.0798103231929045
 TM4SF19,ENSG00000145107,-0.990943074437301
 MAGT1,ENSG00000102158,-0.0630874240167507
 LAMB1,ENSG00000091136,-0.235627095788398
 LAMB3,ENSG00000196878,-0.820681796097866
 LAMB2,ENSG00000172037,0.170638175372286
 CYSLTR2,ENSG00000152207,-1.13535562627277
 LAMB4,ENSG00000091128,-0.426738758519403
 ATP7B,ENSG00000123191,-0.013320741826346
 MPHOSPH9,ENSG00000051825,-0.0159448640513696
 MPHOSPH8,ENSG00000196199,0.128983850493927
 MPHOSPH6,ENSG00000135698,-0.291793079074622
 FLRT3,ENSG00000125848,0.0191668524414267
 ASTN2,ENSG00000148219,-0.112649006086043
 ASTN1,ENSG00000152092,1.24920907799022
 MLF2,ENSG00000089693,-0.0571276193483207
 FAM91A1,ENSG00000176853,-0.00634623915353254
 MGA,ENSG00000174197,-0.0342383852880894
 MGP,ENSG00000111341,0.308845487844144
 ADSS,ENSG00000035687,0.11902304423406
 SAMD4A,ENSG00000020577,-0.490771251846224
 ADSL,ENSG00000239900,-0.0315306251333193
 SAMD4B,ENSG00000179134,0.0117094659390738
 GAS2L1,ENSG00000185340,0.0671495009639683
 GAS2L3,ENSG00000139354,-0.120754032462568
 ACVR1B,ENSG00000135503,0.0420024533096002
 HPGDS,ENSG00000163106,0.662880487719066
 XRRA1,ENSG00000166435,0.113137964658947
 KRTAP26-1,ENSG00000197683,0.233650046990028
 HN1L,ENSG00000206053,0.054075219099579
 ZW10,ENSG00000086827,0.0450573670583671
 RSRC1,ENSG00000174891,0.00601025282612974
 RSRC2,ENSG00000111011,0.0671039809283181
 CPN2,ENSG00000178772,-0.134175627348504
 CPN1,ENSG00000120054,0.115517477546972
 CDADC1,ENSG00000102543,0.0837364980460738
 GABBR1,ENSG00000204681,0.234683353142431
 NLGN2,ENSG00000169992,-0.194948489414303
 NLGN3,ENSG00000196338,0.00160586476764596
 ARHGAP44,ENSG00000006740,0.0590758345796603
 CASQ1,ENSG00000143318,-0.0612822962875643
 CASQ2,ENSG00000118729,-0.0155670707765902
 PHACTR2,ENSG00000112419,-0.0248447661331607
 SOX18,ENSG00000203883,0.316873977373992
 CDC42EP3,ENSG00000163171,-0.456990482391855
 CDC42EP2,ENSG00000149798,0.218533805951804
 CDC42EP1,ENSG00000128283,-0.327693664797246
 CDC42EP5,ENSG00000167617,0.0322711777234586
 CDC42EP4,ENSG00000179604,-0.241952576469317
 TBKBP1,ENSG00000198933,-0.0934766496295199
 RAB36,ENSG00000100228,0.230558992668439
 ABI2,ENSG00000138443,-0.0948157983405386
 ABI3,ENSG00000108798,0.30470402781759
 ABI1,ENSG00000136754,0.0667903085626342
 TESC,ENSG00000088992,0.266507650471596
 OTP,ENSG00000171540,0.494573261831601
 PITPNC1,ENSG00000154217,-0.0934706627049913
 KRT39,ENSG00000196859,-0.433770670272999
 PARG,ENSG00000227345,0.0282455847473481
 KRT31,ENSG00000094796,-0.748041295321364
 KRT34,ENSG00000131737,-0.459511555241568
 KRT37,ENSG00000108417,-0.616845534562851
 IL21,ENSG00000138684,0.142239880962346
 IL20,ENSG00000162891,-0.373032479225074
 IL22,ENSG00000127318,-0.0298303421456953
 IL25,ENSG00000166090,0.00545275126043929
 IL24,ENSG00000162892,-0.88991511514838
 IL26,ENSG00000111536,-0.504583539578824
 TIMP1,ENSG00000102265,-0.0932850590446023
 CLINT1,ENSG00000113282,-0.192171522592162
 DMAP1,ENSG00000178028,-0.0145680404185891
 AHRR,ENSG00000063438,0.0607951207581159
 ADCY4,ENSG00000129467,0.262177960218752
 ADCY5,ENSG00000173175,0.706666825307829
 ADCY6,ENSG00000174233,-0.187834092143444
 ADCY7,ENSG00000121281,0.272380458775922
 ADCY1,ENSG00000164742,0.149819028721912
 ADCY2,ENSG00000078295,-0.108389048358702
 ADCY3,ENSG00000138031,0.219746418726104
 ADCY8,ENSG00000155897,1.08781296712489
 ADCY9,ENSG00000162104,0.148116852090435
 NUCKS1,ENSG00000069275,-0.0864112258067087
 DDI2,ENSG00000197312,-0.00213197641282424
 DDI1,ENSG00000170967,0.0197051155309374
 XRCC3,ENSG00000126215,-0.0671745013188237
 XRCC2,ENSG00000196584,-0.149676603857374
 XRCC5,ENSG00000079246,0.0128589639984375
 XRCC4,ENSG00000152422,0.00961785656499082
 XRCC6,ENSG00000196419,-0.00223436426961468
 MEIS3,ENSG00000105419,0.40842687742594
 MEIS2,ENSG00000134138,0.0374510236628752
 MEIS1,ENSG00000143995,0.70828369412683
 PCDHAC2,ENSG00000243232,0.232753982266929
 CHRAC1,ENSG00000104472,-0.0270312903771708
 PCDHAC1,ENSG00000248383,-0.00658473649269724
 AC006547.14,ENSG00000234409,0.00422583781935586
 CTLA4,ENSG00000163599,-0.511300931258765
 ESPNL,ENSG00000144488,0.256955831976747
 DDX60,ENSG00000137628,-0.00748272736934184
 H2AFY2,ENSG00000099284,-0.162576875474472
 ADCY10,ENSG00000143199,0.727649679619646
 KCNA6,ENSG00000151079,-0.0316954885267059
 KCNA7,ENSG00000104848,-0.519034365534466
 KCNA4,ENSG00000182255,0.456540428210006
 KCNA5,ENSG00000130037,0.308267066973368
 KCNA2,ENSG00000177301,-0.120490655174055
 KCNA3,ENSG00000177272,-0.984776408810096
 KCNA1,ENSG00000111262,-1.14100025294755
 OPTN,ENSG00000123240,-0.00067622747671142
 CDC25B,ENSG00000101224,0.275264261838185
 BHMT,ENSG00000145692,-0.071282115033458
 OPTC,ENSG00000188770,-0.12731323783652
 FTL,ENSG00000087086,0.173971335357771
 FTO,ENSG00000140718,0.0952957259137357
 ACACB,ENSG00000076555,0.198977940568566
 TNK1,ENSG00000174292,0.247468311416841
 PLA2G2A,ENSG00000188257,1.98360383523839
 PLA2G2C,ENSG00000187980,0.601688053744672
 PLA2G2D,ENSG00000117215,0.192345406414271
 PLA2G2F,ENSG00000158786,0.774892757344562
 CYFIP2,ENSG00000055163,-0.198750502585739
 C19orf25,ENSG00000119559,0.169194953335672
 FAM3B,ENSG00000183844,0.697062358182736
 KRTAP29-1,ENSG00000212658,-0.235264641177372
 LHPP,ENSG00000107902,-0.400902915466227
 NUP188,ENSG00000095319,-0.0727986405336075
 GLT8D2,ENSG00000120820,0.279745485205922
 GLT8D1,ENSG00000016864,0.167336933786448
 ITGB1BP2,ENSG00000147166,-0.0724686574447536
 OR2C3,ENSG00000196242,-0.289014294686452
 OR2C1,ENSG00000168158,-0.0620089300974181
 REG1A,ENSG00000115386,-0.089283108567538
 REG1B,ENSG00000172023,-0.857982966171895
 MRGPRD,ENSG00000172938,-0.0743086357923424
 MRGPRE,ENSG00000184350,0.439353826911523
 OSR2,ENSG00000164920,0.571004307678219
 MRGPRG,ENSG00000182170,-0.302015008601251
 TTC39B,ENSG00000155158,0.120554422492946
 HES2,ENSG00000069812,-0.860016108675608
 BPNT1,ENSG00000162813,0.0340258993980491
 BCL9,ENSG00000116128,0.00808074566492429
 BCL6,ENSG00000113916,0.249882396287172
 CLMN,ENSG00000165959,-0.00120095236727579
 CLMP,ENSG00000166250,0.18777050810846
 SERPINB9,ENSG00000170542,0.103771120460065
 CSNK1G3,ENSG00000151292,0.113786998721633
 CSNK1G1,ENSG00000169118,-0.08929500162606
 SERPINB1,ENSG00000021355,0.011871366260089
 SERPINB3,ENSG00000057149,0.47786638815649
 SERPINB2,ENSG00000197632,0.289990982463863
 SERPINB5,ENSG00000206075,-0.522761933516498
 SERPINB4,ENSG00000206073,0.0798429389500196
 SERPINB7,ENSG00000166396,-0.125210600887351
 SERPINB6,ENSG00000124570,0.00993901202906426
 FAM76B,ENSG00000077458,-0.0623936019831325
 FAM76A,ENSG00000009780,-0.140391904918901
 EXD3,ENSG00000187609,0.0182217673237025
 EXD2,ENSG00000081177,-0.00389327303040245
 EXD1,ENSG00000178997,-1.15347318135977
 ELP6,ENSG00000163832,-0.0452604443952908
 ELP5,ENSG00000170291,0.00462808147138286
 ELP4,ENSG00000109911,0.152535565012988
 ELP3,ENSG00000134014,0.0253069073287541
 ELP2,ENSG00000134759,0.125755705557183
 SPRYD3,ENSG00000167778,0.335689357343027
 SPRYD4,ENSG00000176422,-0.0409579135808247
 KLHDC9,ENSG00000162755,0.242695319694787
 KLHDC2,ENSG00000165516,0.0910744074678941
 KLHDC3,ENSG00000124702,0.162485907016685
 KLHDC1,ENSG00000197776,0.0476304707621522
 ASXL1,ENSG00000171456,-0.0129494605952703
 TRIM51,ENSG00000124900,-0.112833604653027
 ASXL3,ENSG00000141431,-0.147314971102495
 ASXL2,ENSG00000143970,-0.0994843045131902
 HDDC2,ENSG00000111906,-0.227283134581917
 HDDC3,ENSG00000184508,-0.0175731774529348
 DONSON,ENSG00000159147,0.143607232863895
 SPATA13,ENSG00000182957,0.00436081916141005
 SPATA12,ENSG00000186451,0.616536471165194
 SPATA17,ENSG00000162814,0.314314990959423
 SPATA16,ENSG00000144962,0.0150378337694032
 SPATA19,ENSG00000166118,-0.178460297083324
 SPATA18,ENSG00000163071,-0.14262888765745
 ZNF215,ENSG00000149054,-0.789427692952445
 ZNF214,ENSG00000149050,-0.028654564840352
 GAPDHS,ENSG00000105679,-0.348631139044713
 RINL,ENSG00000187994,0.236076308075779
 HFE,ENSG00000010704,0.129013045594379
 GPR144,ENSG00000180264,1.19649268908129
 GPR146,ENSG00000164849,0.104747591436627
 GPR141,ENSG00000187037,-0.358911907628877
 GPR143,ENSG00000101850,-0.650414738759887
 GPR148,ENSG00000173302,-0.272789111948591
 GPR149,ENSG00000174948,0.120332173483101
 SLC7A6,ENSG00000103064,-0.0596234647727778
 HLA-B,ENSG00000234745,-0.0138447971576292
 CITED2,ENSG00000164442,0.416549791588728
 TRAK1,ENSG00000182606,-0.174382275407077
 CITED4,ENSG00000179862,-0.486162661210136
 DAGLA,ENSG00000134780,-0.132618207421884
 DAGLB,ENSG00000164535,0.0111593061680081
 HLA-G,ENSG00000204632,-0.0558332389938592
 HLA-F,ENSG00000204642,0.024240577568719
 CSNK1A1L,ENSG00000180138,-0.589131475552706
 HIRA,ENSG00000100084,-0.156785367636725
 RIN1,ENSG00000174791,-0.104555216876683
 RIN3,ENSG00000100599,-0.0548299711669759
 RIN2,ENSG00000132669,0.0652974101364406
 WWOX,ENSG00000186153,-0.212375804194632
 RIPK1,ENSG00000137275,-0.0571274114573938
 RIPK3,ENSG00000129465,0.294555788682058
 RIPK2,ENSG00000104312,0.121517874386602
 PDCL,ENSG00000136940,0.00634673073207389
 TUBG1,ENSG00000131462,0.0630603977851891
 C2orf27A,ENSG00000197927,0.472255773893442
 CRABP2,ENSG00000143320,-1.04391322167284
 C2orf27B,ENSG00000186825,0.372367390839386
 C7orf73,ENSG00000243317,-0.0954011806857664
 C7orf72,ENSG00000164500,0.06201763751877
 C7orf71,ENSG00000222004,-0.365278967495161
 ZNF419,ENSG00000105136,-0.192208059335467
 ZNF418,ENSG00000196724,0.100137964746606
 ZNF417,ENSG00000173480,0.0655670840055989
 ZNF416,ENSG00000083817,-0.173687973262945
 ZNF415,ENSG00000170954,-0.0317210703499246
 ZNF414,ENSG00000133250,-0.206524952959447
 ZNF410,ENSG00000119725,0.0489177667197803
 GLIPR2,ENSG00000122694,0.171457232452306
 GLIPR1,ENSG00000139278,-0.028388009679521
 SSSCA1,ENSG00000173465,-0.050854327889225
 POU4F1,ENSG00000152192,1.24118813270323
 POU4F2,ENSG00000151615,-0.494811523514869
 POU4F3,ENSG00000091010,0.501773457998002
 FBF1,ENSG00000188878,-0.0166761152302912
 RASA4,ENSG00000105808,0.0553461428656761
 RASA1,ENSG00000145715,0.0238640882059737
 RASA2,ENSG00000155903,-0.0238078698089944
 RASA3,ENSG00000185989,0.00311681823438941
 ACTN3,ENSG00000248746,0.203084484872737
 ACTN2,ENSG00000077522,1.33705978941243
 ACTN1,ENSG00000072110,0.00252236620621068
 NGFRAP1,ENSG00000166681,0.101442625158927
 ACTN4,ENSG00000130402,-0.232200980779968
 EZR,ENSG00000092820,-0.0248434908670462
 MED26,ENSG00000105085,-0.164329618249782
 OR3A2,ENSG00000221882,-0.793626293863945
 N6AMT1,ENSG00000156239,0.284556997804431
 N6AMT2,ENSG00000150456,0.176216672236539
 GPR153,ENSG00000158292,-0.102907348756951
 AC090616.2,ENSG00000214708,-0.116124149489319
 ABLIM1,ENSG00000099204,0.313239269395133
 ABLIM3,ENSG00000173210,-0.00941907516280413
 ABLIM2,ENSG00000163995,0.223281107082977
 RASAL3,ENSG00000105122,0.0434186144950164
 GPR156,ENSG00000175697,-0.0530101099579664
 FAM172A,ENSG00000113391,0.013552192271193
 RP11-706O15.1,ENSG00000205664,0.0328277436150015
 ATP6V1E1,ENSG00000131100,0.053250901941698
 RAB6A,ENSG00000175582,9.456961727708e-05
 RAB6B,ENSG00000154917,-0.011148863928746
 RAB6C,ENSG00000222014,0.745160437475525
 RP11-15E18.4,ENSG00000267772,0.370789093990622
 FBXW8,ENSG00000174989,0.000466088319441399
 ERVV-1,ENSG00000269526,0.271486978129073
 RP11-723O4.6,ENSG00000187695,0.81539926606697
 GDI2,ENSG00000057608,0.101098240243854
 CALM3,ENSG00000160014,-0.015885741660373
 SPG21,ENSG00000090487,-0.0153217015646136
 TFAP4,ENSG00000090447,-0.0162502931880675
 SPDL1,ENSG00000040275,-0.263048067924153
 CALM1,ENSG00000198668,0.101227959753886
 NAPEPLD,ENSG00000161048,0.112271768891355
 UPK1A,ENSG00000105668,-0.287364073923626
 SPTA1,ENSG00000163554,-0.112440823635565
 HGSNAT,ENSG00000165102,0.0936647695404619
 CRYZL1,ENSG00000205758,0.128328830432436
 NAT8,ENSG00000144035,0.44152287455584
 NAT2,ENSG00000156006,-0.568081221951408
 NAT6,ENSG00000243477,0.0536829263487357
 FAIM2,ENSG00000135472,0.417245237432618
 FAIM3,ENSG00000162894,-0.539943718485154
 IGFL1,ENSG00000188293,0.504081091057547
 CCBL1,ENSG00000171097,-0.156757405646922
 CCBL2,ENSG00000137944,-0.0736512055697424
 COX5A,ENSG00000178741,-0.237110312690468
 COX5B,ENSG00000135940,-0.137846524928835
 TMEM258,ENSG00000134825,-0.0239745718015326
 TMEM257,ENSG00000221870,-0.178849215256696
 TMEM256,ENSG00000205544,0.0823878659812893
 TMEM254,ENSG00000133678,-0.00879225405459574
 TMEM253,ENSG00000232070,-0.147804514830588
 TMEM252,ENSG00000181778,0.0696164524078342
 TMEM251,ENSG00000153485,-0.0723088820134527
 AC023590.1,ENSG00000225885,0.381887417774321
 SIPA1L1,ENSG00000197555,-0.117355974413258
 SIPA1L3,ENSG00000105738,-0.164286538382862
 SIPA1L2,ENSG00000116991,-0.0636790486411873
 RPTOR,ENSG00000141564,-0.0533248826576466
 PPFIA4,ENSG00000143847,-0.163730031810148
 PPFIA2,ENSG00000139220,0.336476671050307
 SLC35F5,ENSG00000115084,-0.165581449288304
 SLC35F4,ENSG00000151812,-0.141132364295802
 SLC35F6,ENSG00000213699,0.135159591678241
 SLC35F1,ENSG00000196376,-0.160111198687423
 SLC35F3,ENSG00000183780,-0.962770575415815
 SLC35F2,ENSG00000110660,0.254703089671998
 PPFIA1,ENSG00000131626,-0.169964014377679
 USP1,ENSG00000162607,0.0605446903689998
 LMAN1L,ENSG00000140506,-0.345311888175753
 TSPAN18,ENSG00000157570,0.367947490246027
 TSPAN19,ENSG00000231738,-0.00259589685452197
 MPC2,ENSG00000143158,0.0862517075271021
 MPC1,ENSG00000060762,-0.0227692720885018
 TSPAN11,ENSG00000110900,-0.254224908320803
 TSPAN12,ENSG00000106025,-0.547592995492951
 TSPAN14,ENSG00000108219,0.0687901653745624
 TSPAN15,ENSG00000099282,0.0577038531189931
 TSPAN16,ENSG00000130167,-0.271737184393844
 TSPAN17,ENSG00000048140,-0.0820725667298641
 MAB21L2,ENSG00000181541,-2.52564109257402
 MT-ND1,ENSG00000198888,-0.301332124598077
 MT-ND2,ENSG00000198763,-0.187123507525794
 MT-ND3,ENSG00000198840,-0.113190630379847
 MT-ND4,ENSG00000198886,0.187204188579613
 MT-ND5,ENSG00000198786,0.523568154345451
 SLC17A9,ENSG00000101194,0.0263864147579275
 EAF1,ENSG00000144597,-0.163845816674097
 EAF2,ENSG00000145088,-0.0280595813301414
 FOXF1,ENSG00000103241,1.53150974886067
 FOXF2,ENSG00000137273,1.75790916259434
 RBPJL,ENSG00000124232,-0.789342335925628
 TMUB1,ENSG00000164897,0.040174840529279
 ZNF320,ENSG00000182986,-0.0933052267532651
 TMUB2,ENSG00000168591,0.0343125052929714
 SCGB1C1,ENSG00000188076,0.210849694386341
 KIAA1644,ENSG00000138944,-0.201801760594524
 RYBP,ENSG00000163602,-0.0877893676513944
 SYNCRIP,ENSG00000135316,-0.105697272183298
 HSD17B3,ENSG00000130948,0.357312616483342
 MMAA,ENSG00000151611,0.143760476985076
 MMAB,ENSG00000139428,-0.106502580786248
 TYR,ENSG00000077498,0.323550097364368
 ALG8,ENSG00000159063,-0.10629933230905
 ALG9,ENSG00000086848,-0.0228906445394808
 ALG2,ENSG00000119523,0.115349106408318
 ALG3,ENSG00000214160,-0.0367894334458274
 ALG1,ENSG00000033011,0.114092320435959
 ALG6,ENSG00000088035,0.0993783793217359
 ALDH3B1,ENSG00000006534,-0.0748013542181823
 ALG5,ENSG00000120697,0.019615125571371
 WIF1,ENSG00000156076,2.5258925049973
 PDXP,ENSG00000241360,0.242814748351918
 RNGTT,ENSG00000111880,0.101950960281406
 KIAA1683,ENSG00000130518,-0.425106131361526
 KIAA1324L,ENSG00000164659,0.153860302910113
 CTD-2210P24.4,ENSG00000205106,0.159781438389675
 INSL6,ENSG00000120210,-0.376356626813946
 HGS,ENSG00000185359,-0.0111394502429265
 CLUL1,ENSG00000079101,-0.388111928549348
 PDX1,ENSG00000139515,-0.0605329132027722
 INMT,ENSG00000241644,0.465283658394114
 ADAP1,ENSG00000105963,0.799370711603512
 ADAP2,ENSG00000184060,-0.241697575140096
 KLHL10,ENSG00000161594,0.455103685216213
 KLHL11,ENSG00000178502,-0.182365137432614
 KLHL12,ENSG00000117153,0.0316657418429549
 KLHL13,ENSG00000003096,0.295142801484721
 KLHL14,ENSG00000197705,0.348417562088363
 KLHL15,ENSG00000174010,0.372722223656582
 KLHL17,ENSG00000187961,0.17255716258739
 KLHL18,ENSG00000114648,-0.180272206276848
 C2orf83,ENSG00000042304,-0.219308902392252
 IER5,ENSG00000162783,0.0146283562549329
 GABPB2,ENSG00000143458,0.0452680533301145
 IGIP,ENSG00000182700,0.177450195647582
 SLU7,ENSG00000164609,0.039941989097519
 IER2,ENSG00000160888,0.008112796970818
 ZNF200,ENSG00000010539,-0.0241975178128236
 PRSS54,ENSG00000103023,0.785849516761955
 NPTXR,ENSG00000221890,0.0762388431107233
 SLN,ENSG00000170290,2.01252576774054
 SLK,ENSG00000065613,-0.0872730266613729
 SLA,ENSG00000155926,0.139039509931607
 PHYH,ENSG00000107537,0.0406287817989752
 NOTCH4,ENSG00000204301,-0.0256888130459106
 MEAF6,ENSG00000163875,0.0204509978703635
 AZIN1,ENSG00000155096,0.168765514440928
 NOTCH1,ENSG00000148400,0.0256201962388971
 NOTCH2,ENSG00000134250,-0.159163110637683
 NOTCH3,ENSG00000074181,-0.25679900535689
 ZNF655,ENSG00000197343,-0.0345211646203408
 TCTEX1D2,ENSG00000213123,0.0452786562008899
 TCTEX1D1,ENSG00000152760,0.37408132194144
 ZNF653,ENSG00000161914,-0.117605757298222
 TCTEX1D4,ENSG00000188396,0.120752847691896
 CTD-2144E22.5,ENSG00000179755,0.0327137671548681
 RAPGEF4,ENSG00000091428,-0.0176784044480999
 RAPGEF5,ENSG00000136237,-0.112415141269634
 RAPGEF6,ENSG00000158987,-0.0665746283611951
 N4BP2L2,ENSG00000244754,0.130499496477987
 RAPGEF1,ENSG00000107263,-0.0648778843572316
 RAPGEF2,ENSG00000109756,-0.128571013203059
 RAPGEF3,ENSG00000079337,0.176576396390594
 ZNF384,ENSG00000126746,-0.0423240842091646
 POC1A,ENSG00000164087,-0.211199717458199
 POC1B,ENSG00000139323,-0.00544208144804061
 KRTAP3-2,ENSG00000212900,-0.0363792923494793
 KRTAP3-3,ENSG00000212899,0.328902795820438
 SNRPD3,ENSG00000100028,0.0171779230383947
 SNRPD2,ENSG00000125743,0.151519526309847
 SNRPD1,ENSG00000167088,-0.134992932353541
 NMBR,ENSG00000135577,0.139336413934747
 IFT43,ENSG00000119650,-0.118238057537315
 DVL2,ENSG00000004975,0.0142121157461197
 IFT46,ENSG00000118096,0.0394483583611498
 GLDN,ENSG00000186417,-0.578466824192228
 GLDC,ENSG00000178445,1.07647044126767
 QPCT,ENSG00000115828,-1.31401726884432
