 gene    name , gene    ENS ,Artery-Coronary
 MRGPRF,ENSG00000172935,-0.0635617417650578
 ABCE1,ENSG00000164163,0.186536899532439
 KCP,ENSG00000135253,0.837812338483758
 CNR1,ENSG00000118432,-0.895178554493699
 GBX2,ENSG00000168505,0.503067979994743
 GBX1,ENSG00000164900,1.45505034948219
 CNR2,ENSG00000188822,-0.0444595616422347
 ZNF609,ENSG00000180357,-0.198685679101825
 MED29,ENSG00000063322,-0.11643173132868
 RABEP1,ENSG00000029725,0.00531213193356599
 TGS1,ENSG00000137574,-1.55679337047382e-05
 ANKS1B,ENSG00000185046,0.493250564574226
 ANKS1A,ENSG00000064999,-0.0369277185639343
 ADAM10,ENSG00000137845,-0.0353120168931658
 ADAM11,ENSG00000073670,-0.976690656616332
 ADAM12,ENSG00000148848,-0.920788424411477
 ADAM15,ENSG00000143537,0.093014238913528
 ADAM17,ENSG00000151694,0.0995883426225851
 ADAM18,ENSG00000168619,0.127926545287458
 ADAM19,ENSG00000135074,0.157779152034282
 AL355149.2,ENSG00000268674,-0.0204873651801823
 MEPE,ENSG00000152595,-0.619872069927435
 HAGH,ENSG00000063854,-0.11045383355273
 GLYAT,ENSG00000149124,1.22386890871054
 U2AF1L4,ENSG00000161265,0.0193816479583218
 NDEL1,ENSG00000166579,0.218763939925302
 SHANK2,ENSG00000162105,-1.52370513234201
 SHANK1,ENSG00000161681,-0.863543278304383
 PLAC8L1,ENSG00000173261,0.0456098211424119
 FLT3LG,ENSG00000090554,0.43095742059129
 PCSK9,ENSG00000169174,-1.50732097893102
 PCSK2,ENSG00000125851,0.470381790113463
 PCSK1,ENSG00000175426,0.464590789995531
 PCSK6,ENSG00000140479,0.759962285440547
 PCSK7,ENSG00000160613,0.546541591249365
 PCSK4,ENSG00000115257,-0.0399286067373979
 PCSK5,ENSG00000099139,0.209995222944202
 AGT,ENSG00000135744,2.00304483796552
 SP140L,ENSG00000185404,0.146599262678413
 RP4-758J18.2,ENSG00000224870,-0.111242716910651
 IFNAR1,ENSG00000142166,0.295845194785441
 PLTP,ENSG00000100979,0.564389120742736
 C11orf1,ENSG00000137720,-0.00839899050906047
 SETBP1,ENSG00000152217,0.281212159866822
 SAMSN1,ENSG00000155307,-0.0518062671784335
 FAM151B,ENSG00000152380,-0.0238684336523694
 FAM151A,ENSG00000162391,-0.552406124567247
 PAXIP1,ENSG00000157212,-0.171652295533392
 VPRBP,ENSG00000145041,0.110557314976479
 USE1,ENSG00000053501,-0.124064687807986
 CNRIP1,ENSG00000119865,0.0847422448789274
 SAT1,ENSG00000130066,0.391177108419142
 DTX3,ENSG00000178498,-0.0184404010482274
 CDC34,ENSG00000099804,0.018238117341155
 CDC37,ENSG00000105401,-0.0855268062315037
 NMT1,ENSG00000136448,-0.0843132681781906
 OR2T33,ENSG00000177212,-0.454346685507508
 NAMPTL,ENSG00000229644,0.415229369092488
 CTD-3088G3.8,ENSG00000188897,-0.097233378515428
 SPIN2B,ENSG00000186787,0.0163811989850283
 PGLS,ENSG00000130313,0.152829172363455
 IRAK4,ENSG00000198001,0.0913121295667171
 WDR7,ENSG00000091157,-0.0638609052037854
 CCNA2,ENSG00000145386,0.154200956012993
 DIAPH2,ENSG00000147202,0.734807661551884
 CCNA1,ENSG00000133101,-1.34804478745705
 DYNC1I1,ENSG00000158560,-0.211619634040626
 VPS28,ENSG00000160948,0.0946896441765478
 DYNC1I2,ENSG00000077380,-0.0229642571413934
 TAS2R50,ENSG00000212126,0.0556779591670202
 SKA3,ENSG00000165480,0.140783504928004
 SKA2,ENSG00000182628,0.0672338618055534
 GRID2IP,ENSG00000215045,-0.433373570315364
 C6orf89,ENSG00000198663,-0.0576620052290307
 PPP1R13L,ENSG00000104881,0.326210538514458
 TMC5,ENSG00000103534,-0.317321293626961
 WNT10A,ENSG00000135925,-0.748812680992608
 WNT10B,ENSG00000169884,1.01556472578854
 RCN3,ENSG00000142552,0.409867998859532
 DMC1,ENSG00000100206,-0.39244948903966
 TM4SF18,ENSG00000163762,0.231496319800636
 TM4SF19,ENSG00000145107,-0.132581548080079
 MAGT1,ENSG00000102158,0.0139791780093932
 LAMB1,ENSG00000091136,-0.254620360846239
 LAMB3,ENSG00000196878,-0.444455440894774
 LAMB2,ENSG00000172037,0.0956440732679995
 CYSLTR2,ENSG00000152207,1.57903830670842
 LAMB4,ENSG00000091128,0.442663968623558
 ATP7B,ENSG00000123191,-0.222109854104242
 MPHOSPH9,ENSG00000051825,-0.187384298747739
 MPHOSPH8,ENSG00000196199,0.0050805485484903
 MPHOSPH6,ENSG00000135698,-0.12772012813494
 FLRT3,ENSG00000125848,0.0329430759988576
 ASTN2,ENSG00000148219,-0.323863827669591
 ASTN1,ENSG00000152092,-0.556838116011993
 MLF2,ENSG00000089693,-0.171924052703693
 FAM91A1,ENSG00000176853,0.163290385056733
 MGA,ENSG00000174197,-0.085682572845316
 MGP,ENSG00000111341,1.47841961508146
 ADSS,ENSG00000035687,0.220697946007311
 SAMD4A,ENSG00000020577,0.192783607619346
 ADSL,ENSG00000239900,0.0682913366004113
 SAMD4B,ENSG00000179134,-0.023900231859963
 GAS2L1,ENSG00000185340,-0.252027701167885
 GAS2L3,ENSG00000139354,1.13896131971758
 ACVR1B,ENSG00000135503,-0.199829690627893
 HPGDS,ENSG00000163106,-0.323855669420523
 XRRA1,ENSG00000166435,0.0867713431167232
 KRTAP26-1,ENSG00000197683,-0.361675526988257
 HN1L,ENSG00000206053,-0.335744777551262
 ZW10,ENSG00000086827,0.0894472975337764
 RSRC1,ENSG00000174891,-0.0425824935480655
 RSRC2,ENSG00000111011,0.0865359201923434
 CPN2,ENSG00000178772,-0.410056278900186
 CPN1,ENSG00000120054,-0.298701706717913
 CDADC1,ENSG00000102543,0.160708038560562
 GABBR1,ENSG00000204681,-0.13961878376968
 NLGN2,ENSG00000169992,-0.306156241083842
 NLGN3,ENSG00000196338,0.175796661966886
 ARHGAP44,ENSG00000006740,0.09262040891955
 CASQ1,ENSG00000143318,-0.432453593135329
 CASQ2,ENSG00000118729,1.52463994197311
 PHACTR2,ENSG00000112419,0.373244499498515
 SOX18,ENSG00000203883,0.0395387564705882
 CDC42EP3,ENSG00000163171,0.172053389425875
 CDC42EP2,ENSG00000149798,0.329441591005525
 CDC42EP1,ENSG00000128283,0.169955215256511
 CDC42EP5,ENSG00000167617,0.0886869905927472
 CDC42EP4,ENSG00000179604,-0.0789518053027692
 TBKBP1,ENSG00000198933,-0.136611575539911
 RAB36,ENSG00000100228,0.256996538304954
 ABI2,ENSG00000138443,-0.199921262492948
 ABI3,ENSG00000108798,0.253114231253794
 ABI1,ENSG00000136754,0.102170408056279
 TESC,ENSG00000088992,-0.165476212522905
 OTP,ENSG00000171540,1.05910463152374
 PITPNC1,ENSG00000154217,0.00905883844864946
 KRT39,ENSG00000196859,0.0913492671519317
 PARG,ENSG00000227345,-0.0115210864746225
 KRT31,ENSG00000094796,-0.168707828189916
 KRT34,ENSG00000131737,-1.14117305501622
 KRT37,ENSG00000108417,-0.32377959462744
 IL21,ENSG00000138684,0.0845399165005554
 IL20,ENSG00000162891,-0.237283481837301
 IL22,ENSG00000127318,0.29894515529696
 IL25,ENSG00000166090,-0.135461450691462
 IL24,ENSG00000162892,-0.307870355912281
 IL26,ENSG00000111536,-0.312641400164781
 TIMP1,ENSG00000102265,0.990703517435665
 CLINT1,ENSG00000113282,0.0951481984285993
 DMAP1,ENSG00000178028,-0.0213024588692253
 AHRR,ENSG00000063438,-0.417284348203
 ADCY4,ENSG00000129467,0.245127905007436
 ADCY5,ENSG00000173175,0.384769031394495
 ADCY6,ENSG00000174233,0.277413271651199
 ADCY7,ENSG00000121281,0.0672092227486377
 ADCY1,ENSG00000164742,0.387773935719957
 ADCY2,ENSG00000078295,-0.505662075665804
 ADCY3,ENSG00000138031,-0.222323380356967
 ADCY8,ENSG00000155897,-1.70101758403216
 ADCY9,ENSG00000162104,0.126594546258152
 NUCKS1,ENSG00000069275,-0.0689268246472297
 DDI2,ENSG00000197312,-0.0806648532519317
 DDI1,ENSG00000170967,0.758825492851153
 XRCC3,ENSG00000126215,0.314471721200052
 XRCC2,ENSG00000196584,-0.445647598001073
 XRCC5,ENSG00000079246,-0.0188278017176318
 XRCC4,ENSG00000152422,-0.111240354409933
 XRCC6,ENSG00000196419,-0.0399024209155277
 MEIS3,ENSG00000105419,-0.101477380608499
 MEIS2,ENSG00000134138,0.676375409356479
 MEIS1,ENSG00000143995,-0.697358724343581
 PCDHAC2,ENSG00000243232,-0.542621128169521
 CHRAC1,ENSG00000104472,0.220468594828259
 PCDHAC1,ENSG00000248383,-0.547303035576013
 AC006547.14,ENSG00000234409,-0.314402489357021
 CTLA4,ENSG00000163599,0.671110869531949
 ESPNL,ENSG00000144488,-1.27100977695332
 DDX60,ENSG00000137628,0.0965273467339524
 H2AFY2,ENSG00000099284,-0.2510773227168
 ADCY10,ENSG00000143199,-0.0239640697128538
 KCNA6,ENSG00000151079,-1.36855458144623
 KCNA7,ENSG00000104848,0.0102354595148507
 KCNA4,ENSG00000182255,-0.34298939133859
 KCNA5,ENSG00000130037,1.48175023906218
 KCNA2,ENSG00000177301,0.121698194399593
 KCNA3,ENSG00000177272,0.296018721627979
 KCNA1,ENSG00000111262,-1.93332788720413
 OPTN,ENSG00000123240,0.21971984265452
 CDC25B,ENSG00000101224,-0.0761276710791053
 BHMT,ENSG00000145692,-0.15042963543015
 OPTC,ENSG00000188770,-0.000983414855263104
 FTL,ENSG00000087086,0.559440859820815
 FTO,ENSG00000140718,0.113614564047525
 ACACB,ENSG00000076555,0.496895683623806
 TNK1,ENSG00000174292,-0.206561866233551
 PLA2G2A,ENSG00000188257,2.0312527120049
 PLA2G2C,ENSG00000187980,-1.1894000160877
 PLA2G2D,ENSG00000117215,0.585023253265467
 PLA2G2F,ENSG00000158786,0.845919855830055
 CYFIP2,ENSG00000055163,0.922191554246355
 C19orf25,ENSG00000119559,-0.0823984641353168
 FAM3B,ENSG00000183844,0.653972377898035
 KRTAP29-1,ENSG00000212658,-0.0694829276364058
 LHPP,ENSG00000107902,-0.338263105355232
 NUP188,ENSG00000095319,-0.0433253287735086
 GLT8D2,ENSG00000120820,0.564247755899317
 GLT8D1,ENSG00000016864,0.124043590012077
 ITGB1BP2,ENSG00000147166,0.571018307142859
 OR2C3,ENSG00000196242,0.415505644812518
 OR2C1,ENSG00000168158,0.0866345638680159
 REG1A,ENSG00000115386,-2.1793906801089
 REG1B,ENSG00000172023,-1.39003241570439
 MRGPRD,ENSG00000172938,0.301686910569643
 MRGPRE,ENSG00000184350,-0.713539407593985
 OSR2,ENSG00000164920,-0.229504887856497
 MRGPRG,ENSG00000182170,-0.153892067140596
 TTC39B,ENSG00000155158,0.150441043938947
 HES2,ENSG00000069812,-0.0407670668334345
 BPNT1,ENSG00000162813,0.0504988930391836
 BCL9,ENSG00000116128,-0.274024850203163
 BCL6,ENSG00000113916,0.297403505009675
 CLMN,ENSG00000165959,0.187801657677591
 CLMP,ENSG00000166250,-1.10169104618169
 SERPINB9,ENSG00000170542,0.14625203264552
 CSNK1G3,ENSG00000151292,-0.12789182751202
 CSNK1G1,ENSG00000169118,-0.13310359116634
 SERPINB1,ENSG00000021355,0.280686591205056
 SERPINB3,ENSG00000057149,-0.0818475979617183
 SERPINB2,ENSG00000197632,-0.0973483749180149
 SERPINB5,ENSG00000206075,0.4178321754236
 SERPINB4,ENSG00000206073,-0.665395538678641
 SERPINB7,ENSG00000166396,0.483501416609466
 SERPINB6,ENSG00000124570,0.13738659437642
 FAM76B,ENSG00000077458,0.0408865643630077
 FAM76A,ENSG00000009780,0.227622121688749
 EXD3,ENSG00000187609,0.0655810680566953
 EXD2,ENSG00000081177,-0.14312504190626
 EXD1,ENSG00000178997,0.178135029444201
 ELP6,ENSG00000163832,-0.0485219556558991
 ELP5,ENSG00000170291,-0.219853701956896
 ELP4,ENSG00000109911,-0.0801740110076345
 ELP3,ENSG00000134014,-0.0736624896990889
 ELP2,ENSG00000134759,0.042216120763582
 SPRYD3,ENSG00000167778,0.0636147705875975
 SPRYD4,ENSG00000176422,0.0229009944178785
 KLHDC9,ENSG00000162755,0.0847625726348837
 KLHDC2,ENSG00000165516,-0.0872643032974317
 KLHDC3,ENSG00000124702,-0.134368686231789
 KLHDC1,ENSG00000197776,0.160224823481984
 ASXL1,ENSG00000171456,0.0557995968361893
 TRIM51,ENSG00000124900,0.0608492987986645
 ASXL3,ENSG00000141431,0.472235940124014
 ASXL2,ENSG00000143970,-0.0567258466266679
 HDDC2,ENSG00000111906,0.0661884614054973
 HDDC3,ENSG00000184508,0.0390096447033234
 DONSON,ENSG00000159147,0.0962725400541764
 SPATA13,ENSG00000182957,0.325725010950509
 SPATA12,ENSG00000186451,0.070920134119973
 SPATA17,ENSG00000162814,-0.689581636412508
 SPATA16,ENSG00000144962,0.124402359324545
 SPATA19,ENSG00000166118,-0.341072311140021
 SPATA18,ENSG00000163071,0.653871867375248
 ZNF215,ENSG00000149054,0.442560599303684
 ZNF214,ENSG00000149050,-0.14783765457042
 GAPDHS,ENSG00000105679,0.26517136078848
 RINL,ENSG00000187994,-0.24998263206457
 HFE,ENSG00000010704,0.233601570878744
 GPR144,ENSG00000180264,-0.135082451951629
 GPR146,ENSG00000164849,-0.143772679684998
 GPR141,ENSG00000187037,-0.435475544537498
 GPR143,ENSG00000101850,-0.847221094336578
 GPR148,ENSG00000173302,-0.268162697729421
 GPR149,ENSG00000174948,-0.519390971445356
 SLC7A6,ENSG00000103064,0.0107511364958208
 HLA-B,ENSG00000234745,0.374846980479252
 CITED2,ENSG00000164442,0.057857460778226
 TRAK1,ENSG00000182606,-0.177742308865623
 CITED4,ENSG00000179862,0.127998894466493
 DAGLA,ENSG00000134780,-0.293982177065459
 DAGLB,ENSG00000164535,-0.132971744430397
 HLA-G,ENSG00000204632,0.096940180818358
 HLA-F,ENSG00000204642,0.166683145965528
 CSNK1A1L,ENSG00000180138,0.303676407275596
 HIRA,ENSG00000100084,-0.308464830686864
 RIN1,ENSG00000174791,-0.217894008580435
 RIN3,ENSG00000100599,0.148450717441916
 RIN2,ENSG00000132669,0.0759191715228467
 WWOX,ENSG00000186153,0.104096210021755
 RIPK1,ENSG00000137275,0.0626180820508028
 RIPK3,ENSG00000129465,-0.100290933199459
 RIPK2,ENSG00000104312,0.0389598840204854
 PDCL,ENSG00000136940,0.122726649466371
 TUBG1,ENSG00000131462,-0.16576407423707
 C2orf27A,ENSG00000197927,0.056002615809131
 CRABP2,ENSG00000143320,-0.393401618046943
 C2orf27B,ENSG00000186825,0.261313432533444
 C7orf73,ENSG00000243317,0.0704258459709749
 C7orf72,ENSG00000164500,0.51036538717823
 C7orf71,ENSG00000222004,-0.406602519831535
 ZNF419,ENSG00000105136,0.0729962869633472
 ZNF418,ENSG00000196724,0.372090055420893
 ZNF417,ENSG00000173480,0.142577752138028
 ZNF416,ENSG00000083817,-0.104489901480738
 ZNF415,ENSG00000170954,-0.148180207334007
 ZNF414,ENSG00000133250,-0.0429607475567251
 ZNF410,ENSG00000119725,0.107494500729663
 GLIPR2,ENSG00000122694,0.0106505267687349
 GLIPR1,ENSG00000139278,0.934382368494808
 SSSCA1,ENSG00000173465,0.00864406963889926
 POU4F1,ENSG00000152192,0.0498265972537809
 POU4F2,ENSG00000151615,-0.175681236934853
 POU4F3,ENSG00000091010,-0.126428581644794
 FBF1,ENSG00000188878,0.00719187482288284
 RASA4,ENSG00000105808,0.202589335432211
 RASA1,ENSG00000145715,0.034612844481875
 RASA2,ENSG00000155903,0.0638800629419529
 RASA3,ENSG00000185989,-0.0973265487631585
 ACTN3,ENSG00000248746,0.835316040143229
 ACTN2,ENSG00000077522,1.37289693752708
 ACTN1,ENSG00000072110,0.513026573185907
 NGFRAP1,ENSG00000166681,0.00276155691375393
 ACTN4,ENSG00000130402,0.247349371665534
 EZR,ENSG00000092820,-0.0169559219304467
 MED26,ENSG00000105085,-0.019473067080516
 OR3A2,ENSG00000221882,-0.268597161502562
 N6AMT1,ENSG00000156239,0.0649463105899478
 N6AMT2,ENSG00000150456,0.103606178248502
 GPR153,ENSG00000158292,-0.401295519156531
 AC090616.2,ENSG00000214708,-0.2356211481409
 ABLIM1,ENSG00000099204,0.0506244175969303
 ABLIM3,ENSG00000173210,-0.107189351872539
 ABLIM2,ENSG00000163995,-0.359387162635984
 RASAL3,ENSG00000105122,-0.18797960233338
 GPR156,ENSG00000175697,0.196235375165747
 FAM172A,ENSG00000113391,-0.0253224896472041
 RP11-706O15.1,ENSG00000205664,0.0355656704623644
 ATP6V1E1,ENSG00000131100,0.106067676166174
 RAB6A,ENSG00000175582,0.105570238558336
 RAB6B,ENSG00000154917,-0.361213573298957
 RAB6C,ENSG00000222014,-0.15616634304463
 RP11-15E18.4,ENSG00000267772,-0.276366103022298
 FBXW8,ENSG00000174989,-0.0515154954857895
 ERVV-1,ENSG00000269526,-1.27466635199735
 RP11-723O4.6,ENSG00000187695,0.0105561363274846
 GDI2,ENSG00000057608,0.118255320847818
 CALM3,ENSG00000160014,0.0280951553300092
 SPG21,ENSG00000090487,0.0192374321567541
 TFAP4,ENSG00000090447,-0.104976456591257
 SPDL1,ENSG00000040275,-0.16143086425727
 CALM1,ENSG00000198668,0.216196641559993
 NAPEPLD,ENSG00000161048,-0.0805901069812926
 UPK1A,ENSG00000105668,0.0156732695788441
 SPTA1,ENSG00000163554,-0.0972461705606618
 HGSNAT,ENSG00000165102,0.0494228476140644
 CRYZL1,ENSG00000205758,0.269042192158383
 NAT8,ENSG00000144035,-0.879083379542141
 NAT2,ENSG00000156006,-0.377316099590442
 NAT6,ENSG00000243477,-0.0004514162728226
 FAIM2,ENSG00000135472,1.15691339213094
 FAIM3,ENSG00000162894,0.0223644668849908
 IGFL1,ENSG00000188293,0.203075065187633
 CCBL1,ENSG00000171097,-0.277133112071138
 CCBL2,ENSG00000137944,0.150930044694936
 COX5A,ENSG00000178741,-0.307781081615138
 COX5B,ENSG00000135940,-0.192541282302076
 TMEM258,ENSG00000134825,0.0719704752147143
 TMEM257,ENSG00000221870,0.778735020857215
 TMEM256,ENSG00000205544,0.0300424285862628
 TMEM254,ENSG00000133678,-0.0827871024363814
 TMEM253,ENSG00000232070,-0.427833497700084
 TMEM252,ENSG00000181778,0.560651688684657
 TMEM251,ENSG00000153485,0.0397035980531484
 AC023590.1,ENSG00000225885,-0.373377303829536
 SIPA1L1,ENSG00000197555,0.256520465734674
 SIPA1L3,ENSG00000105738,-0.43155299945595
 SIPA1L2,ENSG00000116991,0.00143114036643441
 RPTOR,ENSG00000141564,-0.247352796039016
 PPFIA4,ENSG00000143847,-0.499021104038981
 PPFIA2,ENSG00000139220,0.863074832752896
 SLC35F5,ENSG00000115084,0.235480426452209
 SLC35F4,ENSG00000151812,1.24818644480297
 SLC35F6,ENSG00000213699,0.0279848928765048
 SLC35F1,ENSG00000196376,0.293322259698119
 SLC35F3,ENSG00000183780,-0.894840920733324
 SLC35F2,ENSG00000110660,-0.0494576082448203
 PPFIA1,ENSG00000131626,-0.129483992880041
 USP1,ENSG00000162607,-0.0081898017019384
 LMAN1L,ENSG00000140506,-2.58795879260645
 TSPAN18,ENSG00000157570,-0.584183769425579
 TSPAN19,ENSG00000231738,0.44016667022936
 MPC2,ENSG00000143158,-0.108655815317571
 MPC1,ENSG00000060762,0.0326156680367077
 TSPAN11,ENSG00000110900,-0.172499429083256
 TSPAN12,ENSG00000106025,0.0502033874905331
 TSPAN14,ENSG00000108219,-0.00090686476364854
 TSPAN15,ENSG00000099282,-0.534904637290482
 TSPAN16,ENSG00000130167,-0.520944931396866
 TSPAN17,ENSG00000048140,-0.0751765211675151
 MAB21L2,ENSG00000181541,1.18889946396902
 MT-ND1,ENSG00000198888,-0.0578989114676412
 MT-ND2,ENSG00000198763,0.0750774552714668
 MT-ND3,ENSG00000198840,0.385486334502465
 MT-ND4,ENSG00000198886,-0.466198097938961
 MT-ND5,ENSG00000198786,-0.62112242676897
 SLC17A9,ENSG00000101194,-0.031936775753985
 EAF1,ENSG00000144597,-0.00255151508493581
 EAF2,ENSG00000145088,-0.0863275398779756
 FOXF1,ENSG00000103241,-0.518961240446496
 FOXF2,ENSG00000137273,-1.01977573705619
 RBPJL,ENSG00000124232,-0.435012440789102
 TMUB1,ENSG00000164897,-0.067747187995115
 ZNF320,ENSG00000182986,-0.014021988962591
 TMUB2,ENSG00000168591,0.000630920943186803
 SCGB1C1,ENSG00000188076,-0.312089195897502
 KIAA1644,ENSG00000138944,-1.20602012091565
 RYBP,ENSG00000163602,0.099108729547148
 SYNCRIP,ENSG00000135316,0.106468688453653
 HSD17B3,ENSG00000130948,-0.237612522169658
 MMAA,ENSG00000151611,-0.0379491898937939
 MMAB,ENSG00000139428,-0.155937865823668
 TYR,ENSG00000077498,0.96870283962085
 ALG8,ENSG00000159063,0.0764557157729881
 ALG9,ENSG00000086848,0.0591665946769349
 ALG2,ENSG00000119523,0.244019116530562
 ALG3,ENSG00000214160,0.158029936710029
 ALG1,ENSG00000033011,-0.132973731610879
 ALG6,ENSG00000088035,-0.024656831125191
 ALDH3B1,ENSG00000006534,0.104745670240004
 ALG5,ENSG00000120697,0.11385584709234
 WIF1,ENSG00000156076,-0.229476028549015
 PDXP,ENSG00000241360,-0.768532496054511
 RNGTT,ENSG00000111880,-0.0467012122938753
 KIAA1683,ENSG00000130518,-0.169670763714807
 KIAA1324L,ENSG00000164659,-0.122031877672207
 CTD-2210P24.4,ENSG00000205106,0.496488355079626
 INSL6,ENSG00000120210,-0.271531769113284
 HGS,ENSG00000185359,-0.0620376174030243
 CLUL1,ENSG00000079101,-0.832463332307596
 PDX1,ENSG00000139515,-0.37788310695591
 INMT,ENSG00000241644,1.61687311003811
 ADAP1,ENSG00000105963,-0.196272825134742
 ADAP2,ENSG00000184060,-0.418950399654459
 KLHL10,ENSG00000161594,0.351483117356707
 KLHL11,ENSG00000178502,-0.128835112677431
 KLHL12,ENSG00000117153,-0.0910670146619218
 KLHL13,ENSG00000003096,-0.415991110569423
 KLHL14,ENSG00000197705,-0.223043227570754
 KLHL15,ENSG00000174010,0.403269503598586
 KLHL17,ENSG00000187961,-0.0196181426475601
 KLHL18,ENSG00000114648,0.0168991005826875
 C2orf83,ENSG00000042304,-0.112320110166197
 IER5,ENSG00000162783,0.135542208851657
 GABPB2,ENSG00000143458,0.0825069945150395
 IGIP,ENSG00000182700,0.0219354838961302
 SLU7,ENSG00000164609,0.000309428686069647
 IER2,ENSG00000160888,0.164402530507008
 ZNF200,ENSG00000010539,0.0986504468986886
 PRSS54,ENSG00000103023,-0.357935912116321
 NPTXR,ENSG00000221890,-0.453322707690434
 SLN,ENSG00000170290,1.90034690333071
 SLK,ENSG00000065613,0.142840199628344
 SLA,ENSG00000155926,-0.348114703510757
 PHYH,ENSG00000107537,-0.0563936906648671
 NOTCH4,ENSG00000204301,-0.321256785409892
 MEAF6,ENSG00000163875,0.0488672673164018
 AZIN1,ENSG00000155096,0.166814312676064
 NOTCH1,ENSG00000148400,-0.271114138724517
 NOTCH2,ENSG00000134250,0.00876853873991095
 NOTCH3,ENSG00000074181,0.336680176337638
 ZNF655,ENSG00000197343,0.0650053203076026
 TCTEX1D2,ENSG00000213123,-0.169299719252148
 TCTEX1D1,ENSG00000152760,0.445031384622358
 ZNF653,ENSG00000161914,-0.036755051411426
 TCTEX1D4,ENSG00000188396,-0.144239545433213
 CTD-2144E22.5,ENSG00000179755,0.0469927655219796
 RAPGEF4,ENSG00000091428,-0.525455217694364
 RAPGEF5,ENSG00000136237,0.418509630699913
 RAPGEF6,ENSG00000158987,0.308801159635125
 N4BP2L2,ENSG00000244754,0.0808552973676406
 RAPGEF1,ENSG00000107263,-0.102126181676422
 RAPGEF2,ENSG00000109756,-0.118230960544622
 RAPGEF3,ENSG00000079337,0.142364791879743
 ZNF384,ENSG00000126746,-0.203397845068377
 POC1A,ENSG00000164087,-0.237138037276455
 POC1B,ENSG00000139323,0.162501634370779
 KRTAP3-2,ENSG00000212900,-0.439854808186126
 KRTAP3-3,ENSG00000212899,-0.140927845206038
 SNRPD3,ENSG00000100028,0.168019347949329
 SNRPD2,ENSG00000125743,0.0519919457637934
 SNRPD1,ENSG00000167088,0.0264429534887183
 NMBR,ENSG00000135577,0.750952378939016
 IFT43,ENSG00000119650,0.0376570850494669
 DVL2,ENSG00000004975,-0.1728444466913
 IFT46,ENSG00000118096,-0.00736197817429588
 GLDN,ENSG00000186417,0.615793544920962
 GLDC,ENSG00000178445,-0.318346553104263
 QPCT,ENSG00000115828,-0.537487182381367
 PC,ENSG00000173599,0.26011498138392
 DHRS12,ENSG00000102796,0.0793676686800607
 DHRS13,ENSG00000167536,-0.430971108088746
 GPR89B,ENSG00000188092,0.082216086490966
